location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1259473-09-201,1117267,Eric Rivett,Kashi421,225 Hyde St Apt 421,San Francisco,CA,94102,2020-09-01,,2020-09-01,,960 Market St Unit 417
1259476-09-201,1063807,Vera Fleischer,Good Enough Psychotherapy,584 Castro St 2154,San Francisco,CA,94114,2017-01-05,,2020-09-01,,584 Castro St 2154 Unit
1259480-09-201,412933,The Weth Group LLC,The Weth Group LLC,125 Silverado Springs Dr,Napa,CA,94558,2006-11-02,,2006-11-06,,125 Silverado Springs Dr
1259481-09-201,1087804,"Talent Distillery, Inc.","Talent Distillery, Inc.",425 1st St Apt 3501,San Francisco,CA,94105,2018-04-01,,2020-09-01,,182 Howard St 228 #
1259485-09-201,1117270,Clay California LLC,Burnt Clay,1395 Wallace Ave,San Francisco,CA,94124,2020-09-06,,2020-09-06,,1417 Cole St
1259487-09-201,1117271,"Ytel, Inc","Ytel, Inc",94 Icon,Foothill Ranch,CA,92610,2020-08-01,,2020-08-01,,3575 Piedmont Rd Ne Bldg 15-1550
1259491-09-201,1117273,Hongkong 0410 Sf LLC,Hongkong 0410 Sf LLC,3995 Alemany Blvd Ste 3001,San Francisco,CA,94132,2020-09-07,,2020-09-07,,3995 Alemany Blvd Paiks Noodle
1259493-09-201,1117274,Studio Ganz LLC,Studio Ganz,2245 9th Ave,San Francisco,CA,94116,2020-07-08,,2020-07-08,,2245 9th Ave
1259497-09-201,1117276,Thaddeus Laffitte,Thad's Mobile Comfort Food & Catering,87 Crescent Ave,San Francisco,CA,94110,2020-09-07,,2020-09-07,,87 Crescent Ave
1259499-09-201,1117277,Andrea Wiener,Coaching Alchemy,252 Sussex St,San Francisco,CA,94131,2020-01-01,,2020-01-01,,252 Sussex St
1259505-09-201,1117280,Sang-Jin Kim,Sang-Jin Kim,490 Post St Ste 208,San Francisco,CA,94102,2020-07-01,,2020-07-01,,2 Tracy Ct
1259516-09-201,1038143,1925 Jefferson Street Lp,1925 Jefferson Street Lp,1925 Jefferson St,San Francisco,CA,94123,2014-01-01,,2020-07-01,,499 Marina Blvd Apt A
1259519-09-201,1013554,Green Construction Builder Corp,Green Construction Builder Corp.,1368 Hillcrest Blvd,Millbrae,CA,94030,2015-03-18,,2020-09-07,,15 Loma Vista Ln
1259520-09-201,1013554,Green Construction Builder Corp,Green Construction Builder Corp.,1368 Hillcrest Blvd,Millbrae,CA,94030,2015-03-18,,2020-09-01,,15 Loma Vista Ln
1259529-09-201,1117287,James Bailey,"Gladiator Repipe, Inc.",541 W Capitol Expressway 10-224 Ste,San Jose,CA,95136,2020-09-08,,2020-09-08,,541 W Capitol Expressway Ste 10 224
1259531-09-201,1117288,Jessica Gaston,Jessimports,332 Guerrero St A,San Francisco,CA,94103,2020-04-01,,2020-04-01,,Po Box 460381
1259537-09-201,1117291,Paul O'kane,Fine By Design Inc.,1830 Pine St Unit,San Francisco,CA,94109,2020-09-08,,2020-09-08,,Po Box 965
1259545-09-201,1117295,Tabled LLC,Bombay Express,90 Charter Oak Avenue Unit K8,San Francisco,CA,94124,2020-09-01,,2020-09-01,,90 Charter Oak Avenue K8 Unit
1259546-09-201,350518,Courtyard Management Corp,"The Clancy, An Autograph Collection Hotel",299 2nd St,San Francisco,CA,94105,2001-10-26,,2001-10-26,,299 2nd St
1259550-09-201,1117297,30 Day Lessons Inc.,30 Day Lessons Inc.,90 New Montgomery St Ste 207,San Francisco,CA,94105,2020-08-27,,2020-08-27,,268 Bush St 4400
1259554-09-201,1117299,John Oshaughnessy,Fogline Fabrics,558 Arguello Blvd,San Francisco,CA,94118,2020-09-08,,2020-09-08,,558 Arguello Blvd
1259557-09-201,201022,M.F.M. Seafood Inc,Monterey Fish Market,Pier 33 L-17,San Francisco,CA,94111,1990-01-01,,1999-01-29,,350 Bay St. Ste 100 359 St
1259559-09-201,1117301,Hayley Johnson,Hayley's Short Term Rental,139 Retiro Way,San Franciso,CA,94123,2020-09-08,,2020-09-08,,0000 Undeliverable Mail
1259560-09-201,1099074,"Panther, LLC",The Showdown,1268 Grant Ave,San Francisco,CA,94133,2019-03-01,,2019-03-01,,431 Natoma St
1259569-09-201,1117305,Yang And Son Construction,Yang And Son Construction,272 London St,San Francisco,CA,94112,2020-09-01,,2020-09-01,,272 London St
1259571-09-201,1117306,Original Reality Group LLC,Original Reality Group,584 Castro St Unit 285,San Francisco,CA,94114,2020-05-26,,2020-05-26,,584 Castro St 285 Unit
1259573-09-201,1117307,"498 7th Avenue, LLC.","498 7th Avenue, LLC.",1288 Columbus Ave Ste 193,San Francisco,CA,94133,2020-08-01,,2020-08-01,,0000 Undeliverable Mail
1259575-09-201,1117308,Hamerkop Construction Inc,Hamerkop Construction Inc,198 Naples St,San Francisco,CA,94112,2018-07-18,,2020-09-08,,525 Cordova St
1259579-09-201,1117310,Karl G Lubich II,Breakaway Energy,2037 48th Ave,San Francisco,CA,94116,2020-09-08,,2020-09-08,,2037 48th Ave
1259581-09-201,1117311,Nt Electric,Nt Electric,3584 Kirkwood Dr,San Jose,CA,95117,2020-09-07,,2020-09-08,,3584 Kirkwood Dr
1259582-09-201,476905,Catherine Cheung D.P.M. Pc,"Catherine Cheung, D.P.M.",909 Hyde St 230,San Francisco,CA,94109,2013-01-01,,2020-09-01,,Po Box 2876
1259583-09-201,422497,"Gibney, Anthony   Flaherty,Llp","Gibney, Anthony & Flaherty Llp",220 Montgomery St 810,San Francisco,CA,94104,2013-05-31,,2016-07-25,,650 5th Ave
1259585-09-201,474126,Wilson Michaella L,Madix & Co.,2942 Baker St,San Francisco,CA,94123,2012-11-01,,2020-09-08,,2942 Baker St Apt
1259586-09-201,469968,Empire Landscaping Inc,Empire Landscaping Inc,1 One Avenue Of The Palms Suite 6 P.O. # 27 Ave Bldg 6,San Francisco,CA,94130,2012-07-01,,2020-02-01,,0000 Undeliverable Mail
1259588-09-201,204952,Jensens Ornamental Inc,Jensen's Ornamental Inc.,561 California Blvd,Napa,CA,94559,1991-05-04,,1991-05-04,,561 California Blvd
1259590-09-201,342490,Decimal Inc,Ubiquity Retirement & Savings,44 Montgomery St 3060,San Francisco,CA,94104,2001-01-02,,2019-02-01,,44 Montgomery St Ste 300
1259591-09-201,1069032,"Hometown Heart, Inc.","Hometown Heart, Inc.",414 Lesser St,Oakland,CA,94601,2016-10-10,,2016-10-10,,2800 3rd St #
1259592-09-201,955316,Yoshi Yamamoto,Yamamoto Creative Hair Design,545 Sutter St Ste 202,San Francisco,CA,94102,1996-08-19,,1996-08-19,,545 Sutter St 202 Ste
1259593-09-201,1116154,Midnite Bagel 1 LLC,Midnite Bagel,1 Ferry Building Plaza,San Francisco,CA,94111,2020-07-27,,2020-09-07,,1650 47th Ave Bldg
1259597-09-201,396384,Pkirkeby Inc,"Pkirkeby, Inc.","70 Pier 70, Noonan Bldg",San Francisco,CA,94107,2006-03-06,,2017-09-01,,612 Arkansas Street
1259606-09-201,1117312,Dung Tran,D Style Cuts,2544 Judah St,San Francisco,CA,94122,2020-09-07,,2020-09-07,,2544 Judah St
1259612-09-201,1117315,In Jung Yang,Breathe-In Yoga,333 Beale St. Unit 5d,San Francisco,CA,94105,2020-09-01,,2020-09-01,,333 Beale St. 5d Unit
1259614-09-201,1117316,Fiercely Bookkeeping LLC,Fiercely Bookkeeping LLC,1371 Jackson St Apt 203,San Francisco,CA,94109,2020-08-27,,2020-08-27,,0000 Undeliverable Mail
1259616-09-201,1117317,Justin Davidson,Justin Davidson Architecture,1300 La Playa St Apt 3,San Francisco,CA,94122,2020-09-01,,2020-09-01,,1300 La Playa St 3 Apt
1259620-09-201,1117319,"Ingensity Ip, P.C.","Ingensity Ip, P.C.",156 2nd St,San Francisco,CA,94105,2019-08-01,,2019-08-01,,1347 14th Ave
1259628-09-201,1117323,Better Source Liquidators LLC,Better Source,33 N 1st St C2,Campbell,CA,95008,2020-01-01,,2020-01-01,,33 N 1st St C2
1259630-09-201,1117324,Myers Electric,Myers Electric,4200 N Freeway Blvd,Sacramento,CA,95834,2020-09-09,,2020-09-09,,4200 N Freeway Blvd
1259634-09-201,428649,Shermsonia Cleaners LLC,Shermsonia Laundromat & Cleaners,5539 Geary Blvd,San Francisco,CA,94121,2008-04-23,,2008-04-23,,1916 Clement St
1259641-09-201,479301,Suryadas Investments LLC,Sharon Hotel,226 6th St,San Francisco,CA,94103,2013-05-15,,2018-01-26,,310 Columbus Ave
1259645-09-201,1117331,John Bradshaw,Golden Gate Psychotherapy,1231 Market St Ste 810,San Francisco,CA,94103,2020-09-09,,2020-09-09,,Po Box 23207
1259657-09-201,1117337,"Justipher Inc., Dba Fastsigns",Fastsigns Oakland,325 5th St,Oakland,CA,94607,2020-09-01,,2020-09-01,,15417 Marne St
1259665-09-201,1117341,Frances Sanahuja,Franny's Kitchen,6045 Mission St,Daly City,CA,94014,2020-09-08,,2020-09-08,,147 Dublin St
1259667-09-201,1117342,Sichuan  Tasty  LLC,Sichuan  Tasty  LLC,1829 Clement Street St,San Francisco,CA,94121,2020-09-09,,2020-09-09,,1829 Clement  St St
1259672-09-201,373095,Meeriyakerd Tomomi,San Francisco Pet Grooming,218 Fillmore St,San Francisco,CA,94117,2004-01-15,,2020-09-01,,218 Fillmore St
1259675-09-201,481869,John M Mcguire Inc,John M Mcguire Inc,2409 Sacramento St Unit A,San Francisco,CA,94115,2013-01-29,,2020-06-10,,2409 Sacramento St A Unit
1259677-09-201,1058654,Side Inc,Giving Back Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01,,2020-09-09,,580 4th St
1259678-09-201,308387,Bradford Michael R,Bradford Const & Landscaping,1915 Diamond St,San Francisco,CA,94131,1997-06-01,,2020-01-01,,1915a Diamond St
1259683-09-201,479882,Cole Consulting Group Inc,Cole Consulting Group Dba The Cole Group,1423 Broadway Unit 163,Oakland,CA,94612,2013-05-30,,2020-09-01,,1423 Broadway 163 Unit
1259685-09-201,1117344,Bridget Byrne,Bridget Byrne,1551 19th Ave,San Francisco,CA,94122,2020-09-08,,2020-09-08,,2338 40th Ave
1259691-09-201,1117347,Wai Yap,Fiore,2458 Bayshore Blvd,San Francisco,CA,94134,2020-09-04,,2020-09-09,,115 Alta Vista Way
1259693-09-201,1117348,Alfredo Ortiz,Ortiz Plumbing Drain Cleaning,5430 Dudley Ct,Pleasanton,CA,94566,2020-09-09,,2020-09-09,,5430 Dudley Ct
1259694-09-201,1030659,"3g Fund Cp Management, LLC","3g Fund Cp Management, LLC",1 Sansome St Ste 2080,San Francisco,CA,94104,2015-09-18,,2015-09-18,,1 Sansome St Ste 2080
1259695-09-201,1064789,California Barrel Company LLC,Associate Capital,Illinois St,San Francisco,CA,94107,2016-09-27,,2016-09-27,,1201a Illinois St
1259698-09-201,130955,Carbone John V Jr   Susann,75 Casa Partners,75 Casa Way,San Francisco,CA,94123,1981-01-01,,1981-01-01,,2443 Fillmore St # 271
1259704-09-201,1117350,Siu Pang Lee,Consumer Superdeals,970 Cayuga Ave,San Francisco,CA,94112,2020-01-01,,2020-01-01,,Po Box 460011
1259705-09-201,1117350,Siu Pang Lee,Lee's Wholesale,970 Cayuga Ave,San Francisco,CA,94112,2020-01-01,,2020-01-01,,Po Box 460011
1259712-09-201,1116248,C World Connection Inc.,Panda Children's Center,2124 Taraval St,San Francisco,CA,94116,2020-07-01,,2020-07-01,,2124 Taraval St
1259722-09-201,331443,American Civil Constructors West Coast LLC,Acc West Coast LLC,2990 Bay Vista Ct Ste D,Benicia,CA,94510,2012-06-01,,2015-01-05,,2990 Bay Vista Ct D Ste
1259723-09-201,464317,Ste Electric,Solar Technologies,705 N Branciforte Ave,Santa Cruz,CA,95062,2011-11-18,,2011-11-18,,14 Beta Ct
1259724-09-201,464317,Ste Electric,Solar Technologies,14 Beta Ct,San Ramon,CA,94583,2011-11-18,,2019-02-17,,14 Beta Ct
1259734-09-201,1117359,Abu Salim LLC,Abu Salim Middle Eastern Grill,1599 Haight St,San Francisco,CA,94117,2020-09-10,,2020-09-10,,1599 Haight St
1259736-09-201,1117360,Sunny Family Child Care   Preschool,Sunny Family Child Care & Preschool,3162 San Jose Ave,San Francisco,CA,94112,2020-09-01,,2020-09-01,,3162 San Jose Ave
1259741-09-201,1117362,Philip Atkinson,Philthy Beat2,2362 18th Ave,San Francisco,CA,94116,2020-08-10,,2020-08-10,,2362 18th Ave
1259743-09-201,1117363,Boris Quinonez,Bethel Painting,1020 Capp Street St,San Francisco,CA,94110,2020-09-08,,2020-09-08,,0000 Undeliverable Mail
1259747-09-201,1117366,Peak Response Inc.,Peak Response Inc.,1875 Mission St Apt 202,San Francisco,CA,94103,2020-06-26,,2020-06-26,,1875 Mission St
1259753-09-201,1117371,El Jubani Inc,Mi Reyna Market,596 O'farrell St,San Francisco,CA,94102,2020-09-01,,2020-09-01,,596 Ofarrell St
1259759-09-201,1117374,Marceline Therrien,Thinkjapanese Business Translations,601 Van Ness Ave Unit 522,San Francisco,CA,94102,2020-09-01,,2020-09-01,,601 Van Ness Ave 522 Unit
1259765-09-201,1117377,Shawnjit Sidhu,Shawnjit The Barber,1118 Polk St,San Francisco,CA,94109,2020-09-01,,2020-09-01,,888 Ofarrell St Apt W1204
1259768-09-201,363760,Martin Jane,Shift Design Studio,1321 Upland Dr 11248,Houston,TX,77043,2003-01-01,,2018-11-01,,1321 Upland Dr 11248
1259769-09-201,467487,Eisneramper Llp,Eisneramper Llp,1 California Ste 1700,San Francisco,CA,94111,2012-03-06,,2019-01-01,,733 3rd Ave
1259770-09-201,1032404,Pan-Pacific Mechanical LLC,Pan-Pacific Mechanical LLC,48363 Fremont Boulevard,Fremont,CA,94538,2016-01-01,,2016-01-01,,18250 Euclid St
1259772-09-201,1078688,Guidepost A LLC,Guidepost Montessori And Ati,3741 Buchanan St,San Francisco,CA,94123,2017-11-08,,2020-02-13,,1321 Upland Dr
1259773-09-201,441197,Chm Mechanical Inc,"Chm Mechanical, Inc.",3480 Arden Rd,Hayward,CA,94545,2009-07-30,,2020-09-10,,3480 Arden Rd
1259774-09-201,479574,Shattuck Rose E,The Foggy Dog,3360 20th St Ste A,San Francisco,CA,94110,2013-04-20,,2020-06-15,,2957 Divisadero St
1259776-09-201,481151,Gsw Arena LLC,Gsw Arena LLC,1 Warriors Way,San Francisco,CA,94158,2012-11-01,,2020-09-01,,1 Warriors Way
1259803-09-201,1117389,"Teamwrkx Construction, Inc.","Teamwrkx Construcion, Inc.",1855 Park Ave,San Jose,CA,95126,2020-09-01,,2020-09-01,,1855 Park Ave
1259805-09-201,1117390,Dormakaba Usa Inc.,Dormakaba Usa Inc.,6161 E 75th St,Indianapolis,IN,46250,2018-07-01,,2018-07-01,,6161 E 75th St
1259821-09-201,1117398,Stanley   Friend LLC,nan,Geary Blvd,San Francisco,CA,94118,2019-10-04,,2020-02-01,,Po Box 590336
1259825-09-201,1117400,Tabitha Lahr,Tabitha Lahr,1604 Mcallister St Apt 8,San Francisco,CA,94115,2020-09-01,,2020-09-01,,530 Divisadero St # 125
1259827-09-201,1117401,Laguna Honda Hospital Volunteers Inc.,Citybridge Laguna Honda,1410 Franklin Street #505 St,San Francisco,CA,94941,2020-09-01,,2020-09-01,,1410 Franklin Street 505 St
1259839-09-201,1117407,Xiao Ying Deng Pan,Pan Homes,1950 45th Ave,San Francisco,CA,94116,2020-09-11,,2020-09-11,,1950 45th Ave
1259840-09-201,1103514,"R.W. Block Consulting, LLC","Anser Advisory, LLC",11095 Knott Ave Ste L,Cypress,CA,90630,2018-09-15,,2020-08-01,,529 E Crown Point Rd Ste 170
1259841-09-201,1116361,Alia Nicole Grover,Too Sweet Luxurys,232 Sw Minerva St,San Francisco,CA,94112,2020-08-03,,2020-09-11,,232 Sw Minerva St Sw
1259842-09-201,1027318,Catchbright LLC,Last Minute Gear,563 Sutter,San Francisco,CA,94102,2015-01-01,,2020-09-11,,563 Sutter St
1259843-09-201,1027318,Catchbright LLC,Drill Me Now,563 Sutter,San Francisco,CA,94102,2015-01-01,,2020-09-11,,563 Sutter St
1259844-09-201,1058654,Side Inc,Hive Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01,,2020-09-11,,580 4th St
1259845-09-201,1087595,Segars Medical Group,Segars Medical Group,2645 Ocean Ave Ste 202,San Francisco,CA,94132,2018-05-01,,2019-08-23,,2645 Ocean Ave 202 Ste
1259847-09-201,1005770,Cldrdr Inc,Rainforest Qa Inc,460 Brannan St 78270,San Francisco,CA,94107,2013-01-01,,2020-07-09,,460 Brannan St 78270 Unit
1259850-09-201,1039894,Qwil Pbc,Qwil Pbc,1314 22nd Ave 128,San Francisco,CA,94122,2016-01-01,,2020-08-01,,Po Box 22128
1259851-09-201,1089162,"International Sports Heroes, Inc.","International Sports Heroes, Inc.",930 Montgomery St 600,San Francisco,CA,94133,2018-06-06,,2020-09-11,,74 Partridge Dr Bldg
1259866-09-201,1117415,3rd Street Youth Center   Clinic,3rd Street Youth Center & Clinic,1728 Bancroft Ave,San Francisco,CA,94124,2015-03-23,,2015-03-23,,1728 Bancroft Ave
1259872-09-201,1117418,Mcgehee Construction,Mcgehee Construction,5000 Fair Ave,Oakland,CA,94619,2020-09-12,,2020-09-12,,5000 Fair Ave
1259901-09-201,1117431,Chad Sumen,Monstera Design LLC,277 Golden Gate Ave Apt 108,San Francsico,CA,94102,2020-09-01,,2020-09-01,,0000 Undeliverable Mail
1259914-09-201,1117436,Masako Saunders,Masako Saunders,2601 Ocean Ave,San Francisco,CA,94132,2020-09-08,,2020-09-08,,242 Byxbee St
1259922-09-201,1117440,Virbai Investments LLC,Amit Hotel,2060 Mission St,San Francisco,CA,94110,2020-09-01,,2020-09-01,,521 29th St
1259932-09-201,1043796,Michael Luo,Uber/Lyft/Doordash Michael Luo,1 Crescent Way Apt 1106,San Francisco,CA,94134,2016-01-01,,2016-01-01,,1 Crescent Way Apt 1106
1259937-09-201,1117139,Cameron Holl,Dataracy,1583 Schaeffer Rd,Sebastopol,CA,95472,2020-09-01,,2020-09-01,,1583 Schaeffer Rd
1259942-09-201,1019855,Lexie Saine Design LLC,Lexie Saine Design LLC,385 Castenada Ave,San Francisco,CA,94116,2015-07-20,,2019-01-01,,385 Castenada Ave
1259943-09-201,1082756,Henry J Kaiser Family Foundation,Kff,185 Berry St Ste 2000,San Francisco,CA,94107,2018-01-01,,2018-01-01,,185 Berry St 2000 Ste
1259947-09-201,1117447,Associate People LLC,Associate People LLC,420 23rd St,San Francisco,CA,94107,2020-09-01,,2020-09-01,,420 23rd St
1259949-09-201,1117448,"Sable Research, LLC","Sable Research, LLC",530 Brannan St Apt 212,San Francisco,CA,94107,2020-09-14,,2020-09-14,,0000 Undeliverable Mail
1259955-09-201,1117451,Thriving In Place,Thriving In Place,832 Folsom St Fl 9th,San Francisco,CA,94107,2015-04-08,,2015-04-08,,832 Folsom St 9th Fl
1259959-09-201,1117453,"Sawano Architects, Inc. Dba Synchronis",Synchronis,2 Embarcadero Center Fl 8th,San Francisco,CA,94111,2020-09-14,,2020-09-14,,777 S Alameda St Fl 2
1259961-09-201,1117454,"Joe Doerr Construction, Inc.",Joe Doerr Construction,E. Blithedale Ave,Mill Valley,CA,94941,2020-09-14,,2020-09-14,,68 Mitchell Blvd Ste 285
1259963-09-201,1117455,Besse Food LLC,Po'boys Kitchen,317 Connecticut Street,San Francisco,CA,94107,2020-08-27,,2020-09-14,,317 Connecticut
1259965-09-201,1117456,San Mateo Carpets Inc,Abbey Carpet & Floor,250 King St Rm 408,San Francisco,CA,94105,2020-09-14,,2020-09-14,,101 N Amphlett Blvd
1259969-09-201,1117458,Project Pizza Sunset LLC,Fiorella Sunset,1240 9th Ave,San Francisco,CA,94122,2020-09-01,,2020-09-01,,1185 Rhode Island St
1259973-09-201,1117460,Angie Herrera,Gigi Herrera SF,1155 Howard St Apt 2,San Francisco,CA,94103,2020-09-14,,2020-09-14,,1155 Howard St 2 Apt
1259979-09-201,1117463,Fresh Look Strategies LLC,Fresh Look Strategies LLC,3590 20th St Apt 203,San Francisco,CA,94110,2020-09-11,,2020-09-11,,3590 20th Street 20th St 203 Apt
1259993-09-201,367500,Mekanism Inc,Storyworks,570 Pacific St Fl 3,San Francisco,CA,94133,2007-08-01,,2007-08-01,,394 Pacific Ave Ste 100
1259995-09-201,1065537,"Cohesive Networks 2, Inc.","Cohesive Networks 2, Inc.",3501 E Frontage Rd Ste 350,Tampa,GA,33607,2017-01-01,,2019-01-01,,3011 Sutton Gate Dr 140 Ste
1259996-09-201,1076049,Miho Aoshima,Mishia,180 Steuart St #190482,San Francisco,CA,94105,2017-09-13,,2017-09-13,,500 Folsom St 819 Unit
1259997-09-201,1117031,"1509 Golden Gate G1, Lp","1509 Golden Gate G1, Lp",1509 Golden Gate Ave,San Francisco,CA,94115,2020-06-11,,2020-06-11,,Po Box 1258
1260000-09-201,1102152,Young Kobras LLC,Young Kobras,1994 37th Ave,San Francisco,CA,94122,2019-05-09,,2020-09-13,,1141 Dolores St
1260001-09-201,1110344,Moore Style Events,Moore Style Events,683 Brannan St Unit 104,San Francisco,CA,94107,2020-01-01,,2020-09-14,,683 Brannan St 104 Unit
1260002-09-201,1001320,Gsn Games Inc,"Gsn Games, Inc",33 New Montgomery St Ste 1550,San Francisco,CA,94105,2014-05-29,,2020-06-01,,3505 Hayden Ave
1260003-09-201,1107548,Bc Beauty Services Group Inc,Salon Yofi,302 Silver Ave,San Francisco,CA,94112,2019-10-08,,2020-09-14,,2225 23rd St 108 Unit
1260006-09-201,1096741,Dro-R-Us LLC,Cali Heals,4835 Mission St,San Francisco,CA,94112,2019-01-09,,2019-01-30,,0000 Undeliverable Mail
1260007-09-201,1080078,"Neutron Holdings, Inc",Lime,85 Second St Ste 100,San Francisco,CA,94105,2017-12-01,,2018-12-01,,85 2nd St Ste 300
1260008-09-201,462362,Reno's Floor Covering Inc,"Reno's Floor Covering, Inc",1515 Solano Ave.,Vallejo,CA,94590,2011-09-01,,2020-01-01,,4225 Solano Ave # 503
1260010-09-201,1074185,Sf United Fc,Sf United Fc,1325 Holloway Ave,San Francisco,CA,94132,2017-08-01,,2017-08-01,,1325 Holloway Ave
1260011-09-201,1074185,Sf United Fc,San Francisco United F.C.,1325 Holloway Ave,San Francisco,CA,94132,2017-08-01,,2017-08-01,,1325 Holloway Ave
1260012-09-201,390846,Mar Jang Design,Marjang Design,930 Cole St 101,San Francisco,CA,94117,2005-08-16,,2020-09-01,,930 Cole St 101 Ste
1260014-09-201,1117470,Michelle Nettesheim,Michelle Nettesheim,2027 17th Ave,San Francisco,CA,94116,2020-09-14,,2020-09-14,,2027 17th Ave 17th Ave
1260018-09-201,1117472,Harp Construction LLC,Harp Construction LLC,945 Taraval St 425,San Francisco,CA,94116,2020-09-01,,2020-09-01,,945 Taraval St 425
1260019-09-201,426302,Demo Masters Inc,"Bayview Demolition Services, Inc.",6925 San Leandro St,Oakland,CA,94621,2007-12-01,,2007-12-01,,6925 San Leandro St
1260021-09-201,1117473,"Bausch Health Us, LLC","Bausch Health Us, LLC",400 Somerset Corporate Blvd,Bridgewater,NJ,8807,2019-01-01,,2019-01-01,,400 Somerset Corporate Blvd
1260025-09-201,1117475,Eilin E Gonzales Llerena,Mira,1538 Pacific Ave Ste 102,San Francisco,CA,94109,2020-09-14,,2020-09-15,,1760 Pacific Ave 8 Apt
1260029-09-201,1117477,Ricky Luong,Ho'opakele Consulting,256 Orizaba Ave,San Francisco,CA,94132,2020-09-07,,2020-09-07,,256 Orizaba Ave
1260040-09-201,1117482,Kearney Plumbing Inc.,Kearney Plumbing Inc.,101 Knollview Way,San Francisco,CA,94131,2017-04-26,,2017-04-26,,45 Dorman Ave
1260070-09-201,1117497,Maria Robinson,Maria Robinson,300 3rd Street 1006,San Francisco,CA,94107,2020-09-01,,2020-09-01,,300 3rd Street 1006
1260072-09-201,1117498,Tasha Berg,Harpeya,1542 38th Ave,San Francisco,CA,94122,2020-09-10,,2020-09-10,,1542 38th Ave
1260088-09-201,1117505,"2051 Market Street, Lp","2051 Market Street, Lp",2051 Market St,San Francisco,CA,94114,2020-09-08,,2020-09-08,,Po Box 1705
