location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1335481-06-231,1147686,Maria A Castro,Ashley Janitorial Services,1670 Revere Ave Apt 1,San Francisco,CA,94124,2023-06-13,,2023-06-13,,1670 Revere Ave Apt 1
1335483-06-231,1147687,Bryan Rashad Strawter,Bryan R Strawter,599 3rd St Apt 203,San Francisco,CA,94107,2023-06-13,,2023-06-13,,599 3rd St Apt 203
1335485-06-231,1147688,Migle Kanapelkaite,Migle Kanapelkaite,3370 19th St,San Francisco,CA,94110,2023-06-01,,2023-06-01,,3370 19th St
1335490-06-231,463132,Ellis-Davis Karla K,Sf Reporters,631 Ofarrell St Apt 2101,San Francisco,CA,94109,2011-10-04,,2019-01-21,,631 Ofarrell St 2101 Apt
1335491-06-231,314222,Olin Partnership Ltd,Olin Partnership. Ltd,1617 John F Kennedy Blvd Ste 1900,Philadelphia,PA,19103,1998-01-01,,2021-07-01,,1617 John F Kennedy Blvd Ste 1900
1335494-06-231,1118562,Llh Tgo LLC,Miller & Lux,7 Warriors Way Ste 208,San Francisco,CA,94158,2020-10-28,,2023-06-13,,690 Manzanita Ave
1335496-06-231,1140833,Amores Chiles LLC,Amores Chiles,244 Clement St,San Francisco,CA,94118,2022-11-16,,2023-06-13,,3503 Cabrillo St
1335498-06-231,1147692,Intricate Building And Restoration,Intricate Building And Restoration,1266 Wimbledon Way,Manteca,CA,95336,2023-06-12,,2023-06-12,,1266 Wimbledon Way
1335506-06-231,1134508,Turnd Inc,Turnd Inc,926 A Diablo Ave # 437,Novato,CA,94947,2022-04-22,,2023-06-12,,926a Diablo Ave # 437
1335507-06-231,1147694,Jm 125 LLC,Jm 125 LLC,125 Anzavista Ave,San Francisco,CA,94115,2023-06-12,,2023-06-12,,125 Anzavista Ave
1335508-06-231,1147694,Jm 125 LLC,Juri Ma Design,125 Anzavista Ave,San Francisco,CA,94115,2023-06-12,,2023-06-12,,125 Anzavista Ave
1335509-06-231,1104345,"Tph Zerodown Brokerage, Inc.",Homebyte,149 New Montgomery St Fl 4,San Francisco,CA,94105,2019-06-12,,2023-06-01,,36 Divisadero St
1335510-06-231,1021776,Chan-Scherer Elaine L,Chan-Scherer Elaine L Lcsw,3739 Balboa St # 127,San Francisco,CA,94121,2015-12-01,,2021-01-01,,3739 Balboa St # 127
1335513-06-231,1113458,"Thoughtspot, Inc.","Thoughtspot, Inc.",444 Castro St Ste 1000,Mountain View,CA,94041,2020-01-01,,2021-08-01,,444 Castro St Ste 1000
1335514-06-231,1104345,"Tph Zerodown Brokerage, Inc.",Tph Digital Real Estate,149 New Montgomery St Fl 4,San Francisco,CA,94105,2019-06-12,,2023-06-01,,36 Divisadero St
1335516-06-231,1147696,Cassandra Eveans,Cassie Eveans Occupational Therapy,148 Sussex St,San Francisco,CA,94131,2023-06-13,,2023-06-13,,148 Sussex St
1335517-06-231,360715,Crow Dave,Fm Media Enterprises Ltd,838 S Van Ness Ave,San Francisco,CA,94110,2009-05-01,,2011-03-25,,Po Box 40238
1335519-06-231,1147697,Biscotti Brands LLC,Biscotti Brands LLC,3569 19th St,San Francisco,CA,94110,2021-10-01,,2021-10-01,,3569 19th St
1335521-06-231,1147698,Eureka Market Zidan Inc,Eureka Market Zidan Inc,4151 17th St,San Francisco,CA,94114,2023-06-13,,2023-06-13,,4151 17th St
1335526-06-231,1147700,Good Grows LLC,Good Grows LLC,360 Shotwell St Unit,San Francisco,CA,94110,2023-06-13,,2023-06-13,,360 Shotwell St Unit
1335528-06-231,1147701,Cheryl Tien,Graduated Growth,1200 4th St Apt 213,San Francisco,CA,94158,2023-05-05,,2023-05-05,,1200 4th St Apt 213
1335532-06-231,1147703,Baycal Management Group Inc.,Baycal Management Group Inc.,3569 19th St,San Francisco,CA,94110,2022-01-01,,2022-01-01,,3569 19th St
1335533-06-231,1107384,Matthew Barna,Matthew Barna,5027 Webster St,Oakland,CA,94609,2019-10-08,,2021-08-01,,5027 Webster St
1335535-06-231,1147704,S A Boutique SF,S&A Boutique SF,653 Oak St,San Francisco,CA,94117,2023-06-13,,2023-06-13,,653 Oak St
1335539-06-231,1099586,Usi Insurance Services LLC,Usi Insurance Services LLC,575 Market St Ste 3750,San Francisco,CA,94105,2019-01-01,,2023-02-01,,601 Union St Ste 1000
1335540-06-231,1147706,Gail Rainwater,Gail Rainwater,5737 Edmund Ave,Santa Rosa,CA,95403,2023-06-13,,2023-06-13,,5737 Edmund Ave
1335541-06-231,1104388,Curtin Maritime Corp,Curtin Maritime Corp,725 Pier T Ave,Long Beach,CA,90802,2019-07-18,,2022-10-08,,Po Box 2531
1335542-06-231,456124,De La Pena   Holiday Llp,De La Pena & Holiday Llp,601 Montgomery St Ste 700,San Francisco,CA,94111,2010-09-16,,2022-02-01,,601 Montgomery St Ste 700
1335543-06-231,1073107,"Rankeramg, Inc.","Rankeramg, Inc.",8351 Rovana Cir,Sacramento,CA,95828,2017-07-05,,2023-05-01,,8351 Rovana Cir
1335547-06-231,1147708,Gregory Lyle Downing,Gregory Lyle Downing,6158 Laird Ave,Oakland,CA,94605,2023-05-31,,2023-05-31,,6158 Laird Ave
1335548-06-231,1118156,Kikariki LLC,Kikariki LLC,577 29th St,San Francisco,CA,94131,2020-10-01,,2023-06-01,,577 29th St
1335552-06-231,1147710,Johnny Ojeda,Noah's Ark Welding,424 Arlington St,San Francisco,CA,94131,2023-06-10,,2023-06-10,,424 Arlington St
1335557-06-231,1118833,Kayma Foods Inc,Kayma,701 Valencia St,San Francisco,CA,94110,2020-11-06,,2023-06-13,,2060 Folsom St Apt 805
1335558-06-231,1062924,Ha Mindy,Sunglass Shack,289 Jefferson St,San Francisco,CA,94133,2016-12-27,,2023-06-08,,Po Box 170268
1335560-06-231,1147713,Eric Manning,Eric Manning,3633 Moraga St,San Francisco,CA,94122,2023-06-13,,2023-06-13,,3633 Moraga St
1335564-06-231,1147715,Mosaic Practice Management,Mosaic Practice Management,2860 Diamond St,San Francisco,CA,94131,2023-05-26,,2023-05-26,,717 Santa Ray Ave
1335566-06-231,1147716,Harper Wolfe Co.,Harper Wolfe Co.,1401 21st St Ste R,Sacramento,CA,95811,2023-06-11,,2023-06-11,,3224 San Jose Ave
1335568-06-231,1147717,Little Seeds Childcare LLC,Little Seeds Childcare LLC,4355 Anza St,San Francisco,CA,94121,2023-06-01,,2023-06-01,,4355 Anza St
1335570-06-231,1147718,New Science Research Inc,New Science Research Inc,2 Embarcadero Ctr Fl 8,San Francisco,CA,94111,2023-01-01,,2023-01-01,,0000 Undeliverable Mail
1335571-06-231,1022119,Potential Energy Labs Inc,Atrium,118 2nd St Ste 500,San Francisco,CA,91364,2015-12-17,,2023-05-27,,118 2nd St Ste 500
1335573-06-231,1147719,"Fidelity Asset Management, Inc.","Fidelity Asset Management, Inc.",601 Riverside Ave Bldg 5,Jacksonville,FL,32204,1993-05-31,,1993-05-31,,601 Riverside Ave Bldg 5
1335575-06-231,1147720,Memorial Hospital Of Laramie County,Memorial Hospital Of Laramie County,214 E 23rd St,Cheyenne,WY,82001,2023-06-02,,2023-06-02,,214 E 23rd St
1335576-06-231,461044,Kelley Pamela L,Home 2 San Francisco,2327 Turk Blvd,San Francisco,CA,94118,2011-08-01,,2023-06-13,,2327 Turk Blvd
1335580-06-231,1143368,Norcal United Real Estate Partners,Corcoran Icon Properties,2147 Union St,San Francisco,CA,94111,2022-12-19,,2023-04-03,,1116 S El Camino Real
1335581-06-231,1147722,Super V Pro,Super V Pro,1124 Vinci Ave,Sacramento,CA,95838,2023-06-01,,2023-06-01,,1124 Vinci Ave
1335583-06-231,1147724,"Infinite Networks, Inc.","Infinite Networks, Inc.",457 E Mcglincy Ln,Campbell,CA,95008,2023-01-01,,2023-01-01,,457 E Mcglincy Ln
1335586-06-231,1147725,Lt Energy Construction Solution Inc,Lt Energy Construction Solution Inc,19740 Cottonwood St,Groveland,CA,95321,2023-06-01,,2023-06-01,,19740 Cottonwood St
1335587-06-231,1081280,Ijsy World Kitchen Inc,Yasijang,800 Van Ness Ave,San Francisco,CA,94109,2017-12-21,,2023-06-12,,800 Van Ness Ave
1335588-06-231,332625,Fremont Group Management LLC,Fremont Group,405 Howard St Fl 2nd,San Francisco,CA,94105,1999-10-21,,2022-10-31,,Po Box 194170
1335593-06-231,1147728,Liming Zhuang,Outer Sunset Suite,2559 44th Ave,San Francisco,CA,94116,2023-06-12,,2023-06-12,,2559 44th Ave
1335595-06-231,311104,Fremont Realty Capital Lp,Fremont Realty Capital Lp,405 Howard St Fl 2nd,San Francisco,CA,94105,1997-04-01,,2022-10-31,,Po Box 194170
1335596-06-231,1088658,Macks Craic Inc.,Mack5,1000 Broadway Ste 260,Oakland,CA,94607,2018-05-21,,2018-05-21,,1000 Broadway Ste 260
1335597-06-231,477859,Vedder Price (Ca) Llp,Vedder Price,1 Post St Ste 2400,San Francisco,CA,94104,2013-03-25,,2022-06-01,,1 Post St Ste 2400
1335598-06-231,453642,California Trout Inc,California Trout Inc,435 Pacific Ave Ste 200,San Francisco,CA,94133,1971-01-08,,2022-05-20,,435 Pacific Ave Ste 200
1335599-06-231,454979,Fpr Partners LLC,Fpr Partners LLC,405 Howard St Fl 2nd,San Francisco,CA,94105,2007-10-01,,2022-10-31,,405 Howard St Fl 2
1335601-06-231,1147729,"Grimanesas Cleaning Services, LLC","Grimanesas Cleaning Services, LLC",1844 Palou Ave,San Francisco,CA,94124,2023-06-14,,2023-06-14,,1844 Palou Ave
1335602-06-231,1002665,Fremont Management Associates LLC,Fremont Management Associates LLC,405 Howard St Fl 2nd,San Francisco,CA,94105,2013-01-01,,2022-10-31,,Po Box 194170
1335603-06-231,1059064,Sher Edling Llp,Sher Edling Llp,100 Montgomery St Ste 1410,San Francisco,CA,94104,2016-08-18,,2017-10-01,,100 Montgomery St Ste 1410
1335605-06-231,1147730,Rk Mechanical Air Services Inc.,Rk Mechanical Air Services Inc.,1377 Dolores St,San Francisco,CA,94110,2023-06-14,,2023-06-14,,4748 Kenneth Ave
1335606-06-231,1111819,"Tripactions, Inc.","Navan, Inc.",1501 Page Mill Rd,Palo Alto,CA,94304,2017-09-01,,2017-09-01,,3045 Park Blvd
1335608-06-231,1147731,Nanu Design Inc,Nanu Design Inc,1450 Mariposa St,San Francisco,CA,94107,2022-02-22,,2022-02-22,,1450 Mariposa St
1335609-06-231,1147698,Eureka Market Zidan Inc,Eureka Market,4151 17th St,San Francisco,CA,94114,2023-06-13,,2023-06-13,,4151 17th St
1335611-06-231,1147732,Outreach Dental Group,Outreach Dental Group,450 Sutter St Rm 1925,San Francisco,CA,94108,2023-06-12,,2023-06-12,,450 Sutter St Rm 1925
1335613-06-231,1147733,Adrian Mendoza Roofing Inc,Adrian Mendoza Roofing Inc,19035 Lowell Ave,Hayward,CA,94541,2023-06-14,,2023-06-14,,19035 Lowell Ave
1335616-06-231,1147734,Colette Oshima,Yoshi Monster,369 Ocean View Ave,Encinitas,CA,92024,2023-06-09,,2023-06-09,,369 Ocean View Ave
1335617-06-231,478395,Quaranto Kelsey L,Quaranto Law,275 Battery St Ste 1300,San Francisco,CA,94111,2013-04-05,,2020-07-01,,275 Battery St Ste 1300
1335618-06-231,183200,Hacker Harvey J,Harvey Hacker Architects,1440 Montgomery St # 22,San Francisco,CA,94133,1988-01-01,,2023-06-14,,1440 Montgomery St Apt 22
1335620-06-231,1147735,Drink Field Day Co.,Hurray,125 Lyon St,San Francisco,CA,94117,2023-06-01,,2023-06-01,,0000 Undeliverable Mail
1335623-06-231,1147737,St Johns Baptist Church Of San Francisco,St Johns Baptist Church Of San Francisco,825 Newhall St,San Francisco,CA,94124,1950-06-30,,1950-06-30,,825 Newhall St
1335624-06-231,1147736,"Joseph Bryant, Jr.",Prospeak,141 Industrial St,San Francisco,CA,94124,2023-06-14,,2023-06-14,,141 Industrial St
1335625-06-231,1087084,Francine Panelli,The Beauty Pro,2183 Union St,San Francisco,CA,94123,2018-05-01,,2023-06-14,,712 N Point St
1335626-06-231,1022503,Chung Nicole,Nicole Chung,2873 Mission St Ste 6,San Francisco,CA,94110,2016-01-04,,2023-06-01,,Po Box 460661
1335628-06-231,1147738,"Black Bird Real Estate, LLC","Black Bird Real Estate, LLC",1526 Filbert St,San Francisco,CA,94123,2023-05-09,,2023-05-09,,1965 Otoole Way
1335630-06-231,1147740,"Humanity Neurotech, Inc.","Humanity Neurotech, Inc.",953 Indiana St,San Francisco,CA,94107,2023-06-14,,2023-06-14,,144 Riviera Dr
1335632-06-231,1147741,Hector Ruiz Co,Hector Ruiz Co,5819 Columbia Ave,Richmond,CA,94804,2023-06-12,,2023-06-12,,5819 Columbia Avenue
1335633-06-231,1030227,"First Class Coso, LLC",2-12 Coso Ave,2 Coso Ave,San Francisco,CA,94110,2016-02-16,,2023-06-01,,Po Box 489
1335634-06-231,1030221,1448 Bush-Austin St - Apts,1448 Bush-Austin - Apts,1448 Bush St,San Francisco,CA,94109,2015-05-20,,2023-06-01,,Po Box 489
1335635-06-231,1147694,Jm 125 LLC,Juri Design,125 Anzavista Ave,San Francisco,CA,94115,2023-06-12,,2023-06-12,,125 Anzavista Ave
1335639-06-231,1147743,Superior Solar Inc,Superior Solar Electric Group,3298 Monier Cir Ste 120,Rancho Cordova,CA,95742,2023-06-14,,2023-06-14,,1100 Melody Ln Ste 114c
1335640-06-231,1007132,Ffwd,Ffwd,1002 A Oreilly Ave,San Francisco,CA,94129,2014-01-17,,2023-04-01,,1002a Oreilly Ave
1335642-06-231,1147744,"G Y 2490 Chestnut Street, LLC","G&Y 2490 Chestnut Street, LLC",5 Kenmar Way,Burlingame,CA,94010,2022-04-20,,2022-04-20,,Po Box 45
1335643-06-231,466375,Dandelion Chocolate Inc,Dandelion Chocolate,2115 Fillmore St,San Francisco,CA,94115,2012-02-01,,2023-06-14,,740 Valencia St
1335645-06-231,1147745,Drams Inc.,Drams Architects,338 Main St Unit 8e,San Francisco,CA,94105,2019-08-01,,2022-02-01,,338 Main St Unit 8e
1335647-06-231,1147746,"Northstar Franchising, LLC",Northstar Moving Company,1 Bush St Ste B182,San Francisco,CA,94104,2018-09-05,,2018-09-05,,19401 Business Center Dr
1335650-06-231,1145516,Sojuilla LLC,Sojuilla LLC,601 Mission Bay N Blvd,San Francisco,CA,94158,2023-04-14,,2023-06-14,,1701 Tiburon Blvd
1335652-06-231,1147748,Giancarlo Glick,Giancarlo Glick,4255 18th St,San Francisco,CA,94114,2023-06-14,,2023-06-14,,4255 18th St
1335654-06-231,1147749,Smith Flowers LLC,Flower Hour,1625 Pacific Ave Apt 402,San Francisco,CA,94109,2023-06-06,,2023-06-06,,1625 Pacific Ave Apt 402
1335660-06-231,1147752,All Property Tech,All Property Tech,27736 Industrial Blvd,Hayward,CA,94545,2023-06-14,,2023-06-14,,2224 American Ave
1335662-06-231,1147753,California Notaries L.L.C,California Notaries,1481 Folsom St,San Francisco,CA,94103,2023-06-12,,2023-06-12,,0000 Undeliverable Mail
1335664-06-231,1147754,Credit Agents L.L.C.,Credit Agents,1481 Folsom St,San Francisco,CA,94103,2023-06-12,,2023-06-12,,0000 Undeliverable Mail
1335666-06-231,1147755,Dwarika LLC,Bubba Kids,1000 3rd St Unit 100,San Francisco,CA,94158,2023-06-06,,2023-06-06,,1000 3rd St Unit 1006
1335668-06-231,1147756,Wfcm 2018-C46 2415 Mission LLC,Wfcm 2018-C46 2415 Mission LLC,2415 Mission St,San Francisco,CA,94110,2021-06-08,,2021-06-17,,500 N Central Expy Ste 261
1335670-06-231,1147757,Kinn23 LLC,Divine Spa,5315 Mission St,San Francisco,CA,94112,2023-06-15,,2023-06-15,,5315 Mission St
1335672-06-231,1147758,Black Women Play,Black Women Play,1626 Pierce St Unit 312,San Francisco,CA,94115,2023-06-15,,2023-06-15,,1626 Pierce St Unit 312
1335673-06-231,1018870,Pm Builder Sales Company Inc,"Pm Builder Sales Company, Inc.",235 Kansas St Fl 1,San Francisco,CA,94103,2015-01-14,,2021-10-01,,235 Kansas St Fl 1
1335674-06-231,1084551,Cento Coffee Inc.,Systeme D,140 Sutter St,San Francisco,CA,94104,2018-03-06,,2023-06-15,,572 3rd Ave
