location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1324389-02-231,1143136,"Lumafield, Inc.","Lumafield, Inc.",38 Cameron Ave Ste 100,Cambridge,MA,2140,2021-08-01,,2021-08-01,,38 Cameron Ave Ste 100
1324390-02-231,1143136,"Lumafield, Inc.","Lumafield, Inc.",24 Shotwell St,San Francisco,CA,94103,2021-08-01,,2021-08-01,,38 Cameron Ave Ste 100
1324391-02-231,1143137,Fiore3 LLC,Fiore3 LLC,238 Townsend St,San Francisco,CA,94107,2020-01-01,,2020-01-01,,238 Townsend St
1324392-02-231,403353,North East Medical Services,1625 Powell St,1625 Powell St,San Francisco,CA,94133,1971-05-19,,2011-05-27,,1520 Stockton St
1324394-02-231,1143138,Maria Luisa Zambrano Sanchez,Confecciones Mary,2483 Bryant St,San Francisco,CA,94110,2023-02-13,,2023-02-13,,2483 Bryant St
1324397-02-231,1124443,24-30 West Portal LLC,Noe Valley Bakery,28 West Portal Ave,San Francisco,CA,94127,2021-05-14,,2022-01-01,,385 Santa Clara Ave
1324401-02-231,1143140,Cohab Development LLC,Space Craft,353 Kearny St,San Francisco,CA,94108,2022-07-18,,2022-07-18,,548 Market St 27902
1324402-02-231,1021048,C.A.M. LLC,Cam LLC,Po Box 170099,San Francisco,CA,94117,2015-02-19,,2023-02-13,,Po Box 170099
1324404-02-231,1143141,John Taylor,John Taylor,1800 Taraval St,San Francisco,CA,94116,2014-02-05,,2014-02-05,,3583 Altamont Way
1324406-02-231,1143142,Icardi Exemption Trust,Icardi Exemption Trust,1560 Pacific Ave,San Francisco,CA,94109,1999-04-20,,1999-04-20,,1044 Silver Hill Rd
1324408-02-231,1143143,"Interior Design Fair, Inc.",Idf Studio,2193 Fillmore St,San Francisco,CA,94115,2023-02-10,,2023-02-10,,2193 Fillmore St
1324409-02-231,403353,North East Medical Services,1415 Ocean Ave,1415 Ocean Ave,San Francisco,CA,94112,1971-05-19,,2015-02-18,,1520 Stockton St
1324410-02-231,403353,North East Medical Services,1415-1423 Ocean Ave,1423 Ocean Ave,San Francisco,CA,94112,1971-05-19,,2015-02-18,,1520 Stockton St
1324411-02-231,403353,North East Medical Services,580 Green St,580 Green St,San Francisco,CA,94133,1971-05-19,,2016-10-17,,1520 Stockton St
1324415-02-231,1143145,I B Marble And Solid Surafces Inc.,I B Marble And Solid Surafces Inc.,5266 Muirwood Dr,Pleasanton,CA,94588,2023-02-13,,2023-02-13,,5266 Muirwood Dr
1324418-02-231,1143146,"Kaiser Foundation Health Plan, Inc",Kaiser Permanente Pharmacy #318,2425 Geary Lbby Blvd Rm L104,San Francisco,CA,94115,2023-01-19,,2023-01-19,,393 E Walnut St Fl 6th
1324419-02-231,1143147,"Flight Deck Capital, Lp","Flight Deck Capital, Lp",555 California St Ste 3325,San Francisco,CA,94104,2022-03-14,,2022-03-14,,0000 Undeliverable Mail
1324421-02-231,1143148,Debra Johnson-Hall,Hyped Out Beauty (Fbn),124 De Montfort Ave,San Francisco,CA,94112,2023-02-01,,2023-02-01,,124 De Montfort Ave
1324422-02-231,1126691,Diana H Hunt,Sam And Diana Hunt Trust,635 Page St,San Francisco,CA,94117,2021-07-20,,2021-07-20,,63 Alpine Ter
1324424-02-231,1143149,Linda Norack-Breen,Linda Norack-Breen,76 West Portal Ave #,San Francisco,CA,94127,2014-04-20,,2014-04-20,,1440 Capuchino Ave
1324426-02-231,1143150,Kr Bay Services LLC,Kr Bay Services LLC,3065 Hoover St,Redwood City,CA,94063,2023-02-01,,2023-02-13,,3065 Hoover St
1324428-02-231,1143151,Don Jose Barrelier,Don Jose Barrelier,44 Monterey Blvd,San Francisco,CA,94131,2005-01-01,,2005-01-01,,2 Harold Ave
1324430-02-231,1143152,Mary Engstrom,Mary Engstrom,1045 Taraval St,San Francisco,CA,94116,2019-06-01,,2019-06-01,,5096 Gravenstein Hwy S
1324435-02-231,1143154,Wilson Song,Wilson Song,2205 Mission St Bldg,San Francisco,CA,94110,2017-12-07,,2017-12-07,,2301 Mission St Ste 301
1324437-02-231,1143155,Raouf Nasser,Raouf Nasser,983 Valencia St #,San Francisco,CA,94110,1995-01-01,,1995-01-01,,981a Valencia St
1324439-02-231,1143156,Raouf Nasser,Raouf Nasser,985 Valencia St,San Francisco,CA,94110,1995-01-01,,1995-01-01,,981a Valencia St
1324441-02-231,1143157,Xinrui Lei,Xinrui Lei,2621 Clement St Apt 3,San Francisco,CA,94121,2023-02-13,,2023-02-13,,2621 Clement St Apt 3
1324445-02-231,1143159,Esma Verma Licensed Clinical Social Worker Inc,Esma Verma Licensed Clinical Social Worker Inc,4104 24th St # 1008,San Francisco,CA,94114,2023-01-11,,2023-01-11,,4104 24th St 1008
1324447-02-231,1143160,Quantum Mindframe,Quantum Mindframe,4104 24th St # 1008,San Francisco,CA,94114,2023-01-11,,2023-01-11,,4104 24th St 1008
1324452-02-231,1143162,Kristopher Harris,Kristopher Harris,1240 Cedar St,Berkeley,CA,94702,2023-02-01,,2023-02-01,,1240 Cedar St
1324453-02-231,1143162,Kristopher Harris,Flawless Tile Company,1240 Cedar St,Berkeley,CA,94702,2023-02-01,,2023-02-01,,1240 Cedar St
1324455-02-231,1143163,Uline Inc,Uline Inc,12575 Uline Dr,Pleasant Prairie,WI,53158,2022-07-01,,2022-07-01,,12575 Uline Dr
1324457-02-231,1143164,Engin Akdemir,Engin Akdemir,542 Brannan St Apt 311,San Francisco,CA,94107,2023-02-01,,2023-02-01,,542 Brannan St Apt 311
1324459-02-231,1143165,Don Craighead Gbc,Don Craighead Gbc,9113 Oakhollow Ct,Granite Bay,CA,95746,2023-02-14,,2023-02-14,,9113 Oakhollow Ct
1324461-02-231,1143166,San Fran Post Street Lp,San Fran Post Street Lp,384 Post St,San Francisco,CA,94108,2022-01-01,,2022-01-01,,332 Pine St Ste 500
1324463-02-231,1143167,Nan Webb,Nanskin,1850 Union St Ste 7,San Francisco,CA,94123,2023-02-14,,2023-02-14,,1850 Union St Ste 7
1324464-02-231,1142963,Rothschild Properties,Rothschild Properties,2355 Market St,San Francisco,CA,94114,2021-06-26,,2021-06-26,,425 14th Ave
1324466-02-231,1143169,Darko Smoked Oyster Dip LLC,Darko Smoked Oyster Dip LLC,821 Pine St Apt 10b,San Francisco,CA,94108,2023-02-14,,2023-02-14,,821 Pine St Apt 10b
1324467-02-231,22313,Hassard Bonnington Llp,Hassard Bonnington Llp,111 Pine St Ste 1530,San Francisco,CA,94111,1968-10-01,,2023-01-01,,111 Pine St Ste 1530
1324468-02-231,403353,North East Medical Services,2627 San Bruno Ave,2627 San Bruno Ave,San Francisco,CA,94134,1971-05-19,,2014-09-11,,1520 Stockton St
1324470-02-231,1143170,Atomic Invvestments,Atomic Investments,1349 Vallejo St,San Francisco,CA,94109,2023-02-01,,2023-02-01,,1349 Vallejo St
1324472-02-231,1143171,"Mussi-E, LLC","Mussi-E, LLC",14 Atalaya Ter,San Francisco,CA,94117,2023-02-01,,2023-02-01,,14 Atalaya Ter
1324474-02-231,1143172,Discow,Discow,560 Haight St Apt 106,San Francisco,CA,94117,2023-01-01,,2023-01-01,,0000 Undeliverable Mail
1324476-02-231,1143173,Cleaning Buddies LLC,Cleaning Buddies LLC,309 Florida St,Vallejo,CA,94590,2023-02-14,,2023-02-14,,309 Florida St
1324479-02-231,1143174,Dessert Concepts LLC,Bellaria Dessert Studio,442 Hyde St,San Francisco,CA,94109,2023-02-01,,2023-02-01,,442 Hyde St
1324480-02-231,1143175,Diana A Schindler,Diana A Schindler,7812 Preswick Cir,San Jose,CA,95135,2015-10-16,,2015-10-16,,7812 Prestwick Cir
1324483-02-231,1143176,"Echelon Firestop, Inc.","Echelon Firestop, Inc.",1420 Zinfandel Dr,Lodi,CA,95242,2023-01-20,,2023-01-20,,1420 Zinfandel Dr
1324484-02-231,1143177,Heather Hurless,Heather Hurless,1605 Taraval St,San Francisco,CA,94116,2014-07-01,,2014-07-01,,1605 Taraval St
1324486-02-231,1143178,Zettacomm,Zettacomm,100 Glenn Way Ste 7,San Carlos,CA,94070,2023-02-09,,2023-02-09,,299 Old County Rd Ste 7
1324491-02-231,1143180,Brown Pelican Group LLC,Brown Pelican Wifi,12866 River Rd,Guerneville,CA,95446,2022-07-01,,2022-07-01,,422 Larkfield Ctr # 1022
1324493-02-231,1136125,"The Daisy Refillery, LLC",The Daisy Refillery,95 3rd St Fl 2,San Francisco,CA,94103,2022-06-01,,2023-02-14,,95 3rd St Fl 2
1324495-02-231,1143181,Acuity Cfo LLC,Acuity Cfo LLC,84 Ashton Ave,San Francisco,CA,94112,2021-12-15,,2021-12-15,,518 Falling Rock Way
1324497-02-231,1143182,Michael Reeves,Mikes Painting And Decorating,1855 10th Ave Apt 1,San Francisco,CA,94122,2023-02-14,,2023-02-14,,1855 10th Ave Apt 1
1324499-02-231,1143183,Nolvia M Ramos Lux,Shiny Pearl Cleaning Services,1369 Rhode Island St Apt 4,San Francisco,CA,94107,2023-02-14,,2023-02-14,,1369 Rhode Island St Apt 4
1324501-02-231,1143184,"Cardinal Health Pharmacy Services, LLC","Cardinal Health Pharmacy Services, LLC",7000 Cardinal Pl,Dublin,OH,43017,2022-07-01,,2022-07-01,,1233 Dublin Rd
1324503-02-231,1143186,Ants Climbing A Tree LLC Dba Ginger   Chili,Ginger & Chili,2309 Noriega St # 65,San Francisco,CA,94122,2023-02-14,,2023-02-14,,2309 Noriega St # 65
1324504-02-231,1143186,Ants Climbing A Tree LLC Dba Ginger   Chili,Ginger & Chili,2309 Noriega St # 65,San Francisco,CA,94122,2023-02-14,,2023-02-14,,2309 Noriega St # 65
1324506-02-231,1143187,"Twofulla Development, LLC","Twofulla Developement, LLC",409 Mangels Ave Bldg,San Francisco,CA,94127,2022-12-31,,2023-01-02,,411494 Po Box
1324508-02-231,1142775,Hs Amoeba Holding LLC,Hs Amoeba Holdings LLC,1855 Haight St,San Francisco,CA,94117,2017-04-12,,2017-04-12,,1855 Haight St
1324510-02-231,1143188,"Utility Tree Service, LLC","Utility Tree Service, LLC",708 Blair Mill Rd,Willow Grove,PA,19090,2023-02-10,,2023-02-10,,708 Blair Mill Rd
1324512-02-231,1143189,Robert J. Maron,1885 Pacific Ave Apts,1885 Pacific Ave,San Francisco,CA,94109,2020-01-01,,2020-01-01,,3043 Sheldon Dr
1324515-02-231,1143187,"Twofulla Development, LLC","Twofulla Development, LLC",3280 22nd St Unit A,San Francisco,CA,94110,2022-12-31,,2022-12-31,,411494 Po Box
1324517-02-231,1143190,Peter Schumacher,Schumacher And Associates,1329 5th Ave,San Francisco,CA,94122,2023-02-14,,2023-02-14,,1329 5th Ave
1324518-02-231,1119307,Rozmary Kitchen LLC,Rozmary Kitchen,1501 Cortland Ave,San Francisco,CA,94110,2020-11-27,,2021-01-29,,462 Princeton St
1324520-02-231,1143191,1399 18th Street LLC,1399 18th Street LLC,238 Townsend St,San Francisco,CA,94107,2019-09-03,,2019-09-03,,238 Townsend St
1324521-02-231,1111902,Sf Tow LLC,Sf Tow LLC,1500 Yosemite Ave Unit B,San Francisco,CA,94124,2020-02-18,,2023-02-01,,5221 Esmond Ave
1324524-02-231,1143192,Vincent Phillips,Vincent Phillips,1062 Folsom St,San Francisco,CA,94103,2019-09-01,,2019-09-01,,2625 Alcatraz Ave Unit 513
1324526-02-231,1143193,Impact Renewable Partners LLC,Impact Renewable Partners LLC,6352 California St,San Francisco,CA,94121,2023-02-13,,2023-02-13,,6352 California St
1324528-02-231,1143194,"Hanna Investments Sb, LLC","Hanna Investments Sb, LLC",956 Dusty Stone Loop,Rocklin,CA,95765,2017-03-17,,2017-03-17,,956 Dusty Stone Loop
1324530-02-231,1143195,1643 Valencia Properties LLC,1643 Valencia Properties LLC,13481 Forest Park Circle Cir,Penn Valley,CA,95946,2019-10-20,,2020-10-26,,13481 Forest Park Cir
1324534-02-231,1143197,"Curry Parkway, Lp","Curry Parkway, Lp",3953 Geary Blvd,San Francisco,CA,94118,2020-02-25,,2020-02-25,,2304 W Shaw Ave Unit 102
1324535-02-231,1142896,Bkst Max LLC,"Bkst Max , LLC",1690 Valencia St,San Francisco,CA,94110,2022-09-21,,2022-09-21,,14341 Ridge Rd
1324536-02-231,447774,Sim   Yoon Corporation,Sim & Yoon Corporation,1702 Post St,San Francisco,CA,94115,2002-01-28,,2002-01-28,,5758 Geary Blvd Ste 236
1324537-02-231,447774,Sim   Yoon Corporation,Sim & Yoon Corporation,1707 Buchanan St,San Francisco,CA,94115,2002-01-28,,2002-01-28,,5758 Geary Blvd Ste 236
1324539-02-231,1143198,Takami House,Takami House,234 Teresita Blvd,San Francisco,CA,94127,2023-02-01,,2023-02-01,,234 Teresita Blvd
1324541-02-231,1143199,Four Ten Management,Four Ten Management,5303 Wyndholme Cir Unit 401,Baltimore,MD,21229,2023-02-14,,2023-02-14,,5303 Wyndholme Cir Unit 401
1324544-02-231,1143200,Pablo C Caceres,Golden Bay Painting,1370 Corcoran Ave,Vallejo,CA,94589,2023-02-06,,2023-02-06,,1370 Corcoran Ave
1324545-02-231,1143201,Noes Nails,Noes Nails,369 Haight St,San Francisco,CA,94102,2020-09-20,,2020-09-20,,369 Haight St
1324547-02-231,1143202,Juan A Flores,Flores Parking,45 Shannon St,San Francisco,CA,94102,2023-02-14,,2023-02-14,,45 Shannon St
1324549-02-231,1143204,Barbara Maresca,Barbara Maresca,154 Julian Ave,San Francisco,CA,94103,2022-02-14,,2023-02-14,,154 Julian Ave
1324550-02-231,451960,Sim   Yoon LLC,Sim & Yoon LLC,1601 Fillmore St,San Francisco,CA,94115,2005-12-30,,2005-12-30,,5758 Geary Blvd Unit 236
1324551-02-231,451960,Sim   Yoon LLC,Sim &V Yoon LLC,1836 Geary Blvd,San Francisco,CA,94115,2005-12-30,,2005-12-30,,5758 Geary Blvd Unit 236
1324552-02-231,451960,Sim   Yoon LLC,Sim & Yoon LLC,1838 Geary Blvd,San Francisco,CA,94115,2005-12-30,,2005-12-30,,5758 Geary Blvd Unit 236
1324554-02-231,1143205,Structure Leasing   Engineering Inc,Structure Leasing & Engineering Inc,8833 N Monterey S Rd Ste B,Gilroy,CA,95020,2023-02-01,,2023-02-01,,8833 S Monterey Rd N Ste B
1324556-02-231,1143206,Warren Wong,Warren Wong,2505 24th St,San Francisco,CA,94110,2022-05-16,,2022-05-16,,2505 24th St
1324557-02-231,464893,33 Grant LLC,Los Portales Medical & Dental Center,2482 Mission St,San Fcancisco,CA,94110,2011-12-14,,2022-02-01,,2480 Mission St Ste 108
1324558-02-231,464893,33 Grant LLC,Los Portales Medical & Dental Center,2480 Mission St Ste 101,San Francisco,CA,94110,2011-12-14,,2012-03-16,,2480 Mission St Ste 108
1324559-02-231,1126891,The San Francisco Early Music Society,The San Francisco Early Music Society,138 Dorchester Way,San Francisco,CA,94127,1976-01-26,,2023-02-01,,Po Box 27495
1324561-02-231,1143207,Jocleyn Lainez-Robles,Small Blessing's Daycare,290 Malosi St # Atp219,San Francisco,CA,94134,2023-02-13,,2023-02-13,,290 Malosi St # Atp219b
1324564-02-231,1143208,Kei Leung,Kei Leung,48 Niagara Ave,San Francisco,CA,94112,2023-02-01,,2023-02-01,,48 Niagara Ave
1324565-02-231,1143209,Cleopa Omondi,Ceen Campaigns,45 Johnstone Dr Apt 301,San Francisco,CA,94131,2023-02-14,,2023-02-14,,45 Johnstone Dr Apt 301
1324567-02-231,1143210,Palantir Technologies Inc.,Palantir Technologies Inc.,100 Hamilton Ave Ste 300,Palo Alto,CA,94301,2021-01-01,,2021-01-01,,100 Hamilton Ave Ste 300
1324570-02-231,31446,Yong Kee Co Inc,912 Clement Street,912 Clement St,San Francisco,CA,94118,2013-05-31,,2022-01-01,,20 Wayne Pl
1324572-02-231,1143212,Lotus Bakeries North America,Lotus Bakeries North America,24 Patton St,San Francisco,CA,94110,2023-01-01,,2023-01-01,,24 Patton St
1324574-02-231,1143213,Enroute Inc,Enroute Inc,18 Bartol Street St # 1024,San Francisco,CA,94133,2022-01-01,,2022-01-01,,18 Bartol Street Bartol St # 1024
1324576-02-231,1143214,Enerbg,Enerbg Solar,12515 Wagner St,Los Angeles,CA,90066,2023-02-15,,2023-02-15,,12515 Wagner St
1324580-02-231,1143216,Norman H Wong,Norman H Wong,5196 Mission St,San Francisco,CA,94112,2019-08-01,,2019-08-01,,3480 La Mesa Dr
1324582-02-231,1143217,Deloitte Transactions And Business Analytics Llp,Deloitte Transactions And Business Analytics Llp,4022 Sells Dr,Hermitage,TN,37076,2019-01-01,,2019-01-01,,4022 Sells Dr
1324584-02-231,1143218,Tara Pratt,Tara Pratt Mft,2140 Sutter St Ste 2,San Francisco,CA,94115,2023-02-07,,2023-02-07,,2140 Sutter St Ste 2
1324586-02-231,1107686,Linh Ai Duong,Divis Reflexology Massage And Spa,773 Divisadero St # B,San Francisco,CA,94117,2019-10-16,,2021-02-02,,2346 46th Ave
1324588-02-231,1143219,"Galileo Technologies, Inc.","Galileo Technologies, Inc.",525 Brannan St,San Francisco,CA,94107,2022-02-28,,2022-02-28,,525 Brannan St
1324590-02-231,1143220,Fahman Properties LLC,Fahman Properties LLC,5616 Mission St,San Francisco,CA,94112,2014-05-01,,2014-05-01,,550 W Grand Ave
1324591-02-231,1143221,"605 Castro, LLC",Casro And 19th,605 Castro St #,San Francisco,CA,94114,2011-02-11,,2011-02-11,,250 E Houston St Apt 10d
1324593-02-231,1143222,Liliana P Cruz,Cruz Cleaning & Janitorial,3045 Cesar Chavez St,San Francisco,CA,94110,2023-02-15,,2023-02-15,,3045 Cesar Chavez St
1324596-02-231,1036806,"Indeed, Inc.",Glassdoor Inc.,300 Mission St Fl,San Francisco,CA,94105,2014-07-01,,2022-01-01,,177 Broad St Fl 4
1324598-02-231,1143224,Allan Quijano Quiton,City Fish Company,50 Olmstead St,San Francisco,CA,94134,2023-02-15,,2023-02-15,,50 Olmstead St
1324602-02-231,1143225,Lavo Life Sciences Inc.,Lavo Life Sciences Inc.,1066 Amsterdam Ne Ave,Atlanta,GA,30306,2022-11-01,,2022-11-01,,1066 Amsterdam Ave Ne
1324604-02-231,1143227,L K Lehman Trucking,Lk Lehman Trucking Dba A&L Ready Mix,19333 Industrial Dr,Sonora,CA,95370,2023-02-03,,2023-02-03,,9 Po Box
1324605-02-231,1143226,Luis E Moreno,Lema Construction,14818 Sylvia Way,San Leandro,CA,94578,2023-02-15,,2023-02-15,,14818 Sylvia Way
1324607-02-231,1143228,Dp Real Estate America LLC,Dp Real Estate America LLC,300 Grant Ave Ste 400,San Francisco,CA,94108,2022-08-09,,2022-08-09,,300 Grant Ave Ste 400
1324608-02-231,1126360,Aimss Veterinary Centers Lp,Sage San Francisco,600 Alabama St,San Francisco,CA,94110,2021-05-18,,2022-06-03,,Po Box 3369
1324611-02-231,1128336,Alps Authentic Living Psychological Services Inc,Alps Authentic Living Psychological Services Inc,280 Spear St Unit 230,San Francisco,CA,94105,2021-09-23,,2022-09-11,,280 Spear St Unit 2308
1324613-02-231,1143230,Ulloa St. Partners LLC,Ulloa St. Partners LLC,840 Ulloa St,San Francisco,CA,94127,2019-09-01,,2019-09-01,,840 Ulloa St
1324614-02-231,1143230,Ulloa St. Partners LLC,Ulloa St. Partners LLC,850 Ulloa St,San Francisco,CA,94127,2019-09-01,,2019-09-01,,840 Ulloa St
1324615-02-231,302627,Leonetti Matilde F,4607-4619 Mission St Bldgs,4609 Mission St,San Francisco,CA,94112,1996-01-01,,1996-09-04,,3036 Steiner St
1324616-02-231,302627,Leonetti Matilde F,4607-4619 Mission St Bldgs,4611 Mission St,San Francisco,CA,94112,1996-01-01,,1996-09-04,,3036 Steiner St
1324617-02-231,302627,Leonetti Matilde F,4609 -1619 Mission St Bldgs,4615 Mission St,San Francisco,CA,94112,1996-01-01,,1996-09-04,,3036 Steiner St
1324618-02-231,302627,Leonetti Matilde F,4607 -4619 Mission St Bldgs,4617 Mission St,San Francisco,CA,94112,1996-01-01,,1996-09-04,,3036 Steiner St
1324619-02-231,302627,Leonetti Matilde F,4607- 4619 Mission St Bldgs,4619 Mission St,San Francisco,CA,94112,1996-01-01,,1996-09-04,,3036 Steiner St
1324621-02-231,1143231,"Adunakids, Inc.","1535 Eddy Street, #315 San Francisco, Ca. 94115",1535 Eddy St Apt 315,San Francisco,CA,94115,2022-03-03,,2022-03-03,,1535 Eddy St Apt 315
1324627-02-231,1143234,Muhammad Samat,Sf Tax Preparation,355 Carson Dr,Hayward,CA,94544,2023-02-15,,2023-02-15,,355 Carson Dr
1324628-02-231,75877,"Wong Mildred   Wong Johnny Wai Kit, Wong Edmond Kit, Wong Erik Wai",Wongs Apartment,521 Arguello Blvd,San Francisco,CA,94118,1972-01-27,,2023-02-15,,870b Taraval St
1324629-02-231,1100028,"Sofar Ocean Technologies, Inc.","Sofar Ocean Technologies, Inc.",28 Pier Annex,San Francisco,CA,94105,2019-03-10,,2022-04-01,,28 Pier Annex Pier
1324630-02-231,1140421,Truelight Medical Corporation,Truelight Medical Corporation,909 Hyde St Ste 230,San Francisco,CA,94109,2022-11-04,,2023-01-01,,1151 Taraval St
1324634-02-231,1143236,Donald Pittman,5130 3rd Street Commercial,5130 3rd St,San Francisco,CA,94124,2013-02-01,,2013-02-01,,5540 Shell Ridge Way
1324636-02-231,1143237,John Lira,John Lira,3405 Cesar Chavez St,San Francisco,CA,94110,2022-12-31,,2022-12-31,,343 Monterey Blvd
1324638-02-231,1143238,Alisa Ann Ruch Burn Foundation,Alisa Ann Ruch Burn Foundation,44 Montgomery St Fl 3,San Francisco,CA,94104,2023-02-06,,2023-02-06,,44 Montgomery St Fl 3
1324641-02-231,1143239,"Empire West Portal, LLC","Empire West Portal, LLC C/O Blatteis Realty Co",75 West Portal Ave #,San Francisco,CA,94127,2021-07-08,,2021-07-08,,101 Montgomery St Ste 888
1324646-02-231,1143241,"Wobber Brothers, LLC","Wobber Brothers, LLC",900 -912 Cole St #,San Francisco,CA,94117,2021-03-02,,2021-03-02,,109 Wales Ct
1324647-02-231,1018372,Gunther Daniel,Daniel Gunther Lcsw,218 Howth St,San Francisco,CA,94112,2015-08-03,,2023-02-15,,801 Portola Dr Ste 207
1324648-02-231,1118630,"Atco Pest Control, Inc.",Atco Pest Control Inc,1 Avenue Of The Palms Ste 19,San Francisco,CA,94130,2020-10-01,,2023-02-15,,1250 Petaluma Blvd N
1324649-02-231,480993,Greentree Property Mgmt Inc,"Gtm Works, LLC",1398 Bryant St,San Francisco,CA,94103,2013-01-01,,2022-01-01,,Po Box 1258
1324654-02-231,1113717,Edward Griffin,Coiffeur Corner,391 Sutter St Ste 708,San Francisco,CA,94108,2020-04-20,,2023-02-15,,0000 Undeliverable Mail
1324656-02-231,1143244,Rafita,Rafita,1699 Marina Ct Apt B,San Mateo,CA,94403,2023-02-15,,2023-02-15,,1699 Marina Ct Apt B
1324658-02-231,1143245,Candace Owings,Candace Owings,145 Haverhill Ct,San Jose,CA,95139,2020-06-09,,2020-06-09,,145 Haverhill Ct
1324660-02-231,1143246,"G G Risk Management Consultants, Inc.","G&G Risk Management Consultants, Inc.",9980 Indiana Ave Ste 10,Riverside,CA,92503,2023-02-15,,2023-02-15,,9980 Indiana Ave Ste 10
1324661-02-231,1077832,Boos Voni LLC,Geneva Steak House,5130 Mission St,San Francisco,CA,94112,2017-03-01,,2019-03-01,,5170 Mission St
1324662-02-231,1143243,Robert Bashaw,Bashaw Construction,2371 Christian Ave,Redding,CA,96002,2023-02-15,,2023-02-15,,2371 Christian Ave
1324665-02-231,1143248,"1288 Howard Owner, LLC","1288 Howard Owner, LLC",1288 Howard St,San Francisco,CA,94103,2023-01-02,,2023-01-02,,2040 Webster St
1324666-02-231,1143247,Dennis Mcknew LLC,Dennis Mcknew LLC,246 Bella Vista Way,San Francisco,CA,94127,2023-02-15,,2023-02-15,,246 Bella Vista Way
1324670-02-231,1143250,Lisandro Ramirez Jimenez,Ramirez Hauling,42 Talbert St,San Francisco,CA,94134,2023-02-15,,2023-02-15,,42 Talbert St
