location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1373396-10-241,1162456,Vanessa Lombardo,Body Remedy Integrative Wellness,1364 Valencia St,San Francisco,CA,94110,2024-09-21,,2024-10-25,,1364 Valencia St
1373399-10-241,1163380,"Michael E Gutierrez, General Contractor","Michael E Gutierrez, General Contractor",171 Darby Pl Apt 6,San Bruno,CA,94066,2024-10-25,,2024-10-25,,171 Darby Pl Apt 6
1373400-10-241,1126863,"Risequity, Inc.","Risequity, Inc.",1120 Bird Ave Ste F180,San Jose,CA,95125,2021-08-04,,2024-10-17,,1749 Harmil Way
1373401-10-241,1115104,Pilates Done Differently LLC,Pilates Done Differently LLC,350 Townsend St Ste 308a,San Francisco,CA,94107,2020-01-02,,2021-09-01,,350 Townsend St Ste 308a
1373403-10-241,1163381,The Board Of Trustees Of The Leland Stanford Junior University,Stanford University,485 Broadway,Redwood City,CA,94063,2021-03-16,,2021-03-16,,485 Broadway
1373406-10-241,1163382,Jam Tea Inc,Milktopia,1139 Taraval St,San Francisco,CA,94116,2024-10-25,,2024-10-25,,197 Saint Michaels Ct
1373409-10-241,1163384,Reliance Abatement Inc,Reliance Construction,1080 Wentworth St,Mountain View,CA,94043,2024-10-25,,2024-10-25,,1080 Wentworth St
1373413-10-241,1163386,Boheme Salon LLC,Boheme Salon LLC,561 Castro St,San Francisco,CA,94114,2024-10-24,,2024-10-24,,561 Castro St
1373416-10-241,1163387,Adan Arteaga,Cosmetologist,11 Tillman Pl Fl 5,San Francisco,CA,94108,2024-10-26,,2024-10-26,,363 6th St Apt 601
1373418-10-241,1163388,"Kirsa, Professional Corporation","Kirsa, Professional Corporation",548 Market St,San Francisco,CA,94104,2024-10-17,,2024-10-17,,548 Market St Unit 109355
1373419-10-241,1138865,"Day Street Productions, Inc",3742 22nd Street,3742 22nd St,San Francisco,CA,94114,2022-07-15,,2024-10-26,,3742 22nd St
1373421-10-241,1163389,Luane Santana,Luane Santana,735 41st Ave,San Francisco,CA,94121,2024-10-25,,2024-10-25,,735 41st Ave
1373423-10-241,1163390,Mochino Piano LLC,Mochino Piano LLC,1412 Powell St Ste A,San Francisco,CA,94133,2021-09-01,,2021-09-01,,1412 Powell St Ste A
1373427-10-241,1163392,Daily Accounting Services,Daily Accounting Services,1135 Taraval St,San Francisco,CA,94116,2024-10-26,,2024-10-26,,1135 Taraval St
1373429-10-241,1163393,Inspired Design Inc.,Inspired Design Inc.,2715 Franklin St Apt 1,San Francisco,CA,94123,2023-04-14,,2023-04-14,,2715 Franklin St Apt 1
1373431-10-241,1163394,Gandaras Construction Company Inc,Gandaras Construction Company Inc,2405 Beasley Ave,Antioch,CA,94509,2024-10-01,,2024-10-01,,2405 Beasley Ave
1373433-10-241,1163395,Remora Creative LLC,Remora Creative LLC,18 Clement St Apt 9,San Francisco,CA,94118,2024-10-26,,2024-10-26,,18 Clement St Apt 9
1373435-10-241,1163396,Maritime SF,Maritime SF,417 Stockton St,San Francisco,CA,94108,2024-10-26,,2024-10-26,,2750 Pineridge Pl
1373437-10-241,1163397,Cceddy.Sunset Consulting,Cceddy.Sunset Consulting,1630 42nd Ave,San Francisco,CA,94122,2024-10-12,,2024-10-12,,1630 42nd Ave
1373439-10-241,1163398,Arrival Ventures LLC,Arrival Ventures LLC,809 Colby St,San Francisco,CA,94134,2024-10-02,,2024-10-02,,809 Colby St
1373443-10-241,1163400,Beauty Science LLC,Beauty Science,2250 Union St Rm 301,San Francisco,CA,94123,2024-10-27,,2024-10-27,,2250 Union St Rm 301
1373445-10-241,1163401,"Placemakr Hospitality, LLC","Placemakr Hospitality, LLC",165 10th St Ste 250,San Francisco,CA,94103,2024-10-01,,2024-10-01,,9450 Sw Gemini Dr 80199
1373449-10-241,1163403,Malcolm Silverado A Joint Venture,Malcolm Silverado A Joint Venture,92 Natoma St Ste 400,San Francisco,CA,94105,2024-10-28,,2024-10-28,,92 Natoma St Ste 400
1373451-10-241,1163404,"Fivespan Partners, Lp","Fivespan Partners, Lp",1170 Gorgas Ave,San Francisco,CA,94129,2024-01-01,,2024-01-01,,1170 Gorgas Ave
1373453-10-241,1163405,Urban Ev LLC,Urban Ev LLC,2438 31st Ave,San Francisco,CA,94116,2024-10-01,,2024-10-01,,2438 31st Ave
1373456-10-241,1163407,Vincent Jones,Saleema International Salon,2418 San Bruno Ave,San Francisco,CA,94134,2024-10-28,,2024-10-28,,241 Village Way
1373457-10-241,1163407,Vincent Jones,Saleema Boutique Old & New,2420 San Bruno Ave,San Francisco,CA,94134,2024-10-28,,2024-10-28,,241 Village Way
1373458-10-241,1163406,Golden Gate Spine,Golden Gate Spine,1236 Sutter St,San Francisco,CA,94109,2024-10-28,,2024-10-28,,1236 Sutter St
1373460-10-241,1163408,"Acosta Construction Services, LLC","Acosta Construction Services, LLC",414 Jefferson St,Watsonville,CA,95076,2024-10-28,,2024-10-28,,414 Jefferson St
1373461-10-241,911494,Martin Mcnerney Development,"Martin Mcnerney Development, Inc.",1123 Sutter St,San Francisco,CA,94109,1992-03-22,,2022-01-01,,1101 Sutter St
1373463-10-241,1163409,Mission Bay Construction,Mission Bay Construction,75 Williar Ave,San Francisco,CA,94112,2024-10-28,,2024-10-28,,75 Williar Ave
1373464-10-241,1162738,Yash Abichandani,Alpha Portfolios,1 Polk St,San Francisco,CA,94102,2024-10-03,,2024-10-28,,1401 Argenta St 1 Polk St
1373468-10-241,1163411,"Baker Tilly Us, Llp","Baker Tilly Us, Llp",4807 Innovate Ln,Madison,WI,53718,2024-06-01,,2024-06-01,,4807 Innovate Ln
1373470-10-241,1163412,Nita Riccardi,Waging Peace,239 Duboce Ave Apt B,San Francisco,CA,94103,2024-10-28,,2024-10-28,,850 S Van Ness Ave S Bldg 45
1373472-10-241,1163413,Steven Beverly,Ctrl Alt Deluxe,475 Dolores St Apt 2,San Francisco,CA,94110,2024-10-25,,2024-10-25,,475 Dolores St Apt 2
1373473-10-241,1010029,Foresite Capital Management LLC,Foresite Capital Management LLC,268 Bush St,San Francisco,CA,94104,2011-05-09,,2016-07-01,,900 Larkspur Landing Cir Ste 150
1373475-10-241,1163414,Gino A Gentile   Yvette P Gentile,Anthonys Shoe Service,340 Kearny St,San Francisco,CA,94108,2024-10-01,,2024-10-01,,340 Kearny St
1373476-10-241,1058654,Side Inc,San Francisco Property Group,580 4th St,San Francisco,CA,94107,2016-09-01,,2024-10-28,,580 4th St
1373478-10-241,1163415,Pitcherperfect Baseball Academy,Pitcherperfect Baseball Academy,3933 Kirkham St,San Francisco,CA,94122,2024-10-27,,2024-10-27,,3933 Kirkham Str Kirkham St
1373484-10-241,1163418,"Actalent, Inc","Actalent, Inc",7301 Parkway Dr,Hanover,MD,21076,2024-10-01,,2024-10-01,,7301 Parkway Dr
1373486-10-241,1163419,H5 Electric,H5 Electric Inc,205 Fernwood Way,Dixon,CA,95620,2024-10-07,,2024-10-28,,205 Fernwood Way
1373487-10-241,1139798,Shirly Delvalle Ruiz Badillo,La Areperia De Shirly,88 Perry St Apt 310,San Francisco,CA,94107,2022-10-19,,2024-10-28,,88 Perry St Apt 310
1373489-10-241,1163420,"Mk Davidson, Inc","Mk Davidson, Inc",7372 Walnut Ave Ste S,Buena Park,CA,90620,2024-10-28,,2024-10-28,,7372 Walnut Ave Ste S
1373493-10-241,1163422,Navia Productions L.L.C.,Navia Music,3450 Sacramento St Ste 241,San Francisco,CA,94118,2024-10-28,,2024-10-28,,3450 Sacramento St Ste 241
1373494-10-241,1069821,Aldila Investments LLC,Aldila Investments LLC,2995 Woodside Rd Ste 400-,Woodside,CA,94062,2010-11-15,,2023-01-01,,2995 Woodside Rd Ste 400-369
1373498-10-241,1163424,Slance Limited Liability Company,Slance Limited Liability Company,18 Bartol St # 988,San Francisco,CA,94133,2024-10-28,,2024-10-28,,18 Bartol St # 988
1373499-10-241,158420,Phuong Seam P Karabin,1773 Haight St,1773 Haight St,San Francisco,CA,94117,1986-09-15,,1986-09-15,,19 Belgrave Ave
1373500-10-241,1097902,Mayra L. Valdez,Fruitymania2,870 Market St,San Francisco,CA,94102,2019-02-06,,2024-10-28,,1300 Burton Dr 118 Apt
1373502-10-241,1163425,671 Page Street,Page Street Rental,671 Page St Apt,San Francisco,CA,94117,2024-10-28,,2024-10-28,,671 Page St
1373505-10-241,1163426,Katrina Certeza,Katrina Certeza,168 Bluxome St Apt 116,San Francisco,CA,94107,2024-10-28,,2024-10-28,,168 Bluxome St Apt 116
1373506-10-241,1163427,Infraservices Group Wireless LLC,Infraservices Group Wireless LLC,1787 Sentry W Pkwy Ste 100,Blue Bell,PA,19422,2024-10-16,,2024-10-16,,1787 Sentry Pkwy W Ste 100
1373507-10-241,438343,Ideal Beginning Inc,3338 Suds,3338 Balboa St,San Francisco,CA,94121,2009-04-22,,2020-05-31,,843 34th Ave
1373509-10-241,1163428,B.Rubio.D Construction Inc,B Rubio D Construction,1992 Florida St # 1992,Hayward,CA,94545,2024-10-28,,2024-10-28,,1992 Florida St
1373510-10-241,1005635,Egoodat Inc,Egoodat Inc,990 Geary St Apt 503,San Francisco,CA,94109,2014-10-06,,2024-01-01,,990 Geary St Apt 503
1373511-10-241,1158286,Maria Judice,Libre Grains & Herbs,3167 23rd St Apt 3,"San Francisco, Ca",CA,94110,2024-01-01,,2024-10-28,,3167 23rd St Apt 3
1373513-10-241,1163429,Oceanarts,Oceanarts,310 Otsego Ave,San Francisco,CA,94112,2024-09-24,,2024-09-24,,140 Ocean Ave
1373515-10-241,1163430,1010 Market LLC,1010 Market LLC,1010 Market St,San Francisco,CA,94102,2024-10-28,,2024-10-28,,1067 Market St Unit 1003
1373517-10-241,1163431,Ron Nesson,Ron Nesson,4455 Geary Blvd Bldg,San Francisco,CA,94118,1977-01-19,,1977-01-19,,445 Sinaloa Rd
1373519-10-241,1163432,Mcmillan Roofing,Mcmillan Roofing,450 Umland Dr,Santa Rosa,CA,95401,2024-10-28,,2024-10-28,,450 Umland Dr
1373521-10-241,1163433,Skylens Marketing LLC,Skylens Marketing,414 Skyway Dr,San Jose,CA,95111,2024-10-28,,2024-10-28,,414 Skyway Dr
1373522-10-241,418290,3150 Geary Associates LLC,"3150 Geary Associates,LLC",3150 Geary Blvd,San Francisco,CA,94118,2004-05-01,,2013-02-01,,690 Spruce St 202 Apt
1373525-10-241,1163434,Mcdonnell Advisory LLC,Mcdonnell Advisory LLC,2261 Market St,San Francisco,CA,94114,2024-10-15,,2024-10-15,,2261 Market St
1373526-10-241,1163435,Melody Lorenzo,Melanne Creative Co.,2646 38th Ave,San Francisco,CA,94116,2024-10-28,,2024-10-28,,2646 38th Ave
1373530-10-241,1163437,Blueluxe L.L.C.,San Francisco,548 Market Street St #960032,San Francisco,CA,94104,2024-10-07,,2024-10-07,,548 Market St
1373531-10-241,1154758,Art Class With Anna LLC,Art Class With Anna LLC,2466 17th Ave,San Francisco,CA,94116,2024-02-01,,2024-07-01,,2466 17th Ave
1373533-10-241,1163438,Thall Ventures LLC,Thall Ventures LLC,1770 48th Ave,San Francisco,CA,94122,2024-10-24,,2024-10-24,,5830 E 2nd St
1373535-10-241,1163439,128 Jasper LLC,128 Jasper LLC,204 Moraga Way,Orinda,CA,94563,2024-10-29,,2024-10-29,,204 Moraga Way
1373536-10-241,1159962,Shine By Natalia,Ripley,114 Ripley St,San Francisco,CA,94110,2024-07-01,,2024-10-29,,3601 Folsom St
1373538-10-241,1163440,"Aerotek Aviation, LLC","Aerotek Aviation, LLC",7301 Parkway Dr,Hanover,MD,21076,2024-10-01,,2024-10-01,,7301 Parkway Dr
1373540-10-241,1163441,"Aston Carter, Inc.","Aston Carter, Inc.",7301 Parkway Dr,Hanover,MD,21076,2024-10-01,,2024-10-01,,7301 Parkway Dr
1373542-10-241,1163442,"Aerotek, Inc.","Aerotek, Inc.",7301 Parkway Dr,Hanover,MD,21076,2024-10-01,,2024-10-01,,7301 Parkway Dr
1373544-10-241,1163443,R R Metal Fabrication,R&R Metal Fabrication,1029 American St,San Carlos,CA,94070,2024-10-21,,2024-10-21,,1029 American St
1373546-10-241,1163444,"Teksystems Global Services,LLC","Teksystems Global Services,LLC",7301 Parkway Dr,Hanover,MD,21076,2024-10-01,,2024-10-01,,7301 Parkway Dr
1373548-10-241,1163445,Torc Robotics Inc,Torc Robotics Inc,2645 Polk St Apt 101,San Francisco,CA,94109,2023-02-10,,2023-02-10,,405 Partnership Dr
1373550-10-241,1163446,"Nbcuniversal Media, LLC","Nbcuniversal Media, LLC",2450 N First St,San Jose,CA,95131,2024-01-01,,2024-01-01,,30 Rockefeller Plz
1373551-10-241,1163128,Treasure Pavilion LLC,Auspicious Pavilion,323 Divisadero St,San Francisco,CA,94117,2024-09-30,,2024-09-30,,166 Geary St Fl 15
1373552-10-241,1163128,Treasure Pavilion LLC,Treasure Pavilion,323 Divisadero St,San Francisco,CA,94117,2024-09-30,,2024-09-30,,166 Geary St Fl 15
1373553-10-241,1120566,"2nd Street Usa, Inc.","2nd Street Usa, Inc.",3251 20th Ave Ste 266,San Francisco,CA,94132,2021-01-19,,2023-04-20,,7560 Melrose Ave
1373555-10-241,1163447,Praxis Infectious Diseases,Praxis Infectious Diseases,440 N Barranca Ave Ste 3969,Covina,CA,91723,2024-10-28,,2024-10-28,,440 N Barranca Ave Ste 3969
1373556-10-241,314910,Mccarthy Building Co Inc,Mccarthy Building Companies Inc,1 Sansome St Ste 1900,San Francisco,CA,94104,1998-01-01,,2024-10-21,,3975 Freedom Cir Ste 950
1373558-10-241,1163448,Son Dinh,Son Dinh,255 St. Charles Ave,San Francisco,CA,94132,2024-10-23,,2024-10-23,,255 St. Charles Ave
1373560-10-241,1163449,"J Powers Recruiting, Inc.","J Powers Recruiting, Inc.",6120 W 6th St,Rio Linda,CA,95673,2024-10-23,,2024-10-23,,6120 W 6th St
1373562-10-241,1163450,Dynamic Motors Inc,West Wind Automotive,351 Valencia St # 351,San Francisco,CA,94103,2024-10-28,,2024-10-28,,351 Valencia St
1373564-10-241,1163451,"Axiom Labs, Inc.","Axiom Labs, Inc.",650 5th St Ste 511,San Francisco,CA,94107,2024-04-01,,2024-04-01,,650 5th St Ste 511
1373566-10-241,1163453,Huy Nguyen,Door To Door Garage,3187 Mission St,San Francisco,CA,94110,2024-10-29,,2024-10-29,,3187 Mission St #
1373568-10-241,1163455,"All Pro Signs, Inc.","All Pro Signs, Inc.",2107 Border Ave,Torrance,CA,90501,2024-10-29,,2024-10-29,,2107 Border Ave
1373570-10-241,1163456,G   Co LLC,Cazuela Mediterranean Grill,448 Balboa St,San Francisco,CA,94118,2024-10-29,,2024-10-29,,4414 California St
1373571-10-241,1163456,G   Co LLC,Mano Secreta,4414 California St,San Francisco,CA,94118,2024-10-29,,2024-10-29,,4414 California St
1373573-10-241,1163457,"Emily Sespaniak, Np, A Professional Nursing Corporation","Emily Sespaniak, Np, A Professional Nursing Corporation",2100 Webster St Ste 520,San Francisco,CA,94115,2024-08-01,,2024-08-01,,2100 Webster St Ste 520
1373575-10-241,1163458,Lcm Construction Services Inc,Lcm Construction Services Inc,800 Fairway Dr,West Sacramento,CA,95605,2024-10-29,,2024-10-29,,800 Fairway Dr Bldg
1373577-10-241,1163459,Sunny Infant Preschool Clement,Sunny Infant Preschool Clement,3101 Clement St,San Francisco,CA,94121,2024-10-29,,2024-10-29,,3101 Clement St
1373579-10-241,1163460,Aqualogic Plumbing LLC,Aqualogic Plumbing LLC,3300 Narvaez Ave Spc 66,San Jose,CA,95136,2024-10-29,,2024-10-29,,3300 Narvaez Ave Spc 66
1373581-10-241,1163461,Kseniya Makarova,Kseniya Makarova,18 Athens St,San Francisco,CA,94112,2024-10-01,,2024-10-01,,18 Athens St
1373585-10-241,1163463,Manjula Rajan,Rajan Oasis,2754 Folsom St Apt A,San Francisco,CA,94110,2024-10-29,,2024-10-29,,2754 Folsom St Apt A
1373587-10-241,1163464,Rake Construction Inc,Rake Construction Inc,920 Fair Ave,San Jose,CA,95122,2024-10-29,,2024-10-29,,920 Fair Ave
1373590-10-241,1163465,"Golden State Trucking Services, Inc.","Golden State Trucking Services, Inc.",Po B Po Box 1751,Union City,CA,94587,2024-01-01,,2024-01-01,,P.O. Box 1751 P.O. Box 1751
1373591-10-241,1163466,"Ya Employee Services, LLC","Ya Employee Services, LLC",12851 Manchester Rd Ste 160,Des Peres,MO,63131,2024-01-01,,2024-01-01,,12851 Manchester Rd Ste 160
1373594-10-241,1163467,Rodolfo Herrera,Hp Mechanical,147 Marietta Dr Dr,San Francisco,CA,94127,2024-10-25,,2024-10-29,,1544 Heather Dr
1373595-10-241,1163468,Carole F. Barrett,Barrett Ip Law,201 Spear St Ste 1100,San Francisco,CA,94105,2013-07-29,,2013-07-29,,201 Spear St Ste 1100
1373597-10-241,1163469,"Ambr Technologies, Inc.","Ambr Technologies, Inc.",2261 Market St,San Francisco,CA,94114,2024-10-01,,2024-10-01,,2261 Market St Ste 5531
