location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1247509-02-201,367864,R S Macfarlane Co Inc,Rs Company,1900 Bates Ave Ste L,Concord,CA,94520,2007-05-04,,2019-09-02,,1900 Bates Ave L Ste
1247511-02-201,1078789,Etch Mobile Inc,Goodtime,725 Folsom St,San Francisco,CA,94107,2016-12-01,,2020-02-01,,440 N Barranca Ave 4198
1247512-02-201,1069979,Imagine H2o,Imagine H2o,88 Kearny St Ste 2100,San Francisco,CA,94108,2010-01-01,,2010-01-01,,0000 Undeliverable Mail
1247513-02-201,1006317,The Epicurean Trader,The Epicurean Trader,1 Ferry Building Ste 9,San Fracisco,CA,94111,2014-11-25,,2020-02-27,,2200 Jerrold Ave Q Ste
1247515-02-201,1066485,Tt Bello Jv,Tt Bello Jv,301 Howard Ste 1030,San Francisco,CA,94105,2017-02-16,,2019-09-16,,0000 Undeliverable Mail
1247518-02-201,480282,Fundersclub Inc,Fundersclub Inc.,1160 Battery St Ste 100,San Francisco,CA,94111,2012-11-16,,2019-01-01,,2261 Market St # 5081
1247519-02-201,1112052,Thanh K Phan,3888-96 18th St Apts,3888 96 18th St,San Francisco,CA,94114,2019-01-01,,2019-01-01,,37 Diamond St
1247521-02-201,489298,Complete Discovery Source Inc,Complete Discovery Source Inc.,1 Market Street Spear Tower Fl 36,San Francisco,CA,94105,2012-06-25,,2019-01-01,,250 Park Ave Fl 18
1247523-02-201,1011780,Red Rooster Catering Inc,The Lightbox Cafe,221 Main St Cafe,San Francisco,CA,94105,2015-03-31,,2020-02-26,,1084 Montgomery Ave
1247525-02-201,357389,Design Line Construction Inc,Design Line Construction Inc,60 Dorman Ave,San Francisco,CA,94124,2002-07-09,,2012-11-01,,60 Dorman Ave
1247527-02-201,1002379,Art Bloom Inc,Abi's Flowers,1631 California St,San Francisco,CA,94109,2014-08-06,,2020-02-26,,1631 California St
1247534-02-201,483469,Mubasher Choudhery,Tpm,2934 Cesar Chavez St,San Francisco,CA,94110,2013-10-01,,2020-02-25,,2340 Lane St
1247535-02-201,1020148,Bingham Edward And Merylee Smithbingham,Bingham Rentals,914 Wisconsin St,San Francisco,CA,94107,2014-01-01,,2020-02-26,,682 Shotwell St
1247536-02-201,1058654,Side Inc,Outpost Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01,,2020-02-26,,580 4th St
1247537-02-201,398916,Digital Revolution Media Ctr,Digital Revolution Media Center LLC,69 Green St,San Francisco,CA,94111,2006-06-01,,2019-07-05,,69 Green St Fl
1247538-02-201,308975,Tripwire Network Tech Inc,Tripwire Network Technologies,1304 S 51st St Ste 204,Richmond,CA,94804,1997-08-20,,2020-02-01,,Po Box 1486
1247539-02-201,1083780,Wayfarer Mobile Technologies,Aura Health,2 Embarcadero Ctr Fl 8,San Francisco,CA,94111,2018-02-16,,2018-02-16,,1 Ferry Bldg Ste 201
1247540-02-201,1058654,Side Inc,Outpost Realty,580 4th St,San Francisco,CA,94107,2016-09-01,,2020-02-26,,580 4th St
1247541-02-201,1018446,Bingham Edward And Merylee Smithbingham,Bingham Rentals,165 Peralta Ave,San Francisco,CA,94110,2014-01-01,,2020-02-26,,682 Shotwell St
1247544-02-201,1064851,"Susa Ventures, LLC",Susa Ventures LLC,660 York St Ste 201,San Francisco,CA,94110,2016-06-01,,2020-02-24,,660 York St Ste 201
1247545-02-201,1013608,Smm Facilities Inc,"Smm Facilities, Inc.",531 Airport Blvd,South San Francisco,CA,94080,2015-04-01,,2019-08-01,,524 E Brokaw Rd
1247546-02-201,369992,Smuin Ballets SF,Smuin Contemporary Ballet,1830 17th St,San Francisco,CA,94103,1994-05-01,,2019-10-24,,1830 17th St
1247548-02-201,1112272,Mambabella Inc,Mambabella Fashion Supplies,179 Elmira St,San Francisco,CA,94124,2020-02-26,,2020-02-26,,179 Elmira St
1247549-02-201,1112272,Mambabella Inc,Mambabella Health Maintenance,179 Elmira St,San Francisco,CA,94124,2020-02-26,,2020-02-26,,179 Elmira St
1247551-02-201,451897,Anchor Brewing Company LLC,Sapporo Brewing Company,1705 Mariposa,San Francisco,CA,94107,2010-08-04,,2020-02-26,,355 S Grand Ave Ste 1450
1247554-02-201,1027703,Crapanzano Andrea,Andrea Crapanzano Phd,879 14th St,San Francisco,CA,94114,2016-02-01,,2020-02-24,,1499 Clayton St
1247555-02-201,1058654,Side Inc,Cove Canyon,580 4th St,San Francisco,CA,94107,2016-09-01,,2020-02-25,,580 4th St
1247556-02-201,1058654,Side Inc,Cove Canyon Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01,,2020-02-25,,580 4th St
1247557-02-201,477404,Guckenheimer Services LLC,Guckenheimer At Google- 1 Market St (Landmark- 10th Floor),1 Market St,San Francisco,CA,94105,2013-01-01,,2020-02-25,,1017 Central Pkwy N Ste
1247558-02-201,1058654,Side Inc,Barbco Real Estate Group,580 4th St,San Francisco,CA,94107,2016-09-01,,2020-02-25,,580 4th St
1247559-02-201,477404,Guckenheimer Services LLC,Guckenheimer At Google- 1 Market St (Landmark 7th Floor),1 Market,San Francisco,CA,94105,2013-01-01,,2020-02-25,,1017 Central Pkwy N Ste
1247560-02-201,477404,Guckenheimer Services LLC,Guckenheimer At Google- 1 Market St (Landmark 11th Floor,1 Market,San Francisco,CA,94105,2013-01-01,,2020-02-25,,1017 Central Pkwy N Ste
1247561-02-201,188651,Daily Journal Corp,Daily Journal Corporation,915 E 1st Street,Los Angeles,CA,90012,1987-05-01,,2019-11-01,,915 E 1st St
1247562-02-201,1110691,Green Field Management Corp,Green Field Management Corp,4687 Mission St,San Francisco,CA,94112,2020-01-01,,2020-02-01,,4142 26th St 2 Apt
1247564-02-201,360018,Ftf Engineering Inc,"Ftf Engineering, Inc.",38 Mason St Fl 2,San Francisco,CA,94102,2002-09-04,,2002-09-04,,38 Mason St Fl 2
1247565-02-201,471823,Septeni America Inc,"Septeni America, Inc.",5 Lusk St,San Francisco,CA,94107,2012-08-01,,2019-09-01,,5 Lusk St
1247566-02-201,1028862,Pdplay,Northern California Recreation,2235 Meyers Ave,Escondido,CA,92029,2016-03-15,,2019-07-09,,2235 Meyers Ave
1247567-02-201,347639,Trio Community Meals LLC,Trio Community Meals,225 30th St,San Francisco,CA,94131,2001-01-01,,2019-10-01,,775 Woodlands Pkwy Ste 100
1247568-02-201,455512,Chairman Sf LLC,The Chairman 1,2723 Oakdale Ave,San Francisco,CA,94124,2011-01-18,,2019-07-22,,2723 Oakdale Ave
1247570-02-201,1063049,Zee Cooks Inc,Zee Cooks / Creperie Saint Germain,1760 Cesar Chavez J,San Francisco,CA,94124,2016-10-01,,2020-02-27,,548 Market St Pmb 32273
1247573-02-201,1112391,Ggls Inc,Ggls,4144 24th St Apt 1,San Francisco,CA,94114,2020-02-15,,2020-02-15,,4144 24th St 1 Apt
1247591-02-201,1112402,717 Sutter Dw LLC,717 Sutter Dw LLC,717 Sutter St,San Francisco,CA,94109,2020-02-28,,2020-02-28,,390 Ne 191st St Ste 8835
1247593-02-201,1112403,Mt Carroll LLC,Mt Carroll LLC,Carroll Ave,San Francisco,CA,94124,2020-02-21,,2020-02-21,,2120 Market St 105 Ste
1247597-02-201,1112405,"Soma Acquisition II, LLC",Soma Acquisition II LLC,911 Bryant St,San Francisco,CA,94103,2019-12-01,,2019-12-01,,160 Pacific Ave Ste 204
1247601-02-201,1112407,Nv Bay Group LLC,Aleenk Technologies,2 Beach St Ste I01,San Francisco,CA,94133,2020-02-28,,2020-02-28,,4495 W Hacienda Ave 1 Ste
1247605-02-201,1112409,"College Of The Law, San Francisco (Uc Law Sf)",University Of California Hastings College Of The Law,376 Larkin St,San Francisco,CA,94102,1878-01-01,,2009-01-01,,376 Larkin St
1247625-02-201,1112419,Space Bird LLC,Space Bird,3031 Broderick St,San Francisco,CA,94123,2020-02-18,,2020-02-18,,3031 Broderick St
1247626-02-201,1112419,Space Bird LLC,Space Bird Creative,3031 Broderick St,San Francisco,CA,94123,2020-02-18,,2020-02-18,,3031 Broderick St
1247627-02-201,1112419,Space Bird LLC,Ty Bardi,3031 Broderick St,San Francisco,CA,94123,2020-02-18,,2020-02-18,,3031 Broderick St
1247629-02-201,1112420,Dmitriy Shyngel,Dima Transportation,1550 Bay St C243,San Francisco,CA,94123,2020-02-25,,2020-02-25,,1550 Bay St C243
1247631-02-201,1112421,"Canopy Space, Inc.","2193 Fillmore Street, LLC",2193 Fillmore St,San Francisco,CA,94115,2017-03-24,,2017-03-24,,2193 Fillmore St
1247632-02-201,1112421,"Canopy Space, Inc.","Canopy Financial District, LLC",2193 Fillmore St,San Francisco,CA,94115,2017-03-24,,2017-03-24,,2193 Fillmore St
1247633-02-201,1112421,"Canopy Space, Inc.","Canopy Jackson Square, LLC",2193 Fillmore St,San Francisco,CA,94115,2017-03-24,,2017-03-24,,2193 Fillmore St
1247635-02-201,1112422,"Packers Sanitation Services, Inc., Ltd",Pssi,645 W Field Rd,San Francisco,CA,94128,2019-06-17,,2019-06-17,,Po Box 340
1247637-02-201,1112423,Leon Prime Property LLC,2550 Ocean Ave.,2443 Fillmore St Unit 536,San Francisco,CA,94115,2019-11-25,,2019-11-25,,2443 Fillmore St 536 Unit
1247641-02-201,1112425,"Summit Technology Group, Inc.","Summit Technology Group, Inc.",2450 Bluebell Dr Ste C,Santa Rosa,CA,95403,2020-02-01,,2020-02-01,,2450 Bluebell Dr C Ste
1247645-02-201,1112427,Armando Luna,Armando Luna Yoga,800 Innes Unit 11,San Francisco,CA,94124,2020-02-28,,2020-02-28,,4609 18th St
1247647-02-201,1112428,Michael Kirschner,"Design Chain Associates, LLC",1528 Noe St,San Francisco,CA,94131,2015-05-04,,2015-05-04,,1528 Noe St
1247648-02-201,1112428,Michael Kirschner,Mike K Photography,1528 Noe St,San Francisco,CA,94131,2015-05-04,,2015-05-04,,1528 Noe St
1247652-02-201,1112430,"Sea Engineering, Inc.","Sea Engineering, Inc.",Washington St Ste 107,Santa Cruz,CA,95060,2020-01-06,,2020-01-06,,200 Washington St 107 Ste
1247667-02-201,1112437,940 Jackson Apartments,940 Jackson Apartments,32 Thomas Dr,Mill Valley,CA,94941,2020-02-28,,2020-02-28,,32 Thomas Dr
1247675-02-201,1112441,Glendy Hsu,Hsu Rental,Broadway,San Francisco,CA,94115,2020-02-28,,2020-02-28,,846 Stanton Rd
1247681-02-201,1112444,Thanh Phan,Thanh Phan,4021-23 24th St,San Francisco,CA,94114,2019-01-01,,2019-01-01,,37 Diamond St
1247685-02-201,1112446,986 Mission LLC,986 Mission LLC,986 Mission St,San Francisco,CA,94103,2019-01-01,,2019-01-01,,567 Pine St Ste 201
1247691-02-201,1112449,Precision Crane Service Inc.,Precision Crane Service Inc.,7590 Conde Ln,Windsor,CA,95492,2020-02-01,,2020-02-01,,7590 Conde Ln
1247695-02-201,1112451,Gold Rush Energy Solutions,Gold Rush Energy Solutions,8200 Ca-193,Garden Valley,CA,95633,2020-02-27,,2020-02-27,,4911 Windplay Dr 4 Ste
1247701-02-201,1112454,"604 Mission Street, LLC","604 Mission Street, LLC",950 Stockton St Ste 398,San Francico,CA,94108,2018-11-02,,2018-11-02,,950 Stockton St 398 Ste
1247705-02-201,1112456,Presidio Bay Ventures,Presidio Bay Ventures LLC,1160 Battery St 100,San Francisco,CA,94111,2019-01-01,,2019-01-01,,160 Pacific Ave Ste 204
1247711-02-201,1112459,Summit Land Co,1860 Jackson Apts,1860 Jackson St,San Francisco,CA,94109,2020-02-28,,2020-02-28,,3475 California St
1247723-02-201,1112465,Young Woo Son,Ys+A Architecture,164 Gambier St,San Francisco,CA,94134,2019-12-02,,2019-12-02,,164 Gambier St
1247727-02-201,1112467,"Canvas Medical, Inc.","Canvas Medical, Inc.",243 27th Ave Apt 3,San Francisco,CA,94121,2015-08-17,,2015-08-17,,2037 Irving St Ste 228
1247730-02-201,364432,Level 2 Industries LLC,Level 2 Industries LLC,750 18th St,San Francisco,CA,94107,2003-01-01,,2020-01-01,,750 18th St
1247732-02-201,1085983,Baby Iris Em Atchison,Baby Atchison,1408 Haight St,San Francisco,CA,94117,2018-03-20,,2020-02-28,,1408 Haight St
1247733-02-201,1111519,Emily Cohen,Ehc Content,2860 California St 2,San Francisco,CA,94115,2020-02-07,,2020-02-28,,2860 California St 2 Apt
1247734-02-201,490943,David Armour Architecture Inc,David Armour Architecture,498 Haight St,San Francisco,CA,94117,2014-06-01,,2020-01-19,,498 Haight St
1247735-02-201,46324,Compass Group Usa Inc,Compass Group Usa Inc,410 Townsend St,San Francisco,CA,94107,1968-10-01,,2020-02-24,,2400 Yorkmont Rd
1247736-02-201,1083151,Reforge Inc,Reforge Inc,1318 Fulton,San Francisco,CA,94117,2018-01-01,,2020-02-28,,51 Hillcrest Ave
1247738-02-201,324447,Rivera Consulting Group Inc,"Rivera Consulting Group, Inc.",601 Montgomery St Ste 1100,San Francisco,CA,94111,1999-03-01,,2019-12-02,,50 Francisco St Ste 265
1247740-02-201,303740,Haddad Reham J   Joel J,Pizza Due,489 Church St,San Francisco,CA,94114,1997-03-01,,2020-02-28,,487 Church St
1247741-02-201,938920,Dergosits Michael   Noah Todd,Dergosits & Noah Llp,1 Embarcadero Center,San Francisco,CA,94111,1993-10-01,,2016-03-01,,1 Embarcadero Ctr Ste 720
1247742-02-201,1107921,Seahorse Enterprises,Roma's,489 3rd St,San Francisco,CA,94107,2019-10-21,,2020-02-28,,2025 Ofarrell St 3 Apt
1247744-02-201,458909,The Progress Provisions LLC,The Anchovy Bar,1740 O'farrell St,San Francisco,CA,94115,2011-05-10,,2020-02-28,,1525 Fillmore St
1247746-02-201,1112292,"Peloton Interactive, Inc.","Peloton Interactive, Inc.",865 Market St,San Francisco,CA,94103,2018-11-01,,2018-11-01,,441 9th Ave Fl 6
1247748-02-201,949251,Harney Christopher J,1077 Mission,1077 Mission St,San Francisco,CA,94103,1995-04-01,,2019-01-02,,1234 Mariposa St
1247749-02-201,949251,Harney Christopher J,111 Potrero Place,111 Potrero Pl,San Francisco,CA,94103,1995-04-01,,2019-01-02,,1234 Mariposa St
1247750-02-201,949251,Harney Christopher J,25 14th Street,25 14th St,San Francisco,CA,94103,1995-04-01,,2019-01-02,,1234 Mariposa St
1247751-02-201,949251,Harney Christopher J,360 Clementina,360 Clementina,San Francisco,CA,94103,1995-04-01,,2019-01-02,,1234 Mariposa St
1247752-02-201,949251,Harney Christopher J,1485 Bayshore,1485 Bayshore Blvd,San Francisco,CA,94124,1995-04-01,,2019-01-02,,1234 Mariposa St
1247753-02-201,949251,Harney Christopher J,899 Bryant Street,899 Bryant St,San Francisco,CA,94103,1995-04-01,,2019-01-02,,1234 Mariposa St
1247754-02-201,949251,Harney Christopher J,674 Harrison Street,674 Harrison St,San Francisco,CA,94107,1995-04-01,,2019-01-02,,1234 Mariposa St
1247755-02-201,949251,Harney Christopher J,1495 Wallace Avenue,1495 Wallace St,San Francisco,CA,94124,1995-04-01,,2019-01-02,,1234 Mariposa St
1247757-02-201,364932,Dewberry Lisa C,Lisa Dewberry,1000 Brannan Street St Ste 1400,San Francisco,CA,94103,2003-03-10,,2020-02-28,,1000 Brannan St 400 Ste
1247760-02-201,479225,Kong Inc,Kong Inc,150 Spear St Ste 1600,San Francisco,CA,94105,2012-04-03,,2019-11-01,,77 Geary St Ste 630
1247761-02-201,327980,Salesforce Inc,Salesforce,415 Mission St 61,San Francisco,CA,94105,1999-03-01,,2019-07-12,,50 Fremont St 300 Ste
1247766-02-201,1112469,"Jkp 26th Street, LLC","Jkp 26th Street, LLC",3312 26th St,San Francisco,CA,94110,2019-01-01,,2019-01-01,,3630 Telegraph Ave
1247768-02-201,1112470,Buscot Holdings LLC,Buscot Holdings LLC,2122 California Nw St Apt 351,Washington,DC,20008,2020-02-29,,2020-02-29,,300 Montgomery St Ste 800
1247774-02-201,1112473,"Cuttle Software, Inc","Cuttle Software, Inc",1851 10th Ave,San Francisco,CA,94122,2020-02-28,,2020-02-28,,1851 10th Ave
1247776-02-201,1112474,Susan M Howard,Smh Inc.,132 Ripley N St Unit,San Francisco,CA,94110,2020-02-29,,2020-02-29,,132 Ripley St N Unit
1247778-02-201,1112475,The Molybdenum,The Molybdenum,60 Rausch St Ste 102,San Francisco,CA,94013,2020-02-17,,2020-02-17,,60 Rausch St. Rausch St 102 Ste
1247780-02-201,1112476,Paradigm Operations Lp,Paradigm Operations Lp,201 Post St Fl 12,San Francisco,CA,94108,2018-07-25,,2018-07-25,,548 Market St Ste 46425
1247784-02-201,488389,Ard Mac Electric Inc,"Ard Mac Electric, Inc",2525 16th St Ste 301,San Francisco,CA,94103,2014-01-01,,2014-01-01,,454 Gallinas Ave Ste 134
1247785-02-201,1112470,Buscot Holdings LLC,390 Selby Bldg,390 Selby St,San Francisco,CA,94124,2020-02-29,,2020-02-29,,300 Montgomery St Ste 800
1247786-02-201,1112470,Buscot Holdings LLC,390 Selby Bldg,390 Selby St,San Francisco,CA,94124,2020-02-29,,2020-02-29,,300 Montgomery St Ste 800
1247795-03-201,1112481,Samara Selb,Samarashearthing,1197 Virginia Ave,Redwood City,CA,94061,2020-02-29,,2020-02-29,,1197 Virginia Ave
1247813-03-201,1112487,Anthony Witte,Witte's End,1710 36th Ave,San Francisco,CA,94122,2020-03-01,,2020-03-01,,1710 36th Ave
1247823-03-201,1112492,Outfront Media Inc,Outfront Media LLC,1695 Eastshore Hwy,Berkeley,CA,94710,2013-11-06,,2013-11-06,,1695 Eastshore Hwy
1247827-03-201,1112494,Cognixia Jump Us LLC,Cognixia Jump Us LLC,110 Allen Rd Ste 1,Basking Ridge,NJ,7920,2020-02-24,,2020-02-24,,110 Allen Rd 1 Ste
1247835-03-201,1112498,Hanover R.S. Limited Partnership,Hanover R. S. Limited Partnership,1140 Harrison St Bldg,San Francisco,CA,94103,2019-01-01,,2019-01-01,,1780 S Post Oak Ln Bldg
1247837-03-201,1112499,Eric J Larson,Eric Larson,1842 Divisadero St,San Francisco,CA,94115,2020-01-01,,2020-01-01,,Po Box 524
1247841-03-201,1112501,Vermont Sf LLC,Vermont,111 Vermont,San Francisco,CA,94107,2019-01-02,,2019-01-02,,Po Box 938
