location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1234040-09-191,1106709,"Preservation Management, LLC","Preservation Management, LLC",513 Simonds Loop Unit B,San Francisco,CA,94129,2018-10-17,,2018-10-17,,513 Simonds Loop B Unit
1234042-09-191,1106710,Cranadore Construction Inc,"Cranadore Construction, Inc.",1055 Broadway B,Sonoma,CA,95476,2019-09-17,,2019-09-17,,1055 Broadway Ste B
1234048-09-191,1106713,"Booster Fuels, Inc.",Booster Fuels,1840 Gateway Dr 200,San Mateo,CA,94404,2019-09-17,,2019-09-17,,1425 Broardway
1234058-09-191,1106718,American Glass   Glazing,American Glass,7667 Longard Rd,Livermore,CA,94551,2019-09-01,,2019-09-01,,7667 Longard Rd
1234060-09-191,1030006,Spring Fertility,Spring Fertility,1388 Sutter St Ste 920,San Francisco,CA,94109,2016-04-04,,2019-09-17,,1 Daniel Burnham Ct Ste 110c
1234061-09-191,1030011,Spring Fertility Management,Spring Fertility Management LLC,1388 Sutter St Ste 920,San Francisco,CA,94109,2016-04-04,,2019-09-17,,1 Daniel Burnham Ct Ste 100c
1234063-09-191,483867,Jmi Sourcing LLC,Jmi Sourcing LLC,3150 18th St Ste 455,San Francisco,CA,94110,2013-10-01,,2013-10-01,,"3150 18th St Ste 455,M505"
1234064-09-191,345431,Macro Builder Inc,Marco Builder Inc,1883 19th Ave,San Francisco,CA,94122,2001-04-26,,2019-09-17,,1883 19th Ave
1234069-09-191,1100934,Benjamin Leon,Jonathan Titmouse Productions,2200 Cesar Chavez,San Francisco,CA,94124,2019-04-18,,2019-04-18,,Po Box 16
1234071-09-191,384524,Canyon Pacific Maint Co Inc,Canyon Pacific Maintenance,4210 Holden St,Emeryville,CA,94608,2005-01-01,,2018-01-15,,1970 Concord Ave
1234072-09-191,158887,Yee Gary,Bay Pacific Inspection Services,35 Anzavista Ave,San Francisco,CA,94115,1986-10-01,,1986-10-01,,35 Anzavista Ave
1234073-09-191,1070345,"Mla Green, Inc.",Studio Mla,2544 Mission St,San Francisco,CA,94110,2017-05-15,,2017-05-15,,2544 Mission St Bldg
1234075-09-191,1058654,Side Inc,Tera Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01,,2019-09-17,,580 4th St
1234076-09-191,1058654,Side Inc,Hero Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01,,2019-09-17,,580 4th St
1234100-09-191,1106730,Kurt Schwabe,Kurt Schwabe Photography,2200 Pacific Ave Unit 7e,San Francisco,CA,94115,2019-01-01,,2019-01-01,,2200 Pacific Ave 7e Unit
1234104-09-191,1106728,Frisconian Enterprises LLC,Karl's Beacon,1355 Taraval St,San Francisco,CA,94116,2019-09-18,,2019-09-18,,301 Graystone Ter 7 Apt
1234108-09-191,1106734,Lkcp LLC,Lkcp LLC,2269 Chestnut St 471,San Francisco,CA,94123,2019-09-18,,2019-09-18,,291 Stanwich Rd
1234112-09-191,1106736,Mark Reilly,Mark Reilly,1919 31st Ave,San Francisco,CA,94116,2019-09-18,,2019-09-18,,1919 31st Ave
1234116-09-191,1106740,Beumer Lifecycle Management LLC,Beumer Lifecycle Management LLC,800 Apgar Dr,Somerset,NJ,8873,2019-09-18,,2019-09-18,,800 Apgar Dr
1234121-09-191,1106742,Susan Free,Synced Pilates,652 Chenery St,San Francisco,CA,94131,2019-09-16,,2019-09-16,,441 Laidley St
1234130-09-191,1106076,Pfm Solutions LLC,Pfm Solutions LLC,1735 Market St Fl 42,Philadelphia,PA,19103,2019-08-28,,2019-08-28,,1735 Market St 42 Fl
1234151-09-191,1106755,Arcana Dwell LLC,Arcana,2512 Mission St,San Francisco,CA,94110,2019-09-18,,2019-09-18,,2512 Mission St
1234155-09-191,1106757,Kenneth Geitz,Energy Service Partners Inc,970 W 190th St 302,Torrance,CA,90502,2019-09-18,,2019-09-18,,970 West 190th S W 190th St 302
1234165-09-191,1106762,Mcmahon Masonry,Mcmahon Masonry,1300 Aspen Drive,Pacifica,CA,94044,2019-09-18,,2019-09-18,,3148 San Bruno Ave 3 Apt
1234167-09-191,1106673,"Nvp Medical, Inc.",Noe Valley Pediatrics,3700 24th St,San Francisco,CA,94114,2019-08-26,,2019-08-26,,2654 22nd St
1234182-09-191,1106763,Anne Hughes,Anne Hughes,2460 Mission St Ste 212,San Francisco,CA,94110,2019-09-01,,2019-09-01,,178 Castro St
1234183-09-191,400608,Southeast Asian Development Center,Southeast Asian Development Center,166 Eddy St,San Francisco,CA,94102,1979-09-30,,2019-04-15,,166 Eddy St
1234187-09-191,1106765,"Geo-Instruments, Inc.","Geo-Instruments, Inc.",7550 Teague Rd Ste 300,Hanover,MD,21076,2019-09-10,,2019-09-10,,7550 Teague Rd 300 Ste
1234189-09-191,1106769,Staff Pro Inc,Staff Pro Inc,429 Castro Theatre,San Francisco,CA,94114,2019-09-13,,2019-09-13,,161 Washington St Ste 600
1234193-09-191,1106772,Sb Investment Advisers (Us) Inc.,Sb Investment Advisers (Us) Inc.,575 Market St #3625,San Francisco,CA,94105,2018-09-01,,2019-02-15,,300 El Camino Real
1234203-09-191,1106779,Google Voice Inc.,Google Voice Inc.,1600 Amphitheatre Park,Mountain View,CA,94043,2019-04-01,,2019-04-01,,242 Rangeline Rd
1234205-09-191,1106778,San Francisco Fire Youth Academy,San Francisco Fire Youth Academy,4936 3rd St,San Francisco,CA,94124,2019-09-18,,2019-09-18,,4936 3rd St
1234211-09-191,1106783,"Hall, Tai   Associates Inc.","Hall, Tai & Associates Inc.",1156 Clement St,San Francisco,CA,94118,2019-09-19,,2019-09-19,,1156 Clement St
1234213-09-191,1106782,Filipino Community Development Corporation,Filipino Community Development Corporation,953 Mission St 20,San Francisco,CA,94103,2019-09-18,,2019-09-18,,953 Mission St 20 Ste
1234217-09-191,1106785,"Hetnet Wireless, LLC","Hetnet Wireless, LLC",144 Continente Ave Ste 220,Brentwood,CA,94513,2019-09-03,,2019-09-03,,144 Continente Ave 220 Ste
1234223-09-191,1106789,Salty Restaurant Group LLC,Momo's,760 2nd St,San Francisco,CA,94107,2019-09-19,,2019-09-19,,760 2nd St
1234227-09-191,1106791,Usa Holding Inc,Usa Holding Inc,1710 Diamond St,San Francisco,CA,94131,2019-09-19,,2019-09-19,,1710 Diamond St
1234238-09-191,1106798,"Foresite Labs, LLC","Foresite Labs, LLC",601 California St Ste 600,San Francisco,CA,94108,2019-04-23,,2019-04-23,,601 California St Ste 600
1234244-09-191,1106801,Tao Rising LLC,Tao Rising LLC,14 Funston Ave,San Francisco,CA,94129,2019-08-01,,2019-08-01,,1 Letterman Dr C4420 Ste
1234248-09-191,1106803,Instaclave Technologies,Instaclave Technologies,Capp St,San Francisco,CA,94110,2019-08-05,,2019-08-05,,686 1/2 Capp St
1234251-09-191,313650,Fobbs Micah J,Majestic Guard Investigations Dba Mjf & Associates Consulting,116 Galvez Ave Ste 2b,San Francisco,CA,94124,2005-08-29,,2019-09-01,,Po Box 885063
1234252-09-191,1035287,Dr Katya Cornejo Psychology Inc,Fillmore Wellness Center,1833 Fillmore St 102,San Francisco,CA,94115,2016-05-01,,2019-09-19,,1833 Fillmore St Ste 102
1234254-09-191,1060222,Parisi Healthcare Management LLC,Parisi Healthcare Management LLC,5635 N Scottsdale Rd Ste 170,Scottsdale,AZ,85250,2016-10-27,,2017-12-01,,5635 N Scottsdale Rd 170 Ste
1234256-09-191,1105487,"L   J Groceries, LLC","L & J Groceries, LLC",21 Leland Ave,San Francisco,CA,94134,2019-08-08,,2019-09-19,,21 Leland Ave
1234264-09-191,52408,Green Apple Books Inc,Browser Books,2195 Fillmore St,San Francisco,CA,94115,1968-10-01,,2019-09-18,,506 Clement St
1234269-09-191,1106805,Amber K Mczeal,Evolutionmuse Healing Arts,1255 26th St Ste 202,Oakland,CA,94607,2019-05-01,,2019-05-01,,1255 26th St 202 Ste
1234273-09-191,1106807,Tkiss,Sip Tea 1011 SF,2127 Irving St,San Francisco,CA,94122,2019-09-18,,2019-09-18,,355 Wilde Ave
1234277-09-191,1106809,Xiaoting Zhou,238 Urbano Dr Airbnb,238 Urbano Dr,San Francisco,CA,94127,2019-09-19,,2019-09-19,,238 Urbano Dr
1234278-09-191,446177,Laz Parking California LLC,Laz Parking,750 Front St,San Francisco,CA,94111,2010-02-04,,2019-09-17,,1 Financial Plz 14 Fl
1234301-09-191,1106822,Matthew Roth,Dcs,301 N Hugo N St Apt 5,San Francisco,CA,94122,2019-09-03,,2019-09-03,,301 N Hugo St N 5 Apt
1234303-09-191,1106823,Anecure Inc,Swell,80 Denslowe Dr,San Francisco,CA,94132,2019-09-12,,2019-09-12,,80 Denslowe Dr
1234305-09-191,1106824,"Ikf Security, Inc",Crime Alert Security,3265 Ramos Cir,Sacramento,CA,95827,2019-09-01,,2019-09-01,,3265 Ramos Cir
1234307-09-191,1106825,A F Security Service,A&F Security Service,2038 Clement St Unit 2,San Francisco,CA,94121,2019-09-10,,2019-09-16,,2038 Clement St 2 Unit
1234309-09-191,1106826,Ana Martinez,Ana Martinez,1505 San Joaquin St,Richmond,CA,94804,2019-09-20,,2019-09-20,,1505 San Joaquin St
1234317-09-191,1106830,Wecare Medbill Inc,Wecare Medbill Inc,2151 Irving St Ste 206,San Francisco,CA,94122,2019-07-01,,2019-07-01,,2151 Irving St 206 Ste
1234323-09-191,1106833,Lena Ngow,606 30th Ave,606 30th Ave Unit,San Francisco,CA,94121,2019-09-20,,2019-09-20,,606 30th Ave 606 Unit
1234327-09-191,1106837,Yan Shao Qiu,Ray's French Cleaners,1205 Union St,San Franciso,CA,94109,2019-09-20,,2019-09-20,,1295 Union St
1234333-09-191,1106840,Bkn Construction Inc,Bkn Construction Inc,27249 Lemawy Way,Hayward,CA,94544,2019-09-01,,2019-09-20,,27249 Lemay Way
1234339-09-191,1106843,Ceiling Experts Inc.,Ceiling Experts Inc.,1340 Main Ave,Sacramento,CA,95838,2019-09-20,,2019-09-20,,1340 Main Ave
1234346-09-191,1106847,Fabienne Saurel,Fabienne Saurel,2521 A Mcallister St,San Francisco,CA,94118,2019-09-20,,2019-09-20,,2521 A Mcallister St
1234347-09-191,1106846,Breast Cancer Prevention Partners,Breast Cancer Prevention Partners,1388 Sutter St Ste 400,San Francisco,CA,94109,2017-01-31,,2017-01-31,,1388 Sutter St 400 Ste
1234363-09-191,927926,Moscone Center Joint Venture,Moscone Center Joint Venture,800 Howard St,San Francisco,CA,94103,1994-02-24,,2019-09-20,,747 Howard St
1234364-09-191,479328,Booking.Com (Usa) Inc,Booking.Com Usa Inc,101 Mission St Ste 800,San Francisco,CA,94105,2012-10-01,,2016-04-01,,0000 Undeliverable Mail
1234365-09-191,444399,Brio Consultants LLC,Brio Financial Group,19 Sutter St,San Francisco,CA,94104,2009-09-22,,2019-09-20,,19 Sutter St
1234366-09-191,1106467,The Velvet Raven,The Velvet Raven,155 A South Park St,San Francisco,CA,94107,2019-08-08,,2019-08-08,,155 A South Park St
1234367-09-191,1068118,Amenify Corporation,Amenify Corporation,735 Montgomery St. 330,San Francisco,CA,94111,2016-04-26,,2016-04-26,,548 Market St Ste 90908
1234373-09-191,419778,Sp Plus Corporation   Global Parking Systems LLC,Grand Hyatt At Sfo,55 S Mcdonnell Rd,San Francisco,CA,94128,2007-07-01,,2019-09-20,,Po Box 280567
1234392-09-191,1011447,Cary Lane Inc,Cary Lane,1615 Haight St,San Francisco,CA,94117,2015-03-01,,2019-09-20,,1615 Haight St
1234401-09-191,1106865,Aaron Maxwell,Maxwellness,2608 A Sutter St,San Francisco,CA,94115,2019-09-22,,2019-09-22,,2608 A Sutter St
1234411-09-191,1106870,Drake Concret Inc.,Drake Concrete Inc,2100 Monique St,Tracy,CA,95304,2019-09-20,,2019-09-20,,0000 Undeliverable Mail
1234417-09-191,1106873,Weng Kei Massa,Weng Kei Massa,55 Woodhaven Ct,San Francisco,CA,94131,2019-09-22,,2019-09-22,,55 Woodhaven Ct
1234423-09-191,1106875,"Stephen M Silva II, Inc.",Dasilva Underground Construction,3300 Powell St,Emeryville,CA,94608,2019-09-20,,2019-09-20,,9550 Via Cielo
1234427-09-191,1106877,Clpf 215 Fremont Owner Lp,Clpf 215 Fremont Owner Lp,230 Park Ave Fl 12th,New York,NY,10169,2019-01-31,,2019-01-31,,215 Fremont St # 10 Ste
1234429-09-191,1106878,Clpf 215 Fremont Lessee Lp,Clpf 215 Fremont Lessee Lp,230 Park Ave Fl 12th,New York,NY,10169,2019-01-31,,2019-01-31,,215 Fremont St # 10 Ste
1234435-09-191,1106881,Alison Newvine,Alison Newvine Psychotherapy And Consultation,4614 California St,San Francisco,CA,94118,2019-09-22,,2019-09-22,,Po Box 584 Castro 809
1234443-09-191,1106885,Martha Reyna,Jireh Pro Cleaning Service,197 Knowles Ave Apt 197,Daly City,CA,94014,2019-09-23,,2019-09-23,,279 Munich St
1234445-09-191,1106886,Bank Ozk,Bank Ozk,1 Embarcadero Center,San Francisco,CA,94111,2016-02-01,,2016-02-01,,18000 Cantrell Rd
1234448-09-191,310467,Horner Jennifer,Jennifer Horner,127 Corbett Ave,San Francisco,CA,94114,1997-10-20,,2019-09-20,,127 Corbett Ave
1234458-09-191,1106893,Sfo Itb Design Joint Venture,Sfo Itb Design Joint Venture,Maritime Plz Ste 500,San Francisco,CA,94111,2019-02-08,,2019-02-08,,0000 Undeliverable Mail
1234464-09-191,1106896,Xovis Usa Inc.,Xovis Usa Inc.,14 Arrow St Ste 11,Cambridge,MA,2138,2019-01-01,,2019-01-01,,14 Arrow St Ste 11
1234466-09-191,1106898,"Top Tier Venture Velocity 3 Management, LLC","Top Tier Venture Velocity 3 Management, LLC",600 Montgomery St Ste 480,San Francisco,CA,94111,2019-05-10,,2019-05-10,,600 Montgomery St 480 Ste
1234470-09-191,1106900,"Top Tier Bvk Venture 2019 Management, LLC","Top Tier Bvk Venture 2019 Management, LLC",600 Montgomery St Ste 480,San Francisco,CA,94111,2019-05-10,,2019-05-10,,120 S Central Ave Ste 350
1234474-09-191,1106903,"Top Tier Venture Capital Ix Management, LLC","Top Tier Venture Capital Ix Management, LLC",600 Montgomery St Rm 480,San Francisco,CA,94111,2019-05-10,,2019-05-10,,120 S Central Ave Ste 350
1234476-09-191,1106902,United States Of America Dragon   Lion Dance Sports Association,United States Of America Dragon & Lion Dance Sports Association,705 Jackson St,San Francisco,CA,94133,2019-09-18,,2019-09-18,,705 Jackson St
1234478-09-191,1106904,"Ttcp Co-Invest Overage Fund Ix Management, LLC","Ttcp Co-Invest Overage Fund Ix Management, LLC",600 Montgomery St Ste 480,San Francisco,CA,94111,2019-05-10,,2019-05-10,,120 S Central Ave Ste 350
1234484-09-191,1106907,Marea Clark Interiors,Marea Clark Interiors,2435 Polk St Ste 12,San Francisco,CA,94109,2019-09-23,,2019-09-23,,2464 Polk St
1234486-09-191,1106908,Gant Enterprise Inc,Gant Properties,350 Rhode Island St Ste 240,San Francisco,CA,94103,2019-09-23,,2019-09-23,,106 Summit Way
1234492-09-191,1106911,Tacos El Patron LLC,Tacos El Patron,1500 S. Van Ness Ave Ste 100,San Francisco,CA,94110,2019-09-23,,2019-09-23,,1717 N California Blvd Ste 2c
1234494-09-191,1106912,Richard J Oneal,Classic Car Celebration,724 Mcallister St,San Francisco,CA,94102,2019-09-23,,2019-09-23,,724 Mcallister St
1234496-09-191,1106913,James Castello,Reuseo LLC,72 Calvert Ave,South San Francisco,CA,94080,2019-08-05,,2019-08-05,,101 Hickey Blvd Ste A #335
1234504-09-191,1078606,Open Philanthropy Project LLC,Open Philanthropy,182 Howard St Unit 225,San Francisco,CA,94105,2017-05-31,,2019-09-01,,50 Beale St Ste 2300
1234509-09-191,306546,Fedex Office   Prints Services,Fedex Office And Print Services,335 Powell St,San Francisco,CA,94102,1997-01-01,,2019-09-06,,70 Fedex Pkwy Fl 2
1234513-09-191,1106782,Filipino Community Development Corporation,Tenderloin People's Congress (Tpc),210 Golden Gate Ave,San Francisco,CA,94103,2019-09-18,,2019-09-23,,953 Mission St 20 Ste
1234516-09-191,148462,Lionel E Mayrand Inc,A La Carte Trips,1160 Mission St 1014,San Francisco,CA,94103,2002-05-30,,2019-09-23,,459 Fulton St 203 Ste
1234518-09-191,359563,Env   Const Solutions Inc,Environmental & Construction Solutions,1067 Market St 6002,San Francisco,CA,94103,2002-09-20,,2019-07-15,,1067 Market St 6002 Unit
1234522-09-191,1106916,Advantage Mechanical Supply,Advantage Mechanical Supply,1570 Custer Ave,San Francisco,CA,94124,2019-09-23,,2019-09-23,,3633 Scott St
1234524-09-191,1106917,Samantha Smithstein,Samantha Smithstein,835 40th Ave,San Francisco,CA,94121,2019-09-24,,2019-09-24,,835 40th Ave
1234528-09-191,1106920,"Flavorsome, LLC",Flour Chylde Bakery & Cafe,850 Grant Ave.,Novato,CA,94945,2019-09-17,,2019-09-17,,81 San Felipe Way
1234532-09-191,1106922,"Delta Consulting Group, Inc.","Delta Consulting Group, Inc.",4330 Prince William Parkway 301,Woodbridge,VA,22192,2019-04-08,,2019-04-08,,4330 Prince William Pkwy 301 Ste
1234554-09-191,1106933,"Fabrica Software, LLC","Fabrica Software, LLC",2733 Irving St,San Francisco,CA,94122,2019-09-23,,2019-09-23,,2733 Irving St
1234562-09-191,1106937,Handy Deli   Market Inc,Handy Deli & Market Inc,1815 Irving St,San Francisco,CA,94122,2019-09-23,,2019-09-23,,1815 Irving St
1234564-09-191,1106938,Rebecca Ng,Rebecca Ng,551 Filbert St,San Francisco,CA,94133,2019-09-24,,2019-09-24,,551 Filbert St
1234570-09-191,1106941,Cable Car Living,Cable Car Living,2571 37th Ave,San Francisco,CA,94116,2019-09-23,,2019-09-23,,2571 37th Ave
1234572-09-191,1106942,Matreshka LLC,Elephant Sushi,1916 Hyde Street St,San Francisco,CA,94109,2019-08-01,,2019-09-24,,1916 Hyde St
1234573-09-191,1106942,Matreshka LLC,Elephant Sushi,705 Geary Street St,San Francisco,CA,94109,2019-08-01,,2019-09-24,,1916 Hyde St
1234577-09-191,1106944,Friends Indeed LLC,Friends Indeed LLC,716 Sacramento St,San Francisco,CA,94108,2019-09-05,,2019-09-05,,2442 45th Ave
1234579-09-191,1106945,Tekton Construction Builders Inc,Tekton Construction Builders Inc,265 Cambridge Ave,Palo Alto,CA,94306,2019-09-24,,2019-09-24,,0000 Undeliverable Mail
1234581-09-191,1106947,"Take-Two Interactive Software, Inc.","Take-Two Interactive Software, Inc.",414 Brannan St,San Francisco,CA,94107,2019-05-01,,2019-05-01,,110 W 44th St
1234585-09-191,1106949,Marisa Guardado,Marisa Guardado,1640 Valencia St Ste 2a,San Francisco,CA,94110,2019-09-21,,2019-09-21,,3680 17th St Apt 4
1234587-09-191,1106950,Baby Boy Sf Inc,Homrun Liquors,1551 Ocean Ave,San Francisco,CA,94112,2019-09-24,,2019-09-24,,0000 Undeliverable Mail
1234589-09-191,1106951,Nathan Shetterley,Nathan Shetterley,1115 Bosworth St,San Francisco,CA,94131,2019-09-24,,2019-09-24,,1115 Bosworth St
1234611-09-191,1106961,Shopoff Cavallo Llp,Shopoff Cavallo Llp,155 Montgomery St Ste 401,San Francisco,CA,94104,2017-09-01,,2017-09-01,,155 Montgomery St Ste 401
1234616-09-191,1094483,"Rlm Partners, LLC",Rlm,100 Pine St Ste 1250,San Francisco,CA,94111,2018-11-01,,2019-09-23,,100 Pine St 1250 Ste
1234623-09-191,192467,Tin Justin L,San Bruno Avenue Dental Clinic,2817 San Bruno Ave,San Francisco,CA,94134,1989-11-05,,2019-09-24,,2323 Noriega St Ste 208
1234624-09-191,192467,Tin Justin L,Jt Dental Group,2323 Noriega St 208,San Francisco,CA,94122,1989-11-05,,2019-09-24,,2323 Noriega St Ste 208
1234626-09-191,447371,Tax-Aid,Tax-Aid,235 Montgomery St 1155,San Francisco,CA,94104,1988-02-16,,2019-07-29,,235 Montgomery St 1155 Ste
1234627-09-191,484038,Whole Biome Inc,Pendulum Therapeutic Inc.,933 20th St,San Francisco,CA,94107,2013-10-08,,2017-01-01,,933 20th St
1234631-09-191,1072521,Sempra Energy And Subsidiaries,Sempra Energy Utilities,601 Van Ness Ave Ste 2090,San Francisco,CA,94102,2008-07-01,,2008-07-01,,488 8th Ave Hq08n1 #
1234632-09-191,1003213,A Friscovich LLC,Stookey's At Your Service,895 Bush St,San Francisco,CA,94108,2014-08-22,,2019-09-24,,3739 Balboa St # 192
1234633-09-191,1060980,"Picsart, Inc.",Picsart.Inc,1 Market St 32suiteb,San Francisco,CA,94105,2014-08-01,,2019-08-19,,345 California St Ste 600
1234636-09-191,416457,Alliance Environmental Grp Inc,Alliance Environmental Group,1250 Campbell Ave,San Jose,CA,95126,2006-10-01,,2019-09-24,,1250 Campbell Ave
1234650-09-191,1106970,Gretchen Roehrs,Douai LLC,625 Scott Street Apt 301,San Francisco,CA,94117,2018-09-01,,2018-09-01,,625 Scott Street 301 Apt
1234651-09-191,486970,Real Estate Division - City And County Of SF,City And County Of SF,1650 Mission St,San Francisco,CA,94103,2012-02-14,,2016-11-17,,25 Van Ness Ave Ste 400
1234655-09-191,1106972,Joseph G Strulowitz,Pacheightspenthouse,2001 Sacramento St Apt 7,San Francisco,CA,94109,2019-09-25,,2019-09-25,,2001 Sacramento St 7 Apt
1234658-09-191,1106973,Rockefeller Philanthropy Advisors,Rockefeller Philanthropy Advisors,44 Montgomery St Ste 1400,San Francisco,CA,94104,2008-09-01,,2008-09-08,,120 Broadway Ste 3475
1234674-09-191,1106981,Fashion Bags   Gifts,Fashion Bags & Gifts,501 Grant Ave,San Francisco,CA,94108,2019-09-25,,2019-09-25,,527 Grant Ave
1234676-09-191,1106982,Dama LLC,Via Vai By Acquolina,425 Mission St Unit 111,San Francisco,CA,94105,2019-09-25,,2019-09-25,,435 Green St 6 Apt
1234686-09-191,1106987,"Transamerica Capital, Inc.","Transamerica Capital, Inc.",6400 Sw C St,Cedar Rapids,IA,52499,2016-01-01,,2016-01-01,,6400 C St Sw
1234688-09-191,1106988,Kristie Boyce,Kristie Boyce Md,333 Hayes St Ste 210,San Francisco,CA,94102,2014-08-01,,2014-08-01,,835 Kansas St
