"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1317194-10-221","1140071","Duane Achterhof","Solofootprintphoto","690 Pennsylvania Ave Apt 220","San Francisco","CA","94107","2022-10-27T00:00:00.000",,"2022-10-27T00:00:00.000",,"690 Pennsylvania Ave Apt 220"
"1317195-10-221","1133168","Curator Hospitality LLC","Luma Hotel San Francisco","100 Channel St","San Francisco","CA","94158","2022-03-14T00:00:00.000",,"2022-06-27T00:00:00.000",,"100 Channel St"
"1317197-10-221","1140072","Rui Tang Wu","Rui Tang Wu","1314 16th Ave","San Francisco","CA","94122","2022-10-27T00:00:00.000",,"2022-10-27T00:00:00.000",,"1314 16th Ave"
"1317199-10-221","1140073","Mfktx LLC","Mfltx LLC","547 Texas St","San Francisco","CA","94107","2022-10-26T00:00:00.000",,"2022-10-26T00:00:00.000",,"547 Texas St"
"1317201-10-221","1140074","Memento S&R LLC","Memento SF","1305 Castro St","San Francisco","CA","94114","2022-10-26T00:00:00.000",,"2022-10-27T00:00:00.000",,"110 Park Rd Apt 305"
"1317205-10-221","1140076","Numisroad LLC","Numisroad LLC","5160 Diamond Heights Blvd Apt 104c","San Francisco","CA","94131","2022-10-13T00:00:00.000",,"2022-10-13T00:00:00.000",,"5160 Diamond Heights Blvd Apt 104c"
"1317207-10-221","1140077","Toland Works LLC","Toland Works LLC","200 Toland St","San Francisco","CA","94124","2022-10-01T00:00:00.000",,"2022-10-01T00:00:00.000",,"92 Randolph Ave"
"1317209-10-221","1140078","Mission Local SF","Mission Local SF","2389 Mission St # 22","San Francisco","CA","94110","2022-07-01T00:00:00.000",,"2022-07-01T00:00:00.000",,"2489 Mission St Ste 22"
"1317210-10-221","0347331","Propark America West LLC","Propark Mobility","580 Beach St","San Francisco","CA","94133","2001-08-01T00:00:00.000",,"2022-10-28T00:00:00.000",,"Po Box 204"
"1317211-10-221","1139506","Hongdi Zhu","Golden Relax Center","1936 Ocean Ave","San Francisco","CA","94127","2022-10-09T00:00:00.000",,"2022-10-27T00:00:00.000",,"1936 Ocean Ave"
"1317213-10-221","1140079","Jerome R Klima Jr Dba Abc Tree Farms LLC","Jerome R Klima Jr Dba Abc Tree Farms LLC","531 Bay Shore Blvd","San Francisco","CA","94124","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"2464 El Camino Real # 934"
"1317215-10-221","1140080","Cynthia Harper","Second Shift","1419 33 Rd Ave","San Francisco","CA","94122","2022-10-01T00:00:00.000",,"2022-10-18T00:00:00.000",,"590564 Po Box"
"1317216-10-221","1004581","Valerio Dewalt Train Associates Inc","Valerio Dewalt Train Associates, Inc.","345 Ritch St","San Francisco","CA","94107","2014-09-22T00:00:00.000",,"2014-09-22T00:00:00.000",,"500 N Dearborn St 900 Ste"
"1317218-10-221","1140081","Yasukochi's Sweet Stop LLC","Yasukochi's Sweet Stop","1790 Sutter St","San Francisco","CA","94115","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"1790 Sutter St"
"1317221-10-221","1066661","Agentdesks Incorporated","Trajectory Real Estate","1160 Battery E St Ste 100","San Francisco","CA","94111","2015-09-01T00:00:00.000",,"2022-10-28T00:00:00.000",,"1160 Battery St # 100ste"
"1317223-10-221","1140083","Amv General Contractor","Amv General Contractor","2667 Parker Ave","Oakland","CA","94605","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"2667 Parker Ave"
"1317228-10-221","1140085","828","828","2111 Harrison St","San Francisco","CA","94110","2022-10-27T00:00:00.000",,"2022-10-27T00:00:00.000",,"8525 Sutter Creek Way"
"1317229-10-221","1140085","828","828","1101 4th St","San Francisco","CA","94158","2022-10-27T00:00:00.000",,"2022-10-27T00:00:00.000",,"8525 Sutter Creek Way"
"1317230-10-221","0329140","Imperial Parking (Us) LLC","Impark - 152","2250 Hayes St","San Francisco","CA","94117","1999-08-18T00:00:00.000",,"2022-10-25T00:00:00.000",,"1740 Cesar Chavez St Ste 2w"
"1317231-10-221","0329140","Imperial Parking (Us) LLC","Impark - 153","1 Shrader St","San Francisco","CA","94117","1999-08-18T00:00:00.000",,"2022-10-25T00:00:00.000",,"1740 Cesar Chavez St Ste 2w"
"1317233-10-221","1140086","Genesis Real Estate","Genesis Real State","891 Beach St","San Francisco","CA","94109","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"3220 Blume Dr Ste 178"
"1317237-10-221","1140087","Beauty And Brains Lsc LLC","Beauty And Brains Lsc LLC","1633 Newcomb Ave","San Francisco","CA","94124","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"0000 Undeliverable Mail"
"1317239-10-221","1140089","Sergio O Calmo Perez","Warriors Plumbing And Sewer Replacement","1335 92nd Ave","Oakland","CA","94603","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"1335 92nd Ave"
"1317242-10-221","1140090","Sky High Murals-Colossal Media, LLC","Colossal","5321 Corporate Blvd","Baton Rouge","LA","70808","2012-10-01T00:00:00.000",,"2012-10-01T00:00:00.000",,"5321 Corporate Blvd"
"1317243-10-221","1140091","Munchiez LLC","Munchiez LLC","644 Natoma St Unit C","San Francisco","CA","94103","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"644c Natoma St C"
"1317244-10-221","1120115","Mindfulsf Marriage And Family Therapy Inc.","Mindfulsf","1726 Fillmore St","San Francisco","CA","94155","2020-07-09T00:00:00.000",,"2022-10-28T00:00:00.000",,"1726 Fillmore St"
"1317248-10-221","1140092","Mitchells Transport LLC","Mitchells Transport LLC","1325 Evans Ave Ste B","San Francisco","CA","94124","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"1325 Evans Ave"
"1317250-10-221","1140094","Ten24llc","Ten24llc","506 Spring St Unit 133","Los Angeles","CA","90013","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"506 Spring St Unit #13308"
"1317256-10-221","1140097","Build An Idea Inc","Fresh Homes","2309 Noriega St # 78","San Francisco","CA","94122","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"2309 Noriega St # 78"
"1317257-10-221","1140097","Build An Idea Inc","Houseverything","2309 Noriega St # 78","San Francisco","CA","94122","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"2309 Noriega St # 78"
"1317258-10-221","1099943","Coocrr Inc.","Chancere","2309 Noriega St # 78","San Francisco","CA","94122","2019-03-25T00:00:00.000",,"2022-10-28T00:00:00.000",,"2309 Noriega St 78 #"
"1317260-10-221","1140098","380 Management Inc.","380 Management Inc.","850 Oak St Apt 3","San Francisco","CA","94117","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"850 Oak St Apt 3"
"1317263-10-221","1140100","Eq&T, Inc","Eq&T, Inc","1531 Hyde St Apt 7","San Francisco","CA","94109","2022-01-25T00:00:00.000",,"2022-01-25T00:00:00.000",,"1531 Hyde St Apt 7"
"1317264-10-221","1140099","Sergio Maciel Sanchez","Monchi's Restaurant","301 S Van Ness Ave","San Francisco","CA","94103","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"258 Taylor Dr"
"1317268-10-221","1140103","Foundation For Advanced Continuing Education","Foundation Of Advanced Continuing Education","1606 Stockton St Ste 303","San Francisco","CA","94133","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"1606 Stockton St Ste 303"
"1317269-10-221","1140102","Tammy Welch","Royal T Dresses","1444 Croaker Ct Unit F","San Francisco","CA","94130","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"1444 Croaker Ct Unit F"
"1317270-10-221","1140104","Leonard Garvey","One Step Plumbing","1309 67th St","Berkeley","CA","94702","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"1309 67th St"
"1317272-10-221","1140105","Bernard Levin","Trane Us Inc","2787 39th Ave","San Francisco","CA","94116","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"2787 39th Ave"
"1317273-10-221","1108994","Tmg Partners R.E., LLC","Tmg Partners R.E. LLC","1 Post St Ste 3300","San Francisco","CA","94104","2019-10-10T00:00:00.000",,"2022-09-01T00:00:00.000",,"1 Post St Ste 3300"
"1317276-10-221","1140106","Jx Consulting Inc","Jx Consulting Inc","1327 Peralta Ave","Berkeley","CA","94702","2019-01-01T00:00:00.000",,"2019-01-01T00:00:00.000",,"1327 Peralta Ave #"
"1317278-10-221","1140107","Alisson Yamileth Hernandez Lemus","Alisson Yamileth Hernandez Lemus","1631 Wallace Ave","San Francisco","CA","94124","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"1631 Wallace Ave"
"1317279-10-221","0319919","Haight Street Market Inc","Gus's Community Market","1530 Haight St","San Francisco","CA","94117","1998-10-15T00:00:00.000",,"2022-10-10T00:00:00.000",,"2200 Jerrold Ave Ste A"
"1317280-10-221","1097691","Ppqdi Inc","Ppq Dungeness Island","5821 Geary Blvd","San Francisco","CA","94121","2019-01-31T00:00:00.000",,"2022-10-28T00:00:00.000",,"5821 Geary Blvd"
"1317281-10-221","1100387","Pkn Manager LLC","Pkn Manager LLC","1 Post St Ste 3300","San Francisco","CA","94104","2019-02-11T00:00:00.000",,"2022-09-01T00:00:00.000",,"1 Post St Ste 3300"
"1317282-10-221","1099601","600 Battery Street Investors, LLC","600 Battery Street LLC","1 Post St Ste 3300","San Francisco","CA","94104","2019-01-18T00:00:00.000",,"2022-09-01T00:00:00.000",,"1 Post St Ste 3300"
"1317283-10-221","1109454","150 Post Street Joint Venture LLC","150 Post Street LLC","1 Post St Ste 3300","San Francisco","CA","94104","2019-10-31T00:00:00.000",,"2022-09-01T00:00:00.000",,"1 Post St Ste 3300"
"1317285-10-221","1140109","Iris R. Martin Lopez","Irml","401 Garfield St","San Francisco","CA","94132","2022-10-27T00:00:00.000",,"2022-10-27T00:00:00.000",,"401 Garfield St"
"1317287-10-221","1140110","The Coffee Barn LLC","Tcb","1745 Beach St Apt 9","San Francisco","CA","94123","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"2156 Mason St"
"1317289-10-221","1140111","Automatic Gate Masters & Garage Doors","Automatic Gate Masters & Garage Doors","1259 Lodestone Dr","San Jose","CA","95132","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"877 S Winchester Blvd Unit 205"
"1317293-10-221","1140113","Halal Hibachi","Halal Hibachi","300 De Haro St 330","San Francisco","CA","94103","2022-10-28T00:00:00.000",,"2022-10-28T00:00:00.000",,"300 De Haro St"
"1317296-10-221","1140114","Deborah Wilson","Debsvoiceworks","1390 Mission St Apt 901","San Francisco","CA","94103","2022-09-28T00:00:00.000",,"2022-09-28T00:00:00.000",,"1390 Mission St Apt 901"
"1317297-10-221","1140114","Deborah Wilson","I Am The They","1390 Mission St Apt 901","San Francisco","CA","94103","2022-09-28T00:00:00.000",,"2022-09-28T00:00:00.000",,"1390 Mission St Apt 901"
"1317298-10-221","1140115","Catherine Mastropoala","Over The Hedges","2936 Anza St Spc","San Francisco","CA","94121","2022-10-03T00:00:00.000",,"2022-10-03T00:00:00.000",,"33501 S Ta Do Hoya Trl Unit 6"
"1317299-10-221","1139661","Marina Ostman","Qasual","531 Hyde St Apt 7","San Francisco","CA","94109","2022-06-01T00:00:00.000",,"2022-06-01T00:00:00.000",,"531 Hyde St Apt 7"
"1317305-10-221","1140118","Shivaram Yellamilli Photography","Shivaram Yellamilli Photography","673 Brannan St Unit 510","San Francisco","CA","94107","2022-10-29T00:00:00.000",,"2022-10-29T00:00:00.000",,"0000 Undeliverable Mail"
"1317308-10-221","1140119","Jennifer L. Garza","Loba Studio","803 Valencia St","San Francisco","CA","94110","2022-10-29T00:00:00.000",,"2022-10-29T00:00:00.000",,"803 Valencia St"
"1317313-10-221","1140121","Can Quan Zhu","Can Quan Zhu","667 Los Palmos Dr","San Francisco","CA","94127","2022-10-30T00:00:00.000",,"2022-10-30T00:00:00.000",,"667 Los Palmos Dr"
"1317317-10-221","1140123","Paul Unincke & Kevin Uniacke","Uniacke Electric A Partnership","1451 Claremont Dr","San Bruno","CA","94066","2022-10-26T00:00:00.000",,"2022-10-26T00:00:00.000",,"1451 Claremont Dr"
"1317319-10-221","1140124","Allison Bush","Allison Bush","3053 Fillmore St","San Francisco","CA","94123","2018-12-09T00:00:00.000",,"2018-12-09T00:00:00.000",,"3053 Fillmore St"
"1317321-10-221","1140125","Dong Dong","231 Hanover","231 Hanover St","San Francisco","CA","94112","2022-10-30T00:00:00.000",,"2022-10-30T00:00:00.000",,"231 Hanover St"
"1317323-10-221","1140126","Tightfitllc","Tightfit","464 Campbell Ave","San Francisco","CA","94134","2022-10-30T00:00:00.000",,"2022-10-30T00:00:00.000",,"Po Box 34485"
"1317325-10-221","1140127","Pamela Brooks","Pamela Brooks","621 Sansome St","San Francisco","CA","94111","2018-06-21T00:00:00.000",,"2018-06-21T00:00:00.000",,"0000 Undeliverable Mail"
"1317327-10-221","1140128","Michelle Fabbro","Michelle Fabbro","1760 Cesar Chavez","San Francisco","CA","94124","2018-08-22T00:00:00.000",,"2018-08-22T00:00:00.000",,"0000 Undeliverable Mail"
"1317329-10-221","1140129","Lynnette Perdue","Lynnette Perdue","2355 Chestnut St","San Francisco","CA","94123","2018-08-20T00:00:00.000",,"2018-08-20T00:00:00.000",,"2355 Chestnut St"
"1317331-10-221","1140130","Delizia Capital, LLC","Delizia Capital, LLC","120 El Camino Del Mar","San Francisco","CA","94121","2022-10-27T00:00:00.000",,"2022-10-27T00:00:00.000",,"120 El Camino Del Mar"
"1317333-10-221","1140131","Aaron Jevon Burrus","Aaron Jevon Burrus","2355 Chestnut St","San Francisco","CA","94123","2018-12-19T00:00:00.000",,"2018-12-19T00:00:00.000",,"2355 Chestnut St"
"1317335-10-221","1140132","Crystal Ann Ianu","Crystal Ann Ianu","1829 Union St","San Francisco","CA","94123","2018-01-20T00:00:00.000",,"2018-01-20T00:00:00.000",,"1829 Union St"
"1317337-10-221","1140133","Mjt Kougar LLC","Mjt Kougar LLC","81 Minerva St","San Francisco","CA","94112","2022-07-05T00:00:00.000",,"2022-07-05T00:00:00.000",,"81 Minerva St"
"1317342-10-221","0436188","Wikia Inc","Fandom, Inc.","130 Sutter St Fl 4","San Francisco","CA","94104","2008-05-01T00:00:00.000",,"2019-09-11T00:00:00.000",,"0000 Undeliverable Mail"
"1317345-10-221","1140137","The Blue Fog Pantry LLC","The Blue Fog Pantry LLC","31489 Po Box","San Francisco","CA","94131","2022-09-26T00:00:00.000",,"2022-09-26T00:00:00.000",,"0000 Undeliverable Mail"
"1317346-10-221","1140136","Virgelia Chu","Virgelia Chu","943 Excelsior Ave","San Francisco","CA","94112","2018-01-19T00:00:00.000",,"2018-01-19T00:00:00.000",,"943 Excelsior Ave"
"1317348-10-221","1140138","Hf Construction & Development","Hf Construction & Development","156 Esfahan Dr Unit 2","San Jose","CA","95111","2022-07-05T00:00:00.000",,"2022-07-05T00:00:00.000",,"156 Esfahan Dr Apt 2"
"1317350-10-221","1140139","Handled By Dott","Handled By Dott","2500 Arelious Walker Dr","San Francisco","CA","94124","2022-09-04T00:00:00.000",,"2022-09-15T00:00:00.000",,"0000 Undeliverable Mail"
"1317352-10-221","1140140","Rhiauna Gilbert","Rhiauna Gilbert","815 Excelsior Ave","San Francisco","CA","94112","2018-01-20T00:00:00.000",,"2018-01-20T00:00:00.000",,"0000 Undeliverable Mail"
"1317354-10-221","1140141","Omaira Abreu","Omaira Abreu","815 Excelsior Ave","San Francisco","CA","94112","2018-05-07T00:00:00.000",,"2018-05-07T00:00:00.000",,"0000 Undeliverable Mail"
"1317356-10-221","1140142","Jose Chavez","Jose Chavez","815 Excelsior Ave","San Francisco","CA","94112","2022-01-01T00:00:00.000",,"2022-01-01T00:00:00.000",,"0000 Undeliverable Mail"
"1317358-10-221","1140143","Fatima Ijaz","Fatima Ijaz","7070 Monetta Ln","Sacramentto","CA","95835","2018-02-05T00:00:00.000",,"2018-02-05T00:00:00.000",,"0000 Undeliverable Mail"
"1317359-10-221","0440731","The Fire Society LLC","My Radish","2565 3rd St #313","San Fancisco","CA","94107","2009-08-01T00:00:00.000",,"2022-10-31T00:00:00.000",,"2565 3rd St Ste 311"
"1317360-10-221","1108980","Fenchel Family Law, Pc","Fenchel Family Law Pc","50 California St Fl 15","San Francisco","CA","94111","2019-11-01T00:00:00.000",,"2022-10-01T00:00:00.000",,"50 California St Fl 15"
"1317363-10-221","1140144","Scott Jacobs","Secret Sauce Cpg","1667 Hayes St","San Francisco","CA","94117","2022-10-19T00:00:00.000",,"2022-10-19T00:00:00.000",,"1667 Hayes St"
"1317366-10-221","1140145","Xianquan Meng / Julieta Lee","Casdeen Int'l Trading Co","101 Lapham Way","San Francisco","CA","94112","2022-10-31T00:00:00.000",,"2022-10-31T00:00:00.000",,"101 Lapham Way"
"1317369-10-221","1140148","Global Market Innovators Inc","Gmi","13430 N Black Canyon Hwy Ste 250","Phoenix","AZ","85029","2022-10-31T00:00:00.000",,"2022-10-31T00:00:00.000",,"13430 N Black Canyon Hwy Ste 250"
"1317373-10-221","1140151","Irina Shvartsman","Irina Shvartsman","668 43rd Ave","San Francisco","CA","94121","2022-10-31T00:00:00.000",,"2022-10-31T00:00:00.000",,"668 43rd Ave"
"1317376-10-221","1140152","Francis S Mejia Almazan","Francis House Cleaning","129 B Precita Ave","San Francisco","CA","94110","2022-10-31T00:00:00.000",,"2022-10-31T00:00:00.000",,"257 Brighton Ave"
"1317382-10-221","1140154","Kaliber Labs, Inc","Kaliber Labs, Inc","188 King St Unit 307","San Francisco","CA","94107","2016-07-01T00:00:00.000",,"2016-07-01T00:00:00.000",,"188 King St Unit 307"
"1317398-10-221","1140163","Lorraine Ke","Rain’s Plates","1609 Palou Ave","San Francisco","CA","94124","2022-10-31T00:00:00.000",,"2022-10-31T00:00:00.000",,"812 San Pablo Ave Ste 2"
"1317401-10-221","0384212","Cappstone Inc","Cappstone Inc","1699 Valencia St","San Francisco","CA","94110","2013-01-01T00:00:00.000",,"2014-09-01T00:00:00.000",,"1501 Mariposa St Ste 426"
"1317403-10-221","1140165","Sharon Mark","Trader Buy","1758 27th Ave","San Francisco","CA","94122","2022-10-31T00:00:00.000",,"2022-10-31T00:00:00.000",,"1758 27th Ave"
"1317406-10-221","1139429","Westek Systems Inc.","Silva Electric","236 West Portal Ave # 830","San Francisco","CA","94127","2022-10-03T00:00:00.000",,"2022-10-31T00:00:00.000",,"236 West Portal Ave # 830"
"1317408-10-221","1140167","Fell Food Basket Inc","Fell Food Basket Inc","50 Eastwood Dr","San Francisco","CA","94112","2021-02-09T00:00:00.000",,"2021-02-09T00:00:00.000",,"475 Fell St"
"1317413-10-221","0332898","Labrado Laura D","The Best Of Seconds","3099 San Bruno Ave","San Francisco","CA","94134","2000-01-10T00:00:00.000",,"2022-10-31T00:00:00.000",,"3099 San Bruno Ave"
"1317423-10-221","1140173","Herban Rose LLC","Herban Rose LLC","201 Spear St Ste 1100","San Francisco","CA","94105","2022-07-28T00:00:00.000",,"2022-07-28T00:00:00.000",,"201 Spear St Ste 1100"
"1317425-10-221","1140174","Peishan Huang","Ocean Stay","1887 48th Ave","San Francisco","CA","94122","2022-10-01T00:00:00.000",,"2022-10-03T00:00:00.000",,"1887 48th Ave"
"1317427-10-221","1140175","Gabriela Uluac Puc","Comida Mexicana","888 Ofarrell St Apt W705","San Francisco","CA","94109","2022-10-31T00:00:00.000",,"2022-10-31T00:00:00.000",,"888 Ofarrell St Apt W705"
"1317429-10-221","1140176","Move-Sf, LLC","Move-SF","1463 Broadway","San Francisco","CA","94109","2022-03-01T00:00:00.000",,"2022-03-01T00:00:00.000",,"1463 Broadway"
