"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1339692-08-231","1149410","Komatsu Financial Limited Partnership","Komatsu Financial Limited Partnership","8770 W Bryn Mawr Ave Ste 100","Chicago","IL","60631","2018-01-01T00:00:00.000",,"2018-01-01T00:00:00.000",,"8770 W Bryn Mawr Ave Ste 100"
"1339694-08-231","1149411","Eterna Consultant Group LLC","Eterna Consultant Group LLC","2190 Grove St Apt 2","San Francisco","CA","94117","2023-07-21T00:00:00.000",,"2023-07-21T00:00:00.000",,"2190 Grove St Apt 2"
"1339698-08-231","1149413","Moraea Smith","Clothesy Clothes","5262 Diamond Heights Blvd 318144","San Francisco","CA","94131","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"85 Henry St Apt 4"
"1339700-08-231","1149414","Henna Garden Events, LLC","Henna Garden Events, LLC","1724 Santiago St","San Francisco","CA","94116","2023-08-04T00:00:00.000",,"2023-08-04T00:00:00.000",,"1724 Santiago St"
"1339701-08-231","1149387","Camino Nuevo LLC","San Francisco Vinyl","1459 18th St #300","San Francisco","CA","94107","2023-08-03T00:00:00.000",,"2023-08-04T00:00:00.000",,"1459 18th St St #300"
"1339704-08-231","1125726","Adam Joseph Braus","The Braus Haus","1496 Guerrero St","San Francisco","CA","94110","2021-06-29T00:00:00.000",,"2023-05-19T00:00:00.000",,"1496 Guerrero St"
"1339710-08-231","1149418","B.H. Partnership A, L.P.","B.H. 333 Jefferson Street, LLC","2800 Leavenworth St Ste 260","San Francisco","CA","94133","2023-07-21T00:00:00.000",,"2023-07-21T00:00:00.000",,"2800 Leavenworth St Ste 260"
"1339716-08-231","1149422","Kevin Holmes","Heavens Janitorial Services","22 S South Park St","San Francisco","CA","94107","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"0000 Undeliverable Mail"
"1339718-08-231","1149423","Destani Bell","Destani Bell","1728 Ocean Ave Pmb 320","San Francisco","CA","94112","2023-07-01T00:00:00.000",,"2023-07-01T00:00:00.000",,"0000 Undeliverable Mail"
"1339720-08-231","1149424","Good Sista Service L.L.C","Good Sista Service L.L.C","421 Scott St","San Francisco","CA","94117","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"421 Scott St"
"1339722-08-231","1149425","Patricia Kim","Patricia Jean Kim","3322 Steiner St","San Francisco","CA","94123","2023-08-04T00:00:00.000",,"2023-08-04T00:00:00.000",,"1955 Leavenworth St Apt 12"
"1339724-08-231","1149426","Ce Belleza, LLC","Ce Belleza, LLC","660 Market St Ste 218","San Francisco","CA","94104","2023-08-04T00:00:00.000",,"2023-08-04T00:00:00.000",,"0000 Undeliverable Mail"
"1339726-08-231","1149427","Ijk LLC","Ijk LLC","2084 -208 Union St Bldg","San Francisco","CA","94123","2020-12-01T00:00:00.000",,"2020-12-01T00:00:00.000",,"58 Sloat Blvd"
"1339728-08-231","1149428","American Indian Cultural Center Of San Francisco","American Indian Cultural Center Of San Francisco","2370 Market St Ste 103","San Francisco","CA","94114","2021-07-14T00:00:00.000",,"2021-07-14T00:00:00.000",,"2370 Market St Ste 103"
"1339729-08-231","1109403","Big C Enterprises LLC","Pillars","1555 Yosemite Ave 1c","San Francisco","CA","94124","2019-12-12T00:00:00.000",,"2019-12-17T00:00:00.000",,"1555 Yosemite Ave Ste 1c"
"1339731-08-231","1149429","San Francisco Islamic School","San Francisco Islamic School","55 Farallones St","San Francisco","CA","94112","2023-07-26T00:00:00.000",,"2023-07-26T00:00:00.000",,"55 Farallones St"
"1339733-08-231","1149430","Aviation Hall Of Fame","National Aviation Hall Of Fame","1100 Spaatz St","Dayton","OH","45433","2023-08-05T00:00:00.000",,"2023-08-05T00:00:00.000",,"1100 Spaatz St"
"1339735-08-231","1149431","Nina Saltman Ceramics","Nina Saltman Ceramics","4227 26th St # San","San Francisco","CA","94131","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"4227 26th St # San"
"1339737-08-231","1149432","Susietrains Inc.","Susietrains Inc.","1273 Jackson St","San Francisco","CA","94109","2023-08-05T00:00:00.000",,"2023-08-05T00:00:00.000",,"1322 Leavenworth St"
"1339739-08-231","1149433","Roses Catering Queen Co","Ar Har Ya","357 Kearny St Bldg","San Francisco","CA","94108","2023-08-02T00:00:00.000",,"2023-08-02T00:00:00.000",,"28376 Pacific St"
"1339741-08-231","1149434","Rakesh Devineni","Redcomet","985 San Bruno Ave","San Francisco","CA","94110","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"985 San Bruno Ave"
"1339742-08-231","0323151","Magic Plumbing Inc","Magic Plumbing Heating & Cooling","1455 Bancroft Ave","San Francisco","CA","94124","1999-01-01T00:00:00.000",,"2020-01-01T00:00:00.000",,"2261 Market St 120 #"
"1339744-08-231","1149435","Class Companion Inc.","Class Companion Inc.","58 West Portal Ave 529","San Francisco","CA","94127","2023-01-30T00:00:00.000",,"2023-01-30T00:00:00.000",,"58 West Portal Ave Pmb 529"
"1339750-08-231","1149438","Vicente Llopis Consulting","5x5 Creative Labs","1630 Jones St Apt 9","San Francisco","CA","94109","2023-01-01T00:00:00.000",,"2023-01-01T00:00:00.000",,"1630 Jones St Apt 9"
"1339752-08-231","1149439","I Do Pho You","I Do Pho You LLC","90 Charter Oak Ave Unit 10","San Francisco","CA","94124","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"90 Charter Oak Ave Unit 10"
"1339754-08-231","1149440","Youssef Amghar","For Crepe Sake SF","182 Sears St","San Francisco","CA","94112","2023-08-05T00:00:00.000",,"2023-08-05T00:00:00.000",,"182 Sears St"
"1339760-08-231","1149443","Lara Mccormick","Lara Mccormick","1144 Ingerson Ave","San Francisco","CA","94124","2022-10-01T00:00:00.000",,"2022-10-01T00:00:00.000",,"1144 Ingerson Ave"
"1339764-08-231","1149445","Javier Rangel Jr","Javier Rangel Jr","3700 Anza St","San Francisco","CA","94121","2023-08-06T00:00:00.000",,"2023-08-06T00:00:00.000",,"1770 Post St"
"1339766-08-231","1149446","Nick Lamb LLC","Nick Lamb LLC","290 Maynard St","San Francisco","CA","94112","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"290 Maynard St"
"1339774-08-231","1149450","Gulshan Lakhani","943 York St","943 York St","San Francisco","CA","94110","2023-07-27T00:00:00.000",,"2023-07-27T00:00:00.000",,"943 York St"
"1339775-08-231","1088736","Fengqiu Chen","Golden Phoenix Alterat","828 Stockton St","San Francisco","CA","94108","2018-06-05T00:00:00.000",,"2022-07-01T00:00:00.000",,"828 Stockton St"
"1339777-08-231","1149451","Wv General Contractor","Wv General Contractor","508 Mayfair Ave Apt 5","South San Francisco","CA","94080","2023-07-29T00:00:00.000",,"2023-07-29T00:00:00.000",,"508 Mayfair Ave Apt 5"
"1339779-08-231","1149452","Association For Financial Professionals","Association For Financial Professionals","12345 Parklawn Dr Ste 200","Rockville","MD","20852","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"12345 Parklawn Dr Ste 200"
"1339781-08-231","1149453","Vitality Foodservice, Inc","Vitality Foodservice, Inc","1812 N Moore St","Arlington","VA","22209","2010-07-01T00:00:00.000",,"2010-07-01T00:00:00.000",,"1812 N Moore St #"
"1339782-08-231","1137824","Paul Tamate","Tamate Landscaping","811 Head St","San Francisco","CA","94132","2022-08-08T00:00:00.000",,"2022-08-15T00:00:00.000",,"811 Head St"
"1339789-08-231","1149457","Louis Walton Solutions LLC","Louis Walton Solutions LLC","1347 40th Ave","San Francisco","CA","94122","2023-08-04T00:00:00.000",,"2023-08-04T00:00:00.000",,"1347 40th Ave"
"1339791-08-231","1149458","Cmb Consultancy","In Excellence Group","331 21st Ave Apt 2","San Francisco","CA","94121","2023-07-24T00:00:00.000",,"2023-07-24T00:00:00.000",,"331 21st Ave Apt 2"
"1339795-08-231","1149460","Abigail Henriquez","Abigail Henriquez","3402 Geary Blvd","San Francisco","CA","94118","2023-05-05T00:00:00.000",,"2023-05-05T00:00:00.000",,"820 Carbrillo St"
"1339797-08-231","1149461","First Citizens Bancshares, Inc","First Citizens Bancshares, Inc","555 Mission St Ste 900","San Francisco","CA","94105","2023-03-27T00:00:00.000",,"2023-03-27T00:00:00.000",,"340 Mount Kemble Ave Ste 100"
"1339799-08-231","1149462","Ishs Community Market Corp","International Produce Market","2200 Mission St","San Francisco","CA","94110","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"2539 Mission St"
"1339800-08-231","1072666","Michael J Brady","Michael J. Brady, Apartment Owner","5415 California St Apt","San Francisco","CA","94118","2004-04-01T00:00:00.000",,"2004-04-01T00:00:00.000",,"77 Stasia Dr"
"1339802-08-231","1149463","Marc Michael","Marc Michael","Pier 1 - The Embarcadero","San Francisco","CA","94111","2022-03-07T00:00:00.000",,"2022-03-07T00:00:00.000",,"589 Post St # 521"
"1339804-08-231","1149464","Bette's LLC","Bette's","21 Lapidge St Apt 5","San Francisco","CA","94110","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"21 Lapidge St Apt 5"
"1339805-08-231","1136214","Karamana LLC","D&N Hot Wings","215 Fremont St Ste 2a","San Francisco","CA","94105","2022-06-17T00:00:00.000",,"2023-08-07T00:00:00.000",,"351 King St Unit 527"
"1339807-08-231","1068946","Compass California II Inc","Compass Re","3512 16th St","San Francisco","CA","94114","2016-08-16T00:00:00.000",,"2023-08-01T00:00:00.000",,"891 Beach St"
"1339808-08-231","1070200","Varela Andino Axel M","Varela Andino Axel M","666 Bellevue Ave","Daly City","CA","94014","2017-05-03T00:00:00.000",,"2023-08-07T00:00:00.000",,"666 Bellevue Ave"
"1339810-08-231","1149465","Niroj Gurung/ Amit Malla","Daju Vai Entertainment","1411 A Washington Blvd","San Francisco","CA","94129","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"1411a Washington Blvd"
"1339812-08-231","1149466","Salta Motos LLC","Salta Motos LLC","1045 Mission St Apt 254","San Francisco","CA","94103","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"1045 Mission St Apt 254"
"1339813-08-231","1148638","Ly Family Cooking LLC","Que Viet","570 4th St","San Francisco","CA","94107","2023-07-01T00:00:00.000",,"2023-07-01T00:00:00.000",,"1062 Goettingen St"
"1339815-08-231","1149467","Francisco Alcatraz","F Alcaraz Construction","3424 24th St","San Francisco","CA","94110","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"1249 N First St"
"1339819-08-231","1149469","Problem Library Inc","Problem Library","1288 15th Ave","San Francisco","CA","94122","2018-01-09T00:00:00.000",,"2018-01-09T00:00:00.000",,"1288 15th Ave"
"1339820-08-231","1043806","3s LLC","3s LLC","1829 Pine St","San Francisco","CA","94109","2016-08-23T00:00:00.000",,"2023-08-07T00:00:00.000",,"3053 Fillmore St # 191"
"1339821-08-231","0927248","Slattery Martin P","A1 Construction","424 Cole St","San Francisco","CA","94117","1994-02-07T00:00:00.000",,"2023-01-01T00:00:00.000",,"424 Cole St"
"1339824-08-231","0476965","Explore & Express Family Couns","Explore & Express Family Counseling","447 Sutter St Ste 405","San Francisco","CA","94108","2013-01-01T00:00:00.000",,"2023-06-30T00:00:00.000",,"447 Sutter St Ste 405"
"1339826-08-231","1149471","1875 Mission Street Owners' Association","1875 Mission Street Owners' Association","601 California St Ste 1501","San Francisco","CA","94108","2014-09-04T00:00:00.000",,"2014-09-04T00:00:00.000",,"601 California St Ste 1501"
"1339827-08-231","0477547","Seesaw Learning Inc","Seesaw","548 Market St","San Francisco","CA","94104","2013-02-22T00:00:00.000",,"2022-08-01T00:00:00.000",,"548 Market St Pmb 98963"
"1339829-08-231","1149472","Mn8 Productions LLC","Resin Hour","77 Van Ness Ave Ste 101","San Francisco","CA","94102","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"150 Van Ness Ave Apt 330"
"1339830-08-231","0306289","Lewis Cathryn","Cathryn Lewis Lcsw","2211 Post St Ste 300","San Francsico","CA","94115","1997-01-01T00:00:00.000",,"2023-08-07T00:00:00.000",,"2211 Post St Ste 300"
"1339832-08-231","1149473","Aaron Moss","Elemental Alignment","399 Laurel St","San Francisco","CA","94118","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"35015 Roberts St"
"1339834-08-231","1149474","Open Systems LLC","Open Systems LLC","2160 Steiner St","San Francisco","CA","94115","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"2160 Steiner St"
"1339836-08-231","1149475","Pirl Properties LLC","Pirl Properties","477 Corbett Ave","San Francisco","CA","94114","2023-08-02T00:00:00.000",,"2023-08-02T00:00:00.000",,"1540 Newhall St"
"1339838-08-231","1149476","Metropolitan Life Insurance Company","Metropolitan Life Insurance Compnay","425 Market St","San Francisco","CA","94105","1901-11-02T00:00:00.000",,"1901-11-02T00:00:00.000",,"11330 Olive Blvd"
"1339841-08-231","1134543","Idea Box LLC","Ayahuazka Restaurant","2704 24th St","San Francisco","CA","94110","2022-06-27T00:00:00.000",,"2023-08-07T00:00:00.000",,"1572 Washington St"
"1339843-08-231","1149478","Ara Enterprises LLC","Ara Enterprises LLC","1650 University Ave","Palo Alto","CA","94301","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"1650 University Ave"
"1339845-08-231","1149479","The Scale Collective, LLC","The Scale Collective, LLC","1231 Laguna St","San Francisco","CA","94115","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"1956 Centro West St"
"1339847-08-231","1149480","Brian Divin","Premier Tile","150 Shawnee Ave","San Francisco","CA","94112","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"150 Shawnee Ave"
"1339849-08-231","1149481","Timothy Chang","Gg Bears Enterprises","235 Berry St Apt 517","San Francisco","CA","94158","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"235 Berry St Apt 517"
"1339851-08-231","1149482","Workshop For Emotional And Spiritual Technology Corporation","Workshop For Emotional And Spiritual Technology Corporation","16 Funston Ave Ste B","San Francisco","CA","94129","2023-07-20T00:00:00.000",,"2023-07-20T00:00:00.000",,"16 Funston Ave Ste B"
"1339853-08-231","1149483","Philippa Renshaw LLC","Studio Renshaw","2055 Sacramento St Apt 701","San Francisco","CA","94109","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"2055 Sacramento St Apt 701"
"1339854-08-231","1137627","Bruno Decarnoncle","A La Carte Web Design","5432 Geary Blvd Unit 774","San Francisco","CA","94121","2022-08-05T00:00:00.000",,"2023-08-07T00:00:00.000",,"100 Stoneridge Ln"
"1339855-08-231","1147699","The Escape Game Sfo Wharf, LLC","The Escape Game Sfo Wharf LLC","145 Jefferson St Ste 500","San Francisco","CA","94133","2023-06-01T00:00:00.000",,"2023-06-13T00:00:00.000",,"750 Old Hickory Blvd Ste 180"
"1339857-08-231","1149485","Jj Prime","Jj Prime","195 Duncan St","San Francisco","CA","94110","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"195 Duncan St"
"1339859-08-231","1149486","Deborah Nuccitelli","Chromatic Flow","3953 20th St","San Francisco","CA","94114","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"3953 20th St"
"1339861-08-231","1149487","Black Magic Jazz","Black Magic Jazz","840 Hayes St Apt 10","San Francisco","CA","94117","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"840 Hayes St Apt 10"
"1339863-08-231","1149488","Talking Walls LLC","Talking Walls","243 Arleta Ave","San Francisco","CA","94134","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"243 Arleta Ave"
"1339864-08-231","1149488","Talking Walls LLC","Camer1","243 Arleta Ave","San Francisco","CA","94134","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"243 Arleta Ave"
"1339865-08-231","1058654","Side Inc","Sf Real Estate Collective","580 4th St","San Francisco","CA","94107","2016-09-01T00:00:00.000",,"2023-08-07T00:00:00.000",,"580 4th St"
"1339868-08-231","1149489","Jaimal Yogis","N/A","2526 Great Hwy","San Francisco","CA","94116","2023-07-30T00:00:00.000",,"2023-08-01T00:00:00.000",,"5107 River Hill Rd. Hwy"
"1339871-08-231","1149491","Starla Mccreary","Starla Mccreary","60 29th St Pmb 502","San Francisco","CA","94110","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"60 29th St Ste 502"
"1339875-08-231","1149493","Siobhan Travers","Sherbetsunicorndreams","430 Turk St Apt 711","San Francisco","CA","94102","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"430 Turk St Apt 711"
"1339877-08-231","1149494","Bayval Electric","Bayval Electric","832 Somerset Way","Patterson","CA","95363","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"832 Somerset Way"
"1339883-08-231","1149497","Gabriel Cheuk","Bed And Breakfast Jam","830 Eddy St Apt 702","San Francisco","CA","94109","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"830 Eddy St Apt 702"
"1339887-08-231","1149499","Transit Land Surveying, Inc.","Transit Land Surveying, Inc.","3025 Van Ness Ave Apt 5","San Francisco","CA","94109","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"3025 Van Ness Ave Apt 5"
"1339888-08-231","1148514","Candace Low","Frankie & Brody's Love Bites","166 Geary St 15th Fl #1107","San Francisco","CA","94108","2023-07-10T00:00:00.000",,"2023-08-08T00:00:00.000",,"166 Geary St 15th Fl #1107"
"1339889-08-231","0395110","Bayview Hunters Point Community Advocates Inc","Bayview Hunters Point Community Advocates - Warehouse","901 Rankin St #","San Francisco","CA","94124","1994-08-16T00:00:00.000",,"2022-11-18T00:00:00.000",,"2095 Jerrold Ave Ste 100"
"1339892-08-231","1145987","Equipo Gil LLC","Quisqueya La Bella","2911 Keith St","San Francisco","CA","94124","2023-04-26T00:00:00.000",,"2023-08-04T00:00:00.000",,"2911 Keith St"
"1339895-08-231","1145987","Equipo Gil LLC","Tainos","2911 Keith St","San Francisco","CA","94124","2023-04-26T00:00:00.000",,"2023-08-08T00:00:00.000",,"2911 Keith St"
"1339898-08-231","0469542","Duncan Rodney J","Studio Bbr","524 Gough St","San Francisco","CA","94102","2012-06-05T00:00:00.000",,"2023-08-01T00:00:00.000",,"524 Gough St"
"1339914-08-231","1149511","E Fitzgerald Electric LLC","E Fitzgerald Electric LLC","436 Miller Creek Rd","San Rafael","CA","94903","2023-01-02T00:00:00.000",,"2023-01-02T00:00:00.000",,"436 Miller Creek Rd"
"1339916-08-231","0323968","D G Architects Inc","Dg Architects, Inc.","755 Sansome St","San Francisco","CA","94111","1998-08-05T00:00:00.000",,"2022-06-20T00:00:00.000",,"550 Ellis St"
"1339917-08-231","1149512","Lian Yuan Huang Liu Child Care","Geneva Child Care","950 Madrid St","San Francisco","CA","94112","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"950 Madrid St"
"1339918-08-231","1142443","Consolidated Cleaning Solutions Inc.","Consolidated Cleaning Solutions Inc.","872 30th St","Emeryville","CA","94608","2020-10-16T00:00:00.000",,"2023-08-08T00:00:00.000",,"872 30th St"
"1339933-08-231","1149518","Orange Gifts LLC","Orange Gifts LLC","2712 Taylor St","San Francisco","CA","94133","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"2712 Taylor St"
"1339939-08-231","1148558","Estefany Santamaria Rebolledo","Cheverisimo","1614 Campbell St Apt 324","Oakland","CA","94607","2023-06-25T00:00:00.000",,"2023-06-25T00:00:00.000",,"1614 Campbell St Apt 324"
"1339940-08-231","1149253","August Hall LLC","Fifth Arrow","420 Mason St","San Francisco","CA","94102","2023-07-31T00:00:00.000",,"2023-08-01T00:00:00.000",,"420 Mason St"
"1339941-08-231","1149253","August Hall LLC","August Hall","420 Mason St","San Francisco","CA","94102","2023-07-31T00:00:00.000",,"2023-08-01T00:00:00.000",,"420 Mason St"
"1339942-08-231","1129993","Bold Construction Group, Inc.","Bold Property Restoration","418 Pendleton Way","Oakland","CA","94621","2021-10-01T00:00:00.000",,"2023-08-08T00:00:00.000",,"2090 Edison Ave"
"1339947-08-231","1149521","Twin Shores Management, L.L.C.","Twin Shores Management, L.L.C.","1333 13 St","East Moline","IL","61244","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"1333 13 St"
"1339949-08-231","1149522","W & J Installation, Inc.","W & J Installation, Inc.","5481 Commercial Dr Ste A","Huntington Beach","CA","92649","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"5481 Commercial Dr Ste A"
"1339950-08-231","1147161","Ibuilders Design And Build Inc","Ibuilders Design And Build","710 Lakeway Dr Ste 200","Sunnyvale","CA","94085","2023-05-01T00:00:00.000",,"2023-05-01T00:00:00.000",,"710 Lakeway Dr Ste 200"
"1339952-08-231","1149523","Anna Escher","Anna Escher","203 Roanoke St","San Francisco","CA","94131","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"203 Roanoke St"
"1339955-08-231","1098229","Artis Ventures Holdings, LLC","Artis Ventures Management, LLC","499 Jackson St # 400","San Francisco","CA","94111","2017-09-27T00:00:00.000",,"2021-01-01T00:00:00.000",,"499 Jackson St # 400"
"1339960-08-231","1149526","Lisa Bishop","The Bishop Concept","32352 Po Box","Oakland","CA","94604","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"32352 Po Box"
"1339964-08-231","1149528","Onny A Mendez Almendarez","Onny A Mendez Almendarez","231 Delano Ave Apt B","San Francisco","CA","94112","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"231 Delano Ave Apt B"
"1339965-08-231","0950627","Public Health Foundation Enterprises Inc","Public Health Foundation Enterprises, Inc. (Dba: Heluna Health)","1912 Keith St","San Francisco","CA","94124","1996-04-01T00:00:00.000",,"2023-08-08T00:00:00.000",,"13300 Crossroads Pkwy N # 450ste"
"1339971-08-231","1149531","Stella Luna Technologies","Twinjet","1590 Market St","San Francisco","CA","94102","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"641411 Po Box"
"1339977-08-231","1149534","David Stoller","David Stoller","811 Geary St Apt 504","San Francisco","CA","94109","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"811 Geary St Apt 504"
"1339978-08-231","1149533","Omicron Technology Solutions, LLC.","Omicron Technology Solutions, LLC.","2031 Kings Highway Hwy","Shreveport","LA","71103","2023-01-01T00:00:00.000",,"2023-01-01T00:00:00.000",,"2031 Kings Highway Hwy"
"1339979-08-231","0481707","H & Bo Construction Inc","H & Bo Construction Inc","5727 Mission St","San Francisco","CA","94112","2013-07-21T00:00:00.000",,"2023-08-01T00:00:00.000",,"5727 Mission St"
"1339981-08-231","1149535","Carl Victor Sachs Trust","5253-5255 Geary Blvd","5255 Geary Blvd","San Francisco","CA","94118","2018-10-01T00:00:00.000",,"2018-10-01T00:00:00.000",,"223 IVy Dr"
"1339983-08-231","1149536","Elleree Fletcher","Elleree Fletcher","555 Irving St","San Francisco","CA","94122","2023-04-21T00:00:00.000",,"2023-04-21T00:00:00.000",,"1660 Fell St"
"1339985-08-231","1149537","Indre Viskontas LLC","Indre Viskontas LLC","157 Wood St","San Francisco","CA","94118","2023-07-25T00:00:00.000",,"2023-07-25T00:00:00.000",,"157 Wood St"
"1339988-08-231","1149538","Veronica  Chan","Veronica Chan","310 Valencia St","San Francisco","CA","94110","2023-04-21T00:00:00.000",,"2023-04-21T00:00:00.000",,"340 Crestlake Dr"
"1339993-08-231","1149542","Elevate Wealth Management LLC","Elevate Wealth Management LLC","821 Irving St Unit 225","San Francisco","CA","94122","2023-08-07T00:00:00.000",,"2023-08-07T00:00:00.000",,"821 Irving St Unit 225051"
"1339994-08-231","1149541","Jane M. Samuel, Trustee Of The Jane M Samuel Revocable Trust","445 Judah St","445 Judah St","San Francisco","CA","94122","2019-09-18T00:00:00.000",,"2019-09-18T00:00:00.000",,"223 IVy Dr"
"1339996-08-231","1149543","Mama Lizz Plates LLC","Mama Lizz Plates LLC","1218 York St","San Francisco","CA","94110","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"1218 York St"
"1339998-08-231","1149544","Tangerine Queen LLC","Tangerine Queen Vintage","1779 Union St","San Francisco","CA","94123","2023-04-17T00:00:00.000",,"2023-04-17T00:00:00.000",,"1779 Union St #"
"1339999-08-231","1131130","Deva Segal, Marriage And Family Therapy And Consulting, Inc.","Therapy Deva","582 Market St Ste 1909","San Francisco","CA","94104","2022-01-10T00:00:00.000",,"2023-08-01T00:00:00.000",,"582 Market St Ste 1909"
"1340001-08-231","1149545","Freedo","Freedo","226 Hugo St","San Francisco","CA","94122","2023-08-08T00:00:00.000",,"2023-08-08T00:00:00.000",,"226 Hugo St"
"1340003-08-231","1149547","Kapiva Inc","Kapiva Men","160 Swiss Ave","San Francisco","CA","94131","2023-08-01T00:00:00.000",,"2023-08-01T00:00:00.000",,"160 Swiss Ave"
