"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0355785-02-001","0355785","Maizlish Aaron M","Coleridge Apts","1 Coleridge St","San Francisco","CA","94110","2007-03-23T00:00:00.000",,"2007-03-23T00:00:00.000",,"1 Coleridge St Apt E"
"0355796-01-001","0355796","Caddo Gap Press","Caddo Gap Press","3145 Geary Blvd #275","San Francisco","CA","94118","2002-05-14T00:00:00.000",,"2002-05-14T00:00:00.000",,"3145 Geary Blvd # 275"
"0355801-04-999","0355801","Stearns,Conrad & Schmidt,Consu","Scs Engineers","3900 Kilroy Airport Way Ste 100","Long Beach","CA","90806","2002-04-01T00:00:00.000",,"2004-12-15T00:00:00.000",,"3900 Kilroy Airport Way Ste 100"
"0355801-05-999","0355801","Stearns,Conrad & Schmidt,Consu","Scs Field Services","3900 Kilroy Airport Way Ste 100","Long Beach","CA","90806","2002-04-01T00:00:00.000",,"2004-12-15T00:00:00.000",,"3900 Kilroy Airport Way Ste 100"
"0355801-06-999","0355801","Stearns,Conrad & Schmidt,Consu","Scs Energy","3900 Kilroy Airport Way Ste 100","Long Beach","CA","90806","2002-04-01T00:00:00.000",,"2004-12-15T00:00:00.000",,"3900 Kilroy Airport Way Ste 100"
"0355809-01-001","0355809","Tvp The Trium Group","The Trium Group","909 Montgomery St Fl 6","San Francisco","CA","94133","2002-01-01T00:00:00.000",,"2006-11-01T00:00:00.000",,"909 Montgomery St Fl 6"
"0355819-01-001","0355819","The Blueshirt Group LLC","The Blueshirt Group LLC","456 Montgomery St Ste 1100","San Francisco","CA","94104","1999-12-01T00:00:00.000",,"2006-03-07T00:00:00.000",,"100 Montgomery St Ste 1101"
"0355822-02-001","0355822","Lewis Robert B","Robert B Lewis Renovations","1731 25th Ave","San Francisco","CA","94122","2009-11-16T00:00:00.000",,"2009-11-16T00:00:00.000",,"1731 25th Ave"
"0355873-02-001","0355873","Corporate Employment Resou Inc","Corestaff Services","180 Montgomery St Ste 880","San Francisco","CA","94104","2009-03-23T00:00:00.000",,"2009-03-24T00:00:00.000",,"3475 Lenox Rd Ne 450 Ste"
"0355873-03-001","0355873","Corporate Employment Resou Inc","Infocurrent","180 Montgomery St Ste 880","San Francisco","CA","94104","2009-03-23T00:00:00.000",,"2009-03-23T00:00:00.000",,"3475 Lenox Rd Ne 450 Ste"
"0355888-01-001","0355888","Werner Erich E","Werner Electric","28 Gough St","San Francisco","CA","94103","2002-05-15T00:00:00.000",,"2002-05-15T00:00:00.000",,"28 Gough St"
"0355925-01-001","0355925","Weidman Misha D","Pegasus Ventures","4265 24th St","San Francisco","CA","94114","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"4265 24th St"
"0355940-01-001","0355940","Ropes & Gray Llp","Ropes & Gray Llp","3 Embarcadero Ctr","San Francisco","CA","94111","2002-01-01T00:00:00.000",,"2010-04-12T00:00:00.000",,"800 Boylston St"
"0355945-02-001","0355945","Ramezanbeigi Mehrdad","Cafe Du Soleil","345 3rd St","San Francisco","CA","94107","2002-06-01T00:00:00.000",,"2012-07-19T00:00:00.000",,"1469 Bellevue Ave 510 Apt"
"0355947-01-001","0355947","Bma Solutions Ltd","Bma","1097 Howard St","San Francisco","CA","94103","2002-05-17T00:00:00.000",,"2002-05-17T00:00:00.000",,"1097 Howard St Unit 101"
"0355952-01-001","0355952","La Corneta Inc","La Corneta Taqueria","2834 Diamond St","San Francisco","CA","94131","2002-01-01T00:00:00.000",,"2002-01-01T00:00:00.000",,"2834 Diamond St"
"0355952-02-001","0355952","La Corneta Inc","La Corneta Taqueria","2731 Mission St","San Francisco","CA","94110","2002-01-01T00:00:00.000",,"2002-01-01T00:00:00.000",,"2834 Diamond St"
"0355959-01-001","0355959","Us Restaurant Management LLC","A La Turca","869 Geary St","San Francisco","CA","94109","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"869 Geary St"
"0355988-01-001","0355988","Arrington J & Chutchaval S","Sunshine Coast","1312 Haight St","San Francisco","CA","94117","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"1312 Haight St"
"0356001-01-001","0356001","Cline Elizabeth S","Elizabeth Cline","65 Capp St","San Francisco","CA","94103","2002-05-20T00:00:00.000",,"2002-05-20T00:00:00.000",,"65 Capp St"
"0356011-02-999","0356011","Orta Javier","Ti Po","357 Westlake Ave","Daly City","CA","94014","2002-05-21T00:00:00.000",,"2012-02-22T00:00:00.000",,"357 Westlake Ave"
"0356012-01-001","0356012","Yerba Buena Eng & Const Inc","Yerba Buena Eng & Const Inc","1340 Egbert Ave","San Francisco","CA","94124","2002-02-01T00:00:00.000",,"2006-03-06T00:00:00.000",,"Po Box 24205"
"0356020-02-001","0356020","Mashal Builders & Contrs Inc","Mbc Construction","400 Page St Ste 100a","San Francisco","CA","94102","2013-06-14T00:00:00.000",,"2013-06-14T00:00:00.000",,"555 Pierce St 604 Ste"
"0356031-01-001","0356031","Cohn Jason W","Ego Enterprises","870 Market St Ste 772","San Francisco","CA","94102","2002-05-31T00:00:00.000",,"2002-05-31T00:00:00.000",,"870 Market St Ste 772"
"0356050-01-001","0356050","Credit Suisse Asset Mgnt LLC","Credit Suisse Asset Mgnt LLC","650 California St Fl 28","San Francisco","CA","94108","2006-06-30T00:00:00.000",,"2006-06-30T00:00:00.000",,"1 Madison Ave"
"0356054-02-001","0356054","San Francisco Madeleine Inc","Cafe Madeleine","149 New Montgomery St","San Francisco","CA","94105","2002-01-01T00:00:00.000",,"2004-09-01T00:00:00.000",,"312 19th Ave"
"0356061-02-001","0356061","Tomiyama Mari","3901 18th St Commercial Propty","3901 18th St","San Francisco","CA","94114","2002-05-23T00:00:00.000",,"2002-05-23T00:00:00.000",,"30 Cliffside Dr"
"0356070-04-999","0356070","Johnson United Inc","United Sign Systems","5201 Pentecost Dr","Modesto","CA","95356","2011-01-06T00:00:00.000",,"2011-01-06T00:00:00.000",,"5201 Pentecost Dr"
"0356080-01-001","0356080","Gendelman Arkady","Arkady Gendelman M.D.","1375 Sutter St Ste 201","San Francisco","CA","94109","2002-06-01T00:00:00.000",,"2009-07-01T00:00:00.000",,"1375 Sutter St Ste 201"
"0356113-01-001","0356113","Chinese Cultural Productions","Chinese Cultural Productions","Bldg C Fort Mason Center #353","San Francisco","CA","94123","1992-12-21T00:00:00.000",,"1992-12-21T00:00:00.000",,"Fort Mason Center Bldg C #353"
"0356113-02-001","0356113","Chinese Cultural Productions","Lily Cai Dance Company","Bldg C Fort Mason Center 353","San Francisco","CA","94123","1992-12-21T00:00:00.000",,"2013-11-22T00:00:00.000",,"Fort Mason Center Bldg C #353"
"0356113-03-001","0356113","Chinese Cultural Productions","Lily Cai Chinese Dance Company","Bldg C Fort Mason Center 353","San Francisco","CA","94123","1992-12-21T00:00:00.000",,"2013-11-22T00:00:00.000",,"Fort Mason Center Bldg C #353"
"0356115-02-999","0356115","Evans & Son Inc","Evans & Son Inc","25812 Springbrook Ave","Saugus","CA","91350","2004-08-09T00:00:00.000",,"2004-08-09T00:00:00.000",,"25812 Springbrook Ave"
"0356118-01-001","0356118","Manshel C/Rusitzky W","Clm Marketing Strategies","15 Whitney St","San Francisco","CA","94131","2002-05-01T00:00:00.000",,"2002-05-01T00:00:00.000",,"15 Whitney St"
"0356137-01-001","0356137","Ladow Ronald & Nina","Precision Matters","283 Connecticut St","San Francisco","CA","94107","2002-05-24T00:00:00.000",,"2002-05-24T00:00:00.000",,"283 Connecticut St"
"0356166-01-001","0356166","Varnish Fine Art LLC","Varnish Fine Art","16 Jessie St C-120","San Francisco","CA","94105","2002-05-28T00:00:00.000",,"2011-05-26T00:00:00.000",,"Po Box 194610"
"0356175-01-001","0356175","Jimenez Celestina","100-110 Blanken Ave Building","100 Blanken Ave #110","San Francisco","CA","94134","1989-01-24T00:00:00.000",,"1989-01-24T00:00:00.000",,"110 Blanken Ave"
"0356183-01-001","0356183","Prey William T","William Prey Md","2345 California St Ste 1","San Francisco","CA","94115","1991-06-01T00:00:00.000",,"1991-06-01T00:00:00.000",,"2345 California St Ste 1"
"0356187-01-001","0356187","The Marin Wong Foundation","The Martin Wong Foundation","344 Ewing Ter","San Francisco","CA","94118","2002-01-01T00:00:00.000",,"2002-01-01T00:00:00.000",,"344 Ewing Ter"
"0356211-01-001","0356211","Good Teal R","Good Dog!","2126 12th Ave","San Francisco","CA","94116","2002-05-15T00:00:00.000",,"2007-02-23T00:00:00.000",,"2126 12th Ave"
"0356213-02-001","0356213","Hooshmand Mark","Hooshmand Law Group","22 Battery St Ste 610","San Francisco","CA","94111","2002-05-28T00:00:00.000",,"2011-01-01T00:00:00.000",,"57 Post St Ste 804"
"0356221-01-001","0356221","Kleiber Daniel M","Mr Treasure Hunt","2965 Sacramento St Apt 104","San Francisco","CA","94115","2002-06-15T00:00:00.000",,"2002-06-15T00:00:00.000",,"2965 Sacramento St Apt 104"
"0356221-02-001","0356221","Kleiber Daniel M","Mr Treasurehunt.Com","2965 Sacramento St Apt 104","San Francisco","CA","94115","2002-06-15T00:00:00.000",,"2002-06-15T00:00:00.000",,"2965 Sacramento St Apt 104"
"0356232-01-001","0356232","Alt David","Flaming Hakama","1890 Bryant St","San Francisco","CA","94110","2002-05-29T00:00:00.000",,"2006-06-01T00:00:00.000",,"1890 Bryant St Ste 313"
"0356232-02-001","0356232","Alt David","Flaming Hakama","1890 Bryant St Ste 313","San Francisco","CA","94110","2002-05-29T00:00:00.000",,"2006-06-01T00:00:00.000",,"1890 Bryant St Ste 313"
"0356237-01-001","0356237","Liang Joann J Y","Flower Bud Preschool","675 Delano Ave","San Francisco","CA","94112","2002-06-01T00:00:00.000",,"2004-05-01T00:00:00.000",,"675 Delano Ave"
"0356246-01-001","0356246","Janene Nelson Kirsten","De La Tour Saint Rapunza","536 14th St Apt 6","San Francisco","CA","94103","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"536 14th St Apt 6"
"0356249-01-001","0356249","Nguyen Quyen V","Yard Work","274 Sagamore St","San Francisco","CA","94112","2002-05-29T00:00:00.000",,"2004-06-01T00:00:00.000",,"274 Sagamore St"
"0356260-01-001","0356260","J & N Kitchen Cabinets Inc","J & N Kitchen Cabinets Inc","988 Geneva Ave","San Francisco","CA","94112","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"988 Geneva Ave"
"0356320-02-001","0356320","Grow Marketing Corporation","Grow Marketing","570 Pacific Ave Fl 3","San Francisco","CA","94133","2002-05-31T00:00:00.000",,"2013-10-25T00:00:00.000",,"0000 Undeliverable Mail"
"0356325-01-999","0356325","Best Value Home Improvements","Best Value Home Improvements","1421 Springbrook Rd","Walnut Creek","CA","94597","2002-05-31T00:00:00.000",,"2002-05-31T00:00:00.000",,"3608 Grand Ave"
"0356328-01-999","0356328","Voicecom Telecommunications","Voicecom Telecommunications","3100 Cumberland Se Blvd Ste 900","Atlanta","GA","30339","2002-01-01T00:00:00.000",,"2002-01-01T00:00:00.000",,"4324 Mapleshade Ln # 281"
"0356333-01-001","0356333","Sigalov Yuriy","Yuriy Sigalov","1782 48th Ave","San Francisco","CA","94122","2002-05-01T00:00:00.000",,"2002-05-01T00:00:00.000",,"1782 48th Ave"
"0356355-01-001","0356355","Kohlmyer David A","Kohlmyer","2691 16th Ave","San Francisco","CA","94116","2002-06-01T00:00:00.000",,"2004-01-01T00:00:00.000",,"2691 16th Ave"
"0356363-03-001","0356363","Lien Andrew & Joanna","Vp Trading Company","2480 San Bruno Ave","San Francisco","CA","94134","2006-05-25T00:00:00.000",,"2006-05-25T00:00:00.000",,"2480 San Bruno Ave"
"0356372-02-001","0356372","Woldetensae Abeba","Cigarette Depot","2254 Clement St","San Francisco","CA","94121","2012-11-15T00:00:00.000",,"2012-11-15T00:00:00.000",,"2254 Clement St"
"0356390-01-001","0356390","Bridge Investments Inc","Bridge Investments Inc","582 Market St Ste 500","San Francisco","CA","94104","2002-05-29T00:00:00.000",,"2002-05-29T00:00:00.000",,"10875 Minnesota Ave # 10875"
"0356390-02-001","0356390","Bridge Investments Inc","Lana's Select Wine","1382 8th Ave #3","San Francisco","CA","94122","2002-05-29T00:00:00.000",,"2009-09-09T00:00:00.000",,"10875 Minnesota Ave # 10875"
"0356422-01-001","0356422","Pantazelos Peter","Peters Painting Co","2883 Bryant St","San Francisco","CA","94110","2002-06-04T00:00:00.000",,"2006-01-02T00:00:00.000",,"Po Box 40850"
"0356446-01-001","0356446","Potapova Olga","Belka Consulting","2511 Sacramento St Apt 2","San Francisco","CA","94115","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"52 52 Kittredge Ter"
"0356454-02-001","0356454","George Lorin S","Lorel Appraisal Company","36 Thor Ave","San Francisco","CA","94131","2002-06-01T00:00:00.000",,"2008-01-01T00:00:00.000",,"36 Thor Ave"
"0356454-03-001","0356454","George Lorin S","San Francisco Apprasial Co","36 Thor Ave","San Francisco","CA","94131","2002-06-01T00:00:00.000",,"2008-07-18T00:00:00.000",,"36 Thor Ave"
"0356454-04-001","0356454","George Lorin S","Cabana Marketing Network","36 Thor Ave","San Francisco","CA","94131","2002-06-01T00:00:00.000",,"2010-07-01T00:00:00.000",,"36 Thor Ave"
"0356454-05-001","0356454","George Lorin S","Lorin George Apprasisals","36 Thor Ave","San Francisco","CA","94131","2002-06-01T00:00:00.000",,"2013-09-01T00:00:00.000",,"36 Thor Ave"
"0356464-02-001","0356464","Van Keuren Jacquie K","Notion Farm","1412 Alabama St","San Francisco","CA","94110","2008-08-01T00:00:00.000",,"2008-08-01T00:00:00.000",,"1412 Alabama St"
"0356478-01-001","0356478","Casey Melanie B","M Casey Teaching","2701 Jackson St Apt 4","San Francisco","CA","94115","2002-06-05T00:00:00.000",,"2002-06-05T00:00:00.000",,"2701 Jackson St Apt 4"
"0356488-01-001","0356488","Alimar Consulting Inc","Alimar Consulting Inc","230 Hermann St","San Francisco","CA","94117","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"2540 Belmont Canyon Rd"
"0356493-03-001","0356493","Vo Robert","Robert Vo Photography","461 2nd St Apt 121","San Francisco","CA","94107","2002-06-06T00:00:00.000",,"2007-05-29T00:00:00.000",,"461 2nd St Apt 121"
"0356510-01-999","0356510","Alvarez Fernando Jr","Door To Door Motorcy & Autode","2616 Silverado Dr","Antioch","CA","94509","2002-06-06T00:00:00.000",,"2002-06-06T00:00:00.000",,"Po Box 2063"
"0356513-02-001","0356513","Wilson Meany Sullivan Inc","Wilson Meany Sullivan Inc","4 Embarcadero Ctr","San Francisco","CA","94111","2000-06-13T00:00:00.000",,"2006-03-07T00:00:00.000",,"4 Embarcadero Ctr Ste 3330"
"0356513-02-003","0356513","Wilson Meany Sullivan Inc","Wilson Meany Sullivan Inc","870 Market St Ste 1200","San Francisco","CA","94102","2000-06-13T00:00:00.000",,"2007-03-01T00:00:00.000",,"4 Embarcadero Ctr Ste 3330"
"0356526-02-999","0356526","Millennium Partners Mgmt LLC","Millennium Partners Marketing","1995 Broadway Fl 3","New York","NY","10023","2001-01-01T00:00:00.000",,"2001-01-01T00:00:00.000",,"1995 Broadway Fl 3"
"0356526-03-001","0356526","Millennium Partners Mgmt LLC","Millennium Partners Mgmt","735 Market St","San Francisco","CA","94103","2001-01-01T00:00:00.000",,"2001-01-01T00:00:00.000",,"1995 Broadway Fl 3"
"0356526-04-999","0356526","Millennium Partners Mgmt LLC","Millennium Partners Mgmt","1425 Brickell Ave","Miami","FL","33131","2001-01-01T00:00:00.000",,"2010-01-01T00:00:00.000",,"1995 Broadway Fl 3"
"0356526-05-999","0356526","Millennium Partners Mgmt LLC","Millennum Partners Mgmt","2 Avery St","Boston","MA","2111","2001-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"1995 Broadway Fl 3"
"0356527-03-001","0356527","Alfonsi Elisabetta","Dr Elisabetta Alfonsi Dc Dacnb","1526 Franklin St Ste 203","San Francisco","CA","94109","2002-07-01T00:00:00.000",,"2009-12-15T00:00:00.000",,"0000 Undeliverable Mail"
"0356528-01-001","0356528","Smith Kathleen M","Wulfwerks","1516 Lombard St Apt 4","San Francisco","CA","94123","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"1516 Lombard St Apt 4"
"0356531-02-001","0356531","Wood Michelle L","Conchita Designs","858 40th Ave","San Francisco","CA","94121","2005-06-07T00:00:00.000",,"2005-06-07T00:00:00.000",,"3739 Balboa St #130"
"0356556-01-001","0356556","Zhu Chao H","Millennium Construction Compan","250 Brighton Ave","San Francisco","CA","94112","2002-07-01T00:00:00.000",,"2002-07-01T00:00:00.000",,"250 Brighton Ave"
"0356560-01-001","0356560","Naparst Diana","Shpiel-O-Rama Productions","3647 19th St","San Francisco","CA","94110","2000-01-01T00:00:00.000",,"2000-01-01T00:00:00.000",,"3647 19th St"
"0356580-01-001","0356580","The Colores Painting Co Inc","The Colores Painting Co Inc","250 London St","San Francisco","CA","94112","2002-06-10T00:00:00.000",,"2002-06-10T00:00:00.000",,"1298 Potrero Ave"
"0356587-01-001","0356587","Alano Adolfo O","Alano's Architectural Services","144 Princeton St","San Francisco","CA","94134","2002-06-11T00:00:00.000",,"2002-06-11T00:00:00.000",,"144 Princeton St"
"0356639-01-001","0356639","Apex Properties Calif St LLC","1809 California St Apts","1809 California St","San Francisco","CA","94109","1998-10-01T00:00:00.000",,"1998-10-01T00:00:00.000",,"4444 Geary Blvd Ste 100"
"0356639-02-001","0356639","Apex Properties Calif St LLC","2730 Sacramento St Apts","2730 Sacramento St","San Francisco","CA","94115","1998-10-01T00:00:00.000",,"2001-01-31T00:00:00.000",,"4444 Geary Blvd Ste 100"
"0356645-02-001","0356645","Dreyfuss Stephen C","Mad-Lin Records","734 41st Ave","San Francisco","CA","94121","2002-06-12T00:00:00.000",,"2012-02-08T00:00:00.000",,"734 41st Ave"
"0356700-01-001","0356700","Wu's Healing & Acupuncture Ctr","Wu's Healing & Acupuncture Ctr","1014 Clement St","San Francisco","CA","94118","2002-06-10T00:00:00.000",,"2004-06-24T00:00:00.000",,"1014 Clement St"
"0356700-02-001","0356700","Wu's Healing & Acupuncture Ctr","Wu's Healing Center","1014 Clement St","San Francisco","CA","94118","2002-06-10T00:00:00.000",,"2012-06-28T00:00:00.000",,"1014 Clement St"
"0356706-05-001","0356706","Martinez Luz M","Morena's Fashion","3262 24th St","San Francisco","CA","94110","2013-09-03T00:00:00.000",,"2013-09-03T00:00:00.000",,"3262 24th St"
"0356710-01-001","0356710","O'brien Laurie J","Laurie O'brien Photography","1475 42nd Ave","San Francisco","CA","94122","2002-06-01T00:00:00.000",,"2002-06-01T00:00:00.000",,"1475 42nd Ave"
"0356740-01-001","0356740","Almar Trucking Co Inc","Almar Trucking Co Inc","5656 Mission St","San Francisco","CA","94112","1999-07-01T00:00:00.000",,"1999-07-01T00:00:00.000",,"10980 Chambeau Way"
"0356756-03-999","0356756","Ortiz Alex","Ortiz Heating & Air Conditiong","833 Mahler Rd Ste 14","Burlingame","CA","94010","2002-03-01T00:00:00.000",,"2013-07-26T00:00:00.000",,"833 Mahler Rd Ste 14"
"0356780-01-999","0356780","City Pass Inc","City Pass Inc","182 N Main St #3","Victor","ID","83455","1997-07-01T00:00:00.000",,"1997-07-01T00:00:00.000",,"27 Arrow Root"
"0356789-02-001","0356789","Oxley Keir","Double Bay Mgmt & Planning","50 California St Ste 1500","San Francisco","CA","94111","2002-06-17T00:00:00.000",,"2002-11-01T00:00:00.000",,"50 California St Ste 1500"
"0356796-01-001","0356796","Bartoli Adrian G","San Francisco Pain Mgnt Center","3555 Army St Main O R","San Francisco","CA","94122","2002-07-01T00:00:00.000",,"2002-07-01T00:00:00.000",,"434 Victoria St"
"0356803-01-001","0356803","Tonaki Yoko T","Yoko's","3661 Sacramento St","San Francisco","CA","94118","1977-07-01T00:00:00.000",,"1977-07-01T00:00:00.000",,"3661 Sacramento St"
"0356803-02-001","0356803","Tonaki Yoko T","B O P Group","3661 Sacramento St","San Francisco","CA","94118","1977-07-01T00:00:00.000",,"2005-07-01T00:00:00.000",,"3661 Sacramento St"
"0356823-01-001","0356823","Molesworth Hugh B C","Hugh Molesworth Phd","1721 Scott St Ste 2a","San Francisco","CA","94115","2002-01-04T00:00:00.000",,"2005-08-31T00:00:00.000",,"1721 Scott St Ste 2a"
"0356858-01-001","0356858","Cooperberg Dave M","Dave M Cooperberg","1034 Page St","San Francisco","CA","94117","1991-01-01T00:00:00.000",,"1991-01-01T00:00:00.000",,"1034 Page St"
"0356891-01-001","0356891","Nomura Hiromi","Belle Flora","2 Manzanita Ave","San Francisco","CA","94118","2002-06-20T00:00:00.000",,"2002-06-20T00:00:00.000",,"2 Manzanita Ave"
"0356893-01-001","0356893","Roddy Eileen D","Eileen D Roddy Cpa","2163 26th Ave","San Francisco","CA","94116","2001-01-01T00:00:00.000",,"2001-01-01T00:00:00.000",,"2163 26th Ave"
"0356913-01-001","0356913","Van Heirseele Julie Rae","Gardenhood","663 University St","San Francisco","CA","94134","2002-06-18T00:00:00.000",,"2005-02-01T00:00:00.000",,"663 University St"
"0356934-01-002","0356934","Phil Am Senior Citizens Org","Phil Am Senior Citizens Org","3450 Cesar Chavez","San Francisco","CA","94110","2002-07-01T00:00:00.000",,"2013-09-11T00:00:00.000",,"3450 Cesar Chavez"
"0356941-01-001","0356941","Pawtrero Hill Bathhouse & Feed","Pawtrero Hill Bathhouse & Feed","199 Mississippi St","San Francisco","CA","94107","2002-07-01T00:00:00.000",,"2002-10-30T00:00:00.000",,"199 Mississippi St"
"0356966-01-001","0356966","Weiner Robert L","Robert L Weiner Consulting","59  Manchester St","San Francisco","CA","94110","2002-06-15T00:00:00.000",,"2002-06-15T00:00:00.000",,"59 1/2 Manchester St"
"0356974-01-001","0356974","1635 Divisadero Medical Bldg","1635 Divisadero Medical Bldg","1635 Divisadero St","San Francisco","CA","94115","2002-02-15T00:00:00.000",,"2002-02-15T00:00:00.000",,"3636 Buchanan St"
"0356981-02-001","0356981","Puglisi Fernando L","Lustran Cleaning Services","1300 Golden Gate Ave Apt 405","San Francisco","CA","94115","2011-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"1300 Golden Gate Ave Apt 405"
"0356985-01-001","0356985","Lair Tonia A","Tonia","55 Grant Ave #4","San Francisco","CA","94108","2002-06-24T00:00:00.000",,"2010-09-01T00:00:00.000",,"23 Scott Aly"
"0356998-01-001","0356998","Funai Craig Y","Craig Funai Design","650 Arguello Blvd Apt 4","San Francisco","CA","94118","2002-06-25T00:00:00.000",,"2002-06-25T00:00:00.000",,"650 Arguello Blvd Apt 4"
"0357024-01-001","0357024","Montuori Alfonso A","Evolutionary Strategies","865 Vallejo St Apt 302","San Francisco","CA","94133","2002-06-16T00:00:00.000",,"2002-06-16T00:00:00.000",,"865 Vallejo St 302 Apt"
"0357026-05-001","0357026","Lopez Graciela I","Graciela Lopez","2865 Mission St","San Francisco","CA","94110","2009-10-02T00:00:00.000",,"2013-06-01T00:00:00.000",,"2865 Mission St"
"0357036-02-999","0357036","Walker Brian M","Walker Plumbing","849 E Stanley Blvd #426","Livermore","CA","94550","2005-05-26T00:00:00.000",,"2005-05-26T00:00:00.000",,"849 E Stanley Blvd # 426"
"0357045-01-001","0357045","Workman Galen B","Ozdachs Consulting","4066 23rd St","San Francisco","CA","94114","2002-06-15T00:00:00.000",,"2002-06-15T00:00:00.000",,"4066 23rd St"
"0357051-01-001","0357051","Stevens Kumiko E","Modern Light Bulb","875 Bush St Apt 14","San Francisco","CA","94108","2002-06-26T00:00:00.000",,"2002-06-26T00:00:00.000",,"875 Bush St Apt 14"
"0357116-01-001","0357116","Van Ness Care Center Inc","San Francisco Assisted Living","406 Arguello Blvd","San Francisco","CA","94118","2002-07-01T00:00:00.000",,"2002-07-01T00:00:00.000",,"1035 Van Ness Ave"
"0357116-02-001","0357116","Van Ness Care Center Inc","S F Assisted Living The Avenue","1035 Van Ness Ave","San Francisco","CA","94109","2002-07-01T00:00:00.000",,"2004-02-18T00:00:00.000",,"1035 Van Ness Ave"
