"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1200452-09-181","1092639","Mario Garcia","Garcia's Painting Services","776 Hillside Blvd Apt 4","Daly City","CA","94014","2018-09-13T00:00:00.000",,"2018-09-13T00:00:00.000",,"530 S 28th St"
"1200454-09-181","1092640","Jeffrey Leininger","Jeffrey Leininger","383 Rhode Island St","San Francisco","CA","94103","2018-06-01T00:00:00.000",,"2018-06-01T00:00:00.000",,"0000 Undeliverable Mail"
"1200460-09-181","1092643","Acs Controls","Acs Controls","4704 Roseville Rd 101","North Highlands","CA","95660","2018-01-25T00:00:00.000",,"2018-01-25T00:00:00.000",,"4704 Roseville Rd 101 Ste"
"1200471-09-181","1092648","Kelly Pendergrast","Antistatic","747 Webster St Apt B","San Francisco","CA","94117","2018-09-13T00:00:00.000",,"2018-09-13T00:00:00.000",,"0000 Undeliverable Mail"
"1200481-09-181","1092655","Orbital Sidekick, Inc.","Orbital Sidekick, Inc.","576 Sacramento St Fl 1st","San Francisco","CA","94111","2017-01-01T00:00:00.000",,"2017-01-01T00:00:00.000",,"550 California St Ste 700"
"1200496-09-181","1092664","Cool Tea Bar Waverly LLC","Cool Tea Bar Waverly","103 Waverly Pl","San Francisco","CA","94108","2018-09-13T00:00:00.000",,"2018-09-13T00:00:00.000",,"103 Waverly Pl"
"1200501-09-181","1092666","Erin Sheepo","Erin Sheepo","203 Nevada St","San Francisco","CA","94110","2018-09-13T00:00:00.000",,"2018-09-13T00:00:00.000",,"203 Nevada St"
"1200507-09-181","1092670","Fleur De Lys LLC","Fleur De Lys","777 Sutter St","San Francisco","CA","94109","2017-08-21T00:00:00.000",,"2017-08-21T00:00:00.000",,"Po Box 2444"
"1200517-09-181","0383920","Zhong Ying Si","Acy Jewlery","1043 Grant Ave","San Francisco","CA","94133","2005-02-01T00:00:00.000",,"2018-09-13T00:00:00.000",,"1043 Grant Ave"
"1200518-09-181","1059183","1210 Scott Street Inc","1210 Scott Street, Inc.","1835 Ellis St","San Francisco","CA","94115","2003-12-02T00:00:00.000",,"2003-12-02T00:00:00.000",,"1015 Park Ave"
"1200532-09-181","1003905","Lundberg Mara","Aquarius Vintage SF","3600 Sacramento St","San Francisco","CA","94118","2014-09-15T00:00:00.000",,"2018-09-13T00:00:00.000",,"3002 Broderick St"
"1200533-09-181","1003905","Lundberg Mara","Mara Lundberg At Estila Salon","3628 Sacramento St Ste B","San Francisco","CA","94118","2014-09-15T00:00:00.000",,"2018-09-13T00:00:00.000",,"3002 Broderick St"
"1200534-09-181","0366555","Pacven Walden Inc","Pacven Walden Inc","1 California St Ste 1750","San Francisco","CA","94111","1995-01-02T00:00:00.000",,"1995-01-02T00:00:00.000",,"1 California St 1750 Ste"
"1200535-09-181","0351776","Hiler Kevin R M.D.","Kevin R. Hiler Md","3838 California St Ste 612","San Francisco","CA","94118","2002-01-01T00:00:00.000",,"2018-07-31T00:00:00.000",,"3838 California St Rm 612a"
"1200537-09-181","1065693","James M Williams","James M. Williams","420 Baker St","San Francisco","CA","94117","2016-10-21T00:00:00.000",,"2018-01-01T00:00:00.000",,"601 Van Ness Ave E-718 #"
"1200544-09-181","1092676","Pamela Yim Hong Yu","Bibotingsf","69 Maxwell Court","San Francisco","CA","94103","2018-09-14T00:00:00.000",,"2018-09-14T00:00:00.000",,"69 Maxwell Ct"
"1200554-09-181","1092681","Spencer Technologies, Inc.","Zoo Cable","102 Otis St","Northborough","MA","1532","2018-01-01T00:00:00.000",,"2018-01-01T00:00:00.000",,"10 Trotter Dr"
"1200560-09-181","1092684","Freschi Air Systems Inc.","Freschi Service Experts","715 Fulton Shipyard Road","Antioch","CA","95409","2018-09-14T00:00:00.000",,"2018-09-14T00:00:00.000",,"0000 Undeliverable Mail"
"1200570-09-181","1092689","Linesight Consulting LLC","Linesight Consulting LLC","582 Market St Ste 1300","San Francisco","CA","94104","2018-09-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"582 Market St 1300 Ste"
"1200574-09-181","1092691","Access Systems, Inc","Access Systems, Inc","4947 Hillsdale Cir","El Dorado Hills","CA","95762","2018-09-14T00:00:00.000",,"2018-09-14T00:00:00.000",,"4947 Hillsdale Cir"
"1200580-09-181","1092695","Bella Kushinsky","Bella Kushinlsy","1134 Church St","San Francisco","CA","94114","2018-09-14T00:00:00.000",,"2018-09-14T00:00:00.000",,"1134 Church St"
"1200598-09-181","1092704","Hernando Gonzalez","Hernando Gonzalez","28 Prescott Ct","San Francisco","CA","94133","2018-09-14T00:00:00.000",,"2018-09-14T00:00:00.000",,"28 Prescott Ct"
"1200600-09-181","1092705","Sandra Pellegrino, Inc.","Sandra Pellegrino, Inc.","268 Bush St Pmb3040","San Francisco","CA","94104","2018-08-28T00:00:00.000",,"2018-08-28T00:00:00.000",,"268 Bush St Pmb3040"
"1200602-09-181","1092706","Health Education Services, LLC","Health Education Services, LLC","1000 Varian St Ste A","San Carlos","CA","94070","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"1000 Varian St A Ste"
"1200604-09-181","1092707","Lemoine Skinner IIi","Lemoine Skinner IIi","1334 8th Ave","San Francisco","CA","94122","2016-02-17T00:00:00.000",,"2016-02-17T00:00:00.000",,"1334 8th Ave"
"1200616-09-181","1092654","Sfre Holdings LLC","Sfre 695 3rd","695 3rd St","San Francisco","CA","94107","2018-08-03T00:00:00.000",,"2018-08-03T00:00:00.000",,"278 Clara St"
"1200618-09-181","1091590","Edward G Lau","Metro Surface Wash","350 Bay St 100-341","San Francisco","CA","94133","2018-08-16T00:00:00.000",,"2018-09-14T00:00:00.000",,"827 Tamarack Ln"
"1200621-09-181","0429768","Wolkin Lindsey","Lindsey Wolkin","750 Folsom St","San Francisco","CA","94607","2008-07-01T00:00:00.000",,"2009-07-01T00:00:00.000",,"712 Arimo Ave"
"1200624-09-181","0469149","Golden Gate Pediatrics A Medic","Golden Gate Pediatrics, A Medical Corp","1 Daniel Burnham Ct 330c","San Francisco","CA","94109","2012-01-01T00:00:00.000",,"2018-09-11T00:00:00.000",,"1 Daniel Burnham Ct 330c Ste"
"1200629-09-181","0305142","Intl Chinese Affairs Inc","Intl Chinese Affairs Inc","677 Jackson St 2nd Fl","San Francisco","CA","94133","1997-04-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"930 Grant Ave"
"1200630-09-181","0305142","Intl Chinese Affairs Inc","Kum Sun Chinese Affairs","677 Jackson St 2nd Fl","San Francisco","CA","94133","1997-04-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"930 Grant Ave"
"1200631-09-181","0344407","Newcomers Association","Newcomers Association","677 Jackson St #205","San Francisco","CA","94133","1996-03-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"0000 Undeliverable Mail"
"1200636-09-181","0382151","Delirium Cocktails Inc","Golden Gate Beverage Catering","3139 16th St","San Francisco","CA","94103","2004-07-01T00:00:00.000",,"2018-09-14T00:00:00.000",,"3139 16th St"
"1200646-09-181","1092716","Onedome Global Inc","Onedome","1025 Market St","San Francisco","CA","94103","2018-05-01T00:00:00.000",,"2018-05-01T00:00:00.000",,"0000 Undeliverable Mail"
"1200648-09-181","1092717","Bradford Kent Whitaker","Racho Bradford","2940 Larkin St","San Francisco","CA","94109","2018-09-15T00:00:00.000",,"2018-09-15T00:00:00.000",,"Po Box 475563"
"1200654-09-181","1092720","Talad Holding Corp.","Talad Holding Corp.","1160 Battery St Ste 100","San Francisco","CA","94111","2018-07-19T00:00:00.000",,"2018-07-19T00:00:00.000",,"0000 Undeliverable Mail"
"1200660-09-181","1092723","Brittney Doyle","Wise Health","588 Mission Bay N Blvd Unit 407","San Francisco","CA","94158","2018-09-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"301 Rhode Island St # B10"
"1200677-09-181","1092734","Vanessa Rule","Vanessa Rule","27269 Parkside Dr","Hayward","CA","94542","2018-09-07T00:00:00.000",,"2018-09-07T00:00:00.000",,"27269 Parkside Dr"
"1200681-09-181","1092737","Western Industrial Contractors, Inc.","Western Industrial Contractors, Inc.","14805 E Moncrieff Pl","Aurora","CO","80011","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"25755 E 65th Ave"
"1200683-09-181","1092735","Brian S Wahl","Brian S Wahl","3427 Rivera St","San Francisco","CA","94116","2018-09-11T00:00:00.000",,"2018-09-11T00:00:00.000",,"3427 Rivera St"
"1200688-09-181","1092648","Kelly Pendergrast","Antistatic Us","747 Webster St Apt B","San Francisco","CA","94117","2018-09-13T00:00:00.000",,"2018-09-13T00:00:00.000",,"0000 Undeliverable Mail"
"1200690-09-181","1092740","1880 Jerrold Ave LLC","Oakdale","231 Market Pl Ste 291","San Ramon","CA","94583","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"231 Market Pl 291 Ste"
"1200700-09-181","1092745","Weilin Lin","Dynamic Skate Performance","10810 Edes Ave St","Oakland","CA","94603","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"10810 Edes Ave"
"1200704-09-181","1092747","David Tam","Ultimate Sound","284 27th Ave","San Francisco","CA","94121","2018-01-01T00:00:00.000",,"2018-01-01T00:00:00.000",,"284 27th Ave"
"1200706-09-181","1092748","Brian Bohne","Stryder Consulting Services","1622 Clinton Ave","Alameda","CA","94501","2018-09-02T00:00:00.000",,"2018-09-02T00:00:00.000",,"1622 Clinton Ave"
"1200712-09-181","1092751","Hugh Duggan","Duggan Development","32 Brooklawn Ave","Daly City","CA","94015","2018-09-08T00:00:00.000",,"2018-09-08T00:00:00.000",,"32 Brooklawn Ave"
"1200714-09-181","1092752","Elsas Managment LLC","Mr Ecowash","2501 Bayshore Blvd","San Francisco","CA","94134","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"419 6th Ave"
"1200724-09-181","1092758","Jeurieb Construction LLC","Jeurieb Construction LLC","336 Brazil Ave","San Francisco","CA","94112","2018-09-15T00:00:00.000",,"2018-09-15T00:00:00.000",,"336 Brazil Ave"
"1200734-09-181","1092764","Bay Area Gestalt Institute","Bay Area Gestalt Institute","1829 Market St","San Francisco","CA","94103","2012-05-08T00:00:00.000",,"2012-05-08T00:00:00.000",,"166 Geary St Ste 1500"
"1200736-09-181","1092765","Anne Boekelheide","Child Health Innovations","3701 22nd St","San Francisco","CA","94114","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"3701 22nd St"
"1200740-09-181","1092767","Eurocraft Architectural Metal Inc.","Ornamental","250 Gateway Blvd","San Francisco","CA","94080","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"5619 Watcher St"
"1200754-09-181","1092774","Paul Petersen","Paul Petersen","2009 Vista Ln","Petaluma","CA","94954","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"2009 Vista Ln"
"1200771-09-181","0067640","Sf Otolaryngology Med Grp Inc","San Francisco Medical Aesthetics","450 Sutter St Rm 933","San Francisco","CA","94108","1971-12-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"450 Sutter St Rm 933"
"1200779-09-181","1092780","Neha Chaudhary Md, Pc","Neha Chaudhary Md, Pc","18 Bartol St Ste 133","San Francisco","CA","94133","2018-09-06T00:00:00.000",,"2018-09-06T00:00:00.000",,"18 Bartol St 133 Ste"
"1200797-09-181","1092790","International Right Of Way Association","International Right Of Way Association","19210 Vermont Ave Building A S Ste 100","Gardena","CA","90248","2018-06-08T00:00:00.000",,"2018-06-08T00:00:00.000",,"19210 S Vermont Ave 100 Ste"
"1200799-09-181","1092791","North Point Investments","Fishermans Wharf Gas & Services","490 Bay Street","San Francisco","CA","94133","2018-09-18T00:00:00.000",,"2018-09-18T00:00:00.000",,"490 Bay St"
"1200805-09-181","1092794","Juan Elvira","Jz Construction","490 Lakepark Ave 10575","Oakland","CA","94610","2018-09-18T00:00:00.000",,"2018-09-18T00:00:00.000",,"490 Lakepark Ave 10575 Unit"
"1200809-09-181","1092796","Andrew Soo","Soo Transportation","75 Poplar Avenue","Millbrae","CA","94030","2018-09-18T00:00:00.000",,"2018-09-18T00:00:00.000",,"748 Hensley Ave"
"1200819-09-181","1092801","Mirna Jacqueline Menchaca Roque","Jackie's House Cleaning","326 Alemany Blvd 2b","San Francisco","CA","94110","2018-09-18T00:00:00.000",,"2018-09-18T00:00:00.000",,"326 Alemany Blvd 2b Apt"
"1200827-09-181","1092805","Heng Feng, Inc.","Wasabi And Ginger","2299 Van Ness Ave","San Francisco","CA","94109","2018-09-10T00:00:00.000",,"2018-09-10T00:00:00.000",,"2299 Van Ness Ave"
"1200837-09-181","1092811","Axiom Advisory LLC","Axiom Advisory LLC","Sansome St Ste 3500","San Francisco","CA","94104","2018-09-18T00:00:00.000",,"2018-09-18T00:00:00.000",,"750 B St Ste 1610"
"1200839-09-181","1092809","Steven Dimond","Steven Dimond","3711 19th Ave","San  Francisco","CA","94132","2010-01-01T00:00:00.000",,"2010-01-01T00:00:00.000",,"3711 19th Ave"
"1200844-09-181","0437393","Vpm Maintenance Management LLC","Vpm General Building LLC","3711 19th Ave","San  Francisco","CA","94132","2009-04-11T00:00:00.000",,"2009-04-11T00:00:00.000",,"3711 19th Ave"
"1200850-09-181","1092816","San Timoteo Energy Associates","San Timoteo Energy Associates","1315 4th Ave","San Francisco","CA","94122","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"3450 Geary Blvd Ste 212"
"1200854-09-181","1092818","Marlow Group, Inc.","Marlow","1888 Golden Gate Ave Apt 43","San Francisco","CA","94115","2017-11-01T00:00:00.000",,"2017-11-01T00:00:00.000",,"2476 Memorial Dr Se"
"1200856-09-181","1092819","Melrose Kiwi Concept Chairs Usa Inc","Melrose Kiwi Concept Chairs Usa Inc","5671 East Fountain E Way","Fresno","CA","93727","2018-09-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"5671 E Fountain Way"
"1200860-09-181","1092821","625 Hyde LLC","625 Hyde LLC","625 Greenwich St","San Francisco","CA","94133","2018-01-01T00:00:00.000",,"2018-01-01T00:00:00.000",,"625 Greenwich St"
"1200861-09-181","0308118","Sjk Development Inc","Sjk Development Inc","1717 17th St #105","San Francisco","CA","94103","1997-06-24T00:00:00.000",,"2018-01-01T00:00:00.000",,"1717 17th St Ste 105"
"1200865-09-181","0938244","Beebe Brenda J","Yoga Treasures","974 Minnesota St","San Francisco","CA","94107","1989-01-01T00:00:00.000",,"2005-05-01T00:00:00.000",,"974 Minnesota St"
"1200869-09-181","0490479","Eriks North America Inc","Eriks North America","6440 Goodyear Rd","Benicia","CA","94510","2014-01-01T00:00:00.000",,"2018-06-01T00:00:00.000",,"0000 Undeliverable Mail"
"1200872-09-181","1091990","Rasha Mekky","Little Pharaohs Daycare","760 Paris St","San Francisco","CA","94112","2018-08-01T00:00:00.000",,"2018-09-15T00:00:00.000",,"760 Paris St"
"1200873-09-181","1025808","Sarig Inbar","Inbar Sarig","875 Peru Ave","San Francisco","CA","94112","2004-09-29T00:00:00.000",,"2017-12-01T00:00:00.000",,"875 Peru Ave"
"1200875-09-181","0314620","Walkup IIi Thomas J","Omnific Pictures","113 University Ave","Vallejo","CA","94591","1998-02-01T00:00:00.000",,"2012-01-01T00:00:00.000",,"113 University Ave"
"1200878-09-181","1092822","833 Cole LLC","833 Cole LLC","625 Greenwich St","San Franisco","CA","94133","2018-01-01T00:00:00.000",,"2018-01-01T00:00:00.000",,"625 Greenwich St"
"1200880-09-181","1092823","1270 Grove LLC","1270 Grove LLC","625 Greenwich St","San Francisco","CA","94133","2018-01-01T00:00:00.000",,"2018-01-01T00:00:00.000",,"625 Greenwich St"
"1200883-09-181","1092824","Marley's Streats","Marley's Streats","24778 Eden Ave","Hayward","CA","94545","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"838 B St"
"1200893-09-181","1092831","Pape D.W. Inc.","Ditch Witch West","929 Stillwater Rd","West Sacramento","CA","95605","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"Po Box 407"
"1200899-09-181","1092834","Anchi Ajt Inc","An Chi","5827 Geary Blvd","San Francisco","CA","94121","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"5827 Geary Blvd"
"1200902-09-181","1092835","119 - 7th Street Development, LLC","119  7th Street Development, LLC","950 Tower Ln Ste 870","Foster City","CA","94404","2017-12-19T00:00:00.000",,"2017-12-19T00:00:00.000",,"188 W Saint James St Unit 22202"
"1200912-09-181","1092840","Marin Wealth Advisors","Marin Wealth Advisors","315 Montgomery St Fl 10","San Francisco","CA","94104","2016-11-22T00:00:00.000",,"2016-11-22T00:00:00.000",,"899 Northgate Dr 300 Ste"
"1200924-09-181","1092849","Ungrafted LLC","Ungrafted","2419 3rd St","San Francisco","CA","94107","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"2419 3rd St"
"1200944-09-181","1092859","S&Y Cleaners Inc","Shrader Cleaner","701 Shrader St","San Francisco","CA","94117","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"701 Shrader St"
"1200956-09-181","1092871","Ramen House Inc","Ramen House Inc","2623 San Bruno Ave","San Francisco","CA","94134","2018-09-15T00:00:00.000",,"2018-09-15T00:00:00.000",,"2623 San Bruno Ave"
"1200958-09-181","1092879","Loren Bale","Loren Bale","3479 Mission St Apt 2","San Francisco","CA","94110","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"Po Box 720095"
"1200962-09-181","1092881","Sarmark Enterprises, Inc","Berkeley Search Consultants","2560 9th Street St Ste 219","Berkeley","CA","94710","2018-06-01T00:00:00.000",,"2018-06-01T00:00:00.000",,"1990 N California Blvd Ste 20"
"1200964-09-181","1092882","Leilani Marie M. Hearne","Creativelei","410 Thornton Avenue","San Francisco","CA","94124","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"410 Thornton Ave"
"1200966-09-181","1092883","Dong Mei Li","2096 Quesada Ave Sf Ca 94124","2096 Quesada S Ave","San Francisco","CA","94124","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"2096 Quesada Ave"
"1200968-09-181","1092736","Luis A Ramirez Mendez","Del Fines Handyman Plumbing Services","197 Desmond St","San Francisco","CA","94134","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"197 Desmond St"
"1200978-09-181","0183421","Golden State Contract Flooring Inc","Golden State Contract Flooring Inc","1930 Olivera Rd","Concord","CA","94520","1971-01-01T00:00:00.000",,"2018-01-18T00:00:00.000",,"1930 Olivera Rd"
"1200989-09-181","1092888","Interior Specialists Inc","Interior Specialists, Inc.","10 Bunsen","Irvine","CA","92618","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"Po Box 80600"
"1200991-09-181","1092889","Cm Taylor Electrical Contractors, Inc.","Cm Taylor Electrical Contractors, Inc.","4195 Bodega Ave","Petaluma","CA","94952","2018-09-17T00:00:00.000",,"2018-09-17T00:00:00.000",,"4195 Bodega Ave"
"1200992-09-181","0449133","Romero Elisa","Elisa Romero","3626 Sacramento St Ste 4","San Francisco","CA","94118","2010-05-15T00:00:00.000",,"2018-08-01T00:00:00.000",,"3626 Sacramento St Ste 4"
"1200996-09-181","0446902","Syts Investments LLC","Syts Investments, LLC","1256 N Howard St","San Francisco","CA","94103","2010-03-01T00:00:00.000",,"2015-01-01T00:00:00.000",,"5051 Mission St"
"1201006-09-181","1092896","Bluetech Water","Bluetech Water","2401 E Orangeburg Ave 675","Modesto","CA","95355","2018-08-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"2401 E Orangeburg Ave 675 Ste"
"1201014-09-181","1092903","True California LLC","True California, LLC","356 Bayview Circle","San Francisco","CA","94124","2018-09-20T00:00:00.000",,"2018-09-20T00:00:00.000",,"Po Box 880282"
"1201015-09-181","0480734","Fugro Usa Land Inc","Fugro Usa Land Inc","1777 Botelho Dr 262","Walnut Creek","CA","94596","2013-05-24T00:00:00.000",,"2013-05-24T00:00:00.000",,"1777 Botelho Dr Ste"
"1201021-09-181","1092913","Amador Guevara Macias","Marble 2000","33453 33453 Western Ave Bldg","Union City","CA","94580","2018-09-20T00:00:00.000",,"2018-09-20T00:00:00.000",,"33453 33453 Western Ave Bldg"
"1201031-09-181","1092928","Engie Services U.S. Inc.","Engie Services U.S. Inc.","500 12th Street, Suite 300","Oakland","CA","94607","2018-09-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"35 N Lake Ave Ste 900"
"1201052-09-181","1092938","Dvision Metal Works LLC","Dvision Metal Works LLC","120 Glenn Way 5","San Carlos","CA","94070","2018-09-20T00:00:00.000",,"2018-09-20T00:00:00.000",,"120 Glenn Way 5 Ste"
"1201066-09-181","1092949","Fong Holistic Wellness Chiropractic Inc","Innovative Body Concepts","490 Post St Ste 239","San Francisco","CA","94102","2018-07-24T00:00:00.000",,"2018-07-24T00:00:00.000",,"490 Post St 239 Ste"
"1201070-09-181","1092952","Zhm Company","Cafe New Honolulu","888 Stockton St","San Francisco","CA","94108","2018-09-20T00:00:00.000",,"2018-09-20T00:00:00.000",,"739 Washington St 300"
"1201072-09-181","1092953","Zhong Keng Fang","Zhong Keng Fang","1216 Silver Ave.","San Francisco","CA","94134","2018-09-19T00:00:00.000",,"2018-09-19T00:00:00.000",,"1216 Silver Ave"
"1201074-09-181","1092954","Kelsey Cullen","Kcpr, Kcpr LLC","2269 Chestnut St 518","San Francisco","CA","94123","2018-09-19T00:00:00.000",,"2018-09-20T00:00:00.000",,"2269 Chestnut St 518 #"
"1201079-09-181","0403274","Gold Medallion Inc","Gold Medallion Inc","1855 Olympic Blvd 165","Walnut Creek","CA","94526","2006-10-30T00:00:00.000",,"2018-01-01T00:00:00.000",,"2185 Stewart Ave"
"1201082-09-181","0475678","Chocolate Holdings Inc","Charles Chocolates","2650 18th St","San Francisco","CA","94110","2013-01-15T00:00:00.000",,"2018-09-20T00:00:00.000",,"2650 18th St"
"1201085-09-181","0440052","Cubic Transportation Systems Inc","Cubic Transportation Systems Inc","1800 Sutter St #900","Concord","CA","94520","2009-06-01T00:00:00.000",,"2018-03-31T00:00:00.000",,"Po Box 85587"
"1201088-09-181","1092204","Kiffen LLC","Kiffen LLC","570 Bryant St","San Francisco","CA","94107","2018-08-01T00:00:00.000",,"2018-08-01T00:00:00.000",,"570 Bryant St"
"1201100-09-181","1092960","Boxcabco","Boxcabco","1301 Donner Ave","San Francisco","CA","94124","2014-07-10T00:00:00.000",,"2014-07-10T00:00:00.000",,"1454 Alabama St"
"1201110-09-181","1092965","Mci International, Inc.","Mci International, Inc.","1 Verizon Way","Basking Ridge","NJ","7920","2018-09-01T00:00:00.000",,"2018-09-01T00:00:00.000",,"1 Verizon Way"
"1201116-09-181","1092968","Two Cranes Tattoo LLC","Two Cranes Tattoo","825 Sacramento St","San Francisco","CA","94108","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"3468 Deering St"
"1201118-09-181","1092969","Khomsak Panyapoemtaweesakul","Thailand Restaurant","438 Castro A","San Francisco","CA","94114","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"1051 Post St 21 Apt"
"1201128-09-181","1092974","Chen Properties LLC","Chen Properties","3133 Geary Blvd","San Francisco","CA","94118","2018-03-20T00:00:00.000",,"2018-03-20T00:00:00.000",,"3133 Geary Blvd"
"1201134-09-181","1092977","Bill T. Vourthis","1401 24th Av Apts","1401 24th Ave","San Francisco","CA","94122","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"42 Haskins Ranch Cir"
"1201142-09-181","1092982","John Marston","Law Offices Of John Marston","388 Market St Ste 1300","San Francisco","CA","94111","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"601 Montegomery St 850 Ste"
"1201144-09-181","1092983","Reliable Crane & Rigging, Inc","Reliable Crane & Rigging, Inc.","7590 Conde Ln","Windsor","CA","95492","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"7590 Conde Ln"
"1201146-09-181","1092985","John Harper - Millwork Solutions Inc","Millwork Solutions Inc","6233 Industrial Way","Livermore","CA","94551","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"6233 Industrial Way"
"1201154-09-181","1092989","Wai Wah  Law","Winsen Driving School","2409 19 Th Ave Ste A4","San Francisco","CA","94116","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"2409 19 Th Ave A4 Ste"
"1201170-09-181","1092997","Scott Mattoon","Chenery House","936 Chenery St","San Francisco","CA","94131","2018-09-21T00:00:00.000",,"2018-09-21T00:00:00.000",,"936 Chenery St"
"1201173-09-181","0198894","Sports Channel Pacific Asso.","Nbc Sports","370 3rd St Ste 200","San Francisco","CA","94107","2013-05-31T00:00:00.000",,"2018-09-03T00:00:00.000",,"360 3rd St Ste 200"
"1201175-09-181","1087415","Top Beef, Inc.","Top Beef, Inc","25 Division St 202","San Francisco","CA","94103","2018-05-01T00:00:00.000",,"2018-09-15T00:00:00.000",,"25 Division St Ste 202"
"1201177-09-181","1037057","Absolute Health & Performance Inc","Bodyspec","295 Broadway","San Francisco","CA","94133","2016-06-13T00:00:00.000",,"2018-09-17T00:00:00.000",,"5555 N Lamar Blvd Ste L131"
"1201179-09-181","1092970","Iyara 985 LLC","Iyara Traditional Thai Massage","1711 Haight St","San Francisco","CA","94117","2018-09-09T00:00:00.000",,"2018-09-09T00:00:00.000",,"1711 Haight St"
