"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0310069-01-001","0310069","Monteverdi Devincenzi Colebris","2080 Filbert Apts","2080 Filbert St","San Francisco","CA","94123","1997-10-06T00:00:00.000",,"1997-10-06T00:00:00.000",,"3000 Webster St"
"0310097-03-001","0310097","Gelfand Partners Architects In","Gelfand Partners Architects","165 10th St Ste 100","San Francisco","CA","94103","1997-09-03T00:00:00.000",,"2009-09-04T00:00:00.000",,"165 10th St"
"0310118-03-001","0310118","Wong Woo Kaleen","Kalee Woo Wong","9 Maritime Plz #30","San Francisco","CA","94111","1997-10-13T00:00:00.000",,"2012-12-27T00:00:00.000",,"1163 Kansas St"
"0310131-01-999","0310131","Waxie's Enterprises Inc","Waxie Sanitary Supply","901 N Canyons Pkwy","Livermore","CA","94551","1997-03-17T00:00:00.000",,"1997-03-17T00:00:00.000",,"Po Box 23506"
"0310159-01-999","0310159","Lee David S","High Tech Construction","2601 Bartlett St","Oakland","CA","94602","1997-10-08T00:00:00.000",,"1997-10-08T00:00:00.000",,"2601 Bartlett St"
"0310163-01-001","0310163","Dixon James G","James Dixon Architect","737 Pine St Apt 62","San Francisco","CA","94108","1996-01-08T00:00:00.000",,"2009-02-11T00:00:00.000",,"737 Pine St Apt 62"
"0310190-02-001","0310190","Garza Carmen L","Carmen L Garza","315 Harvard St","San Francisco","CA","94134","1999-01-06T00:00:00.000",,"1999-01-06T00:00:00.000",,"315 Harvard St"
"0310193-04-001","0310193","Sfs 39 Inc","Franciscan Crab Restaurant","Pier 43","San Francisco","CA","94133","1998-07-16T00:00:00.000",,"2005-09-01T00:00:00.000",,"420 Columbus Ave"
"0310218-01-001","0310218","Corporate Counsel Law Grp Llp","Corporate Counsel Law Grp Llp","25 Kearny St Ste 302","San Francisco","CA","94108","1997-01-01T00:00:00.000",,"2009-07-25T00:00:00.000",,"25 Kearny St Ste 302"
"0310223-01-001","0310223","Ho Gustin","Gustin Ho Md","929 Clay St Ste 401","San Francisco","CA","94108","1997-09-01T00:00:00.000",,"1997-09-01T00:00:00.000",,"929 Clay St Ste 401"
"0310230-01-001","0310230","Fraser Diane E","Def Communications","181 23rd Ave","San Francisco","CA","94121","1997-01-01T00:00:00.000",,"2000-02-15T00:00:00.000",,"181 23rd Ave"
"0310254-01-001","0310254","Miller David E","David E Miller","601 Van Ness Ave Ste 2050","San Francisco","CA","94102","1997-07-01T00:00:00.000",,"1997-07-01T00:00:00.000",,"601 Van Ness Ave Ste 2050"
"0310336-01-001","0310336","Claudio Edilberto L","Edel Custom Tailors","4240 18th St","San Francisco","CA","94114","1997-10-14T00:00:00.000",,"2005-02-15T00:00:00.000",,"4240 18th St"
"0310337-01-001","0310337","Davis Michael S","Everlasting Tattoo","813 Divisadero St","San Francisco","CA","94117","1997-10-14T00:00:00.000",,"2000-10-30T00:00:00.000",,"813 Divisadero St"
"0310379-01-999","0310379","Access Hardware Supply Inc","Access Hardware Supply Inc","14359 Catalina St","San Leandro","CA","94577","1997-07-01T00:00:00.000",,"1997-07-01T00:00:00.000",,"14447 Griffith St"
"0310386-01-001","0310386","Alberigi M Giampaoli D","1666 Union Street Rentals","1666 Union St","San Francisco","CA","94123","1997-04-18T00:00:00.000",,"1997-04-18T00:00:00.000",,"3051 Buchanan St"
"0310401-01-001","0310401","Hc & M Comm Properties Inc","Hc & M Comm Properties Inc","1234 Mariposa St","San Francisco","CA","94107","1997-01-01T00:00:00.000",,"1998-01-01T00:00:00.000",,"1234 Mariposa St"
"0310403-01-001","0310403","Unger,Julian,Stanley,Rachael,V","670/680 Second St. Properties","670 2nd St","San Francisco","CA","94107","1997-01-01T00:00:00.000",,"1997-01-01T00:00:00.000",,"555 Laurel Ave Apt 421"
"0310408-01-001","0310408","Bayview Plaza LLC","Bayview Plaza LLC","3801 3rd St","San Francisco","CA","94124","1997-09-29T00:00:00.000",,"1997-09-29T00:00:00.000",,"22 Battery St Ste 503"
"0310428-02-001","0310428","Silvestri Kathleen","Kathleen Silvestri","157 West Portal Ave Ste 1","San Francisco","CA","94127","2007-06-18T00:00:00.000",,"2014-04-28T00:00:00.000",,"66 Rockaway Ave"
"0310431-02-999","0310431","Johnson Controls Security Solutions LLC","Johnson Controls Security Solutions LLC","280 Utah Ave","S San Fran","CA","94080","1997-01-01T00:00:00.000",,"2006-04-05T00:00:00.000",,"Po Box 3042"
"0310439-01-999","0310439","Aquadyne Associates","Aquadyne Associates","710 C St","San Rafael","CA","94901","1997-10-14T00:00:00.000",,"1997-10-14T00:00:00.000",,"0000 Undeliverable Mail"
"0310451-01-001","0310451","Wong Lydia & Lee Joseph","Yoyo's","318 Pacific Ave","San Francisco","CA","94111","1997-11-03T00:00:00.000",,"1997-11-03T00:00:00.000",,"318 Pacific Ave"
"0310454-01-001","0310454","Pewther Pauline Zorbas Nora","1301 Noe Apts","1301 Noe St","San Francisco","CA","94131","1997-07-03T00:00:00.000",,"1997-07-03T00:00:00.000",,"16 Pacific Ave"
"0310455-01-001","0310455","Portocarrero Grace","65 Iris Apts","65 Iris Ave","San Francisco","CA","94118","1998-01-01T00:00:00.000",,"1998-01-01T00:00:00.000",,"609 W Hillsdale Blvd"
"0310485-02-001","0310485","Woodford George Paul","Paul Woodford Services","296 Coleridge St","San Francisco","CA","94110","2002-09-26T00:00:00.000",,"2002-09-26T00:00:00.000",,"296 Coleridge St"
"0310520-01-001","0310520","Hafele America Co","Hafele America Co","151 Vermont St Ste 9","San Francisco","CA","94103","1997-04-01T00:00:00.000",,"1997-04-01T00:00:00.000",,"3901 Cheyenne Dr"
"0310533-01-001","0310533","Prime Property Capital Inc","Prime Property Capital Inc","50 California St Ste 3240","San Francisco","CA","94111","1991-01-01T00:00:00.000",,"1999-02-09T00:00:00.000",,"600 Montgomery St Ste 1700"
"0310546-02-001","0310546","American Medical Response West","American Medical Response","1300 Illinois St","San Francisco","CA","94107","1998-01-01T00:00:00.000",,"2007-08-24T00:00:00.000",,"1300 Illinois St"
"0310549-01-001","0310549","Henry & Shui Lee Trust","1242 Taylor St Apt","1242 Taylor St","San Francisco","CA","94108","1997-01-17T00:00:00.000",,"1997-01-17T00:00:00.000",,"520 21st Ave"
"0310597-01-999","0310597","Team Commercial Const Inc","Team Commercial Const Inc","253 Tewksbury Ave","Richmond","CA","94801","1997-01-01T00:00:00.000",,"1997-01-01T00:00:00.000",,"253 Tewksbury Ave"
"0310603-01-001","0310603","Zhang Bao Kang","Bao Kee Signs Co","28 Wentworth Pl #B","San Francisco","CA","94108","1997-10-16T00:00:00.000",,"1997-10-16T00:00:00.000",,"1041 Irving St"
"0310633-01-001","0310633","Chin W Chin I Chin M & Chin D","372 Green St Apartments","372 Green St","San Francisco","CA","94133","1996-09-01T00:00:00.000",,"1996-09-01T00:00:00.000",,"372 Green St"
"0310634-01-001","0310634","Lin Wan Quan","Fareast Construction","3132 San Bruno Ave","San Francisco","CA","94134","1997-11-01T00:00:00.000",,"2009-04-16T00:00:00.000",,"3132 San Bruno Ave"
"0310650-01-001","0310650","Tognotti Rosemarie R","2071 Fulton Street Apartments","2071 Fulton St","San Francisco","CA","94117","1998-01-01T00:00:00.000",,"1998-01-01T00:00:00.000",,"117 Cuvier St"
"0310668-01-001","0310668","Ishaan Lillian","Specialeventsdestinations.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"1997-10-24T00:00:00.000",,"1365 Grove St"
"0310668-03-001","0310668","Ishaan Lillian","Primelifenetwork.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2001-09-17T00:00:00.000",,"1365 Grove St"
"0310668-04-001","0310668","Ishaan Lillian","Primedestinations.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2001-10-30T00:00:00.000",,"1365 Grove St"
"0310668-05-001","0310668","Ishaan Lillian","Grouptravelassociates.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2001-10-30T00:00:00.000",,"1365 Grove St"
"0310668-06-001","0310668","Ishaan Lillian","Primespas.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-07-001","0310668","Ishaan Lillian","Scentsualities.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-08-001","0310668","Ishaan Lillian","Travelbiznet.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-09-001","0310668","Ishaan Lillian","V.I.Carnivalclub.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-10-001","0310668","Ishaan Lillian","Abundantlivingclub.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-11-001","0310668","Ishaan Lillian","Special Events Destinations","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-12-001","0310668","Ishaan Lillian","Christianambassadorship.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-13-001","0310668","Ishaan Lillian","Christianambassadorsassociatio","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-14-001","0310668","Ishaan Lillian","Livingwordinstitute.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-15-001","0310668","Ishaan Lillian","Pre-Kreadinesscenters.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-16-001","0310668","Ishaan Lillian","Transmorphosis.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-18-001","0310668","Ishaan Lillian","Pre-K Readiness Centers","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-19-001","0310668","Ishaan Lillian","Biznetmall.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-20-001","0310668","Ishaan Lillian","Abundantlivinginstitute.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2004-05-10T00:00:00.000",,"1365 Grove St"
"0310668-21-001","0310668","Ishaan Lillian","Holisticcare","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2007-02-28T00:00:00.000",,"1365 Grove St"
"0310668-22-001","0310668","Ishaan Lillian","Sparx","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2008-02-26T00:00:00.000",,"1365 Grove St"
"0310668-23-001","0310668","Ishaan Lillian","Holistech","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2008-02-26T00:00:00.000",,"1365 Grove St"
"0310668-24-001","0310668","Ishaan Lillian","Info Solutions","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2008-02-26T00:00:00.000",,"1365 Grove St"
"0310668-25-001","0310668","Ishaan Lillian","Holistic Enterprises","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2008-02-26T00:00:00.000",,"1365 Grove St"
"0310668-26-001","0310668","Ishaan Lillian","Christianlifenetwork.Org","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-05-31T00:00:00.000",,"1365 Grove St"
"0310668-27-001","0310668","Ishaan Lillian","Ursecurelife.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-05-31T00:00:00.000",,"1365 Grove St"
"0310668-28-001","0310668","Ishaan Lillian","Christianlifenetwork.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-05-31T00:00:00.000",,"1365 Grove St"
"0310668-29-001","0310668","Ishaan Lillian","Npfts.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-05-31T00:00:00.000",,"1365 Grove St"
"0310668-30-001","0310668","Ishaan Lillian","Npfta.Org","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-05-31T00:00:00.000",,"1365 Grove St"
"0310668-31-001","0310668","Ishaan Lillian","Spacierge.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-05-31T00:00:00.000",,"1365 Grove St"
"0310668-32-001","0310668","Ishaan Lillian","Safety Wares","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-05-31T00:00:00.000",,"1365 Grove St"
"0310668-33-001","0310668","Ishaan Lillian","Spacierge.Org","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-06-02T00:00:00.000",,"1365 Grove St"
"0310668-34-001","0310668","Ishaan Lillian","I Associates.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-06-02T00:00:00.000",,"1365 Grove St"
"0310668-35-001","0310668","Ishaan Lillian","I Enterprise.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2011-06-02T00:00:00.000",,"1365 Grove St"
"0310668-36-001","0310668","Ishaan Lillian","Urhomebiznet.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-09T00:00:00.000",,"1365 Grove St"
"0310668-37-001","0310668","Ishaan Lillian","Cwministries.Org","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-09T00:00:00.000",,"1365 Grove St"
"0310668-38-001","0310668","Ishaan Lillian","C W Ambassadors","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-09T00:00:00.000",,"1365 Grove St"
"0310668-39-001","0310668","Ishaan Lillian","C W Association.Org","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-09T00:00:00.000",,"1365 Grove St"
"0310668-40-001","0310668","Ishaan Lillian","Ue2se.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-09T00:00:00.000",,"1365 Grove St"
"0310668-41-001","0310668","Ishaan Lillian","Caltp.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-09T00:00:00.000",,"1365 Grove St"
"0310668-42-001","0310668","Ishaan Lillian","Ur Secure Life.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-09T00:00:00.000",,"1365 Grove St"
"0310668-44-001","0310668","Ishaan Lillian","Primeliferx.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-10T00:00:00.000",,"1365 Grove St"
"0310668-45-001","0310668","Ishaan Lillian","Npfta.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-10T00:00:00.000",,"1365 Grove St"
"0310668-47-001","0310668","Ishaan Lillian","Caltn.Com","1365 Grove St","San Francisco","CA","94117","1997-10-24T00:00:00.000",,"2012-04-10T00:00:00.000",,"1365 Grove St"
"0310702-02-001","0310702","Lazarte Paul F","Diamond Coin Laundromat","1300 Leavenworth St","San Francisco","CA","94109","1997-10-30T00:00:00.000",,"2005-04-01T00:00:00.000",,"1125 Bont Ln"
"0310708-01-002","0310708","Sure Roofing Systems Inc","Sure Roofing Systems Inc","118 Sagamore St","San Francisco","CA","94112","1998-10-21T00:00:00.000",,"2014-01-27T00:00:00.000",,"118 Sagamore St"
"0310708-02-001","0310708","Sure Roofing Systems Inc","Sure Roofing & Waterproofing","118 Sagamore St","San Francisco","CA","94112","1998-10-21T00:00:00.000",,"2014-01-27T00:00:00.000",,"118 Sagamore St"
"0310740-02-001","0310740","Asi Business Management Inc","Asi Business Management Inc","425 Divisadero St Ste 303","San Francisco","CA","94117","2002-12-26T00:00:00.000",,"2002-12-26T00:00:00.000",,"425 Divisadero St Ste 303"
"0310766-01-001","0310766","Howard Robert J","Howard Development","2623 Mission St Apt 2","San Francisco","CA","94110","1997-10-28T00:00:00.000",,"1997-10-28T00:00:00.000",,"2623 Mission St Apt 2"
"0310795-01-001","0310795","Interel Inc","Interel Inc","140 Carl St","San Francisco","CA","94117","1997-08-01T00:00:00.000",,"2008-01-01T00:00:00.000",,"140 Carl St"
"0310798-01-001","0310798","Tsang Donald","1845 1847 Clay St Apts","1845 Clay St","San Francisco","CA","94109","1997-06-10T00:00:00.000",,"1997-06-10T00:00:00.000",,"1572 Union St"
"0310804-01-001","0310804","Kelley Timothy J","Historic Homes","133 Farnum St","San Francisco","CA","94131","1993-03-17T00:00:00.000",,"1993-03-17T00:00:00.000",,"2912 Diamond St # 330"
"0310804-02-001","0310804","Kelley Timothy J","Tim Kelly Consulting","30 Monterey Blvd","San Francisco","CA","94131","1993-03-17T00:00:00.000",,"2007-03-01T00:00:00.000",,"2912 Diamond St # 330"
"0310804-03-001","0310804","Kelley Timothy J","Tim Kelley Consulting","36 Monterey Blvd #B","San Francisco","CA","94131","1993-03-17T00:00:00.000",,"2014-07-01T00:00:00.000",,"2912 Diamond St # 330"
"0310807-01-001","0310807","Villalobos R & Patino P","Taqueria Guadalajara","4798 Mission St","San Francisco","CA","94112","1997-12-05T00:00:00.000",,"1997-12-05T00:00:00.000",,"4798 Mission St"
"0310815-01-001","0310815","Dang Jessy","United Watch Services","210 Post St Ste 613","San Francisco","CA","94108","1997-01-15T00:00:00.000",,"1997-01-15T00:00:00.000",,"210 Post St Ste 613"
"0310825-02-001","0310825","Mcniel Dale E","Dale E Mcniel","401 Parnassus Ave","San Francisco","CA","94143","2004-07-14T00:00:00.000",,"2004-07-14T00:00:00.000",,"175 Bella Vista Way"
"0310846-01-001","0310846","Tusker Corporation","Tusker Corporation","3636 Buchanan St","San Francisco","CA","94123","1997-10-27T00:00:00.000",,"1997-10-27T00:00:00.000",,"3636 Buchanan St"
"0310866-02-999","0310866","A S T I Services Inc","A S T I Services Inc","102 Couch St","Vallejo","CA","94590","2001-01-31T00:00:00.000",,"2001-01-31T00:00:00.000",,"2028 Alvarado Dr"
"0310875-01-001","0310875","Merchants Exchange Bldg LLC","Merchants Exchange Bldg LLC","465 California St","San Francisco","CA","94104","1997-01-01T00:00:00.000",,"1997-01-01T00:00:00.000",,"465 California St Ste"
"0310890-01-001","0310890","Vaccarezza Glass Inc","Vaccarezza Glass Inc","425 Taraval St","San Francisco","CA","94116","1997-10-31T00:00:00.000",,"1997-10-31T00:00:00.000",,"425 Taraval St"
"0310896-01-001","0310896","21st Amendment Brewery Cafellc","21st Amendment","563 2nd St","San Francisco","CA","94107","1997-11-01T00:00:00.000",,"1999-07-12T00:00:00.000",,"2010 Williams St"
"0310896-03-001","0310896","21st Amendment Brewery Cafellc","21st Amendment Brewery","563 2nd St","San Francisco","CA","94107","1997-11-01T00:00:00.000",,"2013-05-24T00:00:00.000",,"2010 Williams St"
"0310907-02-001","0310907","Hotel Le Nain, LLC","Hotel Le Nain, LLC","730 Eddy St","San Francisco","CA","94109","2001-06-01T00:00:00.000",,"2001-06-01T00:00:00.000",,"55 Old Tully Rd"
"0310914-01-001","0310914","Costamagna J & Vannucci J","142 Irving St Apts","142 Irving St","San Francisco","CA","94122","1997-07-01T00:00:00.000",,"1997-07-01T00:00:00.000",,"2145 Scott St Unit 2"
"0310923-01-999","0310923","Fakouri Electrical Engineering","Fakouri Electrical Engineering","30202 Esperanza","Rcho Sta Marg","CA","92688","1997-11-03T00:00:00.000",,"1997-11-03T00:00:00.000",,"30001 Comercio"
"0310927-05-999","0310927","Singer Joshua D","Joshua Singer","2532 Lincoln Ave","Alameda","CA","94501","2008-03-28T00:00:00.000",,"2013-09-24T00:00:00.000",,"2532 Lincoln Ave"
"0310942-02-001","0310942","Lam's Professional Dntl Corp","Lam's Professional Dntl Corp","1839 Irving St","San Francisco","CA","94122","1998-01-01T00:00:00.000",,"1999-01-01T00:00:00.000",,"1839 Irving St"
"0310946-02-001","0310946","Wu Mona","Corbett Properties","795 Corbett Ave","San Francisco","CA","94131","2007-04-01T00:00:00.000",,"2007-04-01T00:00:00.000",,"4829 Geary Blvd"
"0310950-01-001","0310950","Mancini Mills Inc","Mancini Mills Inc","465 California St #1227","San Francisco","CA","94104","1997-10-21T00:00:00.000",,"1997-10-21T00:00:00.000",,"465 California St Ste 1010"
"0310973-01-001","0310973","Sellars Thomas A","Thomas Sellars Furniture/Cab","570 Indiana St","San Francisco","CA","94107","1997-08-01T00:00:00.000",,"1997-08-01T00:00:00.000",,"570 Indiana St"
"0310986-01-001","0310986","Chu Andy T","1331 15th Ave Apts","1331 15th Ave Apt 1","San Francisco","CA","94122","1997-01-01T00:00:00.000",,"1997-01-01T00:00:00.000",,"1331 15th Ave # Apt4"
"0310995-03-999","0310995","Bleyle Elevator Inc","Bleyle Elevator Inc","580 Crespi Dr Ste A3","Pacifica","CA","94044","2010-03-31T00:00:00.000",,"2010-03-31T00:00:00.000",,"580 Crespi Dr Ste A3"
"0311021-01-999","0311021","Garibaldi Plumbing Co Inc","Garibaldi Plumbing Co Inc","565 Craig Rd","Hillsborough","CA","94010","1997-01-01T00:00:00.000",,"1997-01-01T00:00:00.000",,"565 Craig Rd"
"0311023-01-001","0311023","Tobias Margaret L","Slippery Slope","460 Pennsylvania Ave","San Francisco","CA","94107","2005-07-01T00:00:00.000",,"2005-07-08T00:00:00.000",,"460 Pennsylvania Ave"
