ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1185638-04-181,1086594,Tan Sheena,Sheena Tan,107 Diamond Cove Terr,San Francisco,CA,94134,2018-04-06T00:00:00.000,,2018-04-06T00:00:00.000,,107 Diamond Cove Ter
1185652-04-181,1086603,Fog City Construction Inc,Fog City Construction Inc,280 Wattis Way Unit A,South San Francisco,CA,94080,2018-04-19T00:00:00.000,,2018-04-19T00:00:00.000,,280 Wattis Way Unit A
1185656-04-181,1086605,"Verve Holdings Ca, LLC",Verve Wine,2358 Fillmore St,San Francisco,CA,94115,2018-04-01T00:00:00.000,,2018-04-01T00:00:00.000,,2358 Fillmore St
1185662-04-181,1086608,National Domestic Violence Hotline,National Domestic Violence Hotline,3555 18th St Ste 1530,San Francisco,CA,94110,2018-04-09T00:00:00.000,,2018-04-09T00:00:00.000,,0000 Undeliverable Mail
1185666-04-181,1086610,"Viks Distributors, LLC","Viks Distributors, LLC",1321 Seventh St,Berkeley,CA,94710,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,1321 7th St
1185668-04-181,1086611,"Pethub, Inc.","Pethub, Inc",1250 N Wenatchee Ave Ste H124,Wenatchee,WA,98801,2018-04-20T00:00:00.000,,2018-04-20T00:00:00.000,,1250 N Wenatchee Ave # H124
1185672-04-181,1086613,Musa Technology Partners LLC,Musa Technology Partners LLC,330 Bear Hill Rd 205,Waltham,MA,2451,2017-04-01T00:00:00.000,,2017-04-01T00:00:00.000,,330 Bear Hill Rd Ste 205
1185674-04-181,1086614,Sonesta Clift LLC,The Clift Royal Sonesta Hotel,495 Geary St,San Francisco,CA,94012,2018-04-18T00:00:00.000,,2018-04-18T00:00:00.000,,0000 Undeliverable Mail
1185683-04-181,1086622,Jose Viera,Jose Viera Construction,451 Thornton Ave,San Francisco,CA,94124,2018-04-03T00:00:00.000,,2018-04-03T00:00:00.000,,451 Thornton Ave
1185685-04-181,1086623,Studio Aaron Soloway LLC,Studio Aaron Soloway LLC,863 Florida St,San Francisco,CA,94110,2018-03-16T00:00:00.000,,2018-03-16T00:00:00.000,,863 Florida St
1185691-04-181,1086626,K Lau Enterprises Inc Dba Ka Lau Construction,Ka Lau Construction,414 15th Ave,San Francisco,CA,94118,2018-04-01T00:00:00.000,,2018-04-01T00:00:00.000,,414 15th Ave # 15
1185703-04-181,1086632,Thomas Flusty,Free City Press,636 Moultrie St,San Francisco,CA,94110,2018-04-20T00:00:00.000,,2018-04-20T00:00:00.000,,420 E 61st St Apt 32c
1185711-04-181,1086636,New Ventures West,New Ventures West,3502 Geary Blvd Fl 2nd,San Francisco,CA,94118,2018-04-20T00:00:00.000,,2018-04-20T00:00:00.000,,Po Box 591525
1185713-04-181,1086637,Echtra Games Inc.,Echtra Games Inc.,1261 Howard St 3rd Floor,San Francisco,CA,94103,2017-05-01T00:00:00.000,,2017-05-01T00:00:00.000,,1200 Park Pl
1185715-04-181,1086638,Haitai Tigers Inc.,Stone Korean Kitchen,4 Embarcadero Center Street Revel Ctr,San Francisco,CA,94111,2018-04-20T00:00:00.000,,2018-04-20T00:00:00.000,,830 Laguna St A Apt
1185731-04-181,1086643,Germaine Ng,Germaine Ng,301 Monterey Blvd Apt 1,San Francisco,CA,94131,2018-04-21T00:00:00.000,,2018-04-21T00:00:00.000,,301 Monterey Blvd Apt 1
1185739-04-181,1086647,James Matthew Cottrill,The Craft [Interior Architecture],935 Sutter St Apt 32,San Francisco,CA,94109,2018-04-20T00:00:00.000,,2018-04-20T00:00:00.000,,935 Sutter St Apt 32
1185747-04-181,1086651,Andrew Delaney,Tasker,3616 Folsom St,San Francisco,CA,94110,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,443 Bosworth St
1185748-04-181,484813,Primecity Properties Co,Primecity Properties Co,2349 27th Ave Apt 4,San Francisco,CA,94116,2013-11-06T00:00:00.000,,2017-01-01T00:00:00.000,,2349 27th Ave Apt 4
1185756-04-181,1086655,Semental Company,Semental Company,3150 18th St Unit 316,San Francisco,CA,94102,2018-04-19T00:00:00.000,,2018-04-19T00:00:00.000,,15 Satinleaf Ct
1185764-04-181,1086659,Marcia Romero,"Marcia Romero, Lmft",787 W Clayton W St Apt 4,San Francisco,CA,94117,2018-02-26T00:00:00.000,,2018-02-26T00:00:00.000,,Po Box P.O. Box 411374
1185768-04-181,1086661,Gregory Gregory,Short Term Rental,800 Edinburgh,San Francisco,CA,94112,2018-04-22T00:00:00.000,,2018-04-22T00:00:00.000,,800 Edinburgh St
1185774-04-181,1086664,"Rxbenefits, Inc.","Rxbenefits, Inc.",610 Andover Street,San Francisco,CA,94110,2017-12-04T00:00:00.000,,2017-12-04T00:00:00.000,,Po Box Po Box382377
1185792-04-181,1086674,Dancing Yak LLC,Dancing Yak LLC,280 Valencia St,San Francisco,CA,94103,2018-04-16T00:00:00.000,,2018-04-16T00:00:00.000,,280 Valencia St
1185796-04-181,1086676,Maleah Holdings,Mirage Medicinal,767 Bush,San Francisco,CA,94108,2018-04-23T00:00:00.000,,2018-04-23T00:00:00.000,,0000 Undeliverable Mail
1185817-04-181,1086685,Baseballism Inc.,Baseballism Inc.,761 3rd St,San Francisco,CA,94107,2018-04-23T00:00:00.000,,2018-04-23T00:00:00.000,,0000 Undeliverable Mail
1185832-04-181,1086689,Sarran Scott,Sarran & Company,61 Stillings Ave,San Francisco,CA,94131,2018-04-18T00:00:00.000,,2018-04-18T00:00:00.000,,61 Stillings Ave
1185837-04-181,1086695,"Advance Publications, Inc.","Advance Publications, Inc.",1 World Trade Center 43fl,New York,NY,10007,2017-01-01T00:00:00.000,,2017-01-01T00:00:00.000,,1 World Trade Ctr # 43fl
1185843-04-181,1086698,Renegade Ventures,Renegade Ventures,2 Casa Way Apt 301,San Francisco,CA,94123,2018-01-23T00:00:00.000,,2018-01-23T00:00:00.000,,2 Casa Way Apt 301
1185845-04-181,1086699,Casting Networks LLC,Casting Networks,596 Page St Unit 15,San Francisco,CA,94117,2017-06-30T00:00:00.000,,2017-06-30T00:00:00.000,,3250 Wilshire Blvd Ste 1800
1185851-04-181,1086702,Jonathan Jones,Center For Intergalactic Arts,131 Belmont St,Santa Cruz,CA,95060,2018-04-23T00:00:00.000,,2018-04-23T00:00:00.000,,131 Belmont St
1185859-04-181,1086706,"Innovative Discovery Employment Services Company, Inc.",Innovative Discovery,1700 N Moore St Ste 1500,Arlington,VA,22209,2017-08-01T00:00:00.000,,2017-08-01T00:00:00.000,,1700 N Moore St 1500 Ste
1185869-04-181,1086711,Harvest Wheatfield Bakery Inc.,Harvest Wheatfield Bakery,431 Clement St,San Francisco,CA,94118,2018-04-23T00:00:00.000,,2018-04-23T00:00:00.000,,431 Clement St
1185873-04-181,1086713,Richard Feng,Richard Feng Md,2409 19th Ave Ste B6,San Francisco,CA,94116,2018-04-23T00:00:00.000,,2018-04-23T00:00:00.000,,5548 Burton Ave
1185884-04-181,1085454,Xiaowen Zhu,Quickly Tea Plus Tea Bar,4482 Mission St,San Francisco,CA,94112,2018-03-26T00:00:00.000,,2018-03-26T00:00:00.000,,4482 Mission St
1185885-04-181,1029994,Dishjoy,Dishjoy,170 Quint St,San Francisco,CA,94124,2015-08-28T00:00:00.000,,2018-04-23T00:00:00.000,,170 Quint St
1185891-04-181,434106,Walker Kenneth J,The Plumbers Of San Francisco,1124 Fulton St,San Francisco,CA,94107,2008-12-15T00:00:00.000,,2018-04-23T00:00:00.000,,Po Box 14378
1185893-04-181,1004247,The Green Tiffin Company LLC,Green Tiffin,160 14th St,San Francisco,CA,94103,2014-09-23T00:00:00.000,,2016-11-01T00:00:00.000,,1241 8th Ave Apt 1
1185898-04-181,1008149,Aclarity Systems LLC,"Aclarity Systems, LLC",1897 Concourse Dr,San Jose,CA,95131,2014-02-01T00:00:00.000,,2014-02-01T00:00:00.000,,2059 Camden Ave # 189
1185899-04-181,1068662,Four Seasons Care Center Inc,Proven,749 Bryant St,San Francisco,CA,94107,2017-04-13T00:00:00.000,,2018-01-01T00:00:00.000,,0000 Undeliverable Mail
1185901-04-181,480705,Stripe,Stripe,510 Townsend St,San Francisco,CA,94103,2012-02-01T00:00:00.000,,2012-02-01T00:00:00.000,,354 Oyster Point Blvd
1185905-04-181,1086719,Shasta Beverages Inc.,Shasta Beverages Inc.,8100 Sw 10th St Ste 4000,Plantation,FL,33324,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,8100 Sw 10th St 4000 Ste
1185907-04-181,1086720,Anastasia Salazar-Mulrooney,Anastasia Salazar,280 Lowell St,San Francisco,CA,94112,2018-04-24T00:00:00.000,,2018-04-24T00:00:00.000,,280 Lowell St
1185915-04-181,1086725,Cristian G Baldini,Omar And Cristian Hair Salon,2846 22 Street,San Francisco,CA,94110,2018-04-16T00:00:00.000,,2018-04-16T00:00:00.000,,2529 Crocker Way
1185919-04-181,1086727,"Forefront Power Development, LLC",Forefront Power,100 Montgomery St Ste 725,San Francisco,CA,94104,2017-03-01T00:00:00.000,,2017-03-01T00:00:00.000,,100 Montgomery St Ste 725
1185928-04-181,1086731,"Bay Area Baby Squad, LLC","Bay Area Baby Squad, LLC",1738 23rd Ave,San Francisco,CA,94122,2018-04-24T00:00:00.000,,2018-04-24T00:00:00.000,,0000 Undeliverable Mail
1185946-04-181,1086741,Fortress Data Centers LLC,Fortress Data Centers LLC,274 Brannan St Ste B107,San Francisco,CA,94107,2015-08-01T00:00:00.000,,2015-08-01T00:00:00.000,,214 Main St Unit 316
1185960-04-181,1086748,Gavin O Hagan,Gavstar Services,2735 Flores St,San Mateo,CA,94403,2018-04-17T00:00:00.000,,2018-04-18T00:00:00.000,,608 Spruce St
1185978-04-181,1086761,David Jaime,L.E. Professional Standards Training,9151 Regal Ave,Anaheim,CA,92804,2018-04-24T00:00:00.000,,2018-04-24T00:00:00.000,,16230 Shade Tree Ln
1185984-04-181,1086764,Morgan Dewey,Morgan Dewey Consulting,Box 471022,San Francisco,CA,94147,2018-03-01T00:00:00.000,,2018-03-01T00:00:00.000,,Po Box 471022
1185992-04-181,1086768,Robot Monster Creative LLC,Robot Monster,1237 Chestnut St 1,San Francisco,CA,94109,2018-04-02T00:00:00.000,,2018-04-24T00:00:00.000,,1237 Chestnut St Apt 1
1185997-04-181,452501,Swift Realty Partners LLC,Swift Realty Partners,260 California St Ste 1100,San Francisco,CA,94111,2010-07-06T00:00:00.000,,2016-08-01T00:00:00.000,,260 California St Ste 1100
1185999-04-181,444527,Sotomayor Jorge A,Gala,91 Charter Oak Ave,San Francisco,CA,94124,2009-12-07T00:00:00.000,,2018-04-24T00:00:00.000,,2001 Mangrove Way
1186003-04-181,310546,American Medical Response West,Amr,1300 Illinois St,San Francisco,CA,94107,1998-01-01T00:00:00.000,,2018-04-12T00:00:00.000,,1300 Illinois St
1186007-04-181,451051,Simmerer Michele C,Michele Simmerer,3235 16th St,San Francisco,CA,94103,2010-07-21T00:00:00.000,,2018-04-23T00:00:00.000,,2777 Bryant St
1186009-04-181,427031,Zillow Inc,"Zillow, Inc.",535 Mission St,San Francisco,CA,94105,2006-11-13T00:00:00.000,,2015-09-30T00:00:00.000,,1301 2nd Ave Fl 31
1186010-04-181,934438,Solo Emma,African Gift Store Of San Francisco,287 Ellis St,San Francisco,CA,94102,2013-01-29T00:00:00.000,,2018-04-24T00:00:00.000,,0000 Undeliverable Mail
1186012-04-181,1013582,The Episcopal Of St. Mary The Virgin,Friends Of Music,2325 Union St Bldg,San Francisco,CA,94123,1891-05-14T00:00:00.000,,1978-01-01T00:00:00.000,,2325 Union St
1186013-04-181,927936,"Troosh, Catherine C.",Tastebuds,600 5th Ave,San Francisco,CA,94118,1994-02-28T00:00:00.000,,2018-04-24T00:00:00.000,,600 5th Ave
1186014-04-181,479942,Triple Bk LLC,Triple Bk Landscape Gardening,3845 Market St,San Francisco,CA,94131,2013-05-31T00:00:00.000,,2018-04-24T00:00:00.000,,3845 Market St
1186015-04-181,424556,Shaw Industries Inc,Shaw Contract,161 Jessie Street,San Francisco,CA,94105,2001-02-01T00:00:00.000,,2018-04-01T00:00:00.000,,Po Box 2128
1186022-04-181,1086772,Daniela Maddern Leserer,55 Twin Peaks Blvd,55 Twin Peaks Blvd,San Francisco,CA,94114,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,55 Twin Peaks Blvd
1186024-04-181,1086773,"Tri Pointe Homes, Inc","Tri Pointe Homes, Inc",495 Cambridge St,San Francisco,CA,94134,2018-03-28T00:00:00.000,,2018-03-28T00:00:00.000,,2700 Camino Ramon Ste 130
1186026-04-181,1086774,Wyeth Holdings LLC,Wyeth Holdings LLC,525 Market Street St Fl 36,San Francisco,CA,94105,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,400 Webro Rd Fl 1
1186028-04-181,1086775,Zdag LLC,Zdag LLC,48761 Kato Rd,Fremont,CA,94538,2018-04-20T00:00:00.000,,2018-04-20T00:00:00.000,,48761 Kato Rd
1186039-04-181,1086780,San Francisco Bay Area Water Emergency Transportation Authority,San Francisco Bay Area Water Emergency Transportation Authority,9 Pier Ste 111,San Francisco,CA,94111,1999-01-01T00:00:00.000,,1999-01-01T00:00:00.000,,9 Pier Ste 111
1186050-04-181,1086786,City And County Of San Francisco Real Estate Division,Central Shops Selby,555 Selby St,San Francisco,CA,94124,2018-04-24T00:00:00.000,,2018-04-24T00:00:00.000,,555 Selby St
1186059-04-181,369582,Golden Gate Associates,Golden Gate Associates,135 Main St 9th Flr,San Francisco,CA,94105,2003-08-16T00:00:00.000,,2008-01-01T00:00:00.000,,135 Main St Ste 850
1186067-04-181,1072573,Abhinav Kuru,Joyup,400 Clementina St 716,San Francisco,CA,94103,2017-03-22T00:00:00.000,,2017-03-22T00:00:00.000,,2070 Rosecrans St
1186068-04-181,943645,Nihonmachi Legal Outreach,Asian Pacific Islander Legal Outreach,1121 Mission St,San Francisco,CA,94103,1979-06-26T00:00:00.000,,2014-05-15T00:00:00.000,,1121 Mission St
1186073-04-181,1086795,Crisan Hand,Crisan Hand,342 Divisadero St,San Francisco,CA,94117,2018-04-16T00:00:00.000,,2018-04-16T00:00:00.000,,342 Divisadero St
1186085-04-181,332380,Bhakta-Riley Investment Corp,Bhakta-Riley Investment Corp,270 Mcallister St,San Francisco,CA,94102,2004-05-01T00:00:00.000,,2004-05-01T00:00:00.000,,1067 Darrington Ct
1186089-04-181,1086802,"Tadlock Templates, LLC",Tadlock Templates,1601 Beach St Apt 301,San Francisco,CA,94123,2018-04-19T00:00:00.000,,2018-04-19T00:00:00.000,,1601 Beach St Apt 301
1186095-04-181,1086805,"Mimi Gordon Coaching & Consulting, Inc.",Mimi Gordon Coaching & Consulting,1032 Irving St 910,San Francisco,CA,94122,2018-04-02T00:00:00.000,,2018-04-25T00:00:00.000,,1032 Irving St # 910
1186097-04-181,1086806,Green-Tech Developers Dba Aaa Energy Solar,Aaa Energy Solar,816 Peru Ave,San Francisco,CA,94112,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,334 Edinburgh St
1186109-04-181,1086812,"Cargomatic, Inc.","Cargomatic, Inc.",1 One San Francisco Bay Trail Ste 255,San Francisco,CA,94111,2017-12-18T00:00:00.000,,2017-12-25T00:00:00.000,,211 E Ocean Blvd 350 Ste
1186110-04-181,1086812,"Cargomatic, Inc.","Cargomatic, Inc.",211 E Ocean Blvd Ste 430,Long Beach,CA,90802,2017-12-18T00:00:00.000,,2017-12-25T00:00:00.000,,211 E Ocean Blvd 350 Ste
1186112-04-181,1086813,Mikhail Koutouzov,Misha's,125 Marston Ave,San Francisco,CA,94112,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,125 Marston Ave
1186116-04-181,1086815,1450 Franklin Street Owners Association,1450 Franklin Street Owners Association,1450 Franklin St 1101,San Francisco,CA,94109,2016-07-18T00:00:00.000,,2016-07-18T00:00:00.000,,655 Montgomery St Ste 1190
1186128-04-181,1086822,Ksk Industries LLC,The Hearth,4701 Geary Blvd,San Francisco,CA,94118,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,150 Higate Dr
1186130-04-181,1086823,Abdo Alawdi,Excelsior Liquor,4501 Mission St,San Francisco,CA,94112,2018-04-01T00:00:00.000,,2018-04-01T00:00:00.000,,4501 Mission St
1186142-04-181,1086829,Heather Intoschi,Sheek Property,45 Murray St,San Francisco,CA,94112,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,45 Murray St
1186150-04-181,1086833,G&H Convenience Inc,Pay And Save Market,599 Guerrero St,San Francisco,CA,94110,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,2441 Homer Ln
1186151-04-181,418315,Peterson Jon W,Design Conspiracy,1706 Alabama St,San Francisco,CA,94110,2007-05-19T00:00:00.000,,2017-10-02T00:00:00.000,,1706 Alabama St
1186153-04-181,352120,Corneliussen Torben & Kristin,Corneliussen Global Consulting,79 Oak Grove Drive,Novato,CA,94949,2002-01-01T00:00:00.000,,2002-10-31T00:00:00.000,,79 Oak Grove Dr
1186162-04-181,436473,Norrington Denis J,Arrow Stamp And Coin Co,236 West Portal #178,San Francisco,CA,94127,2009-01-01T00:00:00.000,,2018-03-01T00:00:00.000,,236 West Portal Ave 298 #
1186163-04-181,436473,Norrington Denis J,Econocolor,236 West Portal #178,San Francisco,CA,94127,2009-01-01T00:00:00.000,,2018-03-01T00:00:00.000,,236 West Portal Ave 298 #
1186164-04-181,436473,Norrington Denis J,Privacy Plus,236 West Portal #178,San Francisco,CA,94127,2009-01-01T00:00:00.000,,2018-03-01T00:00:00.000,,236 West Portal Ave 298 #
1186165-04-181,436473,Norrington Denis J,Millennium Three Politics,236 West Portal #178,San Francisco,CA,94127,2009-01-01T00:00:00.000,,2018-03-01T00:00:00.000,,236 West Portal Ave 298 #
1186186-04-181,182551,Photoworks Inc,Photoworks,2279 Market St,San Francisco,CA,94114,1988-11-21T00:00:00.000,,2016-10-25T00:00:00.000,,2279 Market St
1186187-04-181,371053,Capacitor Performance,Capacitor Performance,645 Haight St Unit 11,San Francisco,CA,94117,2000-01-01T00:00:00.000,,2000-01-01T00:00:00.000,,1634 Francisco St
1186188-04-181,334597,Wdj & Co Cpas Llp,"Wdj & Co., Cpas, Llp",414 Thrity-Eighth Ave,San Francisco,CA,94121,2003-12-15T00:00:00.000,,2018-01-01T00:00:00.000,,414 38th Ave
1186190-04-181,1032451,Hasnia Inc,"Crepes Ohh La La/ Hasnia Inc,",522 522 Columbus Ave,San Francisco,CA,94133,2016-01-01T00:00:00.000,,2018-04-26T00:00:00.000,,1220 Polk St
1186192-04-181,1086835,Tangfan Siu Fong,Eva's Alteration,626 Pine St B,San Francisco,CA,94108,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,626 Pine St Ste B
1186196-04-181,1086837,Jane Hung,Hung Investment,1239 21st Ave,San Francisco,CA,94122,2018-04-26T00:00:00.000,,2018-04-26T00:00:00.000,,1239 21st Ave
1186198-04-181,1086838,Dpx Technologies,Dpx Technologies,19 Technology Circle,Columbia,SC,29203,2018-04-26T00:00:00.000,,2018-04-26T00:00:00.000,,19 Technology Cir
1186200-04-181,1086839,Monitronics International Inc,Brinks Home Security,1990 Wittington Place,Farmers Branch,TX,75234,2018-01-01T00:00:00.000,,2018-01-02T00:00:00.000,,Po Box 814530
1186204-04-181,1086842,"Engel Insulation, Inc.","Engel Insulation, Inc.",460 Roseville Rd,Roseville,CA,95678,2018-02-22T00:00:00.000,,2018-02-22T00:00:00.000,,460 Roseville Rd
1186212-04-181,1086847,Luis Alberto Velasquez De Leon,Velasquez Construction,650 Gilman Ave,San Francisco,CA,94124,2018-04-26T00:00:00.000,,2018-04-26T00:00:00.000,,650 Gilman Ave
1186220-04-181,1086851,New California Land,"277 - 287 Pixley Street, San Francisco, Ca 94123",Pixley St,San Francisco,CA,94123,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 591540
1186224-04-181,1086853,Nekis Oliver De Leon Garcia,Cleaning Services Mr. Garcia,2623 Mission St #21,San Francisco,CA,94110,2018-04-25T00:00:00.000,,2018-04-25T00:00:00.000,,2623 Mission St Apt 21
1186228-04-181,1086855,New California Land,"3025 Steiner Street, San Francisco, Ca 94123",3025 Steiner St,San Francisco,CA,94123,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 591540
1186230-04-181,1086856,New California Land,"1376 - 1392 Union Street, San Francisco, Ca 94109",Union St,San Francisco,CA,94109,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 591540
1186232-04-181,1086859,Howard Hughes Medical Institute,Howard Hughes Medical Institute,513 Parnassus Ave,San Francisco,CA,94143,2015-07-01T00:00:00.000,,2015-07-01T00:00:00.000,,4000 Jones Bridge Rd
1186233-04-181,1086859,Howard Hughes Medical Institute,Howard Hughes Medical Institute,1550 4th St,San Francisco,CA,94158,2015-07-01T00:00:00.000,,2015-07-01T00:00:00.000,,4000 Jones Bridge Rd
1186234-04-181,1086859,Howard Hughes Medical Institute,Howard Hughes Medical Institute,600 6th St,San Francisco,CA,94158,2015-07-01T00:00:00.000,,2015-07-01T00:00:00.000,,4000 Jones Bridge Rd
1186235-04-181,1086859,Howard Hughes Medical Institute,Howard Hughes Medical Institute,1700 4th St,San Francisco,CA,94158,2015-07-01T00:00:00.000,,2015-07-01T00:00:00.000,,4000 Jones Bridge Rd
1186236-04-181,1086859,Howard Hughes Medical Institute,Howard Hughes Medical Institute,675 Nelson Rising Ln,San Francisco,CA,94158,2015-07-01T00:00:00.000,,2015-07-01T00:00:00.000,,4000 Jones Bridge Rd
1186238-04-181,1086860,Darin Richards-Brown & Estate Of Carolyn Infante,"1741 - 1751 Greenwich Street, San Francisco, Ca 94123",Greenwich St,San Francisco,CA,94123,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 591540
1186240-04-181,1086861,Darin Richards-Brown & Estate Of Carolyn Infante,"2355 - 2365 Union Street, San Francisco, Ca 94123",Union St,San Francisco,CA,94123,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 591540
1186246-04-181,1086866,Sergio Rodas,Alejandro's Plumbing,488 Tabor Av.,Fairfield,CA,94533,2018-04-26T00:00:00.000,,2018-04-26T00:00:00.000,,488 Tabor Ave
1186248-04-181,1086867,"Execonline, Inc.",Execonline,650 California St 7,San Francisco,CA,94108,2017-01-01T00:00:00.000,,2017-01-01T00:00:00.000,,1501 M St Nw
1186250-04-181,1086868,Community Capital Advisors,Community Capital Advisors,905 Kansas Street St 2,SF,CA,94107,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,72 Townsend St Apt 601
1186274-04-181,1086882,Yoji Kanro,Yoji Kanro,118 Diamond Cove Ter,San Francisco,CA,94134,2018-04-26T00:00:00.000,,2018-04-26T00:00:00.000,,406 Dewey Blvd
1186288-04-181,1086891,L&C Food San Jose LLC,L&C Food San Jose LLC,1309 Old Bayshore Highway,City Of Industry,CA,91745,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,15320 Salt Lake Ave
1186300-04-181,453035,Gly Construction Inc,Gly Construction Inc,11381 Skyline Blvd,Oakland,CA,94619,2010-10-01T00:00:00.000,,2015-09-28T00:00:00.000,,11381 Skyline Blvd
1186301-04-181,455703,Mcwongahey Samuel K,Samuelhairstylist.Com,161 Sutter Street,San Francisco,CA,94104,2011-01-24T00:00:00.000,,2017-07-01T00:00:00.000,,750 N Kings Rd 309 Unit
1186302-04-181,1086813,Mikhail Koutouzov,Thetimecollector,125 Marston Ave,San Francisco,CA,94112,2018-04-25T00:00:00.000,,2018-04-26T00:00:00.000,,125 Marston Ave
1186303-04-181,1086813,Mikhail Koutouzov,Mkgraph,125 Marston Ave,San Francisco,CA,94112,2018-04-25T00:00:00.000,,2018-04-26T00:00:00.000,,125 Marston Ave
1186310-04-181,1086879,Hks Ohana LLC,Ushitaro,1382 9th Ave,San Francisco,CA,94122,2018-04-25T00:00:00.000,,2018-04-26T00:00:00.000,,1382 9th Ave
1186314-04-181,1061530,Convery Martha Shaughnessy,The Key Pr,2 Embarcadero Center Fl 7th,San Francisco,CA,94111,2016-08-01T00:00:00.000,,2017-06-01T00:00:00.000,,2431 26th Ave
1186329-04-181,1086907,Mason Hayes & Curran Usa Inc.,Mason Hayes & Curran (Usa) Inc.,25 Taylor Street,San Francisco,CA,94102,2017-02-01T00:00:00.000,,2017-02-01T00:00:00.000,,225 W 34th St Ste 1010
1186333-04-181,1086909,"Air Quality Innovative Solutions, LLC",Aquis,7616 Southland Blvd Ste 100,Orlando,FL,32809,2018-04-27T00:00:00.000,,2018-04-27T00:00:00.000,,7616 Southland Blvd 100 Ste
1186337-04-181,1086911,Evelyn C. Subido,Oncall4care Healthcare Recruitment,1642 Geneva Ave,San Francisco,CA,94134,2018-04-02T00:00:00.000,,2018-04-02T00:00:00.000,,1642 Geneva Ave
1186339-04-181,1086912,"Idexx Distribution, Inc.",Idexx Computer Systems,Idexx Dr,Westbrook,ME,4092,2017-01-01T00:00:00.000,,2017-01-01T00:00:00.000,,1 Idexx Dr
1186343-04-181,1086915,Partners Personnel Management Services LLC,Partners Personnel Management Services LLC,3820 State Street Ste B,Santa Barbara,CA,93105,2018-01-05T00:00:00.000,,2018-01-05T00:00:00.000,,3820 State St Ste B
