ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
0060096-01-001,60096,Brady Frank W & Marcella B,555 Minnesota Bldg,555 Minnesota St,San Francisco,CA,94107.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,45 San Anselmo Ave
0060096-02-001,60096,Brady Frank W & Marcella B,501 Minnesota Bldg,501 Minnesota St,San Francisco,CA,94107.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,45 San Anselmo Ave
0060096-03-001,60096,Brady Frank W & Marcella B,535 Minnesota Bldg,535 Minnesota St,San Francisco,CA,94107.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,45 San Anselmo Ave
0060096-04-001,60096,Brady Frank W & Marcella B,750 18th St Bldg,750 18th St,San Francisco,CA,94107.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,45 San Anselmo Ave
0060096-05-001,60096,Brady Frank W & Marcella B,45 San Anselmo Ave,45 San Anselmo Ave,San Francisco,CA,94127.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,45 San Anselmo Ave
0060096-07-001,60096,Brady Frank W & Marcella B,695 Minnesota St Bldg,695 Minnesota St,San Francisco,CA,94107.0,1968-10-01T00:00:00.000,,1990-04-07T00:00:00.000,,45 San Anselmo Ave
0060096-08-001,60096,Brady Frank W & Marcella B,760 Tennessee St Bldg,760 Tennessee St,San Francisco,CA,94107.0,1968-10-01T00:00:00.000,,1990-04-11T00:00:00.000,,45 San Anselmo Ave
0060096-09-001,60096,Brady Frank W & Marcella B,770 Tennessee St Bldg,770 Tennessee St,San Francisco,CA,94107.0,1968-10-01T00:00:00.000,,1990-04-11T00:00:00.000,,45 San Anselmo Ave
0060162-01-001,60162,Antonini Adrienne,3450-3460 Geary Bldg,3450 Geary Blvd,San Francisco,CA,94118.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,0000 Undeliverable Mail
0060162-02-001,60162,Antonini Adrienne,645 Euclid Apts,645 Euclid Ave,San Francisco,CA,94118.0,1968-10-01T00:00:00.000,,1970-01-01T00:00:00.000,,0000 Undeliverable Mail
0060191-02-001,60191,Close Frank M Md,851 Tennessee St Bldg,851 Tennessee St,San Francisco,CA,94107.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,1330 Cabrillo Hwy N
0060191-05-001,60191,Close Frank M Md,728 20th St Bldg,728 20th St,San Francisco,CA,94107.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,1330 Cabrillo Hwy N
0060219-01-001,60219,Zoetrope Corp,Zoetrope Corp,916 Kearny St,San Francisco,CA,94133.0,1969-07-01T00:00:00.000,,1969-07-01T00:00:00.000,,916 Kearny St
0060323-01-999,60323,Pellegrini Bros Winery Inc,Pellegrini Bros Winery Inc,272 S Maple Ave,Mexico,,,1970-10-01T00:00:00.000,,1970-10-01T00:00:00.000,,272 S Maple Ave
0060325-01-999,60325,Gallo Sales Co,Gallo Sales Co,30825 Wiegman Rd,Hayward,CA,94544.0,1970-10-01T00:00:00.000,,1970-10-01T00:00:00.000,,Po Box 1130
0060350-03-999,60350,The Hershey Company,The Hershey Company,100 Crystal A Dr,Hershey,PA,17033.0,1968-10-02T00:00:00.000,,1968-10-02T00:00:00.000,,19 E Chocolate Ave
0060463-03-999,60463,Gerber Products Company,Gerber Products Company,445 State St,,,49413.0,1968-10-01T00:00:00.000,,2003-01-01T00:00:00.000,,1812 N Moore St
0060478-06-001,60478,Thomas Richard E,3574-3590 San Bruno Av Apts,3574 San Bruno Ave,San Francisco,CA,94134.0,1969-08-15T00:00:00.000,,1976-09-29T00:00:00.000,,Po Box 877
0060478-08-001,60478,Thomas Richard E,3556-64 San Bruno Av Apts,3556 San Bruno Ave,San Francisco,CA,94134.0,1969-08-15T00:00:00.000,,1992-01-01T00:00:00.000,,Po Box 877
0060482-01-001,60482,600 Sutter St Inc,600-608 Sutter Bldg,600 Sutter St,San Francisco,CA,94102.0,1970-11-07T00:00:00.000,,1970-11-07T00:00:00.000,,170 Maiden Ln Ste 800
0060557-01-001,60557,Harman Managers Investment Lt,691 Eddy Bldg,691 Eddy St,San Francisco,CA,94109.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,595 Millich Dr 106 Ste
0060558-04-001,60558,Harman Management Corp,200 Duboce Bldg,200 Duboce Ave,San Francisco,CA,94103.0,1969-01-03T00:00:00.000,,1970-09-24T00:00:00.000,,595 Millich Dr 106 Ste
0060558-05-001,60558,Harman Management Corp,4150 Geary Blvd Bldg,4150 Geary Blvd,San Francisco,CA,94118.0,1969-01-03T00:00:00.000,,1978-03-17T00:00:00.000,,595 Millich Dr 106 Ste
0060558-06-001,60558,Harman Management Corp,691 Eddy St Bldg,691 Eddy St,San Francisco,CA,94109.0,1969-01-03T00:00:00.000,,1969-01-03T00:00:00.000,,595 Millich Dr 106 Ste
0060558-09-999,60558,Harman Management Corp,Harman Mgmt Corp,199 1st St Ste 212,Los Altos,CA,94022.0,1969-01-03T00:00:00.000,,1999-01-01T00:00:00.000,,595 Millich Dr 106 Ste
0060559-04-001,60559,Harman Kfc Investment Ltd,1150 Taraval Land Rental,1150 Taraval St,San Francisco,CA,94116.0,1969-01-01T00:00:00.000,,1984-01-01T00:00:00.000,,595 Millich Dr 106 Ste
0060566-01-001,60566,Sung Calvin,Calvin K Sung Auto Service,999 Divisadero St,San Francisco,CA,94115.0,1970-07-21T00:00:00.000,,1970-07-21T00:00:00.000,,69 Calvert Ave
0060612-01-001,60612,Raymond S P & Lana Hong,1551-1555 Clement Bldg,1551 Clement St,San Francisco,CA,94118.0,1970-08-21T00:00:00.000,,1970-08-21T00:00:00.000,,306 17th Ave
0060707-01-001,60707,Lew James A,55 Bret Harte Tr,55 Bret Harte Ter,San Francisco,CA,94133.0,1990-05-01T00:00:00.000,,1990-05-01T00:00:00.000,,55 Bret Harte Ter
0060790-01-001,60790,Rossi Trust,2088-2090 Union Bldg,2088 Union St,San Francisco,CA,94123.0,1970-11-28T00:00:00.000,,1970-11-28T00:00:00.000,,63 Paul Dr
0060843-01-001,60843,Yee Key Ching & Hao Ching Etal,19-29 Bannam Apts,19 Bannam Pl,San Francisco,CA,94133.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,27 Bannam Pl
0060901-01-001,60901,Kwan Chung Lo & Choi Ling,5826 Geary Apts,5826 Geary Blvd,San Francisco,CA,94121.0,1970-01-02T00:00:00.000,,1970-01-02T00:00:00.000,,1685 17th Ave
0060906-05-001,60906,Justice Investors Lp,Hilton S F Financial District,750 Kearny St #502,San Francisco,CA,94108.0,1970-12-07T00:00:00.000,,2008-12-01T00:00:00.000,,750 Kearny St
0060906-06-001,60906,Justice Investors Lp,Flute Coffee And Wine Bar,750 Kearny St,San Francisco,CA,94108.0,1970-12-07T00:00:00.000,,2006-03-30T00:00:00.000,,750 Kearny St
0061015-01-001,61015,Wong Ngao Ngen & Fay,4600-4604 California Apts,4600 California St,San Francisco,CA,94118.0,1969-05-01T00:00:00.000,,1969-05-01T00:00:00.000,,183 8th Ave
0061015-02-001,61015,Wong Ngao Ngen & Fay,648 7th Ave Apts,648 7th Ave,San Francisco,CA,94118.0,1969-05-01T00:00:00.000,,1969-05-01T00:00:00.000,,183 8th Ave
0061111-01-001,61111,Vallejo St Inc Nv,2030 Vallejo Apts,2030 Vallejo St,San Francisco,CA,94123.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,111 W 67th St St 34d Apt
0061172-01-001,61172,Busk Ernest E & Mary J,212-246 Clement Bldg,212 Clement St,San Francisco,CA,94118.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,244 Clement St
0061216-01-001,61216,Ramezzano Family Revoc Tr,626 Church Apts,626 Church St,San Francisco,CA,94114.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,88 W Crescent Dr
0061226-01-001,61226,Wing Huey,2774 22nd St Apts,2774 22nd St,San Francisco,CA,94110.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,930 Mansell St
0061250-02-001,61250,Buchholz Gail P,630 Lake Apts,630 Lake St,San Francisco,CA,94118.0,1972-01-01T00:00:00.000,,1972-01-01T00:00:00.000,,82 Rico Way
0061389-01-001,61389,Imhoff Robert A,343 San Jose Apts,343 San Jose Ave,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1971-08-04T00:00:00.000,,Po Box 40094
0061389-02-001,61389,Imhoff Robert A,641 Ofarrell St Apartments,641 Ofarrell St,San Francisco,CA,94109.0,1971-08-04T00:00:00.000,,1988-12-29T00:00:00.000,,Po Box 40094
0061389-03-001,61389,Imhoff Robert A,250 Taylor St Apts,250 Taylor St Apts,San Francisco,CA,94102.0,1971-08-04T00:00:00.000,,2000-07-26T00:00:00.000,,Po Box 40094
0061389-06-001,61389,Imhoff Robert A,1136 Guerrero Apts,1136 Guerrero St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1972-01-01T00:00:00.000,,Po Box 40094
0061389-09-001,61389,Imhoff Robert A,1906 Folsom St Apts,1906 Folsom St,San Francisco,CA,94103.0,1971-08-04T00:00:00.000,,1988-12-31T00:00:00.000,,Po Box 40094
0061389-13-001,61389,Imhoff Robert A,890 Alabama St Apartments,890 Alabama St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1985-01-05T00:00:00.000,,Po Box 40094
0061389-15-001,61389,Imhoff Robert A,2403 Bryant St Apartments,2403 Bryant St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1983-01-03T00:00:00.000,,Po Box 40094
0061389-16-001,61389,Imhoff Robert A,2774 Bryant St Apartments,2774 Bryant St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1983-01-03T00:00:00.000,,Po Box 40094
0061389-18-001,61389,Imhoff Robert A,239 Capp St Apartments,239 Capp St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1979-07-24T00:00:00.000,,Po Box 40094
0061389-19-001,61389,Imhoff Robert A,3415 22nd St Apts,3415 22nd St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1973-03-01T00:00:00.000,,Po Box 40094
0061389-21-001,61389,Imhoff Robert A,2901 16th St Apts,2911 16th St,San Francisco,CA,94103.0,1971-08-04T00:00:00.000,,1975-02-01T00:00:00.000,,Po Box 40094
0061389-22-001,61389,Imhoff Robert A,573 South Van Ness Apts,573 Van Ness Ave,San Francisco,CA,94102.0,1971-08-04T00:00:00.000,,1974-06-01T00:00:00.000,,Po Box 40094
0061389-27-001,61389,Imhoff Robert A,2701 Folsom St Apartments,2701 Folsom St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1983-01-03T00:00:00.000,,Po Box 40094
0061389-28-001,61389,Imhoff Robert A,250 Taylor Apts,250 Taylor St,San Francisco,CA,94102.0,1971-08-04T00:00:00.000,,1979-01-18T00:00:00.000,,Po Box 40094
0061389-32-001,61389,Imhoff Robert A,1000 Guerrero St Apartments,1000 Guerrero St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1981-05-27T00:00:00.000,,Po Box 40094
0061389-33-001,61389,Imhoff Robert A,1126 Guerrero St Apartments,1126 Guerrero St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1984-10-15T00:00:00.000,,Po Box 40094
0061389-34-001,61389,Imhoff Robert A,2400 Harrison St Apartments,2400 Harrison St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1983-04-26T00:00:00.000,,Po Box 40094
0061389-37-001,61389,Imhoff Robert A,643-47 Fillmore St Apartments,643 Fillmore St,San Francisco,CA,94117.0,1971-08-04T00:00:00.000,,1986-05-20T00:00:00.000,,Po Box 40094
0061389-38-001,61389,Imhoff Robert A,337-43 San Jose Ave Apts,337 San Jose Ave #43,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,1971-08-04T00:00:00.000,,Po Box 40094
0061389-40-001,61389,Imhoff Robert A,239 Capp St,239 Capp St,San Francisco,CA,94110.0,1971-08-04T00:00:00.000,,2011-04-01T00:00:00.000,,Po Box 40094
0061396-01-001,61396,Thomas M Lacey,Lacey Thomas M Properties,1753 Greenwich St,San Francisco,CA,94123.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,Po Box 472253
0061419-01-001,61419,Stroh Donald-Jarrett Nicholas,784-788 Dolores St Apts,784 Dolores St,San Francisco,CA,94110.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,3622 21st St
0061419-02-001,61419,Stroh Donald-Jarrett Nicholas,3430-3432 21st St Apts,3430 21st St,San Francisco,CA,94110.0,1968-10-01T00:00:00.000,,1970-12-14T00:00:00.000,,3622 21st St
0061444-01-001,61444,Ferrari Investment Co,435 Utah Apts,435 Utah St,San Francisco,CA,94110.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,194 School St
0061516-01-001,61516,Gallagher Mary K.,135 Hartford St Apts,135 Hartford St,San Francisco,CA,94114.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,187 Douglass St
0061529-01-001,61529,Elf Realty Corp,Various Buildings,290 West Portal Ave,San Francisco,CA,94127.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,101 Larkspur Landing Cir Ste 112
0061530-02-001,61530,The Olson Family Trust 1990,2544-2548 Judah Bldg,2544 Judah St,San Francisco,CA,94122.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,121 Jamaica St
0061530-03-001,61530,The Olson Family Trust 1990,2550 Judah Bldg,2550 Judah St,San Francisco,CA,94122.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,121 Jamaica St
0061581-01-001,61581,Serratto Louis & Beber Marion,1034-1038 Cole Apts,1034 Cole St,San Francisco,CA,94117.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,Po Box 15159
0061750-03-001,61750,Herman & Coliver: Architectu,Herman Coliver Locus Architect,423 Tehama St Fl 2,San Francisco,CA,94103.0,1969-06-20T00:00:00.000,,2012-01-01T00:00:00.000,,423 Tehama St 2 Fl
0061778-03-001,61778,Chinn Alberta G,527 529 Moraga St Apts,527 Moraga St,San Francisco,CA,94122.0,1970-01-01T00:00:00.000,,1992-10-10T00:00:00.000,,1462 19th Ave
0061799-08-001,61799,Cucalon Jr Antonio & Rosario,4434 Mission St Bldg,4434 Mission St,San Francisco,CA,94112.0,1969-11-01T00:00:00.000,,1975-03-12T00:00:00.000,,305 Mcknight Park Dr
0061817-01-001,61817,Amish Properties Inc,Twin Peaks Hotel,2160 Market St,San Francisco,CA,94114.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,2160 Market St
0061833-01-001,61833,Harman-Oscar & Lisa Inc,Kentucky Fried Chicken,4285 Mission St,San Francisco,CA,94112.0,1968-10-01T00:00:00.000,,2005-08-08T00:00:00.000,,5544 S Green St
0061839-01-001,61839,Robert L Coleman Jr Et Al,934-936 Market Bldg,47 Kearny St,San Francisco,CA,94108.0,1992-04-22T00:00:00.000,,1992-04-22T00:00:00.000,,47 Kearny St
0061932-01-001,61932,Kuras Leonard,Kuras Leonard,112 Point Lobos Ave,San Francisco,CA,94121.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,112 Point Lobos Ave
0061938-01-001,61938,Gage Louis A & Mae V,651 Oak St Apartments,651 Oak St,San Francisco,CA,94117.0,1970-06-01T00:00:00.000,,1977-03-17T00:00:00.000,,821 Grove St
0061938-02-001,61938,Gage Louis A & Mae V,210 Page St Apartments,210 Page St,San Francisco,CA,94102.0,1970-06-01T00:00:00.000,,1970-06-01T00:00:00.000,,821 Grove St
0061938-04-001,61938,Gage Louis A & Mae V,360 - 372 Baker St Apartments,360 Baker St,San Francisco,CA,94117.0,1970-06-01T00:00:00.000,,1977-03-17T00:00:00.000,,821 Grove St
0061968-01-999,61968,State Sheet Metal Works Inc,State Sheet Metal Works Inc,6084 Mission St,Brisbane Q4068,,,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,6084 Mission St
0061988-01-001,61988,Neuhaus Gerhard,3202-3208 Anza Apts,3202 Anza St,San Francisco,CA,94121.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,4330 California St
0062033-01-001,62033,Richardson H Michael,825 Bush Apts,825 Bush St,San Francisco,CA,94108.0,1970-06-01T00:00:00.000,,1970-06-01T00:00:00.000,,12 Geary St Ste 506
0062034-01-001,62034,Sarles Angelo Etal,3730 25th St Apts,3730 25th St,San Francisco,CA,94110.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,5521 Del Oro Ct
0062073-03-999,62073,Blake Ron Inc,Discount Fabrics,3006 San Pablo Ave,Berkeley,CA,94702.0,1970-03-15T00:00:00.000,,2003-01-01T00:00:00.000,,2170 Cesar Chavez
0062100-01-001,62100,"Kosewic Florence,John T, Elena",168-170 Chattanooga Apts,168 Chattanooga St,San Francisco,CA,94114.0,1970-07-01T00:00:00.000,,1970-07-01T00:00:00.000,,430 Petaluma Blvd N B Ste
0062106-01-001,62106,Shonfeld Family Trust,2340 Pacific Apts,2340 Pacific Ave,San Francisco,CA,94115.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,2520 Divisadero St
0062124-01-001,62124,Swk Associates,2450 Octavia Apts,2450 Octavia St,San Francisco,CA,94109.0,1970-02-01T00:00:00.000,,1970-02-01T00:00:00.000,,3475 California St
0062133-02-001,62133,Grandi Edward D Trust,3429-33 Sacramento Apt/Bldg,3429 Sacramento St,San Francisco,CA,94118.0,1970-07-01T00:00:00.000,,1981-02-19T00:00:00.000,,714 Van Ness Ave
0062133-04-001,62133,Grandi Edward D Trust,3556 Sacramento St Bldg,3556 Sacramento St,San Francisco,CA,94118.0,1970-07-01T00:00:00.000,,1981-02-19T00:00:00.000,,714 Van Ness Ave
0062168-01-999,62168,Procter & Gamble Distrg Co Th,Procter & Gamble Distrg Co The,99 San Mateo Ca,Brisbane Q4068,,,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,1 Po Box 599 Attn Tax Division   Ann. Rep
0062220-02-999,62220,China Airlines Ltd,China Airlines Ltd,433 Airport Blvd Ste 501,Hillsborough,CA,94010.0,2009-02-23T00:00:00.000,,2009-02-23T00:00:00.000,,200 Continental Blvd
0062251-02-001,62251,"Harbin West Holdings, LLC",311-317 West Portal Bldg,311 West Portal Ave,San Francisco,CA,94127.0,1968-10-01T00:00:00.000,,1973-01-01T00:00:00.000,,10390 Mississippi Ave
0062366-01-001,62366,Wong Theresa & Albert,405 24th Av Apts,405 24th Ave,San Francisco,CA,94121.0,1970-05-02T00:00:00.000,,1970-05-02T00:00:00.000,,330 Primrose Rd Ste 409b
0062370-01-001,62370,Minerva T Simpson,512-516 Ashbury Apts,512 Ashbury St,San Francisco,CA,94117.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,1501 Shafter Ave
0062375-02-001,62375,Storseter Herleiv,475 Dolores Apts,475 Dolores St,San Francisco,CA,94110.0,1970-01-01T00:00:00.000,,1983-01-01T00:00:00.000,,235 Brentwood Ave
0062421-01-001,62421,Viotti Family Rev Living Tr,2629 Folsom Apts,2629 Folsom St,San Francisco,CA,94110.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,P.O. Box 590206
0062422-01-001,62422,Claire Investments,498 Castro Apts,498 Castro St,San Francisco,CA,94114.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,Po Box 948
0062459-01-001,62459,Okamoto Allen,T Okamoto & Co,1832 Buchanan St Ste 202,San Francisco,CA,94115.0,1969-08-01T00:00:00.000,,1969-08-01T00:00:00.000,,1832 Buchanan St 202 Ste
0062467-02-001,62467,Royce Ken F & Hilda-1982 Trus,2901 Mariposa St Bldg.,1517 North Point St Pmb,San Francisco,CA,94123.0,1968-10-01T00:00:00.000,,2004-01-01T00:00:00.000,,Po Box 133
0062479-01-001,62479,Basuino Joseph & Ann,4079-4085 19th St Apts,4079 19th St,San Francisco,CA,94114.0,1969-04-08T00:00:00.000,,1969-04-08T00:00:00.000,,2003 Comistas Dr
0062518-01-001,62518,Wong Hing J & Sue K,2444-2450 Anza Apts,2444 Anza St,San Francisco,CA,94118.0,1968-10-01T00:00:00.000,,1968-10-01T00:00:00.000,,2160 Brittany Ct
0062556-01-001,62556,Sf Advertiser Inc,Sf Advertiser,130 10th St,San Francisco,CA,94103.0,1970-05-15T00:00:00.000,,1970-05-15T00:00:00.000,,130 10th St
0062556-08-001,62556,Sf Advertiser Inc,128-130 10th St Building,128 10th St,San Francisco,CA,94103.0,1970-05-15T00:00:00.000,,1986-10-01T00:00:00.000,,130 10th St
0062658-05-001,62658,Cal Masonic Memorial Temple,Nob Hill Masonic Center,1111 California St,San Francisco,CA,94108.0,2004-09-01T00:00:00.000,,2004-09-01T00:00:00.000,,1111 California St
0062658-06-001,62658,Cal Masonic Memorial Temple,Nobhilltickets.Com,1111 California St,San Francisco,CA,94108.0,2004-09-01T00:00:00.000,,2005-01-01T00:00:00.000,,1111 California St
0062670-01-001,62670,Mpa Design,Mpa Design,414 Mason St Ste 700,San Francisco,CA,94102.0,1970-01-01T00:00:00.000,,1994-12-01T00:00:00.000,,414 Mason St Ste 700
0062811-01-001,62811,Muller Const Supply Inc,Muller Const Supply,1445 Fairfax Ave,San Francisco,CA,94124.0,1971-03-22T00:00:00.000,,2001-07-01T00:00:00.000,,1230 Yard Ct
0062819-01-001,62819,Lda Architects Inc,Lda Architects Inc,1108 Bryant St,San Francisco,CA,94103.0,1971-02-05T00:00:00.000,,1971-02-05T00:00:00.000,,1108 Bryant St
0062861-01-999,62861,The Pressure Group Co,Pressure Grout Co,1975 National Ave,Hayward,CA,94545.0,1996-11-08T00:00:00.000,,1996-11-08T00:00:00.000,,1975 National Ave
0063044-01-001,63044,2001 Broadway LLC,2001 Broadway Apts,2001 Broadway St,San Francisco,CA,94115.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,145 Jefferson St Ste 700
0063116-02-001,63116,Wong Yui Wing,3206 Sacramento St Apts,3206 Sacramento St,San Francisco,CA,94115.0,1970-05-18T00:00:00.000,,1975-01-01T00:00:00.000,,3200 Sacramento St
0063205-01-001,63205,Harman Rolando Inc,Kentucky Fried Chicken,1150 Taraval St,San Francisco,CA,94116.0,1971-04-08T00:00:00.000,,1971-04-08T00:00:00.000,,5544 S Green St
0063259-01-002,63259,A T & T Corp,Amer Telephone & Telegraph Co,333 Market St,San Francisco,CA,94105.0,1970-01-01T00:00:00.000,,1970-01-01T00:00:00.000,,1010 Pine St Rm
0063259-01-004,63259,A T & T Corp,Amer Telephone & Telegraph Co,343 Sansome St,San Francisco,CA,94104.0,1970-01-01T00:00:00.000,,1995-01-01T00:00:00.000,,1010 Pine St Rm
0063259-01-005,63259,A T & T Corp,Amer Telephone & Telegraph Co,425 Market St,San Francisco,CA,94105.0,1970-01-01T00:00:00.000,,2000-01-01T00:00:00.000,,1010 Pine St Rm
0063259-02-001,63259,A T & T Corp,Lucky Dog Phone Co,795 Folsom St,San Francisco,CA,94107.0,1970-01-01T00:00:00.000,,1998-10-05T00:00:00.000,,1010 Pine St Rm
0063259-03-001,63259,A T & T Corp,Acc Business,795 Folsom St,San Francisco,CA,94107.0,1970-01-01T00:00:00.000,,1999-08-01T00:00:00.000,,1010 Pine St Rm
0063259-04-001,63259,A T & T Corp,At & T Co,55 Pine St,San Francisco,CA,94111.0,1970-01-01T00:00:00.000,,1999-01-01T00:00:00.000,,1010 Pine St Rm
0063259-04-002,63259,A T & T Corp,At & T Co,201 3rd St,San Francisco,CA,94103.0,1970-01-01T00:00:00.000,,1999-01-01T00:00:00.000,,1010 Pine St Rm
0063259-04-003,63259,A T & T Corp,At & T Co,50 Fremont St,San Francisco,CA,94105.0,1970-01-01T00:00:00.000,,1999-01-01T00:00:00.000,,1010 Pine St Rm
0063259-04-004,63259,A T & T Corp,At & T Co,49 Geary St,San Francisco,CA,94108.0,1970-01-01T00:00:00.000,,1999-01-01T00:00:00.000,,1010 Pine St Rm
0063259-04-005,63259,A T & T Corp,At & T Co,2200 Jerrold Ave,San Francisco,CA,94124.0,1970-01-01T00:00:00.000,,1999-01-01T00:00:00.000,,1010 Pine St Rm
0063259-04-006,63259,A T & T Corp,At & T Co,1 Bush St,San Francisco,CA,94104.0,1970-01-01T00:00:00.000,,1999-01-01T00:00:00.000,,1010 Pine St Rm
0063259-04-007,63259,A T & T Corp,At & T Co,2075 Folsom St,San Francisco,CA,94110.0,1970-01-01T00:00:00.000,,2001-01-01T00:00:00.000,,1010 Pine St Rm
0063259-05-001,63259,A T & T Corp,At & T Co,290 Newhall St,San Francisco,CA,94124.0,1970-01-01T00:00:00.000,,2007-01-01T00:00:00.000,,1010 Pine St Rm
0063259-06-999,63259,A T & T Corp,At & T Corp,4430 Rosewood Dr,Pleasanton,CA,94588.0,1970-01-01T00:00:00.000,,2010-01-01T00:00:00.000,,1010 Pine St Rm
