ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1328949-03-231,1145044,Aivia Jewelry LLC,Aivia Jewelry LLC,2261 Market St Unit 464,San Francisco,CA,94114,2023-01-02T00:00:00.000,,2023-01-02T00:00:00.000,,2261 Market St Unit 4645
1328951-03-231,1145045,Ala Obaid,Ellis Gift Shop,581 Ellis St,San Francisco,CA,94109,2023-03-31T00:00:00.000,,2023-03-31T00:00:00.000,,0000 Undeliverable Mail
1328953-03-231,1145046,Master Plumbing & Sewer,Master Plumbing & Sewer,2384 Bay Rd,Redwood City,CA,94063,2023-03-31T00:00:00.000,,2023-03-31T00:00:00.000,,2384 Bay Rd
1328955-03-231,1145047,"Aalto, Inc","Aalto, Inc",572 Ruger St Unit A,San Francisco,CA,94129,2021-04-27T00:00:00.000,,2021-04-27T00:00:00.000,,572 Ruger St Unit A
1328956-03-231,1145047,"Aalto, Inc",Aalto,572 Ruger St Unit A,San Francisco,CA,94129,2021-04-27T00:00:00.000,,2021-04-27T00:00:00.000,,572 Ruger St Unit A
1328957-03-231,1145047,"Aalto, Inc",Self-Service Real Estate,572 Ruger St Unit A,San Francisco,CA,94129,2021-04-27T00:00:00.000,,2021-04-27T00:00:00.000,,572 Ruger St Unit A
1328958-03-231,321242,Anco Iron & Construction Inc,"Anco Iron & Construction, Inc.",1286 Underwood Ave,San Francisco,CA,94124,1998-01-01T00:00:00.000,,2022-07-01T00:00:00.000,,1286 Underwood Ave
1328962-03-231,1145049,Judith Mcrae,Mcrae Technology Consulting,1315 Sanchez St,San Francisco,CA,94131,2023-03-27T00:00:00.000,,2023-03-27T00:00:00.000,,1315 Sanchez St
1328963-03-231,1144046,Maureen Chen,Maureen Chen,144 Sanchez St,San Francisco,CA,94114,2016-01-07T00:00:00.000,,2016-01-07T00:00:00.000,,100 Green St
1328964-03-231,1143725,Maureen Chen,Maureen Chen,232 17th Ave,San Francisco,CA,94121,2016-01-01T00:00:00.000,,2016-01-01T00:00:00.000,,100 Green St
1328969-03-231,1145051,Peter J. Fox,Rancho 2nd Ave.,547 2 Nd Ave,San Francisco,CA,94118,2023-03-31T00:00:00.000,,2023-03-31T00:00:00.000,,547 2 Nd Ave
1328974-04-231,456844,Alcivar Silvana E,The Poetry Store,457 A Vermont St,San Francisco,CA,94107,2010-07-01T00:00:00.000,,2023-01-01T00:00:00.000,,457a Vermont St
1328975-04-231,460052,Designmind Business Solutions,Designmind,2 Embarcadero Ctr Fl 8th,San Francisco,CA,94111,2011-06-01T00:00:00.000,,2022-11-01T00:00:00.000,,268 Bush St # 2823
1328977-04-231,1145054,Delve Bio Inc,Delve Bio Inc,771 Harrison Ave Unit 303,Boston,MA,2118,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,771 Harrison Ave Unit 303
1328979-04-231,1145055,Please Fidi LLC,Holbrook House,1 Sansome St,San Francisco,CA,94104,2022-06-22T00:00:00.000,,2022-06-22T00:00:00.000,,1 Sansome St Ste 2050
1328980-04-231,1145055,Please Fidi LLC,The Conservatory At One Sansome,1 Sansome St,San Francisco,CA,94104,2022-06-22T00:00:00.000,,2022-06-22T00:00:00.000,,1 Sansome St Ste 2050
1328982-04-231,1145056,Powertree Services Inc.,Powertree Services Inc.,360 Langton St Ste A,San Francisco,CA,94103,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,360 Langton St Ste A
1328984-04-231,1145057,Stairstep Labs LLC,Stairstep Labs LLC,266 Parnassus Ave,San Francisco,CA,94117,2022-03-25T00:00:00.000,,2022-03-25T00:00:00.000,,631 7th Ave
1328986-04-231,1145058,Christopher Campbell,Christopher Campbell,1874 10th Ave,San Francisco,CA,94122,2023-03-27T00:00:00.000,,2023-03-27T00:00:00.000,,1874 10th Ave
1328989-04-231,1145059,Nandini Dookeran,Winfield Bnb,47 Winfield St,San Francisco,CA,94110,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,47 Winfield St
1328991-04-231,1145060,Eric Lam,Eric Lam Projects,275 6th Ave Ste 102,San Francisco,CA,94118,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,275 6th Ave Ste 102
1328993-04-231,1145061,"Growers Cold Storage, LLC","Growers Cold Storage, LLC",2050 Galvez Ave,San Francisco,CA,94124,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,460759 Po Box
1329003-04-231,1145066,"Vfa Capital Sf, LLC","Vfa Capital Sf, LLC",800 Faxon Ave,San Francisco,CA,94112,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,800 Faxon Ave
1329015-04-231,1145071,Jessica Hoff,Jessica Hoff Fashion,45 45 Encline Court Ct,San Francisco,CA,94127,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,45 Encline Ct
1329016-04-231,1119916,"Shortwave Communications, Inc.","Shortwave Communications, Inc.",2 Harrison St Fl 7,San Francisco,CA,94105,2020-01-23T00:00:00.000,,2023-01-01T00:00:00.000,,440 N Barranca Ave Unit 7952
1329018-04-231,1145072,"Jorin, L.L.C.","Jorin, L.L.C.",1776 Almond Ave,Walnut Creek,CA,94596,2023-03-28T00:00:00.000,,2023-03-28T00:00:00.000,,1776 Almond Ave
1329021-04-231,1145073,Olcote Construction LLC,Olcote Construction LLC,405 21st Ave Apt 2,San Francisco,CA,94121,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,405 21st Ave Apt 2
1329022-04-231,1145074,Suzy Drell Creative Design,Suzy Drell Creative Design,263 States St,San Francisco,CA,94114,2023-04-02T00:00:00.000,,2023-04-02T00:00:00.000,,263 States St
1329023-04-231,1143944,Maureen Chen,Maureen Chen,355 24th Ave,San Francisco,CA,94121,2019-06-25T00:00:00.000,,2019-06-25T00:00:00.000,,100 Green St
1329024-04-231,1143650,Maureen Chen,Maureen Chen,205 Collins St,San Francisco,CA,94118,2017-11-01T00:00:00.000,,2017-11-01T00:00:00.000,,100 Green St
1329025-04-231,1143721,Maureen Chen,Maureen Chen,3500 Market St,San Francisco,CA,94131,2016-01-01T00:00:00.000,,2016-01-01T00:00:00.000,,100 Green St
1329027-04-231,1145075,David Fink,David Fink Artworks,160 Fillmore St Unit B,San Francisco,CA,94117,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,160 Fillmore St Unit B
1329029-04-231,1145076,Priscilla Chi-Ying Leung,Iro Iro Things,191 Frederick St Apt 2,San Francisco,CA,94117,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,191 Frederick St Apt 2
1329031-04-231,1145077,"Deep Mindset Coaching, LLC","Deep Mindset Coaching, LLC",1 Ferry Building Ste 201,San Francisco,CA,94111,2023-02-01T00:00:00.000,,2023-02-01T00:00:00.000,,6257 Virgo Rd
1329033-04-231,1145078,Chalmers Bay Mclaughlin,86 Webster Street,86 Webster St,San Francisco,CA,94117,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,86 Webster St
1329037-04-231,1145080,Northshore Global Inc.,Northshore Global Inc.,1160 Battery St Ste 100,San Francisco,CA,94111,2023-03-31T00:00:00.000,,2023-03-31T00:00:00.000,,1160 Battery St Ste 100
1329038-04-231,1097930,Discover Health Medical Group,Discover Health Medical Group,1 Daniel Burnham Ct Ste 370c,San Francisco,CA,94109,2018-12-20T00:00:00.000,,2023-02-01T00:00:00.000,,1 Daniel Burnham Ct Ste 370c
1329040-04-231,1145081,Rj Remodel/Construction,Rj Remodel/Construction,50501 Grand Prairie Dr,Bakersfield,CA,93311,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,0000 Undeliverable Mail
1329042-04-231,1145082,Raise For Good LLC,Raise For Good LLC,605 Chenery St Unit B,San Francisco,CA,94131,2022-04-11T00:00:00.000,,2022-04-11T00:00:00.000,,2261 Market St Unit 4260
1329043-04-231,1132250,O.C Engineering,Oce,2 Parkridge Dr Apt 9,San Francisco,CA,94131,2022-02-15T00:00:00.000,,2023-04-03T00:00:00.000,,Po Box 31517
1329045-04-231,1145083,Junk Yard Runners Inc,Jyr Junk Removal,1160 Battery E St Ste 100,San Francisco,CA,94111,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,1160 Battery St E Ste 100
1329047-04-231,1145084,Teamsters Joint Council No 7,Teamsters Joint Council No 7,7730 Pardee Ln,Oakland,CA,94621,1907-01-01T00:00:00.000,,1907-01-01T00:00:00.000,,7730 Pardee Ln
1329050-04-231,1138779,Gourmonade LLC,Gourmonade LLC,270 Noe St,San Francisco,CA,94114,2022-09-15T00:00:00.000,,2023-04-03T00:00:00.000,,250 S Maple Ave
1329053-04-231,364755,Hothem Non Exempt Trust,4447 23rd Street,104 Caledonia St,Sausalito,CA,94965,2003-01-01T00:00:00.000,,2003-01-01T00:00:00.000,,104 Caledonia St Ste 101
1329056-04-231,1145087,Good Good Sells,Good Good Sells,433 25th Ave,San Francisco,CA,94121,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,5621 Leitrim Way
1329059-04-231,1145090,Francisco Javier Torres-Soria,Francisco Javier Torres-Soria,330 Utah St,Fairfield,CA,94533,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,0000 Undeliverable Mail
1329061-04-231,1145091,Pure Employment LLC,Pure Employment LLC,50 University Ave Ste B342,Los Gatos,CA,95030,2022-06-06T00:00:00.000,,2022-06-06T00:00:00.000,,50 University Ave Ste B342
1329062-04-231,1145091,Pure Employment LLC,Hill & Co Property Management,50 University Ave Ste B342,Los Gatos,CA,95030,2022-06-06T00:00:00.000,,2022-06-06T00:00:00.000,,50 University Ave Ste B342
1329066-04-231,1145093,Tiffany Jones,Queen Ranch,466 Tocoloma Ave,San Francisco,CA,94134,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,1396 Po Box
1329068-04-231,1145095,H&J Plumbing Inc.,H&J Plumbing Inc.,39 1st Ave,Daly City,CA,94014,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,39 1st Ave
1329070-04-231,1123530,William Abbott,Will Abbott Design,1855 Washington St Apt 204,San Francisco,CA,94109,2020-04-30T00:00:00.000,,2020-08-01T00:00:00.000,,1855 Washington St Apt 204
1329071-04-231,1145096,"Laser & Sons Electric, Inc.","Laser & Sons Electric, Inc.",995 Glenhill Se Dr,Fremont,CA,94539,2023-03-27T00:00:00.000,,2023-03-27T00:00:00.000,,995 Glenhill Dr Se
1329074-04-231,1145097,Punkin's 1 Stop Beauty Bar,Punkin's 1 Stop Beauty Bar,4734 3r St,San Francisco,CA,94124,2022-11-07T00:00:00.000,,2022-11-07T00:00:00.000,,4734 3r St
1329076-04-231,1145098,Dataleap Inc.,Dataleap Inc.,908 Broadway,San Francisco,CA,94133,2022-10-01T00:00:00.000,,2022-10-01T00:00:00.000,,908 Broadway
1329077-04-231,1145098,Dataleap Inc.,Dataleap Inc.,2 Marina Blvd,San Francisco,CA,94123,2022-10-01T00:00:00.000,,2022-10-01T00:00:00.000,,908 Broadway
1329078-04-231,1025395,Vu Phuong-Hong T,Vu Phuong-Hong T,40 Alexander Ave,Daly City,CA,94014,1993-01-08T00:00:00.000,,2022-01-01T00:00:00.000,,40 Alexander Ave
1329079-04-231,372982,Best Association Inc,Remax Prestigious Properties,1653 Irving St,San Francisco,CA,94112,2009-03-24T00:00:00.000,,2023-04-03T00:00:00.000,,1653 Irving St
1329086-04-231,1145101,Elisabeth Scheidl,Icon Signs,1476 Thomas Ave,San Francisco,CA,94124,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,1476 Thomas Ave
1329087-04-231,1145102,David Bruce Bolt And Sue Ellen Mccann,"1677a Church St., San Francisco Ca 94131",1677 A Church St,San Francisco,CA,94131,2023-01-16T00:00:00.000,,2023-01-16T00:00:00.000,,864 1st St
1329089-04-231,1145103,City Tent LLC,City Tent LLC,203 E Crystal Cove Ter,San Francisco,CA,94134,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,203 E Crystal Cove Ter
1329093-04-231,471824,Downing Laurence Christa M,Christa M. Downing-Laurence,870 Market St Ste 881,San Francisco,CA,94102,2012-08-01T00:00:00.000,,2023-04-03T00:00:00.000,,870 Market St Ste 883
1329094-04-231,1145105,Mary Campbell,Johnnie Mae's Gumbo,360 Grand Ave Ste 221,Oakland,CA,94610,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,360 Grand Ave Ste 221
1329096-04-231,1145106,For Eyes LLC,The Aesthetic Union,555 Alabama St Ste E,San Francisco,CA,94110,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,555 Alabama St Ste E
1329098-04-231,1145107,Gregg Lynn Team Real Estate Inc.,Gregg Lynn Team,1080 Chestnut St Apt 1e,San Francisco,CA,94109,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,1080 Chestnut St Apt 1e
1329099-04-231,1145107,Gregg Lynn Team Real Estate Inc.,Gregg Lynn Team Real Estate,1080 Chestnut St Apt 1e,San Francisco,CA,94109,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,1080 Chestnut St Apt 1e
1329101-04-231,1145108,Sf Mason,Sf Mason,1115 Mason St,San Francisco,CA,94108,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,537 Jones St Unit 3724
1329104-04-231,1108872,Revolv Global Inc,Revolv Global Inc,2 Embarcadero Ctr Fl 8,San Francisco,CA,94111,2019-11-11T00:00:00.000,,2023-04-01T00:00:00.000,,2443 Fillmore St 505 Ste
1329106-04-231,1145110,Staffing Solutions United,Staffing Solutions United,8514 Twin Trails Dr,Antelope,CA,95843,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,8514 Twin Trails Dr
1329109-04-231,1145111,Chronic Health Wisdom LLC,Chronic Health Wisdom LLC,2101 Bryant St Unit 207,San Francisco,CA,94110,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,2101 Bryant St Unit 207
1329110-04-231,1121477,Masa Y Mas L.L.C,Bolita,2701 8th St Unit 109,Berkeley,CA,94710,2021-02-18T00:00:00.000,,2023-03-01T00:00:00.000,,2701 8th St Unit 109
1329111-04-231,1121477,Masa Y Mas L.L.C,Bolita,84 Bartlett St,San Francisco,CA,94111,2021-02-18T00:00:00.000,,2023-03-01T00:00:00.000,,2701 8th St Unit 109
1329116-04-231,1145113,Floating Water Rental,Floating Water Rental,1194 Key Ave,San Francisco,CA,94124,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,1194 Key Ave
1329117-04-231,1058654,Side Inc,Nuterra Real Estate Group,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2023-03-31T00:00:00.000,,580 4th St
1329118-04-231,1058654,Side Inc,The Realty Society,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2023-04-03T00:00:00.000,,580 4th St
1329119-04-231,338831,Menaster Michael J,"Michael Menaster, Md",2309 Noriega St # 97,San Francisco,CA,94122,2000-08-10T00:00:00.000,,2023-04-01T00:00:00.000,,119 Gladeview Way
1329120-04-231,481659,Aptus Court Reporting LLC,Aptus Court Reporting LLC,235 Pine St Ste 1100,San Francisco,CA,94104,2012-10-01T00:00:00.000,,2023-02-04T00:00:00.000,,401 W A St Ste 1680
1329124-04-231,1145115,Archaic Soul,Archaic Soul,134 Duboce Ave Apt 7,San Francisco,CA,94103,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,134 Duboce Ave Apt 7
1329126-04-231,1145116,Figs Roofing LLC,Figs Roofing LLC,555 Canal St Apt 25,San Rafael,CA,94901,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,555 Canal St Apt 25
1329128-04-231,1145117,Global Consortium Project,Shell(F),Less Homelets Rm 533,San Francisco,CA,94102,2020-01-03T00:00:00.000,,2020-01-03T00:00:00.000,,64 Turk Street # Turk St Apt 533
1329130-04-231,1145118,Mortgagerival Marketing LLC,Mortgagerival Marketing LLC,797 Spruce St,San Francisco,CA,94118,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,797 Spruce St
1329132-04-231,1145119,John Prins,Fins And Foam Freediving,560 Haight St Apt 109,San Francisco,CA,94117,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,560 Haight St Apt 109
1329134-04-231,1145120,Black Market Ca,Black Market Ca,90 Charter Oak Ave #,San Francisco,CA,94124,2023-03-27T00:00:00.000,,2023-03-31T00:00:00.000,,90 Charter Oak Ave # 92
1329136-04-231,1145121,Raymond Ng,1150clay Property Rental,1254 Taylor St Apt 15,San Francisco,CA,94108,2022-06-01T00:00:00.000,,2022-06-01T00:00:00.000,,1254 Taylor St Apt 15
1329138-04-231,1145122,Urgent Fire Protection,183 Ottawa Ave,183 Ottawa Ave,San Francisco,CA,94112,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,183 Ottawa Ave
1329142-04-231,1145124,Continental Resources Inc,Continental Resources Inc,175 Middlesex Turnpike Tpke,Bedford,MA,1730,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,175 Middlesex Turnpike Tpke
1329144-04-231,1145125,Delinea Inc.,Delinea Inc.,221 Main St Ste 1300,San Francisco,CA,94105,2023-03-20T00:00:00.000,,2023-03-20T00:00:00.000,,221 Main St Ste 1300
1329146-04-231,1145126,Aspen Capital Company Inc,Aspen Capital Company Inc,621391 Po Box,Littleton,CO,80162,2017-03-14T00:00:00.000,,2017-03-14T00:00:00.000,,621391 Po Box
1329150-04-231,1145128,"Kingsbridge Holdings, LLC","Kingsbridge Holdings, LLC",150 N Field Dr Ste 193,Lake Forest,IL,60045,2022-01-01T00:00:00.000,,2022-01-01T00:00:00.000,,150 N Field Dr Ste 193
1329151-04-231,370882,San Francisco Chanticleer Inc,Chanticleer,44 Page St Ste 500,San Francisco,CA,94102,1978-01-01T00:00:00.000,,2022-02-15T00:00:00.000,,44 Page St Ste 500
1329153-04-231,1145129,Pires Electric Inc.,Pires Electric Inc,24 Montalban Dr,Fremont,CA,94536,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,24 Montalban Dr
1329155-04-231,1145130,"Rhac, Inc",Richardson Heating And Air,4227 24th St,San Francisco,CA,94114,2022-06-22T00:00:00.000,,2022-06-22T00:00:00.000,,19698 8th St E Ste E
1329157-04-231,1145131,Barry Hobbs,Barry Hobbs,58 Rudden Ave,San Francisco,CA,94112,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,58 Rudden Ave
1329158-04-231,1063199,Greylock Management Corporation,Greylock Partners,140 New Montgomery St Ste 2600,San Francisco,CA,94105,2016-01-01T00:00:00.000,,2023-04-03T00:00:00.000,,2550 Sand Hill Rd Ste 200
1329161-04-231,1145134,Holistic Healing Journeys - A Marriage And Family Corporation,Holistic Healing Journeys - A Marriage And Family Corporation,2482 Sutter St,San Francisco,CA,94115,2023-01-02T00:00:00.000,,2023-01-02T00:00:00.000,,2482 Sutter St
1329162-04-231,1145133,Kwai Sim Yuen Tin,Kwai Sim Yuen Tin,2110 Clement St,San Francisco,CA,94121,2022-04-01T00:00:00.000,,2022-04-01T00:00:00.000,,180 22nd Ave
1329164-04-231,1145135,Musk Construction,Musk Construction,1841 Bristol Bay Cmn,San Jose,CA,95131,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,1841 Bristol Bay Cmn Cmn
1329166-04-231,1145136,Victor M Reyes Cedeno,Rincon Peruano Restaurant,3364 26th St,San Francisco,CA,94110,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,873 3rd Ave
1329168-04-231,1145137,"Opus Inspection, Inc","Opus Inspection, Inc",7 Kripes Rd,East Granby,CT,6026,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,7 Kripes Rd
1329169-04-231,1027177,"Demandforce, Inc","Demand Force, Inc",222 Kearny St Ste 600,San Francisco,CA,94108,2016-02-01T00:00:00.000,,2021-07-01T00:00:00.000,,909 N Pacific Coast Hwy 11 Fl
1329171-04-231,1145138,Greenwork Inc.,Greenwork Inc.,111 Sutter St Fl 10,San Francisco,CA,94104,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,111 Sutter St # 10
1329173-04-231,1145139,Photogenic Memories LLC,Photogenic Party Booths,5214 F Diamond Heights Blvd # 3054,San Francisco,CA,94131,2023-03-25T00:00:00.000,,2023-03-25T00:00:00.000,,5214f Diamond Heights Blvd # 3054
1329176-04-231,1145141,"Bj's Cleaning Company, LLC","Bj's Cleaning Company, LLC",1783 Newcomb Ave,San Francisco,CA,94124,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,1783 Newcomb Ave
1329177-04-231,1145140,Klaros Advisors LLC,Klaros Advisors LLC,1849 Clay St Apt 5,San Francisco,CA,94109,2022-02-22T00:00:00.000,,2022-02-22T00:00:00.000,,500 Ygnacio Valley Rd Ste 410
1329182-04-231,943774,Chinese For Affirmative Action,Asian Prisoner Support Committee,17 Walter U Lum Pl,San Francisco,CA,94108,1971-11-13T00:00:00.000,,2013-01-01T00:00:00.000,,17 Walter U Lum Pl
1329184-04-231,1145144,Sarah Daly,S. Daly Ceramics,52 Central Ave,San Francisco,CA,94117,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,52 Central Ave
1329186-04-231,1145145,"Nashville Psych, LLC","Nashville Psych, LLC",2200 21st S Ave Ste 306,Nashville,TN,37212,2022-10-17T00:00:00.000,,2022-10-17T00:00:00.000,,2200 21st Ave S Ste 306
1329190-04-231,1145147,Robert Wolf,Wolf Hvac,8546 Larch Ave,Cotati,CA,94931,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,8546 Larch Ave
1329192-04-231,1145148,Sequoia Commercial Group,Sequoia Commercial Group,3595 Balboa St,San Francisco,CA,94121,2023-03-30T00:00:00.000,,2023-03-30T00:00:00.000,,3595 Balboa St
1329194-04-231,1145150,"Ventra Health, Inc.","Ventra Health, Inc.",5001 Lbj Freeway Fwy Ste 320,Dallas,TX,75244,2022-01-01T00:00:00.000,,2022-01-01T00:00:00.000,,5001 Lbj Freeway Fwy Ste 320
1329197-04-231,1145151,Irving Lincoln Real Estate Inc.,Asia Pacific Groups,1290 24th Ave,San Francisco,CA,94122,2023-03-01T00:00:00.000,,2023-03-01T00:00:00.000,,1290 24th Ave
1329201-04-231,1145153,Lillyam Zelaya Urbina,Creaciones Lily,228 Hester Ave,San Francisco,CA,94134,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,228 Hester Ave
1329203-04-231,1145154,Barrabee Law Firm Inc.,Barrabee Law Firm Inc.,1025 Clayton St,San Francisco,CA,94117,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,1025 Clayton St
1329204-04-231,490012,Teimouri Parichehr,Wednesdae,1779 Union St,San Francisco,CA,94123,2014-05-28T00:00:00.000,,2023-04-01T00:00:00.000,,209 Morning Sun Ave
1329206-04-231,1145155,"Ushur, Inc","Ushur, Inc",3975 Freedom Cir Ste 830,Santa Clara,CA,95054,2021-04-15T00:00:00.000,,2021-04-15T00:00:00.000,,3975 Freedom Cir Ste 830
1329207-04-231,1098713,"Adrr Tile Company, Inc.",It'sugar,145 Jefferson St Ste 400,San Francisco,CA,94133,2019-02-22T00:00:00.000,,2023-02-27T00:00:00.000,,39962 Cedar Blvd
1329211-04-231,1145157,E'leva D. H. Gibson,Elevated Leadership,595 John Muir Dr Apt 429,San Francisco,CA,94132,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,595 John Muir Dr Apt 429
1329212-04-231,1009304,Wan & Company Pc,"Wan & Company, Pc",490 Post St Ste 711,San Francisco,CA,94102,2015-01-02T00:00:00.000,,2022-08-16T00:00:00.000,,490 Post St Ste 711
1329215-04-231,1145158,Samantha Fink,Spellbound Dj,533 Frederick St,San Francisco,CA,94117,2023-03-18T00:00:00.000,,2023-04-01T00:00:00.000,,533 Frederick St
1329217-04-231,1145159,Hawk Force L.L.C.,Hawk Force,2808 Albany Ave,Davis,CA,95618,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,2808 Albany Ave
1329221-04-231,1145161,Ellipsian LLC,Ellipsian LLC,548 Market St # 919113,San Francisco,CA,94104,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,548 Market St # 919113
1329223-04-231,1145162,Ariel Mazel-Gee,Ariel Mazel-Gee,4635 17th St,San Francisco,CA,94117,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,4635 17th St
1329225-04-231,1145163,"Hotel 386 Geary, LLC",Corzetti,386 Geary St,San Francisco,CA,94102,2023-04-04T00:00:00.000,,2023-04-04T00:00:00.000,,2020 Union St
1329227-04-231,1145164,Aubrey Bergauer,Changing The Narrative,853 Hayes St,San Francisco,CA,94117,2023-01-02T00:00:00.000,,2023-01-02T00:00:00.000,,853 Hayes St
1329231-04-231,1145165,"Philips Medical Capital, LLC","Philips Medical Capital, LLC",1111 Old Eagle School Rd,Wayne,PA,19087,2009-01-01T00:00:00.000,,2009-01-01T00:00:00.000,,1111 Old Eagle School Rd
1329232-04-231,1145166,"Hz II, LLC","Hz II, LLC",37 Graham St Ste 200,San Francisco,CA,94129,2022-01-01T00:00:00.000,,2022-01-01T00:00:00.000,,37 Graham St Ste 200
