ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1243794-01-201,1110887,670 Larkin Street LLC,670 Larkin Street,670 Larkin St,San Francisco,CA,94109,2020-01-23T00:00:00.000,,2020-01-23T00:00:00.000,,Po Box 470594
1243798-01-201,1110889,Alex Mughannam,Alex Mughannam,1221 Funston Ave Apt 203,San Francisco,CA,94122,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,1221 Funston Ave 203 Apt
1243800-01-201,1110890,Aiyan Huang,Fortune Gifts,807 Grant Ave,San Francisco,CA,94108,2020-01-24T00:00:00.000,,2020-01-24T00:00:00.000,,65 Cottonwood Dr
1243805-01-201,1110893,Zainab Amiri,Amiri's Mobile Accessories,2228 Edison Ave Apt 37,Sacramento,CA,95821,2020-01-24T00:00:00.000,,2020-01-24T00:00:00.000,,2228 Edison Ave Apt 44
1243812-01-201,389646,He Cai Chang Lam Man Hong,Eva's Catering,2600 Ingalls St,San Francisco,CA,94124,2005-07-07T00:00:00.000,,2005-07-07T00:00:00.000,,1707 Mckinnon Ave
1243815-01-201,1007994,Li Jinrong,Plaza Garibaldy,475 California St,San Francisco,CA,94104,2015-01-15T00:00:00.000,,2015-01-15T00:00:00.000,,312 A St Apt 5
1243817-01-201,1110898,Pavement Coatings Co.,Pavement Coatings Co.,10240 San Sevaine Way,Jurupa Valley,CA,91752,2020-01-24T00:00:00.000,,2020-01-24T00:00:00.000,,10240 San Sevaine Way
1243818-01-201,1064519,Sergio Albornoz Campos,Cochinita,601 24th St,San Francisco,CA,94107,2017-01-26T00:00:00.000,,2017-01-26T00:00:00.000,,2639 24th St Bldg
1243819-01-201,455512,Chairman Sf LLC,Chairman Sf LLC,625 2nd St,San Francisco,CA,94107,2011-01-18T00:00:00.000,,2011-01-18T00:00:00.000,,2723 Oakdale Ave
1243826-01-201,1110901,Grizzberry LLC,King Jane,3233 Lawton St,San Francisco,CA,94122,2020-01-24T00:00:00.000,,2020-01-24T00:00:00.000,,3233 Lawton St
1243827-01-201,450267,Off The Grid Services LLC,Off The Grid Services LLC,90 Broadway,San Francisco,CA,94111,2010-06-18T00:00:00.000,,2010-06-18T00:00:00.000,,1469 Pacific Ave
1243831-01-201,1110551,Baskin Investment Group LLC,"Baskin Investment Group, LLC",626 El Camino Real,San Carlos,CA,94070,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,626 El Camino Real
1243834-01-201,1019047,Mission 1275 Sf LLC,Mission 1275 Sf LLC,1271 Mission St Unit #1275,San Francisco,CA,94103,2015-08-07T00:00:00.000,,2015-08-07T00:00:00.000,,626 El Camino Real
1243845-01-201,143153,Ny Frankfurter Co Of Ca Inc,Annie's Hot Dogs,101 Stockton St,San Francisco,CA,94108,1983-08-10T00:00:00.000,,1983-08-10T00:00:00.000,,17 Shemran Ct
1243848-01-201,1102571,Dragoneats LLC,Dragoneats LLC,520 Gough St,San Francisco,CA,94102,2019-05-30T00:00:00.000,,2019-05-30T00:00:00.000,,650 Quintara St
1243849-01-201,371446,Exploratorium,Exploratorium,1241 Valencia St,San Francisco,CA,94110,1968-01-01T00:00:00.000,,1968-01-01T00:00:00.000,,Pier 17 Pier 17 100
1243852-01-201,1103514,"R.W. Block Consulting, LLC",Anser Advisory,155 Montgomery St Ste 1405,San Francisco,CA,94104,2018-09-15T00:00:00.000,,2018-09-15T00:00:00.000,,529 E Crown Point Rd Ste 170
1243853-01-201,450267,Off The Grid Services LLC,Off The Grid Services LLC,185 Berry St,San Francisco,CA,94107,2010-06-18T00:00:00.000,,2010-06-18T00:00:00.000,,1469 Pacific Ave
1243856-01-201,1075381,"Jose Cardona, Cipriano Cardona",Cardona's Food Truck,1888 Mission St,San Francisco,CA,94103,2017-08-29T00:00:00.000,,2017-08-29T00:00:00.000,,1390 Mission St Apt 402
1243857-01-201,1102580,Worldview Incorporated Dba Swayable,Swayable,600 California St Swayable,San Francisco,CA,94103,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,0000 Undeliverable Mail
1243859-01-201,486088,Roadside Rotisserie Corp,Roadside Rotisserie Corporation / Country Grill,225 Battery St,San Francisco,CA,94111,2014-01-14T00:00:00.000,,2014-01-14T00:00:00.000,,1148 E 18th St Apt 1
1243860-01-201,1013839,Hometown Creamery Inc,San Francisco's Hometown Creamery,281 Geary St,San Francisco,CA,94102,2015-05-22T00:00:00.000,,2015-05-22T00:00:00.000,,1290 9th Ave
1243861-01-201,1013839,Hometown Creamery Inc,San Francisco's Hometown Creamery,301 Pine St,San Francisco,CA,94104,2015-05-22T00:00:00.000,,2015-05-22T00:00:00.000,,1290 9th Ave
1243863-01-201,486088,Roadside Rotisserie Corp,Roadside Rotisserie Corporation / Country Grill,333 Brannan St,San Francisco,CA,94107,2014-01-14T00:00:00.000,,2014-01-14T00:00:00.000,,1148 E 18th St Apt 1
1243864-01-201,1013839,Hometown Creamery Inc,San Francisco's Hometown Creamery,340 Post St,San Francisco,CA,94108,2015-05-22T00:00:00.000,,2015-05-22T00:00:00.000,,1290 9th Ave
1243868-01-201,1110909,"Akiko's Restaurant, Inc.",Akiko's Restaurant,431 Bush St,San Francisco,CA,94108,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,295 89th St Ste 101
1243871-01-201,1002952,Bowld Acai,"Bowl'd Acai, LLC",451 Montgomery St,San Francisco,CA,94104,2014-08-19T00:00:00.000,,2014-08-19T00:00:00.000,,6324 Rocky Point Ct
1243875-01-201,143153,Ny Frankfurter Co Of Ca Inc,Annie's Hot Dogs,800 Market St,San Francisco,CA,94102,1983-08-10T00:00:00.000,,1983-08-10T00:00:00.000,,17 Shemran Ct
1243876-01-201,143153,Ny Frankfurter Co Of Ca Inc,Annie's Hot Dogs,870 Market St,San Francisco,CA,94102,1983-08-10T00:00:00.000,,1983-08-10T00:00:00.000,,17 Shemran Ct
1243877-01-201,474016,Gonzales J/Gonzales D/Carrasco,El Calamar Perubian Food Truck,85 2nd St,San Francisco,CA,94105,2012-10-30T00:00:00.000,,2012-10-30T00:00:00.000,,1487 Florida St
1243879-01-201,1063005,Chef Kwong,Serendipity SF,400 California St,San Francisco,CA,94104,2016-06-01T00:00:00.000,,2016-06-01T00:00:00.000,,30 Heath Ct
1243885-01-201,1014966,Aguilar Marco,Street Meet,100 Larkin St,San Francisco,CA,94102,2015-06-23T00:00:00.000,,2015-06-23T00:00:00.000,,1538 Palou Ave
1243889-01-201,1110912,"Nayana Anne, M.D., Inc.","Nayana Anne, M.D., Inc.",225 North Lake Merced Hills Rd,San Francisco,CA,94132,2019-10-14T00:00:00.000,,2019-10-14T00:00:00.000,,225 North Lake Merced Hills Rd
1243891-01-201,1110913,Timothy Johnson,217 3rd Avenue,217 3rd Ave Bldg,San Francisco,CA,94118,2019-11-26T00:00:00.000,,2019-11-26T00:00:00.000,,Po Box 640073
1243892-01-201,471712,Guevarra Anita G,Rita's Catering,1028 Mission St,San Francisco,CA,94103,2011-07-01T00:00:00.000,,2011-07-01T00:00:00.000,,749 Gellert Blvd
1243893-01-201,137915,Neiman-Marcus,Nm On The Square Cafe,150 Stockton St,San Francisco,CA,94108,1982-11-04T00:00:00.000,,1982-11-04T00:00:00.000,,1618 Main St # 5th Floor
1243898-01-201,395020,Noe Valley Association,Noe Valley Association,3868 24th St,San Francisco,CA,94114,2006-01-25T00:00:00.000,,2006-01-25T00:00:00.000,,1330 Castro St
1243899-01-201,395020,Noe Valley Association,Noe Valley Association,3982 24th St,San Francisco,CA,94114,2006-01-25T00:00:00.000,,2006-01-25T00:00:00.000,,1330 Castro St
1243900-01-201,389283,Frank Further Inc,Let's Be Frank,425 Hayes St,San Francisco,CA,94102,2005-06-20T00:00:00.000,,2005-06-20T00:00:00.000,,510 S Hewitt St Unit 516
1243901-01-201,1001998,Benitez Guadalupe,Tacos El Ojo De Aqua,551 3rd St,San Francisco,CA,94107,2014-07-28T00:00:00.000,,2014-07-28T00:00:00.000,,1001 Phelps St
1243903-01-201,1089211,Isidoro Serrano Gonzalez,Frutas Tepeaca,2501 Mission St,San Francisco,CA,94110,2018-06-18T00:00:00.000,,2018-06-18T00:00:00.000,,466 Almanza Dr
1243905-01-201,1110916,Kerrin Lanahan,Ml Hair Studio,1771 Union St,San Francisco,CA,94123,2020-01-24T00:00:00.000,,2020-01-24T00:00:00.000,,1771 Union St
1243907-01-201,1110917,Career Karma Inc,Career Karma,178 Bluxome St Unit 509,San Francisco,CA,94107,2018-05-23T00:00:00.000,,2018-05-23T00:00:00.000,,2261 Market St
1243915-01-201,1110921,Margarita Lopez,Margarita Lopez,366 Waller St,San Francisco,CA,94117,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,366 Waller
1243917-01-201,1110922,Amanda Cheng Dmd Pc,Days To Smile Orthodontics,586 Washington St,San Francisco,CA,94111,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,490 Post St Ste 1124
1243918-01-201,1105591,Foreign Objects LLC,Damnfine,3410 Judah St,San Francisco,CA,94122,2019-06-11T00:00:00.000,,2020-01-01T00:00:00.000,,1296 46th Ave
1243921-01-201,167175,Laboratory Corp Of America,Laboratory Corporation Of America,1 Daniel Burnham Ct Ste 391c,San Francisco,CA,94109,1999-09-07T00:00:00.000,,2019-09-01T00:00:00.000,,338 S Main St Fl 2
1243923-01-201,1075540,Sutter Bay Medical Foundation,Sutter Pacific Medial Foundation,2324 Sacramento St 111,San Francisco,CA,94115,2017-08-30T00:00:00.000,,2020-01-24T00:00:00.000,,101 Rowland Way 101 Ste
1243924-01-201,1084361,Courtney Bode,Opstales,701 Minna St 13,San Francisco,CA,94103,2018-02-26T00:00:00.000,,2019-01-01T00:00:00.000,,701 Minna St 13
1243927-01-201,477404,Guckenheimer Services LLC,Guckenheimer At Google - 215 Fremont Street (Floors 3),215 Fremont St,San Francisco,CA,94105,2013-01-01T00:00:00.000,,2020-01-24T00:00:00.000,,1017 Central Pkwy N Ste
1243930-01-201,477404,Guckenheimer Services LLC,Guckenheimer At Google - 215 Fremont Street (Floor 8),215 Fremont St,San Francisco,CA,94105,2013-01-01T00:00:00.000,,2020-01-24T00:00:00.000,,1017 Central Pkwy N Ste
1243931-01-201,1043018,Bee Partners Management Company LLC,Bee Partners Management Company LLC,50 Osgood Pl Ste 220,San Francisco,CA,94133,2014-11-06T00:00:00.000,,2016-10-17T00:00:00.000,,50 Osgood Pl Ste 220
1243932-01-201,1087934,Magic Flower LLC,Magic Flower,906 Post St,San Francisco,CA,94109,2018-05-21T00:00:00.000,,2020-01-24T00:00:00.000,,650 Rosal Way
1243933-01-201,1096168,"Critical Ideas, Inc.","Critical Ideas, Inc.",350 Rhode Island St 240-225,San Francisco,CA,94122,2018-12-20T00:00:00.000,,2019-08-19T00:00:00.000,,180 Montgomery St Ste 1860
1243934-01-201,1000592,Maha Investments LLC,Maha Investments LLC,201 Mission St Ste 1350,San Francisco,CA,94105,2014-07-01T00:00:00.000,,2020-01-24T00:00:00.000,,2170 Jackson St 3 #
1243935-01-201,1067256,Startup Temple Inc,908 Coliving,908 Broadway St,San Francisco,CA,94133,2017-03-16T00:00:00.000,,2019-01-01T00:00:00.000,,490 Post St Ste 526
1243937-01-201,1110923,Thomson Fabrication And Design,Thomson Fabrication And Design,986 Clayton St,San Francisco,CA,94117,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,986 Clayton St
1243941-01-201,1110925,Pamela Hollings,Pamela Hollings Works,324 Foerster St,San Francisco,CA,94112,2020-01-25T00:00:00.000,,2020-01-25T00:00:00.000,,324 Foerster St
1243947-01-201,1110928,Jay Badenhope,Jay Badenhope,231 Duncan St,San Francisco,CA,94131,2020-01-25T00:00:00.000,,2020-01-25T00:00:00.000,,231 Duncan St
1243955-01-201,1018948,Morcopy Communications LLC,Morcopy Communications LLC,1806 Belles St Ste 10a,San Francisco,CA,94129,2015-08-28T00:00:00.000,,2016-12-15T00:00:00.000,,1806 Belles St 10a Ste
1243959-01-201,1110932,Colette Jim,Colette Jim,255 Bright St,San Francisco,CA,94132,2020-01-25T00:00:00.000,,2020-01-25T00:00:00.000,,255 Bright St
1243961-01-201,1110933,Gabriel M Castillo,Gmc Interior Design LLC,676 Geary St Apt 404,San Francisco,CA,94102,2020-01-16T00:00:00.000,,2020-01-16T00:00:00.000,,676 Geary St 404 Apt
1243967-01-201,1110936,Abe Music & Entertainment,Abe Music & Entertainment,683 Brannan St Apt 216,San Francisco,CA,94107,2020-01-26T00:00:00.000,,2020-01-26T00:00:00.000,,1250 Pine St Apt 7
1243980-01-201,1101937,Quirqus Inc.,Quirqus Inc,201 Spear St 1100,San Francisco,CA,94105,2019-05-04T00:00:00.000,,2019-05-29T00:00:00.000,,201 Spear St 1100 Ste
1243992-01-201,1110947,"Big Belly Solar, LLC","Big Belly Solar, LLC",150 A St Ste 103,Needham,MA,2494,2019-09-23T00:00:00.000,,2019-09-23T00:00:00.000,,150 A St 103 Ste
1243996-01-201,1110949,Bp Products North America Inc,Bp Products North America Inc,501 Westlake Park Blvd,Houston,TX,77079,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,Po Box 941912
1244004-01-201,1110954,Peiguang Chi,Youle Traditional Chinese Medicine,863 Clay St Bldg 218,San Francisco,CA,94108,2020-01-27T00:00:00.000,,2020-01-27T00:00:00.000,,1631 Ortega St
1244010-01-201,1110957,Generation Re Inc.,Generation Re Inc.,4157 24th St,San Francisco,CA,94114,2020-01-13T00:00:00.000,,2020-01-13T00:00:00.000,,4157 24th St
1244014-01-201,1110959,Massoud Oshaghi,"O Mike's Construction Company, Inc.",162 Greenwood Ave,San Rafael,CA,94901,2020-01-17T00:00:00.000,,2020-01-17T00:00:00.000,,0000 Undeliverable Mail
1244015-01-201,378208,Perez Jose & Caballero Elena,El Gallo Giro,3055 23rd St,San Francisco,CA,94110,2004-07-01T00:00:00.000,,2004-07-01T00:00:00.000,,139 Duval Dr
1244022-01-201,1110962,Margena Wade,Margena Wade,8338 Iris St,Oakland,CA,94605,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,0000 Undeliverable Mail
1244024-01-201,1091109,Gregory Crispin Viloria,Monks Media Works,3758 Sacramento N St,San Francisco,CA,94118,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,3758 Sacramento St
1244032-01-201,1110966,Tassel Software Inc.,Tassel Software,2150 Ortega Street,San Francisco,CA,94122,2020-01-27T00:00:00.000,,2020-01-27T00:00:00.000,,Po Box 16636
1244048-01-201,1099956,Ramen-Ya,Yokozuna Ramen Tavern,1968 Lombard St,San Francisco,CA,94123,2019-03-25T00:00:00.000,,2019-03-25T00:00:00.000,,0000 Undeliverable Mail
1244060-01-201,1009613,Seniores Pizza 2014 Inc,Seniore's Pizza,456 Haight St,San Francisco,CA,94117,2015-02-24T00:00:00.000,,2020-01-01T00:00:00.000,,456 Haight St
1244062-01-201,1110979,Susan Iliinsky,Rabbi Me'irah Iliinsky,1555 5th Ave Apt 104,San Francisco,CA,94122,2020-01-27T00:00:00.000,,2020-01-27T00:00:00.000,,1555 5th Ave 104 Apt
1244071-01-201,478346,Aquitaine LLC,Aquitaine LLC,216 Church St,San Francisco,CA,94114,2013-05-01T00:00:00.000,,2020-01-01T00:00:00.000,,216 Church St
1244077-01-201,1110986,"Axiom, Inc","Axiom, Inc",1390 Market St Ste 200,San Francisco,CA,94102,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,2101 E El Segundo St 400 Ste
1244087-01-201,1110991,Charrette Works LLC,Charrette Works LLC,1340 25th St,San Francisco,CA,94107,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,Po Box 411134
1244099-01-201,197712,Richards Watson & Gershon,"Richards, Watson & Gershon",1 Sansome St Ste 2850,San Francisco,CA,94104,1997-06-02T00:00:00.000,,2019-12-16T00:00:00.000,,350 S Grand Ave # 37
1244100-01-201,1038745,Xuereb Family Survivors Trust,Sakura Apartments,1890 Sutter St Unit 312,San Francisco,CA,94115,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 613
1244105-01-201,469942,Amazon Advertising LLC,Amazon Advertising LLC,525 Market St,San Francisco,CA,94105,2012-04-01T00:00:00.000,,2020-01-01T00:00:00.000,,Po Box 81207
1244113-01-201,1029581,Betterup Inc,"Betterup, Inc.",1200 Folsom Street,San Francisco,CA,94103,2013-12-13T00:00:00.000,,2019-01-01T00:00:00.000,,3100 E 5th St Ste 350
1244122-01-201,1110998,Sergio Cotom,Sergio Janitorial Services,56 Edinburgh St,San Francisco,CA,94112,2020-01-27T00:00:00.000,,2020-01-27T00:00:00.000,,56 Edinburgh St
1244124-01-201,1110999,Tonia Wall,Tonia Wall,38 Conrad St,San Francisco,CA,94131,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,38 Conrad St
1244130-01-201,1111002,Weatherwax Biotechnologies Corporation,Weatherwax Biotechnologies Corporation,953 Indiana St,San Francisco,CA,94107,2020-01-27T00:00:00.000,,2020-01-27T00:00:00.000,,2261 Market St
1244139-01-201,1110969,Hope Mitnick,Odessa Architecture,116 Virginia Ave,San Francisco,CA,94110,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,116 Virginia Ave
1244141-01-201,1111006,"Mint Mobile, LLC","Mint Mobile, LLC",1550 Scenic Ave. Ste 100,Costa Mesa,CA,92626,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,3575 Piedmont Rd Ne Bldg 15-1550
1244153-01-201,1111013,Cecchini Realty Co.,Cecchini Realty Co.,Diamond Hts Blvd Ste 527,San Francisco,CA,94131,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,5214f Diamond Hts Blvd 527 Ste
1244155-01-201,1111014,Joshua Bonnette,Joshua Bonnette,871 Page St,San Francisco,CA,94117,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,871 Page St
1244157-01-201,1111015,"Apaman U.S.A., Corp.","Apaman U.S.A., Corp.",88 Kearny Street,San Francisco,CA,94108,2020-01-14T00:00:00.000,,2020-01-14T00:00:00.000,,0000 Undeliverable Mail
1244159-01-201,1111016,John R Dertinger,Dertinger Financial & Tax,1450 Franklin St Unit 803,San Francisco,CA,94109,2020-01-28T00:00:00.000,,2020-01-28T00:00:00.000,,1050 Franklin St Apt 501
1244167-01-201,1111020,Trull Consulting LLC,Trull Consulting LLC,2000 19th St,San Francisco,CA,94107,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,2000 19th St
1244171-01-201,1111022,Sarah Green,Fog & Moss Studio,2128 Folsom St,San Francisco,CA,94110,2020-01-28T00:00:00.000,,2020-01-28T00:00:00.000,,1228 3rd Ave
1244175-01-201,1111026,Quality Built LLC,Quality Built LLC,633 S Andrews Ave Ste 204,Fort Lauderdale,FL,33301,2019-12-01T00:00:00.000,,2019-12-01T00:00:00.000,,633 S Andrews Ave 204 Ste
1244185-01-201,1111032,G M Building And Construction Inc,G M  Building And Construction Inc,3149 California St,San Francisco,CA,94115,2020-01-27T00:00:00.000,,2020-01-27T00:00:00.000,,3149 California St
1244187-01-201,1111033,Mark Westburg,Mark Westburg Painting,4635 18th St Unit,San Francisco,CA,94114,2020-01-27T00:00:00.000,,2020-01-27T00:00:00.000,,4635 18th St Unit
1244193-01-201,1111036,Hargreaves Jones Landscape Architecture D.P.C,"Hargreaves Jones Landscape Architecture, Inc.",315 Bay St Fl 3,San Francisco,CA,94133,2019-10-01T00:00:00.000,,2019-10-01T00:00:00.000,,30 Broad St # 41
1244195-01-201,1111037,Sky Aviation Leasing Management LLC,Sky Aviation Leasing Management LLC,559 Pacific Ave,San Francisco,CA,94133,2019-05-01T00:00:00.000,,2019-05-01T00:00:00.000,,559 Pacific Ave
