ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1337557-07-231,1058654,Side Inc,Realiv,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2023-07-11T00:00:00.000,,580 4th St
1337560-07-231,1148529,"247 Concrete, Inc.",247 Concrete Inc,898 Canoas Creek Cir,San Jose,CA,95136,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,898 Canoas Creek Circle Cir
1337562-07-231,1148530,Lavender's Lounge LLC,Lavender's Lounge LLC,2004 Gough St,San Francisco,CA,94109,2023-06-30T00:00:00.000,,2023-06-30T00:00:00.000,,0000 Undeliverable Mail
1337565-07-231,1148531,Alpha Dynamic Group Inc,Alpha Dynamic Builders,156 Mcnear Cir,Petaluma,CA,94952,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,156 Mcnear Cir
1337567-07-231,1148532,Jasmine Oberste,The Tea Garden,1420 Addison St Apt 107,Berkeley,CA,94702,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,1420 Addison St Apt 107
1337568-07-231,1137105,Nicolasa Cruz Hernandez,Team Cleaner SF,233 Edinburgh St,San Francisco,CA,94112,2022-07-20T00:00:00.000,,2023-07-11T00:00:00.000,,233 Edinburgh St
1337571-07-231,1058654,Side Inc,Talavera Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2023-07-11T00:00:00.000,,580 4th St
1337573-07-231,1148536,"Buttons International Mfg., Inc.","Buttons International Mfg., Inc.",2359 35th Avenue,San Francisco,CA,94116,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,2359 35th Avenue
1337574-07-231,1058654,Side Inc,Talavera,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2023-07-11T00:00:00.000,,580 4th St
1337575-07-231,1100169,Scott Newcombe,Scott Newcombe,2211 Post St Ste 300,San Francisco,CA,94115,2017-07-19T00:00:00.000,,2023-03-08T00:00:00.000,,2211 Post St Ste 300
1337577-07-231,1116002,Afresh Technologies Inc.,Afresh Technologies Inc,33 New Montgomery St Ste 1100,San Francisco,CA,94105,2017-04-01T00:00:00.000,,2022-09-12T00:00:00.000,,490 43rd St Ste 121
1337578-07-231,1148540,Al J Electric,Al J Electric,1559 Sloat Blvd # 188,San Francisco,CA,94132,2023-07-10T00:00:00.000,,2023-07-10T00:00:00.000,,1559 Sloat Blvd 188
1337579-07-231,1020880,Cavalli John,Notary Public San Francisco,50 California St # 15 Flr,San Francisco,CA,94111,2015-11-15T00:00:00.000,,2023-07-11T00:00:00.000,,50 California St Fl 15
1337580-07-231,1088110,Caroline Leeb,Spark Studio,72 Dawnview Way,San Francisco,CA,94131,2018-05-23T00:00:00.000,,2023-04-05T00:00:00.000,,72 Dawnview Way
1337581-07-231,430597,Foose Marc P,Fooseworks Construction,72 Vendola Dr,San Rafael,CA,94903,2008-04-01T00:00:00.000,,2023-07-10T00:00:00.000,,72 Vendola Dr
1337583-07-231,1148541,Wfg National Title Insurance Company,Wfg National Title Insurance Company,689 Portola Dr,San Francisco,CA,94127,2023-07-05T00:00:00.000,,2023-07-05T00:00:00.000,,12909 Sw 68th Pkwy Ste 350
1337584-07-231,1148541,Wfg National Title Insurance Company,Wfg National Title Insurance Company,235 Pine St Ste 1675,San Francisco,CA,94104,2023-07-05T00:00:00.000,,2023-07-05T00:00:00.000,,12909 Sw 68th Pkwy Ste 350
1337585-07-231,1003482,New Century Chamber Orchestra,New Century Chamber Orchestra,22 Battery St Ste 500,San Francisco,CA,94111,1998-09-01T00:00:00.000,,2022-04-01T00:00:00.000,,22 Battery St Ste 500
1337589-07-231,1148543,Prompt Cleaning Solutions,Prompt Cleaning Solutions,548 Market St,San Francisco,CA,94104,2023-06-19T00:00:00.000,,2023-06-19T00:00:00.000,,293 Pope St
1337591-07-231,1148544,Dean Hosting,Dean Hosting,3426 19th St # A,San Francisco,CA,94110,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,3426 19th St # A
1337593-07-231,1148545,Compass Rose Communications,Compass Rose Communications LLC,2635 24th Ave,San Francisco,CA,94116,2023-07-07T00:00:00.000,,2023-07-07T00:00:00.000,,2635 24th Ave
1337595-07-231,1148546,"D&L Siding, Inc.","D&L Siding, Inc.",2800 Sloat Blvd,San Francisco,CA,94116,2023-07-03T00:00:00.000,,2023-07-03T00:00:00.000,,8303 Sierra College Blvd Ste 126
1337599-07-231,1148548,In Real Life Apparel LLC,In Real Life Apparel LLC,3710 Lone Tree Way # 566,Antioch,CA,94509,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,0000 Undeliverable Mail
1337600-07-231,1089223,Geetali Chitre,"Geetali Chitre, Psyd",582 Market St Ste 1210,San Francisco,CA,94104,2018-06-18T00:00:00.000,,2022-11-01T00:00:00.000,,582 Market St Ste 1210
1337602-07-231,1148549,Rc Consulting Ops LLC,Rc Consulting Ops LLC,1 Polk St Unit 200,San Francisco,CA,94102,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,1 Polk St Unit 402
1337604-07-231,1148550,Clarivate Analytics (Us) LLC,Clarivate Analytics (Us) LLC,789 E Eisenhower Park,Ann Arbor,MI,48108,2017-01-01T00:00:00.000,,2017-01-01T00:00:00.000,,789 E Eisenhower Park
1337605-07-231,1016708,Lewandowski Family Trust,Lewandowski Trust,2325 Ocean Ave,San Francisco,CA,94127,2015-08-04T00:00:00.000,,2021-01-01T00:00:00.000,,59 Pinheiro Cir
1337607-07-231,1148551,Impact Amplified LLC,Impact Amplified LLC,1370 7 Ave,San Francisco,CA,94122,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,1370 7 Ave
1337609-07-231,1148552,Leticia V Silva Flores,Milagros Movers,3069 26th St,San Francisco,CA,94110,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,3069 26th St
1337611-07-231,1148553,Decor Iq,Decor Iq,1310 W Laurel,San Antonio,TX,78201,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,1310 W Laurel
1337612-07-231,167468,"Coordinated Resources, Inc. Of San Francisco","Annecillary, Inc.",585 Howard St,San Francisco,CA,94105,1986-05-01T00:00:00.000,,2022-04-02T00:00:00.000,,585 Howard St
1337614-07-231,1148555,Mj Kitchen Inc,Taqueria Poblana,3030 San Bruno Ave,San Francisco,CA,94134,2023-07-10T00:00:00.000,,2023-07-11T00:00:00.000,,3030 San Bruno Ave
1337616-07-231,1148556,"Mantlebio, Inc.","Mantlebio, Inc.",2261 Market St # 5276,San Francisco,CA,94114,2023-06-27T00:00:00.000,,2023-06-27T00:00:00.000,,2261 Market St # 5276
1337621-07-231,162757,Emerald Fund Inc,Emerald Fund Inc,155 Montgomery St Ste 1100,San Francisco,CA,94104,1979-01-01T00:00:00.000,,2023-07-01T00:00:00.000,,155 Montgomery St Ste 1100
1337622-07-231,162757,Emerald Fund Inc,Emerald Property Management,155 Montgomery St Ste 1100,San Francisco,CA,94104,1979-01-01T00:00:00.000,,2023-07-01T00:00:00.000,,155 Montgomery St Ste 1100
1337623-07-231,489893,Emerald Fund II LLC,Emerald Fund II LLC,155 Montgomery St Ste 1100,San Francisco,CA,94104,2012-10-08T00:00:00.000,,2023-07-01T00:00:00.000,,155 Montgomery St Ste 1100
1337625-07-231,1148559,Jadoresclozet LLC,Jadoresclozet LLC,2000 Revere Ave,San Francisco,CA,94124,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,2072 Catalpa Way
1337627-07-231,1148560,El Oaxaquno Film LLC,El Oaxaquno Film LLC,170256 Po Box,San Francisco,CA,94117,2023-07-09T00:00:00.000,,2023-07-09T00:00:00.000,,170256 Po Box
1337629-07-231,1148561,Alena Nikanovich,Alena Nikanovich,207 Harbor Rd,San Francisco,CA,94124,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,207 Harbor Rd
1337632-07-231,457946,Facebook Inc,Whisper.Ai,260 8th St,San Francisco,CA,94103,2006-07-01T00:00:00.000,,2023-05-31T00:00:00.000,,1601 Willow Rd
1337634-07-231,1148563,Felix Gaona,Vintagefelix,1401 Mission St Apt 304,San Francisco,CA,94103,2019-01-01T00:00:00.000,,2019-01-01T00:00:00.000,,1401 Mission St Apt 304
1337637-07-231,1148564,Alexander Esguerra,Adle International,5214 F Diamond Heights Blvd Unit 756,San Francisco,CA,94131,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,5214f Diamond Heights Blvd # 756
1337650-07-231,1148570,Bay Root Enterprise,Bay Root Enterprise,850 S South Van Ness Ave Ste 17,San Francisco,CA,94110,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,850 S Van Ness Ave Ste 17
1337652-07-231,1148571,Art Of Finance LLC,Pel SF,2340 Irving St Ste 104,San Francisco,CA,94122,2022-08-02T00:00:00.000,,2023-07-12T00:00:00.000,,0000 Undeliverable Mail
1337654-07-231,1148572,Buttercup Cleaning LLC,Buttercup Cleaning Co,1140 Bacon St,San Francisco,CA,94134,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,1140 Bacon St
1337656-07-231,1148573,Mind Your Business Consulting,Mind Your Business Consulting,20 Latona St Apt B,San Francisco,CA,94124,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,20 Latona St Apt B
1337658-07-231,1148574,Ebrahim Nematihosseinabadi,Ebrahim Nematihosseinabadi,388 Beale St Apt 1106,San Francisco,CA,94105,2023-08-01T00:00:00.000,,2023-08-01T00:00:00.000,,388 Beale St Apt 1106
1337659-07-231,1088598,"Lambda Labs, Inc.","Lambda, Inc.",2565 3rd St Ste 244,San Francisco,CA,94107,2018-04-01T00:00:00.000,,2018-04-01T00:00:00.000,,2510 Zanker Rd
1337663-07-231,476660,Electrical Express Inc,Electrical Express Inc,375 Alabama St Ste 100,San Francisco,CA,94110,2013-02-14T00:00:00.000,,2023-07-11T00:00:00.000,,375 Alabama St Ste 100
1337664-07-231,1148576,"Spp Fund II, LLC","Spp Fund II, LLC",300 Carnegie Ctr Ste 300,Princeton,NJ,8540,2011-11-01T00:00:00.000,,2011-11-01T00:00:00.000,,300 Carnegie Ctr Ste 300
1337665-07-231,1148046,Blosser Real Estate Group,Blosser Real Estate Group,3809 20th St Apt 204,San Francisco,CA,94114,2023-03-13T00:00:00.000,,2023-07-12T00:00:00.000,,3809 20th St Apt 204
1337669-07-231,1148579,Lumindt Labs Inc,Lumindt Labs Inc,2325 3rd St Ste 224,San Francisco,CA,94107,2023-07-03T00:00:00.000,,2023-07-03T00:00:00.000,,2325 3rd St Ste 224
1337671-07-231,1148580,"Verto Coaching & Consulting, LLC","Verto Coaching & Consulting, LLC",442 Excelsior Ave,San Francisco,CA,94112,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,442 Excelsior Ave
1337672-07-231,1127626,Suzanne Kim,Suzanne Kim,850 Clay St,San Francisco,CA,94108,2021-08-17T00:00:00.000,,2023-06-01T00:00:00.000,,850 Clay St
1337675-07-231,151688,Bluzands Inc,Bluzands Inc Dba Bluzands Tour & Travel,898 N Rengstorff Ave Frnt,Mountain View,CA,94043,1985-07-03T00:00:00.000,,2023-07-10T00:00:00.000,,323 Geary St Ste 315
1337676-07-231,324637,Swedlow T E & Washbourne R,Itvt,1147 Naples St,San Francisco,CA,94112,1999-01-01T00:00:00.000,,2019-01-02T00:00:00.000,,1147 Naples St
1337677-07-231,324637,Swedlow T E & Washbourne R,Interactivetv Today,1147 Naples St,San Francisco,CA,94112,1999-01-01T00:00:00.000,,2019-01-02T00:00:00.000,,1147 Naples St
1337678-07-231,324637,Swedlow T E & Washbourne R,Jetplanet,1147 Naples St,San Francisco,CA,94112,1999-01-01T00:00:00.000,,2019-01-02T00:00:00.000,,1147 Naples St
1337680-07-231,1148583,Frenchfounders Inc.,Frenchfounders Inc,1411 Broadway Fl 16,New York,NY,10018,2023-05-08T00:00:00.000,,2023-05-08T00:00:00.000,,1411 Broadway Fl 16
1337681-07-231,341124,Non Profit Housing Assoc Of Nc,Non-Profit Housing Association Of Northern California,49 Stevenson St Ste 500,San Francisco,CA,94105,2000-11-06T00:00:00.000,,2023-07-01T00:00:00.000,,49 Stevenson St Ste 500
1337682-07-231,341124,Non Profit Housing Assoc Of Nc,Nph,49 Stevenson St Ste 500,San Francisco,CA,94105,2000-11-06T00:00:00.000,,2023-07-01T00:00:00.000,,49 Stevenson St Ste 500
1337687-07-231,1148585,Ilya Khristoforov,Ilya Khristoforov,1661 B Fulton St,San Francisco,CA,94117,2023-07-10T00:00:00.000,,2023-07-10T00:00:00.000,,1661 Fulton St Apt B
1337690-07-231,1148587,Splendiferous Management Corporation,Splendiferous Management Corporation,2865 24th St,San Francisco,CA,94110,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,2865 24th St
1337692-07-231,1148588,Graham Francis,Manus Facta Goods,112 30th St Apt 3,San Francisco,CA,94110,2023-07-03T00:00:00.000,,2023-07-03T00:00:00.000,,112 30th St Apt 3
1337693-07-231,1122518,Jk Plumbing LLC,Jk Plumbing LLC,1008 Edwards Rd,Burlingame,CA,94010,2021-03-22T00:00:00.000,,2023-03-01T00:00:00.000,,1008 Edwards Rd
1337696-07-231,1148589,Keystone Home Improvements Inc,Keystone Home Improvements Inc,3935 Burckhalter Ave,Oakland,CA,94605,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,3935 Burckhalter Ave
1337698-07-231,425234,Health Link,Health Link Home Health Agency,550 Bryant St Ste 2a,San Francisco,CA,94107,2007-06-08T00:00:00.000,,2023-06-30T00:00:00.000,,550 Bryant St Ste 2a
1337700-07-231,1148591,Jesco,Jesco,2960 Mount Diablo St,Concord,CA,94520,2023-07-10T00:00:00.000,,2023-07-10T00:00:00.000,,2960 Mount Diablo St
1337701-07-231,306303,Us Behavioral Hlth Plan Calif,Optumhealth Behavioral Solutions Of California,595 Market St Fl 23,San Francisco,CA,94105,1996-07-01T00:00:00.000,,2023-06-01T00:00:00.000,,9900 Bren Rd E
1337703-07-231,1148592,IVy En Rose,278 Vernon Street,278 Vernon St,San Francisco,CA,94132,2021-07-01T00:00:00.000,,2023-07-12T00:00:00.000,,161 West Portal Ave
1337704-07-231,1148592,IVy En Rose,IVy En Rose,161 West Portal Ave,San Francisco,CA,94127,2021-07-01T00:00:00.000,,2022-11-04T00:00:00.000,,161 West Portal Ave
1337706-07-231,1148593,Fades And Shaves SF,Fades And Shaves SF,1618 Revere Ave,San Francisco,CA,94124,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,1618 Revere Ave
1337709-07-231,427768,Juul Labs Inc,Main Mission LLC,123 Mission St,San Francisco,CA,94105,2008-04-01T00:00:00.000,,2019-01-01T00:00:00.000,,1000 F St Nw Fl 8
1337713-07-231,1148596,Pinnacle Contractors,Pinnacle Contractors,608 S Railroad Ave Bldg,San Mateo,CA,94401,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,608 S Railroad Ave Bldg
1337715-07-231,1148597,City School Gear And Streetwear LLC,City School Gear And Streetwear LLC,863 863 37th Avenue Ave,San Francisco,CA,94121,2023-06-01T00:00:00.000,,2023-06-01T00:00:00.000,,863 37 Ave
1337717-07-231,306303,Us Behavioral Hlth Plan Calif,"Us Behavioral Health Plan, California",595 Market St Fl 23,San Francisco,CA,94105,1996-07-01T00:00:00.000,,2023-06-01T00:00:00.000,,9900 Bren Rd E
1337718-07-231,472612,Khn Solutions LLC,Khn Solutions LLC,300 Broadway Ste 26,San Francisco,CA,94133,2012-09-01T00:00:00.000,,2012-09-01T00:00:00.000,,300 Broadway Ste 26
1337720-07-231,1148598,"Upm Digital Media, LLC","Upm Digital Media, LLC",2920 Yorba St,San Francisco,CA,94116,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,2920 Yorba St
1337722-07-231,1148599,Andreasen Security Safe Inc,Andreasen Security Safe Inc,1753 Addison Way,Hayward,CA,94544,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,1753 Addison Way
1337724-07-231,1148600,Bernal Hill Builders Inc,Bernal Hill Builders Inc,51 Wool St,San Francisco,CA,94110,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,51 Wool St
1337725-07-231,475681,Otero Maria Carolina,Top Quality Window Washing,601 Van Ness Ave Ste E856,San Francisco,CA,94102,2013-01-15T00:00:00.000,,2023-07-10T00:00:00.000,,601 Van Ness Ave # Suite E856
1337727-07-231,1148601,Couture Galure,Couture Galure,1375 Thomas Ave,San Francisco,CA,94124,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,2160 Edgebrook Pl
1337729-07-231,1148602,Kathryn Pavlacka,Asanda Pavlacka Integrative Health,1801 Bush St Ste 131f,San Francisco,CA,94109,2023-06-01T00:00:00.000,,2023-06-01T00:00:00.000,,1801 Bush St Ste 131f
1337731-07-231,1148603,Big Mamaz Soul Food J&J LLC,Big Mamaz Soulfood J&J LLC,20093 Hathaway Ave,Hayward,CA,94541,2022-11-09T00:00:00.000,,2022-11-09T00:00:00.000,,20093 Hathaway Ave
1337733-07-231,1148604,X-Ray Plumbing And Drain LLC,X-Ray Plumbing And Drain LLC,912 Cole St Ste 266,San Francisco,CA,94117,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,912 Cole St Ste 266
1337735-07-231,1148605,Carlos H Calderon Montecinos,Mcj Cleaning Services,187 Lobos St,San Francisco,CA,94112,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,187 Lobos St
1337741-07-231,1145278,"Goodrx, Inc.",Heydoctor LLC,2701 Olympic Blvd Ste 200,Santa Monica,CA,90404,2016-11-21T00:00:00.000,,2016-11-21T00:00:00.000,,2701 Olympic Blvd Ste 200
1337742-07-231,1125066,Glasp Inc,Glasp Inc.,1 Embarcadero Ctr Lobby Le,San Francisco,CA,94111,2021-06-01T00:00:00.000,,2023-07-05T00:00:00.000,,351 King St Unit 725
1337743-07-231,1078034,The Shipyard Communities LLC,"Cp Development Co, LLC",2000 Fivepoint Fl 4,Irvine,CA,92618,2016-05-02T00:00:00.000,,2016-05-02T00:00:00.000,,2000 Fivepoint Fl 4
1337744-07-231,1078034,The Shipyard Communities LLC,Tsc Management Co. LLC,2000 Fivepoint Fl 4,Irvine,CA,92618,2016-05-02T00:00:00.000,,2016-05-02T00:00:00.000,,2000 Fivepoint Fl 4
1337745-07-231,430966,Forst Laura K,Laura Forst,3891 Clay St,San Francisco,CA,94118,2008-07-01T00:00:00.000,,2023-07-03T00:00:00.000,,3891 Clay St
1337747-07-231,1095995,Propeller,Propeller Sfo,115 Sansome St Ste 400,San Francisco,CA,94104,2016-06-20T00:00:00.000,,2021-10-07T00:00:00.000,,Po Box 6860
1337749-07-231,1124875,Van Ness Bureau LLC,Hazy Home,542 Laguna St,San Francisco,CA,94102,2021-03-11T00:00:00.000,,2023-07-12T00:00:00.000,,2489 15th St
1337750-07-231,1124875,Van Ness Bureau LLC,Hazy Home,546 Laguna St,San Francisco,CA,94102,2021-03-11T00:00:00.000,,2023-07-12T00:00:00.000,,2489 15th St
1337752-07-231,487934,Kiavi Inc,"Kiavi, Inc.",575 Market St Ste 1600,San Francisco,CA,94105,2013-06-28T00:00:00.000,,2021-09-27T00:00:00.000,,575 Market St Ste 1600
1337754-07-231,1148615,"Edward L, Moore Enterprises LLC",Magical Moments Photo Booth Experience,22304 City Center Dr Apt 3114,Hayward,CA,94541,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,867 Mcallister St
1337756-07-231,1148616,Beijing Shopping Center Inc,Beijing Shopping Center Inc,826 Grant Ave,San Francisco,CA,94108,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,826 Grant Ave
1337757-07-231,1145959,Esther R Palomino,Palomino Vitamins,711 Eddy St Apt 13n,San Francisco,CA,94109,2023-04-26T00:00:00.000,,2023-07-12T00:00:00.000,,125 Mason St Apt 307
1337758-07-231,1126576,John Etcheverry,Dr John Etcheverry Dc.Com,3583 Mission St Unit A,San Francisco,CA,94110,2021-07-28T00:00:00.000,,2023-01-01T00:00:00.000,,3583 Mission St Unit A
1337764-07-231,1148621,"Sierra Madre Associates, Lp","Sierra Madre Associates, Lp",421 Leavenworth St Bldg,San Francisco,CA,94102,2023-03-08T00:00:00.000,,2023-03-08T00:00:00.000,,201 Eddy St Bldg
1337766-07-231,1148622,Maes X 4 LLC,Maes X 4 LLC,2760 Semi Seminole Cir,Fairfield,CA,94534,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,2760 Seminole Circle Cir
1337768-07-231,1148623,Askmee Inc,Notegoat,1229 Connecticut St,San Francisco,CA,94107,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,2912 Diamond St Unit 353
1337770-07-231,1148624,Bus Daddy,Bus Daddy,1740 Beach St Apt 10,San Francisco,CA,94123,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,1740 Beach St Apt 10
1337772-07-231,1148625,Birdhouse Apothecary LLC,Birdhouse Apothecary LLC,454 London St,San Francisco,CA,94112,2023-06-01T00:00:00.000,,2023-06-01T00:00:00.000,,454 London St
1337774-07-231,1148626,Ashley August,Nanka,3680 17th St Apt 3,San Francisco,CA,94114,2023-07-11T00:00:00.000,,2023-07-11T00:00:00.000,,3680 17th St Apt 3
1337775-07-231,1014046,Hair Play Inc,"Hair Play, Inc",695 San Jose Ave,San Francisco,CA,94110,2014-12-19T00:00:00.000,,2021-07-11T00:00:00.000,,695 San Jose Ave
1337777-07-231,1148627,Jill Arehart,Omnia Investigations,3030 B 16th St,San Francisco,CA,94103,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,1269 Addison St
1337780-07-231,1148629,Solid Solutions,Solid Solutions,150 Van Ness Ave Apt 426,San Francisco,CA,94102,2022-10-19T00:00:00.000,,2022-10-19T00:00:00.000,,150 Van Ness Ave Apt 426
1337781-07-231,1148628,Irislourdes P Legaspi,Poin2travel,410 Mastick Avenue,San Bruno,CA,94066,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,410 Mastick Avenue
1337785-07-231,1148631,Grin Technologies Inc.,Grin Technologies Inc.,400 Capitol Mall Fl 9,Sacramento,CA,95814,2021-03-29T00:00:00.000,,2021-03-29T00:00:00.000,,400 Capitol Mall Mall Fl 9
1337787-07-231,1148632,San Francisco Roofing Hf Inc,San Francisco Roofing Hf Inc,68 Alvarado St,San Francisco,CA,94110,2023-07-12T00:00:00.000,,2023-07-12T00:00:00.000,,68 Alvarado St
1337789-07-231,1148633,Clinically Yours,Clinically Yours,2501 Shorey,Fairfield,CA,94533,2023-06-15T00:00:00.000,,2023-06-15T00:00:00.000,,2501 Shorey Way
1337790-07-231,158321,Vos Barbara E,"Barbara Vos, Ccp,Lmt",870 Market St Ste 709,San Francisco,CA,94102,2005-07-06T00:00:00.000,,2023-07-13T00:00:00.000,,8 Visitacion Ave Apt V5
1337792-07-231,1148634,"Rnn National, LLC","Rnn National, LLC",800 Westchester Ave Bldg S64,Rye Brook,NY,10573,2020-02-01T00:00:00.000,,2020-02-01T00:00:00.000,,800 Westchester Ave Bldg S640
1337794-07-231,1148635,Set The Table,California Sweet Chicken,315 Montgomery St Fl 9,San Francisco,CA,94104,2023-05-01T00:00:00.000,,2023-05-01T00:00:00.000,,0000 Undeliverable Mail
1337797-07-231,1148636,Timepayment Corp,Timepayment Corp,200 Summit Dr Ste 100,Burlington,MA,1803,2007-04-10T00:00:00.000,,2007-04-10T00:00:00.000,,200 Summit Dr Ste 100
1337798-07-231,463401,Flow Masters Plumbing Inc,Flow Masters Plumbing Inc,6169 Mission St,Daly City,CA,94014,2011-10-01T00:00:00.000,,2011-10-01T00:00:00.000,,6169 Mission St
1337800-07-231,1148637,Elegant Homes Construction Inc.,Elegant Homes Construction Inc.,136 Cora St,San Francisco,CA,94134,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,136 Cora St
1337804-07-231,1017951,Gloria Peralta,Gloria's Flowers,162 Peabody St,San Francisco,CA,94134,2015-09-08T00:00:00.000,,2023-07-11T00:00:00.000,,162 Peabody St
