ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1255628-07-201,1066661,Agentdesks Incorporated,Radius Agent,1160 Battery St 100,San Francisco,CA,94111,2015-09-01T00:00:00.000,,2020-07-13T00:00:00.000,,1160 Battery St # 100ste
1255629-07-201,1061181,Smack Happy Design,Smack Happy Design,219 Hartford St,San Francisco,CA,94114,2008-01-01T00:00:00.000,,2019-11-20T00:00:00.000,,219 Hartford St
1255630-07-201,1066661,Agentdesks Incorporated,Radius Agent Realty,1160 Battery St Ste 100,San Francisco,CA,94111,2015-09-01T00:00:00.000,,2020-07-13T00:00:00.000,,1160 Battery St # 100ste
1255632-07-201,1017521,Briggs Akalan Structural Engineering,Briggs Akalan Structural Engineering,582 Market St Ste 1402,San Francisco,CA,94104,2015-08-24T00:00:00.000,,2019-08-25T00:00:00.000,,582 Market St 1402 Ste
1255633-07-201,1017521,Briggs Akalan Structural Engineering,Base Design,582 Market St Ste 1402,San Francisco,CA,94104,2015-08-24T00:00:00.000,,2019-08-25T00:00:00.000,,582 Market St 1402 Ste
1255634-07-201,1017521,Briggs Akalan Structural Engineering,Base Design Inc,582 Market St Ste 1402,San Francisco,CA,94104,2015-08-24T00:00:00.000,,2019-08-25T00:00:00.000,,582 Market St 1402 Ste
1255640-07-201,1088948,"Lightsale, Inc.","Lightsale, Inc.",1468 25 St Unit 202,San Francisco,CA,94107,2018-06-11T00:00:00.000,,2020-07-14T00:00:00.000,,1468 25th St Unit 202
1255641-07-201,1058654,Side Inc,Upside Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2020-07-13T00:00:00.000,,580 4th St
1255645-07-201,1115718,Francisco Jose Garcia,Garcia Drywall,432 89th St Apt 5,Daly City,CA,94015,2020-07-13T00:00:00.000,,2020-07-13T00:00:00.000,,432 89th St 5 Apt
1255647-07-201,1115719,Cater2usf,Cater2usf,1390 Market St 2725,San Francisco,CA,94102,2020-07-01T00:00:00.000,,2020-07-01T00:00:00.000,,1390 Market St 2725
1255649-07-201,1115720,Intuit Financing Inc.,Intuit Financing Inc.,22 4th St Fl 12,San Francisco,CA,94103,2013-08-09T00:00:00.000,,2013-08-09T00:00:00.000,,7535 Torrey Santa Fe Rd
1255653-07-201,1115722,Zulaika W Mayfield,The Hot Spot,631 Morse St,San Francisco,CA,94112,2020-07-13T00:00:00.000,,2020-07-13T00:00:00.000,,631 Morse St
1255654-07-201,1115166,Freedom West Homes Corporation,Freedom West Homes Corporation,820 Mcallister St,San Francisco,CA,94102,1973-01-01T00:00:00.000,,1973-01-01T00:00:00.000,,820 Mcallister St
1255656-07-201,1115723,Jennifer Gregory,Jenny Gregory Interior Design,1026 Castro Street,San Francisco,CA,94114,2020-07-13T00:00:00.000,,2020-07-13T00:00:00.000,,1026 Castro Street
1255657-07-201,414510,Intuit Inc,Intuit Inc.,22 4th St Fl 12,San Francisco,CA,94103,2008-02-14T00:00:00.000,,2012-05-18T00:00:00.000,,7535 Torrey Santa Fe Rd
1255661-07-201,1115725,"National Electrical Testing & Engineering, LLC",Nete Testing,20418 E Walnut N Dr Ste 1j,Walnut,CA,91789,2020-07-14T00:00:00.000,,2020-07-14T00:00:00.000,,20418 E Walnut Dr N 1j Ste
1255671-07-201,1115730,Telicia Lewis,Telicia Lewis,1670 Wallace Ave,San Francisco,CA,94124,2020-07-06T00:00:00.000,,2020-07-06T00:00:00.000,,1670 Wallace Ave
1255673-07-201,1115731,"Emerald Site Services, Inc.","Emerald Site Services, Inc.",9883 Kent Street,Elk Grove,CA,95624,2020-07-14T00:00:00.000,,2020-07-14T00:00:00.000,,9190 Jackson Rd
1255681-07-201,1115735,Everardo Romo Martin,Ever's Kitchen,601 Van Ness Ave Apt 546,San Francisco,CA,94102,2020-07-01T00:00:00.000,,2020-07-01T00:00:00.000,,601 Van Ness Ave 546 Apt
1255685-07-201,1115737,Ellian Raffoul,Ellian.Co,100 Van Ness S Ave Apt 1802,San Francisco,CA,94102,2011-01-01T00:00:00.000,,2011-01-01T00:00:00.000,,100 Van Ness Ave S 1802 Apt
1255688-07-201,1040789,Emery Nathan,Emery Nathan,1410 Innes Ave,San Francisco,CA,94124,2013-03-06T00:00:00.000,,2019-04-01T00:00:00.000,,1410 Innes Ave
1255692-07-201,1115740,Claudia Cordova,Design Stories,16 Crestline Dr Apt 2,San Francisco,CA,94131,2020-06-01T00:00:00.000,,2020-06-01T00:00:00.000,,16 Crestline Dr 2 Apt
1255708-07-201,1115750,3424 Cecil Avenue LLC,3424 Cecil Avenue LLC,338 Main St Unit 36a,San Francisco,CA,94105,2020-07-01T00:00:00.000,,2020-07-01T00:00:00.000,,338 Main St 36a Unit
1255714-07-201,1115753,Zerobroker Technologies Inc,Hub Technologies,1520 Ingalls Street,San Francisco,CA,94124,2017-06-26T00:00:00.000,,2017-06-26T00:00:00.000,,1520 Ingalls St
1255717-07-201,1068471,Desiree Julie Green,Unity Salon SF,322 Hayes St,San Francisco,CA,94044,2017-04-01T00:00:00.000,,2020-07-12T00:00:00.000,,322 Hayes St
1255718-07-201,1069187,Bonora Rountree Inc,Bonora Rountree Inc,32 Germania St,San Francisco,CA,94117,2017-01-01T00:00:00.000,,2020-07-01T00:00:00.000,,32 Germania St
1255732-07-201,1115758,Siskiyou Technology Consultants,Acme Computer,1512 S Oregon St,Yreka,CA,96097,2020-07-01T00:00:00.000,,2020-07-01T00:00:00.000,,501 Giuseppe Ct Ste H
1255734-07-201,1115759,Oma*Amo Architecture P.C.,Oma*Amo Architecture P.C.,180 Varick St Ste 1328,New York,NY,10014,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,180 Varick St 1328 Ste
1255741-07-201,1115763,Ricky Green,Green Electrical,434 Ridge Road,San Carlos,CA,94070,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,434 Ridge Road
1255748-07-201,1115766,Silverberry Genomix Co.,Silverberry Genomix,44 Tehama St,San Francisco,CA,94105,2019-03-15T00:00:00.000,,2019-03-15T00:00:00.000,,0000 Undeliverable Mail
1255752-07-201,1115768,Paolo Cui-Garcia,Idle Worship,1246 Potrero Ave,San Francisco,CA,94110,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,2819 22nd St
1255754-07-201,1115769,"Dario & Gabi, LLC",Caffe Duetto,2560 Marin St,San Francisco,CA,94124,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,1648 Alabama St
1255756-07-201,1115770,Sameed Musvee,Sameed Musvee,734 Anderson St,San Francisco,CA,94110,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,734 Anderson St
1255762-07-201,1115773,Nonprofit It Solutions LLC,Nonprofit It Solutions LLC,275 5th St,San Francisco,CA,94103,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,275 5th St
1255764-07-201,1115774,Anna Sekis Sutilovic,Cohort History And Happy Hour,55 Chumasero Dr Apt 7f,San Francisco,CA,94132,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,55 Chumasero Dr 7f Apt
1255778-07-201,1115781,"Emeco Industries, Inc.","Emeco Industries, Inc.",805 W Elm Ave,Hanover,CA,17331,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,2650 E El Presidio St
1255780-07-201,1115782,Jamie Pantuso,Sexy Waterfront Apartment,3789 Fillmore St,San Francisco,CA,94123,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,0000 Undeliverable Mail
1255782-07-201,1115783,Sarah Wykowski,Thanks Fur Noticing,722 Page St Apt 1,San Francisco,CA,94117,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,722 Page St 1 Apt
1255796-07-201,1115790,Ryan Morning,Rcm Security Consulting,10506 El Comal Dr,San Diego,CA,92124,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,10506 El Comal Dr
1255798-07-201,1103315,Heather Darling,Heather Darling Hair,1327 Chestnut St Ste 3,San Francisco,CA,94123,2019-04-01T00:00:00.000,,2020-07-15T00:00:00.000,,1658 Hayes St
1255800-07-201,1003346,"Sfg Media Group, LLC",Collective Press,4 Clarence Place,San Francisco,CA,94107,2014-08-29T00:00:00.000,,2020-07-15T00:00:00.000,,4 Clarence Pl
1255801-07-201,449003,Lightbulb Design Studio LLC,Fandino Design,1380 Greenwich St Apt 10,San Francisco,CA,94109,2010-04-13T00:00:00.000,,2020-07-15T00:00:00.000,,1380 Greenwich St Apt 10
1255805-07-201,1115792,Novin Development Corp.,Novin Development,201 Spear St Ste 1100,San Francisco,CA,94105,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,0000 Undeliverable Mail
1255809-07-201,1115794,Florentino Morales,Tino's Cleaning,70 Ocean Ave W Apt 10,San Francisco,CA,94112,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,70 Ocean   Ave W 10 Apt
1255815-07-201,1115797,Lennar Corporation & Subsidiaries,Lennar Corporation & Subs,700 Nw 107 Ave 400,Miami,FL,33172,2019-12-01T00:00:00.000,,2019-12-01T00:00:00.000,,5505 Blue Lagoon Dr Fl 9
1255817-07-201,1115798,Cal Safety Solution LLC,Cal Safety Solution LLC,896 Via Bregani,San Lorenzo,CA,94580,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,Po Box 1010
1255818-07-201,479565,Deukalion Advisors LLC,Deukalion Advisors LLC,3740 Divisadero St,San Francisco,CA,94123,2013-05-01T00:00:00.000,,2017-11-01T00:00:00.000,,3740 Divisadero St
1255819-07-201,1109414,Yong Ae Shin,Ai's Communication Services,1844 Market St Apt 504,San Francisco,CA,94102,2019-12-12T00:00:00.000,,2019-12-12T00:00:00.000,,1844 Market St 504 Apt
1255821-07-201,1115799,"Frederick J. Klemeyer, Jr.","Wertheim, Van Der Poleg, & Kleymeyer",2145 Nineteenth Avenue Ste 2,San Francisco,CA,94116,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,2145 Nineteenth Avenue 2 Ste
1255825-07-201,1115527,Stanford Health Care 227,"Stanford Blood Center, LLC",3373 Hillview Ave,Palo Alto,CA,94304,2020-07-01T00:00:00.000,,2020-07-01T00:00:00.000,,3373 Hillview Ave
1255831-07-201,1115805,Keri Brooke,Keri Brooke,39 Brewster St,San Francisco,CA,94110,2020-07-16T00:00:00.000,,2020-07-16T00:00:00.000,,39 Brewster St
1255837-07-201,1115808,Kazuhiko Matsune,Kazuhiko Matsune,100 Pine St 1250,San Francisco,CA,94111,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,100 Pine St 1250
1255853-07-201,1115816,Miriam Geller,1169-1173 Dolores Street Condominium,1173 Dolores St,San Francisco,CA,94110,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,1173 Dolores St
1255859-07-201,1115819,Alla Grankina,Alla's Golden Healer Honey,1266 32nd Ave,San Francisco,CA,94122,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,1266 32nd Ave
1255861-07-201,1115820,Hamilton Walker Advisers LLC,Hamilton Walker Advisers LLC,2193 Fillmore St,San Francisco,CA,94115,2020-07-13T00:00:00.000,,2020-07-13T00:00:00.000,,2193 Fillmore St
1255863-07-201,1115821,Abby J Zimberg,Abby Zimberg Psychotherapy And Art Therapy,31 Grand View Avenue,San Francisco,CA,94114,2020-07-16T00:00:00.000,,2020-07-16T00:00:00.000,,31 Grand View Avenue
1255865-07-201,1115822,Julie Lynn Sullenger,Simplify California,120 Laurel Ave,San Anselmo,CA,94960,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,120 Laurel Ave
1255867-07-201,1115823,Afc Construction Inc,General Building Contractor,191 E E El Camino Real Ste 170,Mountain View,CA,94040,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,191 E El Camino E E El Camino Real 170 Ste
1255871-07-201,1115826,Lehigh University,Lehigh University,505 Howard St,San Francisco,CA,94105,2017-01-01T00:00:00.000,,2017-01-01T00:00:00.000,,306 S New St 451 Ste
1255873-07-201,1115827,75 Howard Owner Lp,75 Howard Owner Lp,1633 Broadway Ste 1801,New York,NY,10019,2017-03-27T00:00:00.000,,2017-03-27T00:00:00.000,,1633 Broadway 1801 Ste
1255875-07-201,1115828,"All Bay Area Floors, Inc",All Bay Area Floors Inc,2151 Stone Ave,San Jose,CA,95125,2020-07-17T00:00:00.000,,2020-07-17T00:00:00.000,,Po Box 8697
1255877-07-201,1115829,Compassion By Design LLC,Compassion By Design,2250 16th Ave,San Francisco,CA,94116,2020-07-17T00:00:00.000,,2020-07-17T00:00:00.000,,2250 16th Ave
1255883-07-201,1115831,Amy Molinelli,Ami Molinelli,353 10th Ave,San Francisco,CA,94118,2020-05-15T00:00:00.000,,2020-05-15T00:00:00.000,,353 10th Ave
1255895-07-201,1115837,San Francisco Hotel And Hospital Vending Machine Company,San Francisco Hotel And Hospital Vending Machine Company,1398 Post St,San Francisco,CA,94109,1980-02-01T00:00:00.000,,1980-02-01T00:00:00.000,,1398 Post St
1255899-07-201,1115839,Stephan Kane,"Stephan Kane, Classical Guitarist",1374 Fulton St,San Francisco,CA,94117,2018-05-17T00:00:00.000,,2019-05-14T00:00:00.000,,1374 Fulton St
1255901-07-201,1115840,Room 2004 LLC,Mathnasium Of Noe Valley,3813 24th St,San Francisco,CA,94114,2020-07-01T00:00:00.000,,2020-07-01T00:00:00.000,,402 Alameda De Las Pulgas
1255917-07-201,1115848,Martha Breed,Henry Noodle,460 Natoma St 21,San Francisco,CA,94103,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,460 Natoma St Ap 12
1255925-07-201,1115852,Sufyaan Mateen,Network Management Consultants,1318 33rd Ave,San Francisco,CA,94122,2020-07-17T00:00:00.000,,2020-07-17T00:00:00.000,,1318 33rd Ave
1255933-07-201,1115856,Elizabeth Thompson,Thompson Law San Francisco,775 Tenth Ave,San Francisco,CA,94118,2020-07-16T00:00:00.000,,2020-07-16T00:00:00.000,,775 Tenth Ave
1255935-07-201,1115857,Ranxin Wang,New City Moving,2694 40th Ave,San Francisco,CA,94116,2020-07-18T00:00:00.000,,2020-07-18T00:00:00.000,,2694 40th Ave
1255939-07-201,1115859,Guo Hui Ye,H&H Company,901 Edinburgh St,San Francisco,CA,94112,2020-07-18T00:00:00.000,,2020-07-18T00:00:00.000,,901 Edinburgh St
1255941-07-201,1115860,Elizabethwoodds@Gmail.Com,Elizabeth Woo,490 Post St Ste 606,San Francisco,CA,94102,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,490 Post St 606 Ste
1255955-07-201,1115867,Juliana Yam,Jybetterlifetherapy,2211 Post St Ste 300,San Francisco,CA,94115,2020-07-12T00:00:00.000,,2020-07-12T00:00:00.000,,Po Box 521
1255957-07-201,1115868,"Capitol Outdoor, Inc","Capitol Outdoor, Inc.",1608 Harrison St,San Francisco,CA,94103,2015-02-01T00:00:00.000,,2015-02-01T00:00:00.000,,"5145 Tilden St, Tilden St Nw"
1255969-07-201,1115874,Nicolas Montero,Malice,378 Day St,San Francisco,CA,94131,2020-07-17T00:00:00.000,,2020-07-17T00:00:00.000,,378 Day St
1255977-07-201,1115878,Raymond J Tan,3bts Construction Company,280 Old County Rd,Brisbane,CA,94005,2020-07-19T00:00:00.000,,2020-07-19T00:00:00.000,,465 Cypress St
1255987-07-201,1115884,Everardo Rodriguez,Bay Restorators Corporation,3407 E 8th St,Oakland,CA,94601,2020-07-17T00:00:00.000,,2020-07-17T00:00:00.000,,3407 E 8th St
1255989-07-201,1115885,Alexander Czarnecki,Alexander Czarnecki,1143 Diamond St,San Francisco,CA,94301,2020-07-19T00:00:00.000,,2020-07-19T00:00:00.000,,1143 Diamond St
1255999-07-201,1115902,"Slate Geotechnical Consultants, Inc.","Slate Geotechnical Consultants, Inc.",5727 Claremont Ave,Oakland,CA,94618,2020-07-16T00:00:00.000,,2020-07-16T00:00:00.000,,5727 Claremont Ave
1256021-07-201,1115914,Gulistan Yuksel,Geary Kebab House,3809 Geary Blvd,San Francisco,CA,94118,2020-07-15T00:00:00.000,,2020-07-15T00:00:00.000,,3809 Geary Blvd
1256030-07-201,1041150,"Kbs Sor 353 Sacramento Street, LLC","Pacific Oak Sor 353 Sacramento Street, LLC",353 Sacramento St Ste 1160,San Francisco,CA,94111,2016-07-11T00:00:00.000,,2016-07-11T00:00:00.000,,353 Sacramento St 360 Ste
1256038-07-201,1115928,"Pl&E Investigations, LLC","Pl&E Investigations, LLC",58 Lake Forest Ct,San Francisco,CA,94131,2020-07-20T00:00:00.000,,2020-07-20T00:00:00.000,,2443 Fillmore St 3809100
1256040-07-201,1115929,Albert Tam/Wesley Tiner,Combat Culture,1714 45th Ave,San Francisco,CA,94122,2020-07-06T00:00:00.000,,2020-07-06T00:00:00.000,,1714 45th Ave 1714 45th Ave
1256041-07-201,1103980,Porkie LLC,Bacon Bacon,428 11th St,San Francisco,CA,94103,2019-07-08T00:00:00.000,,2019-07-08T00:00:00.000,,4652 Benton St
1256042-07-201,471066,Pedro's Moving Services Inc,Pedro's Moving Services Inc.,903 Palou Ave,San Francisco,CA,94124,2012-07-01T00:00:00.000,,2012-07-01T00:00:00.000,,903 Palou Ave
1256044-07-201,1115930,Anna Robertson,Step One Films,2631 Ortega St,San Francisco,CA,94122,2020-07-10T00:00:00.000,,2020-07-10T00:00:00.000,,2631 Ortega St
1256052-07-201,1115934,"Ergo Works, Inc.","Ergo Works, Inc.",2904 Ash Street,Palo Alto,CA,94306,2020-07-16T00:00:00.000,,2020-07-16T00:00:00.000,,2904 Ash Street
1256064-07-201,1115940,Stand In Peace International,Stand In Peace International,45 Tioga Ave,San Francisco,CA,94134,2018-06-05T00:00:00.000,,2018-06-05T00:00:00.000,,45 Tioga Street
1256069-07-201,453323,Sweet Jane's LLC,Toy Boat By Jane,401 Clement Street,San Francisco,CA,94118,2010-10-13T00:00:00.000,,2020-07-20T00:00:00.000,,2123 Fillmore St
1256071-07-201,1099793,French California,French California,83 Farnsworth Ln,San Francisco,CA,94117,2019-03-18T00:00:00.000,,2020-07-20T00:00:00.000,,83 Farnsworth Ln
1256075-07-201,436295,Pinotti And Associates Inc,Pinotti And Associates Inc,1527 Stockton St Fl 2nd,San Francisco,CA,94133,2009-01-01T00:00:00.000,,2009-01-01T00:00:00.000,,1527 Stockton St 2nd Fl
1256077-07-201,1058654,Side Inc,Luxeally Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2020-07-20T00:00:00.000,,580 4th St
1256079-07-201,22283,Permanente Medical Group Inc,The Permanente Medical Group Inc.,1700 California St Ste 400,San Francisco,CA,94109,1968-10-01T00:00:00.000,,2020-07-17T00:00:00.000,,5820 Owens Dr Bldg E
1256080-07-201,1058654,Side Inc,Shasta Living Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,,2020-07-20T00:00:00.000,,580 4th St
1256081-07-201,354821,Steel Arc Properties LLC,"Steel Arc Properties, LLC",855 Bryant St,San Francisco,CA,94103,2002-04-10T00:00:00.000,,2020-07-20T00:00:00.000,,1101 Sutter St
