ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1221324-05-191,1101779,Gentilly Restaurant Group,Gentilly,4826 Mission St,San Francisco,CA,94112.0,2019-05-01T00:00:00.000,,2019-05-10T00:00:00.000,,801 Lisbon St
1221330-05-191,1101782,"4831-4833 Mission St., LLC","4831-4833 Mission St., LLC",500 Masonic Ave B,San Francisco,CA,94117.0,2019-05-01T00:00:00.000,,2019-05-01T00:00:00.000,,500 Masonic Ave B Ste
1221332-05-191,1101783,2177 Third Street Property Owner LLC,2177 Third Street Property Owner LLC,255 California St Ste 525,San Francisco,CA,94111.0,2016-10-26T00:00:00.000,,2019-05-10T00:00:00.000,,123 Mission St Fl 7
1221334-05-191,1101784,Hilda Manuela Turcios Escoto,Hilda's Cleaning Services,109 Thornton Ave,San Francisco,CA,94124.0,2019-05-10T00:00:00.000,,2019-05-10T00:00:00.000,,109 Thornton Ave
1221338-05-191,475917,S F Public Utilities Comm,Sfpuc Southwest Treatment Plant,1701 Jerrold Ave,San Francisco,CA,94124.0,2012-02-14T00:00:00.000,,2012-02-14T00:00:00.000,,750 Phelps St
1221342-05-191,1101788,Stantec Ags Jv,Stantec Ags Jv,100 California St Ste 1000,San Francisco,CA,94111.0,2019-05-10T00:00:00.000,,2019-05-10T00:00:00.000,,300 Montgomery St Ste 1200
1221350-05-191,1101792,Dwaep LLC,Dwaep,1408 California St Apt 209,San Francisco,CA,94109.0,2019-04-09T00:00:00.000,,2019-04-09T00:00:00.000,,1408 California St 209 Apt
1221364-05-191,1101799,Ampcus Inc.,Ampcus Inc.,14900 Conference Center Dr Ste 500,Chantilly,VA,20151.0,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,14900 Conference Center Dr 500 Ste
1221373-05-191,1101804,"Ktb Accounting, Inc","Ktb Accounting, Inc",666 38th Ave,San Francisco,CA,94121.0,2019-05-10T00:00:00.000,,2019-05-10T00:00:00.000,,666 38th Ave
1221377-05-191,1101806,Efren Mendoza,Efren Mendoza,3463 Primrose Ave,Santa Rosa,CA,95407.0,2019-04-24T00:00:00.000,,2019-04-24T00:00:00.000,,3464 Primrose Ave
1221379-05-191,1101807,Phillip Manzanedo,Phillip Manzanedo,318 Senter Rd,San Jose,CA,95111.0,2019-04-22T00:00:00.000,,2019-04-22T00:00:00.000,,318 Senter Rd
1221381-05-191,1101808,Elizabeth Chin,Elizabeth Chin,1120 Capri Dr,Campbell,CA,95008.0,2019-04-23T00:00:00.000,,2019-04-23T00:00:00.000,,1120 Capri Dr
1221385-05-191,1101810,"2927 Sacramento A2, Lp","2927 Sacramento A2, Lp",2927 Sacramento St,San Francisco,CA,94115.0,2019-02-22T00:00:00.000,,2019-02-22T00:00:00.000,,Po Box 1258
1221387-05-191,1101811,"1610 Golden Gate G1, Lp","1610 Golden Gate G1, Lp",1610 Golden Gate Ave,San Francisco,CA,94115.0,2019-03-27T00:00:00.000,,2019-03-27T00:00:00.000,,Po Box 1258
1221389-05-191,1101812,"845 Pine A2, Lp","845 Pine A2, Lp",845 Pine St,San Francisco,CA,94108.0,2019-04-17T00:00:00.000,,2019-04-17T00:00:00.000,,Po Box 1258
1221391-05-191,1101813,"1225 Taylor G1, Lp","1225 Taylor G1, Lp",1225 Taylor St,San Francisco,CA,94108.0,2019-03-18T00:00:00.000,,2019-03-18T00:00:00.000,,Po Box 1258
1221401-05-191,393860,Rogers Maria T,"Maria T. Rogers, Attorney At Law",P.O. Box 411753,San Francisco,CA,94141.0,1997-07-01T00:00:00.000,,2014-05-10T00:00:00.000,,Po Box 411753
1221403-05-191,457034,Choice Foodservices Inc,Choicelunch,569 San Ramon Valley Blvd,Danville,CA,94526.0,2011-06-01T00:00:00.000,,2014-07-01T00:00:00.000,,21337 Cabot Blvd
1221404-05-191,444683,Gentle Giant Moving Co West LLC,Great Giant Moving & Storage,361 Swift,South San Francisco,CA,94080.0,2009-12-03T00:00:00.000,,2018-10-01T00:00:00.000,,7 Mckay Ave
1221406-05-191,445251,Gentle Giant Employment Co LLC,Great Giant Moving & Storage,361 Swift,South San Francisco,CA,94080.0,2009-12-03T00:00:00.000,,2018-10-01T00:00:00.000,,29 Harding St
1221407-05-191,1011930,Rauchwarter Mark,Polink,1097 Howard St Unit 209,San Francisco,CA,94102.0,2015-03-08T00:00:00.000,,2019-05-10T00:00:00.000,,1097 Howard St 209 Unit
1221408-05-191,373107,Martins Nicole & Kokura Judith,Sequoia Digital Group,1188 Union St 2,San Francisco,CA,94109.0,2004-01-01T00:00:00.000,,2019-01-31T00:00:00.000,,1188 Union St # 2
1221409-05-191,373107,Martins Nicole & Kokura Judith,Sequoia Publishing,1188 Union St 2,San Francisco,CA,94109.0,2004-01-01T00:00:00.000,,2019-01-31T00:00:00.000,,1188 Union St # 2
1221410-05-191,385922,"New Cingular Wireless Pcs, LLC","New Cingular Wireless Pcs, LLC",1881 Post St,San Francisco,CA,94115.0,2005-01-01T00:00:00.000,,2019-05-10T00:00:00.000,,1010 Pine St # 9th Fl 9e-Bl
1221418-05-191,453389,Kangaroos Preschool Cntrs LLC,Kangaroos Preschool II,298 Monterey Blvd,San Francisco,CA,94131.0,2011-04-16T00:00:00.000,,2019-05-09T00:00:00.000,,298 Monterey Blvd
1221419-05-191,1101548,Heritage Strategies International,Placeeconomics,425 Nw 8th St 827,Washington,DC,20004.0,2019-05-01T00:00:00.000,,2019-05-01T00:00:00.000,,0000 Undeliverable Mail
1221423-05-191,483921,Bluepath Finance Fc LLC,Bluepath Finance Fc LLC Dba Enpro Bluepath,1808 Wedemeyer St Bldg,San Francisco,CA,94129.0,2013-10-02T00:00:00.000,,2019-05-01T00:00:00.000,,921 E Fort Ave # 120ste
1221425-05-191,1035268,John Brown,John C Brown,351 California St Ste 600,San Francisco,CA,94104.0,2016-05-10T00:00:00.000,,2019-05-10T00:00:00.000,,48 Gold St Fl 1
1221430-05-191,1100641,San Francisco Juice Company,Juice Portal,166 West Portal Ave,San Francisco,CA,94132.0,2019-04-01T00:00:00.000,,2019-05-10T00:00:00.000,,166 West Portal Ave
1221432-05-191,370204,Kronos Performing Arts Association,Kronos Quartet,1242 9th Ave,San Francisco,CA,94122.0,1983-05-01T00:00:00.000,,2018-07-01T00:00:00.000,,1242 9th Ave
1221433-05-191,370204,Kronos Performing Arts Association,Inner Sunset Publishing,1242 9th Ave,San Francisco,CA,94122.0,1983-05-01T00:00:00.000,,2018-07-01T00:00:00.000,,1242 9th Ave
1221434-05-191,483362,Align Design & Development Inc,Align Design & Development Inc,70 Manor Dr,San Francisco,CA,94127.0,2013-09-09T00:00:00.000,,2018-04-26T00:00:00.000,,255 Summit Way
1221435-05-191,370204,Kronos Performing Arts Association,Kronos Arts Publishing,1242 9th Ave,San Francisco,CA,94122.0,1983-05-01T00:00:00.000,,2018-07-01T00:00:00.000,,1242 9th Ave
1221436-05-191,483362,Align Design & Development Inc,70 Manor Rental,70 Manor Dr,San Francisco,CA,94127.0,2013-09-09T00:00:00.000,,2019-05-10T00:00:00.000,,255 Summit Way
1221437-05-191,935084,Li Rong,R L Construction,3428 Fulton St,San Francisco,CA,94118.0,1994-10-01T00:00:00.000,,2019-05-10T00:00:00.000,,1439 California Dr
1221439-05-191,1084134,Cloud Cannon Inc.,Cloud Cannon Inc,981 Mission St Unit 58,San Francisco,CA,94103.0,2014-09-04T00:00:00.000,,2019-01-01T00:00:00.000,,981 Mission St 58 Unit
1221440-05-191,1098565,Jacob Pelta,Jacob Pelta,1735 Noriega St,San Francisco,CA,94122.0,2018-03-01T00:00:00.000,,2018-03-01T00:00:00.000,,6360 Wilshire Blvd Ste 501
1221460-05-191,1066121,Ignatius Bau,Ignatius Bau,1067 Market St 3007,San Francisco,CA,94103.0,2010-08-01T00:00:00.000,,2010-08-01T00:00:00.000,,1067 Market St 3007 Unit
1221462-05-191,1101827,Mitsogo Inc.,Mitsogo,111 Pine Street Ste 1225,San Francisco,CA,94111.0,2019-01-17T00:00:00.000,,2019-01-17T00:00:00.000,,111 Pine Street 1225 Ste
1221468-05-191,1101830,"1896 Green Street, LLC","1896 Green Street, LLC",1896 Green St,San Francisco,CA,94123.0,2019-01-02T00:00:00.000,,2019-01-02T00:00:00.000,,3826 Jefferson Ave
1221470-05-191,1101831,Mb Staging & Design LLC,Mb Staging & Design LLC,1598 Fulton St,San Francisco,CA,94117.0,2019-05-12T00:00:00.000,,2019-05-12T00:00:00.000,,1598 Fulton St
1221483-05-191,478143,Peng Rebecca,Rebecca Peng,2504 Clay St,San Francisco,CA,94115.0,2014-01-01T00:00:00.000,,2019-05-12T00:00:00.000,,2504 Clay St
1221484-05-191,1032028,Zhang Jianghui,Jianghui Zhang Md Orthopaedic Surgergy,950 Stockton Street St Ste 205,San Francisco,CA,94108.0,2016-05-02T00:00:00.000,,2019-05-12T00:00:00.000,,950 Stockton Street St 205 Ste
1221486-05-191,1101838,Martina Wong,Yes U Can Dance,1647 Taraval St,San Francisco,CA,94116.0,2019-05-01T00:00:00.000,,2019-05-01T00:00:00.000,,11 Forest View Dr
1221487-05-191,480791,Gotland Storage Management Inc,Treasure Island Drive Up Self Storage,710 13th St,San Francisco,CA,94130.0,2013-06-25T00:00:00.000,,2019-03-01T00:00:00.000,,Po Box 769
1221499-05-191,1101844,"Consilio, LLC","Consilio, LLC",1828 L St Suite 1070,Washington,DC,20036.0,2019-01-01T00:00:00.000,,2019-01-01T00:00:00.000,,1828 L St Nw 1070 Ste
1221507-05-191,1068383,"Bookmd, Inc",Vim,575 Market St 3200,San Francisco,CA,94105.0,2017-04-01T00:00:00.000,,2018-09-01T00:00:00.000,,548 Market St
1221508-05-191,446979,Sverica Capital Management LLC,Sverica Capital Management Lp,44 Montgomery St Ste 3000,San Francisco,CA,94104.0,2010-01-01T00:00:00.000,,2010-01-01T00:00:00.000,,201 Washington St 3910 Ste
1221509-05-191,1033714,Carbon Health Medical Group Of California Pc,Carbon Health,8 Buchanan St 100,San Francisco,CA,94102.0,2016-05-13T00:00:00.000,,2016-05-13T00:00:00.000,,2100 Franklin St Ste 355
1221510-05-191,1101720,Sf Citadel,Awee LLC Dba Sf Citadel,181 Eddy St,San Francisco,CA,94102.0,2019-05-01T00:00:00.000,,2019-05-01T00:00:00.000,,3739 Geary Blvd
1221520-05-191,1031956,1429 14th Avenue,Petrick Properties,1429 14th Ave,San Francisco,CA,94112.0,2015-09-23T00:00:00.000,,2015-09-23T00:00:00.000,,1429 14th Ave A Apt
1221522-05-191,1101850,Select Equity Group Lp,Select Equity Group Lp,380 Lafayette St Fl 6,New York,NY,10003.0,2019-03-01T00:00:00.000,,2019-03-01T00:00:00.000,,380 Lafayette St 6 Fl
1221525-05-191,1010584,Goldman Harold B,2230 Sacramento Street,2230 Sacramento St,San Fancisco,CA,94115.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,2230 Sacramento St Apt 5
1221527-05-191,1101852,"Ecostep, Inc.","Ecostep, Inc.",160 Shady Ln,Walnut Creek,CA,94597.0,2019-05-13T00:00:00.000,,2019-05-13T00:00:00.000,,0000 Undeliverable Mail
1221528-05-191,1022421,Adib Construction & Engineering Services Inc,Adcon,64 Dorman Ave,San Francisco,CA,94124.0,2015-12-30T00:00:00.000,,2015-12-30T00:00:00.000,,1485 Bay Shore Blvd # 454
1221533-05-191,1101855,Chemical Baby LLC,2 Took Farms Distro,214 California St,San Francisco,CA,94111.0,2019-05-13T00:00:00.000,,2019-05-13T00:00:00.000,,25800 Industrial Blvd Apt 2243
1221542-05-191,943240,Frank V Strona Jr,Mentorsf,584 Castro St #877,San Francisco,CA,94114.0,1995-07-07T00:00:00.000,,2011-11-01T00:00:00.000,,584 Castro St # 877
1221552-05-191,1101865,"Leeds Precision Instruments, Inc.","Leeds Forensic Systems, Inc.",17300 Medina Rd Ste 600,Minneapolis,MN,55447.0,2019-01-01T00:00:00.000,,2019-01-01T00:00:00.000,,17300 Medina Rd 600 Ste
1221554-05-191,1101866,Susan Bridges,Stems,1099 23rd St Apt 7,San Francisco,CA,94107.0,2019-05-12T00:00:00.000,,2019-05-12T00:00:00.000,,1024 Hill Meadow Place
1221558-05-191,1101868,Outer Shell Adventure,Outer Shell Adventure,1509 11th Ave,San Francisco,CA,94122.0,2019-01-01T00:00:00.000,,2019-01-01T00:00:00.000,,1509 11th Ave
1221566-05-191,1101871,Heintges Consulting Architects & Engineers P.C.,Heintges Consulting Architects & Engineers P.C.,101 Second St Ste 325,San Francisco,CA,94105.0,2018-01-03T00:00:00.000,,2018-01-03T00:00:00.000,,440 Park Ave S 15 Fl
1221574-05-191,1101875,"Aubrie Pick Photography, LLC","Aubrie Pick Photography, LLC",44 Leese St,San Francisco,CA,94110.0,2019-05-13T00:00:00.000,,2019-05-13T00:00:00.000,,44 Leese St
1221585-05-191,1101880,"King Street Trading, LLC",Mulberry Garment Care,244 Townsend Street St,San Francisco,CA,94107.0,2019-05-10T00:00:00.000,,2019-05-10T00:00:00.000,,244 Townsend St
1221594-05-191,1101884,Michael San Gaspar,Sangaspar,1150 Dolores St Apt 5,San Francisco,CA,94110.0,2019-01-01T00:00:00.000,,2019-01-01T00:00:00.000,,1150 Dolores St 5 Apt
1221596-05-191,1101885,Marcus West,Worthy One Cleaning Service,550 Somerset St.,San Francisco,CA,94134.0,2019-05-07T00:00:00.000,,2019-05-09T00:00:00.000,,550 Somerset St
1221606-05-191,1101890,Arche Enterprise,Arche Enterprise,201 Webster St,San Francisco,CA,94117.0,2019-05-08T00:00:00.000,,2019-05-08T00:00:00.000,,201 Webster St
1221611-05-191,428493,Sf Critical Care Med Group Inc,San Francisco Lung And Sleep,1100 Van Ness Ave Ste 1005,San Francisco,CA,94109.0,2006-03-01T00:00:00.000,,2019-03-01T00:00:00.000,,1100 Van Ness Ave 1005 Ste
1221619-05-191,471673,Adhara Systems Inc,Adhara Systems Inc,675 N 1st St Ste 725,San Jose,CA,95112.0,2012-08-13T00:00:00.000,,2019-05-01T00:00:00.000,,675 N 1st St 725 Ste
1221620-05-191,325766,Horizon Retail Constr Inc,"Horizon Retail Construction, Inc.",9999 E Exploration Ct,Sturtevant,WI,53177.0,1999-04-12T00:00:00.000,,2019-01-01T00:00:00.000,,9999 E Exploration Ct
1221621-05-191,463789,S F Aeronautical Society,S F Aeronautical Society,612 N Mcdonnell Rd 612.2.01,San Francisco,CA,94128.0,2011-10-21T00:00:00.000,,2018-06-01T00:00:00.000,,Po Box #250250
1221622-05-191,480593,Goodman Andrea L,Law Office Of Andrea Goodman,333 Franklin St,San Francisco,CA,94102.0,2013-07-01T00:00:00.000,,2019-05-13T00:00:00.000,,333 Franklin St
1221624-05-191,339312,Yang Anna C,Stelle Fleur Institute,1046 Anza St,San Francisco,CA,94118.0,2000-09-09T00:00:00.000,,2019-05-13T00:00:00.000,,1046 Anza St
1221625-05-191,339312,Yang Anna C,Anna C. Yang Rn,1046 Anza St,San Francisco,CA,94118.0,2000-09-09T00:00:00.000,,2019-05-13T00:00:00.000,,1046 Anza St
1221626-05-191,485206,Lost Coast Outfitters LLC,Lost Coast Outfitters,540 Jackson St,San Francisco,CA,94133.0,2013-12-08T00:00:00.000,,2018-02-07T00:00:00.000,,216 Belle Ave
1221627-05-191,1101854,Suheil Alaraj,Alaraj Atm,540 Valencia St,San Francisco,CA,94110.0,2019-05-01T00:00:00.000,,2019-05-01T00:00:00.000,,805 El Capitan Dr
1221630-05-191,1081661,Mary Thengvall,Persea Consulting,1334 21st Ave Bldg,San Francisco,CA,94122.0,2018-01-01T00:00:00.000,,2018-08-07T00:00:00.000,,1334 21st Ave Bldg
1221632-05-191,1081220,William G. Samios,William G. Samios,1695 18th St Ste 410,San Francisco,CA,94107.0,2017-12-28T00:00:00.000,,2019-05-13T00:00:00.000,,1695 18th St 410 Ste
1221634-05-191,487536,Vade Retro Technology Incorp,"Vade Secure, Inc.",100 Pine St Ste 1250,San Francisco,CA,94111.0,2014-01-28T00:00:00.000,,2019-05-01T00:00:00.000,,100 Pine St 1250 Ste
1221635-05-191,436076,Saba Global LLC,Car Xchange,5901 Mission St Ste C,San Francisco,CA,94112.0,2009-02-12T00:00:00.000,,2019-05-13T00:00:00.000,,5901 Mission St Ste C
1221636-05-191,1098848,May Yee,May Yee,151 28th St,San Francisco,CA,94131.0,2019-02-14T00:00:00.000,,2019-02-14T00:00:00.000,,350 Bay St 100187 Unit
1221638-05-191,315935,Dms Facility Services Inc,Dolby Laboratories,1275 Market St,San Francisco,CA,94103.0,1999-10-31T00:00:00.000,,2019-01-01T00:00:00.000,,1040 Arroyo Dr
1221639-05-191,449786,Helkenn Charles R,"Bh Tech Connection, LLC",815 Tennessee St Unit 212,San Francisco,CA,94107.0,2010-06-04T00:00:00.000,,2018-10-01T00:00:00.000,,815 Tennessee St 212 Unit
1221640-05-191,1043903,Gm Cruise LLC,Cruise,1201 Bryant St,San Francisco,CA,94103.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221641-05-191,1043903,Gm Cruise LLC,Cruise Automation,1201 Bryant St,San Francisco,CA,94103.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221646-05-191,1043903,Gm Cruise LLC,Cruise,301 Brannan St,San Francisco,CA,94107.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221647-05-191,1043903,Gm Cruise LLC,Cruise Automation,301 Brannan St,San Francisco,CA,94107.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221648-05-191,1043903,Gm Cruise LLC,Cruise,333 Brannan St,San Francisco,CA,94107.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221649-05-191,1043903,Gm Cruise LLC,Cruise Automation,333 Brannan St,San Francisco,CA,94107.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221650-05-191,1043903,Gm Cruise LLC,Cruise,345 Brannan St,San Francisco,CA,94107.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221651-05-191,1043903,Gm Cruise LLC,Cruise Automation,345 Brannan St,San Francisco,CA,94107.0,2016-05-12T00:00:00.000,,2016-05-12T00:00:00.000,,333 Brannan St
1221652-05-191,53761,Ellen Lowenthal,28-38 Harwood Apartments,32 Bob Kaufman Aly,San Francisco,CA,94133.0,1968-10-01T00:00:00.000,,2019-05-13T00:00:00.000,,21602 Villa Maria Ct
1221655-05-191,365123,Samantha Smith Productions LLC,Samanatha Smith Productions LLC,18 Dorset Ln,Mill Valley,CA,94941.0,2003-03-15T00:00:00.000,,2005-01-24T00:00:00.000,,18 Dorset Ln
1221670-05-191,1062112,"Superior Talent Resources, Inc.","Acara Solutions, Inc.",250 International Dr,Williamsville,NY,14221.0,2016-01-01T00:00:00.000,,2016-01-01T00:00:00.000,,250 International Dr
1221671-05-191,1062175,"Superior Workforce Solutions, Inc.","Broadleaf Results, Inc.",250 International Dr,Williamsville,NY,14221.0,2016-01-01T00:00:00.000,,2016-01-01T00:00:00.000,,250 International Dr
1221682-05-191,1101902,Tura Sugden LLC,Tura Sugden,438 Day St,San Francisco,CA,94131.0,2019-05-14T00:00:00.000,,2019-05-14T00:00:00.000,,438 Day St
1221686-05-191,1101904,Raevyn Robinson,Raedant Designs,1143 Gilman Ave,San Francisco,CA,94124.0,2019-04-03T00:00:00.000,,2019-04-03T00:00:00.000,,1143 Gilman Ave
1221688-05-191,1101905,499 Jackson,499 Jackson LLC,625 Market St Ste 800,San Francisco,CA,94105.0,2017-03-03T00:00:00.000,,2017-03-03T00:00:00.000,,1 Sutter St 225 Ste
1221692-05-191,1101907,Tas Limited Liability Company,The Avenues Spa,3929 California St,San Francisco,CA,91448.0,2019-05-14T00:00:00.000,,2019-05-14T00:00:00.000,,3929 California St
1221706-05-191,1101915,Kyvos Construction Inc,Kyvos Construction,118 Ramona St,Pittsburg,CA,94565.0,2019-05-14T00:00:00.000,,2019-05-14T00:00:00.000,,118 Ramona St
1221711-05-191,1101917,Ag Us Group Services Inc,"Assured Guaranty Us Holdings, Inc.",150 California St Ste 500,San Francisco,CA,94111.0,2017-01-01T00:00:00.000,,2017-01-01T00:00:00.000,,1633 Broadway 24th Fl
1221712-05-191,1053488,Los Colores 709 Inc,Conchinita,1 Mobile Caterers,San Francisco,CA,,2016-08-31T00:00:00.000,,2019-03-27T00:00:00.000,,523 Grand Ave Apt 2
1221717-05-191,1099890,Lamas Peruvian Food LLC,Lamas Peruvian Food Truck,1 Mobile Caterers,San Francisco,CA,,2019-03-18T00:00:00.000,,2019-03-26T00:00:00.000,,268 Hillside Blvd
1221718-05-191,1101920,David Prager,David Prager,1173 Tennessee St,San Francisco,CA,94107.0,2019-01-01T00:00:00.000,,2019-01-01T00:00:00.000,,1173 Tennessee St
1221720-05-191,1101921,"Green Front, LLC","Green Front, LLC",55 Green St,San Francisco,CA,94111.0,2019-05-14T00:00:00.000,,2019-05-14T00:00:00.000,,855 Front St
1221726-05-191,1101924,"Speech Sf, Speech Therapy Inc.","Speech Sf, Speech Therapy Inc",2443 Fillmore St 153,San Francisco,CA,94115.0,2019-05-14T00:00:00.000,,2019-05-14T00:00:00.000,,2443 Fillmore St # 153
1221730-05-191,1101926,"Lisa Says Gah, Inc.","Lisa Says Gah, Inc.",90 Moss St,San Francisco,CA,94103.0,2019-01-01T00:00:00.000,,2019-01-01T00:00:00.000,,90 Moss St
1221732-05-191,1101927,"Pine Kearny, LLC",Pine Kerny,353 Kearny St,San Francisco,CA,94108.0,2019-05-14T00:00:00.000,,2019-05-14T00:00:00.000,,855 Front St
1221736-05-191,1101929,Venice Beach Townhome LLC,Venice Beach Townhome LLC,625 Market St Ste 800,San Francisco,CA,94105.0,2015-10-05T00:00:00.000,,2015-10-05T00:00:00.000,,1 Sutter St 225 Ste
1221742-05-191,1101932,Daniel Lee,Excel Driving School,1929 Irving St Ste 208,San Francisco,CA,94116.0,2019-05-14T00:00:00.000,,2019-05-14T00:00:00.000,,1929 Irving St 208 Ste
1221752-05-191,1101938,Zec & Ros Plumbing Inc,"Zec & Ros Plumbing, Inc",939 Buchanan St Apt D,San Francisco,CA,94102.0,2019-05-10T00:00:00.000,,2019-05-14T00:00:00.000,,939 Buchanan St D Apt
1221754-05-191,1101939,Summitteers Construction,Summitteers Construction,426 Knoll Ave Bldg,Oakland,CA,94619.0,2019-04-15T00:00:00.000,,2019-04-15T00:00:00.000,,Po Box 18468
1221760-05-191,1099021,Citadel Securities Holdings Lp,Citadel Securities Americas LLC,1 Embarcadero Ctr Ste 500,San Francisco,CA,94111.0,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,131 S Dearborn St 32 Fl
1221761-05-191,1099031,Citadel Hedge Fund Holdings Lp,Citadel Americas LLC,4 Embarcadero Ctr Fl 28/29,San Francisco,CA,94111.0,2018-01-01T00:00:00.000,,2018-01-01T00:00:00.000,,131 S Dearborn St 32 Fl
1221763-05-191,21523,Nyse Arca Inc,"Nyse Arca, Inc.",1 Montgomery St Ste 200,San Francisco,CA,94104.0,1968-10-01T00:00:00.000,,2019-03-19T00:00:00.000,,5660 New Northside Dr Fl 3
1221764-05-191,420262,Lee Rhoda S,Salon 828,2004 Irving St,San Francisco,CA,94122.0,2011-09-10T00:00:00.000,,2019-05-01T00:00:00.000,,2004 Irving St
1221765-05-191,1036654,Priyanka A Lalwani,Precisepersona,235 Berry Street,San Francisco,CA,94158.0,2016-06-07T00:00:00.000,,2019-05-14T00:00:00.000,,235 Berry St 604 Apt
1221767-05-191,486580,Ten Twenty Four Inc,Beyond Stays,425 2nd St Ste 602,San Francisco,CA,94107.0,2013-11-15T00:00:00.000,,2018-10-01T00:00:00.000,,425 2nd St 602 Ste
1221769-05-191,1062158,"Goconvoy, Inc.",Vector,135 Stillman St,San Francisco,CA,94107.0,2014-09-03T00:00:00.000,,2019-05-14T00:00:00.000,,0000 Undeliverable Mail
1221770-05-191,1100612,"F Money, LLC",Bioformula Select,2235 3rd St Ste E420,San Francisco,CA,94107.0,2019-02-26T00:00:00.000,,2019-05-14T00:00:00.000,,88 E Wacker Pl Apt 4501
1221771-05-191,910156,Jian-Wu Kao,Art & Business Exchange Of East & West Company,1478 19th Ave Apt 7,San Francisco,CA,94122.0,1992-01-01T00:00:00.000,,2019-05-14T00:00:00.000,,2525 Balboa St Apt 101
1221772-05-191,910156,Jian-Wu Kao,Exchange The East & West Art,1478 19th Ave Apt 7,San Francisco,CA,94122.0,1992-01-01T00:00:00.000,,2019-05-14T00:00:00.000,,2525 Balboa St Apt 101
1221773-05-191,391018,"Park Macarthur Associates, LLC","Townsend And Second Street Associates, LLC",139 Townsend St Bldg,San Francisco,CA,94107.0,2005-08-12T00:00:00.000,,2019-01-01T00:00:00.000,,3600 Birch St Ste 250
1221775-05-191,449632,Chaves Francisco Leonardo A,Neighborhood Plumbing,418 Vidal Dr Unit,San Francisco,CA,94132.0,2010-07-01T00:00:00.000,,2016-11-01T00:00:00.000,,2049 Ofarrell St Apt 4
1221776-05-191,469917,Blanco Mario,The Blanco Law Firm,350 Townsend St Ste 316,San Francisco,CA,94107.0,2012-05-21T00:00:00.000,,2016-11-01T00:00:00.000,,350 Townsend St Ste 316
1221780-05-191,374271,Landivar Claudia P,Vision & Voice,1310 Minnesota St Unit 102,San Francisco,CA,94107.0,2004-01-15T00:00:00.000,,2019-01-01T00:00:00.000,,1310 Minnesota St Unit 102
