ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1354660-03-241,1155920,"Cherryrock Capital Management, LLC","Cherryrock Capital Management, LLC",2370 Market St Unit 103,San Francisco,CA,94114.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,2370 Market St Ste 103-134
1354662-03-241,1155921,Blind-N-Vision Inc,Blind-N-Vision Inc,1390 Mission St Apt 607,San Francisco,CA,94103.0,2023-03-01T00:00:00.000,,2023-03-01T00:00:00.000,,1390 Mission St Apt 607
1354667-03-241,1155923,First Response Maintenance Services LLC,First Response Maintenance Services LLC,2395 Standard Ave Apt 4,San Pablo,CA,94806.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,2395 Standard Ave Apt 4
1354670-03-241,382766,Li Ben Si,Benco Trading,1012 Stockton St,San Francisco,CA,94108.0,2004-11-18T00:00:00.000,,2024-03-02T00:00:00.000,,1012 Stockton St
1354672-03-241,1155925,Micromaster Models & Sign LLC,Micromaster Models & Sign LLC,1450 Mariposa St,San Francisco,CA,94107.0,2024-03-03T00:00:00.000,,2024-03-03T00:00:00.000,,1450 Mariposa St
1354676-03-241,1155927,Tricell Usa,Tricell Usa,19381 Heritage Pl,Rowland Heights,CA,91748.0,2024-03-03T00:00:00.000,,2024-03-03T00:00:00.000,,19381 Heritage Pl
1354678-03-241,1155928,Diverse Training And Compliance Services,Diverse Training And Compliance Services,75 Ledyard St,San Francisco,CA,94124.0,2023-08-01T00:00:00.000,,2023-08-01T00:00:00.000,,75 Ledyard St
1354682-03-241,1155930,"If Labs, Inc.","If Labs, Inc.",52 2nd St Fl 2,San Francisco,CA,94105.0,2023-04-20T00:00:00.000,,2023-04-20T00:00:00.000,,52 2nd St Fl 2
1354683-03-241,1088221,Xue Yan Lin,New Richmond,3198 Fulton St,San Francisco,CA,94118.0,2018-04-03T00:00:00.000,,2024-03-01T00:00:00.000,,178 Meadowbrook Dr
1354685-03-241,1155931,Eunsong Kim,Lunar Ot,166 Geary St,"Ste 1500 #2003, San Francisco",CA,94108.0,2024-02-29T00:00:00.000,,2024-02-29T00:00:00.000,,2090 Clark St
1354686-03-241,1155931,Eunsong Kim,Earth The Archive,166 Geary St,"Ste 1500 #2003, San Francisco",CA,94108.0,2024-02-29T00:00:00.000,,2024-02-29T00:00:00.000,,2090 Clark St
1354688-03-241,1155932,"Boeck & Associates Painting Company, Inc.","Boeck & Associates Painting Company, Inc.",4328 Redwood Hwy Ste 200,San Rafael,CA,94903.0,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,4328 Redwood Hwy Ste 200
1354690-03-241,1155933,"X-Core Sf, LLC",X-Core SF,2528 Ocean Ave,San Francisco,CA,94132.0,2024-03-02T00:00:00.000,,2024-03-02T00:00:00.000,,2601 Camino Lenada
1354692-03-241,1155934,Campos Custom Builders Inc.,Campos Custom Builders Inc.,2438 Po Box,Morgan Hill,CA,95038.0,2024-03-03T00:00:00.000,,2024-03-03T00:00:00.000,,2438 Po Box
1354697-03-241,1155937,Climate Neutral,The Change Climate Project,548 Market St # 32099,San Francisco,CA,94104.0,2019-03-04T00:00:00.000,,2024-02-28T00:00:00.000,,548 Market St 32099
1354699-03-241,1155938,"The Woven Gem, LLC","The Woven Gem, LLC",548 Market St # 673027,San Francisco,CA,94104.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,548 Market St 673027
1354701-03-241,1135375,Bank Climate Advocates,Bank Climate Advocates,2489 Mission St Ste 16,San Francisco,CA,94110.0,2022-04-19T00:00:00.000,,2024-02-29T00:00:00.000,,Po Box 49697
1354702-03-241,1155939,"Grepr,Inc.","Grepr,Inc.",3043 Mission St,San Francisco,CA,94110.0,2024-01-15T00:00:00.000,,2024-01-15T00:00:00.000,,3043 Mission St
1354703-03-241,466617,Tri Valley Excavating Co Inc,"Tri Valley Excavating Co., Inc.",6503 Calaveras Rd,Sunol,CA,94586.0,2012-03-01T00:00:00.000,,2023-09-15T00:00:00.000,,Po Box 287
1354705-03-241,1155940,Walking Buddies LLC,Purring Buddies,1445 23rd Ave,San Francisco,CA,94122.0,2023-08-07T00:00:00.000,,2023-08-07T00:00:00.000,,381 Guerrero St
1354707-03-241,1155941,Mindless Inc.,Mindless,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1160 Battery St E Ste 100
1354708-03-241,1155941,Mindless Inc.,Freestyle+,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1160 Battery St E Ste 100
1354709-03-241,1155941,Mindless Inc.,Fls+,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1160 Battery St E Ste 100
1354710-03-241,1155941,Mindless Inc.,Fls Academy,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1160 Battery St E Ste 100
1354711-03-241,1155941,Mindless Inc.,Speechless,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1160 Battery St E Ste 100
1354713-03-241,1155942,John Finlay,John Finlay,17981 E 152nd Ave,Brighton,CO,80601.0,2018-02-07T00:00:00.000,,2018-02-07T00:00:00.000,,17981 E 152nd Ave
1354715-03-241,1155943,Boden Holland,Boden Holland,1302 Kobbe Ave,San Francisco,CA,94129.0,2024-01-07T00:00:00.000,,2024-01-07T00:00:00.000,,1302 Kobbe Ave
1354717-03-241,1155846,Nabil Karoui,Comsy Products,615 John Muir Dr Apt D703,San Francisco,CA,94132.0,2024-02-29T00:00:00.000,,2024-03-04T00:00:00.000,,615 John Muir Dr Apt D703
1354718-03-241,1122904,Michelle Ehrlich,Ehrlichhr Coaching And Consulting,579 27th St Apt 1,San Francisco,CA,94131.0,2021-02-01T00:00:00.000,,2023-09-04T00:00:00.000,,579 27th St Unit A
1354720-03-241,1155945,Avantus LLC Dba Avantus Power LLC,Avantus LLC Dba Avantus Power LLC,4370 Town Center Blvd Ste 110,El Dorado Hills,CA,95762.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,4370 Town Center Blvd Ste 110
1354722-03-241,1155946,Stoked Ultra Lite Inc,Stoked Ultra Lite Inc,1821 Steiner St,San Francisco,CA,94115.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,1525 Anza St
1354724-03-241,1155947,"Banhmi And Boba- B&B, LLC","Banhmi And Boba- B&B, LLC",1634 Irving St,San Francisco,CA,94122.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,1436 Jenevein Ave
1354727-03-241,1123639,Nora Lalle,Pamplemousse Publishing,693 Wisconsin St,San Francisco,CA,94107.0,2021-04-20T00:00:00.000,,2024-03-04T00:00:00.000,,732 26th Ave 7 Apt
1354728-03-241,1155284,Stand,Stand.Earth,548 Market St Ste 7419,San Francisco,CA,94104.0,2024-02-01T00:00:00.000,,2024-03-04T00:00:00.000,,548 Market St Ste 74196
1354732-03-241,1155951,"Aleph Therapeutics, Inc.","Aleph Therapeutics, Inc.",1554 25th Ave,San Francisco,CA,94122.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1554 25th Ave
1354733-03-241,1121284,David Holmes,David Holmes,1499 California St #118,San Francisco,CA,94109.0,2021-02-01T00:00:00.000,,2024-02-28T00:00:00.000,,1499 California St 118
1354736-03-241,1142990,Edvance,Edvance College,580 Market St Ste 150,San Francisco,CA,94104.0,2022-08-31T00:00:00.000,,2024-02-12T00:00:00.000,,580 Market St Ste 150
1354739-03-241,444192,Juan F Luque Inc,Faces Of The Mission Oral,3085 24th St Ste 201,San Francisco,CA,94110.0,2008-01-01T00:00:00.000,,2021-09-01T00:00:00.000,,3085 24th St Ste 201
1354740-03-241,1155953,Igor Bayandin,Ib Flooring,2745 Anza St Apt 3,San Francisco,CA,94121.0,2022-05-31T00:00:00.000,,2022-05-31T00:00:00.000,,2745 Anza St Apt 3
1354742-03-241,1155954,Daniel Mautner,Dtm Construction,165 Middle Rincon Rd,Santa Rosa,CA,95409.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,165 Middle Rincon Rd
1354743-03-241,1077595,One Mission Bay Owners Association,One Mission Bay Owners Association,110 Channel St,San Francisco,CA,94158.0,2016-08-25T00:00:00.000,,2024-03-04T00:00:00.000,,110 Channel St
1354751-03-241,1155956,Yi-Dun Fang Wei,Castro Star Massage,3903 18th St,San Francisco,CA,94114.0,2024-03-03T00:00:00.000,,2024-03-04T00:00:00.000,,335 2nd Ave Apt 1
1354753-03-241,1155957,Fluid Conservatipn Systems Inc.,Fluid Conservation Systems Inc.,1960 Old Gatesburg Rd 150,State College,PA,16803.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,1960 Old Gatesburg Rd Ste 150
1354755-03-241,1096183,"Abm Industry Groups, LLC","Abm Industry Groups, LLC / Dba - Abm Parking Services",524 Powell St,San Francisco,CA,94108.0,2018-12-24T00:00:00.000,,2024-03-01T00:00:00.000,,600 Harrison St Ste 600
1354756-03-241,1006775,United Sf Parking Inc,"United Sf Parking, Inc.",350 Bay St,San Francisco,CA,94133.0,2014-12-11T00:00:00.000,,2024-03-01T00:00:00.000,,77 Van Ness Ave 101-1704 Ste
1354758-03-241,1098518,Sergei I Rudoi,Plumbart Plumbing,1725 Novato Blvd Apt 26,Novato,CA,94947.0,2019-02-20T00:00:00.000,,2024-01-01T00:00:00.000,,1725 Novato Blvd 26 Apt
1354760-03-241,1155958,Darko Milosevic,Eurostar Handyman Service,1450 Southgate Ave Apt 213,Daly City,CA,94015.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,1450 Southgate Ave Apt 213
1354762-03-241,1155959,"Pirooo, LLC",Pirooo,1101 Polk St,San Francisco,CA,94109.0,2024-02-22T00:00:00.000,,2024-02-27T00:00:00.000,,515 Ofarrell St Apt 54
1354764-03-241,1155960,Artcal Painting Inc.,Art-Cal Painting Inc.,1028 N Valota S Rd,Redwood City,CA,94061.0,2024-02-05T00:00:00.000,,2024-02-05T00:00:00.000,,1028 S Valota Rd N
1354766-03-241,1155962,Kateryna Gilman,Kg Timeless Interiors,1360 Washington St Apt 7,San Francisco,CA,94109.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,1360 Washington St Apt 7
1354768-03-241,1155963,Timothy Stapleton,Hot &Cold Hvac,8032 Glen Briar Dr,Citrus Heights,CA,95610.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,8032 Glen Briar Dr
1354769-03-241,1066661,Agentdesks Incorporated,Triibe Real Estate,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2015-09-01T00:00:00.000,,2024-03-04T00:00:00.000,,1160 Battery St # 100ste
1354770-03-241,1066661,Agentdesks Incorporated,Point Of View Real Estate,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2015-09-01T00:00:00.000,,2024-03-04T00:00:00.000,,1160 Battery St # 100ste
1354772-03-241,1155964,Kathryn Ross,Airbnb,355 Berry St,San Francisco,CA,94158.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,355 Berry St Apt 117
1354773-03-241,1066661,Agentdesks Incorporated,Sense Of Place Properties & Hospitality,1160 Battery E St Ste 100,San Francisco,CA,94111.0,2015-09-01T00:00:00.000,,2024-03-04T00:00:00.000,,1160 Battery St # 100ste
1354775-03-241,1155966,Kempski Consulting LLC Dba Mama's Laundry Room,Mama's Laundry Room,600 Cortland Ave,San Francisco,CA,94110.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,528 Seacliff Pl
1354777-03-241,1155967,"Jlg Concrete Saw Cutting, Inc","Jlg Concrete Saw Cutting, Inc",1405 Marin Ave,Modesto,CA,95358.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1405 Marin Ave
1354778-03-241,1147963,Hair By Emma Maciaszek,Color Me Emma Studios,5150 Geary Blvd Ste 1,San Francisco,CA,94118.0,2023-06-22T00:00:00.000,,2024-02-14T00:00:00.000,,5150 Geary Blvd Ste 1
1354780-03-241,1155968,Merickel Psychotherapy,Merickel Psychotherapy,1536 Shrader St,San Francisco,CA,94117.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,379 Hayes St
1354782-03-241,1155969,Anita Torres Hernandez,Anita Torres Hernandez,1850 Mission St,San Francisco,CA,94103.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,99 Ocean Ave Apt 433
1354784-03-241,1155970,Jane Allen,Jane Allen,379 Po Box,Ross,CA,94957.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,379 Po Box 379
1354787-03-241,1155971,Malcolm B Vasquez Sr.,Mbv Services,646 Corbett St 206,San Francisco,CA,94114.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,0000 Undeliverable Mail
1354793-03-241,1155976,Kgs Group International,"Kgsi, Kgs Group International Inc., Kgs Group, Kgs, Kgs Group International",5905 Granite Lake Dr Ste 140,Granite Bay,CA,95746.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,5905 Granite Lake Dr Ste 140
1354794-03-241,1155976,Kgs Group International,"Kgsi, Kgs Group International Inc., Kgs Group, Kgs, Kgs Group International",410 Bellevue Se Way Ste 301,Bellevue,WA,98004.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,5905 Granite Lake Dr Ste 140
1354796-03-241,1155977,"Additive Ai, Inc.","Additive Ai, Inc.",49 Geary St Ste 218,San Francisco,CA,94108.0,2023-05-23T00:00:00.000,,2023-09-01T00:00:00.000,,49 Geary St Ste 218
1354798-03-241,1155978,Papamadio LLC,Tastebud,2940 16th St Ste 203,San Francisco,CA,94103.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,712 Bryant St Apt 3
1354799-03-241,1145739,"Ometepe Company, LLC",Ometepe Workshop,2141 Mission St Ste 202,San Francisco,CA,94110.0,2023-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,1 Polk St Unit 1603
1354801-03-241,1155979,Fresh Coats Painting,Fresh Coats Painting,2410 Humboldt Ave Apt 2,Oakland,CA,94601.0,2024-02-01T00:00:00.000,,2024-03-01T00:00:00.000,,2410 Humboldt Ave Apt 2
1354803-03-241,1155980,Jaded Booking,Jaded Booking,555 Fulton St Unit 320,San Francisco,CA,94102.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,555 Fulton St Unit 320
1354805-03-241,1155981,"Vision Vessel, LLC","Vision Vessel, LLC",1122 Page St Apt 2,San Francisco,CA,94117.0,2023-07-01T00:00:00.000,,2023-08-01T00:00:00.000,,1122 Page St Apt 2
1354807-03-241,1155982,Erica Friedheim,Poppy & Dolly SF,1779 Union St,San Francisco,CA,94123.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1745 Pacific Ave Apt 201
1354809-03-241,1155983,Adrianne Ngam,Adrianne Ngam,722 Central Ave,San Francisco,CA,94117.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,722 Central Ave
1354815-03-241,1155986,Grow Forward Mc LLC,Grow Forward Mc LLC,2950 Clay St Apt 201,San Francisco,CA,94115.0,2023-02-01T00:00:00.000,,2023-02-01T00:00:00.000,,2950 Clay St Apt 201
1354817-03-241,1155987,Overall Murals,Overall Murals,874 Kent Ave Apt 1,Brooklyn,NY,11205.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,878 Kent Ave
1354819-03-241,1155988,Solo Ocho Records LLC,Solo Ocho Records,1401 Haight St,San Francisco,CA,94117.0,2024-03-04T00:00:00.000,,2024-03-04T00:00:00.000,,1401 Haight St
1354821-03-241,1155989,Noice Inc.,Noice Inc.,3825 Anza St,San Francisco,CA,94121.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,135 N Pennsylvania St Ste 2600
1354823-03-241,1155990,Hikay SF,Hikay SF,168 Bluxome St Apt 501,San Francisco,CA,94107.0,2024-02-19T00:00:00.000,,2024-02-19T00:00:00.000,,168 Bluxome St Bluxome St Apt 501
1354825-03-241,1155991,Sean Gallavan,Bay Area Queers,4096 17th St Apt 212,San Francisco,CA,94114.0,2024-01-09T00:00:00.000,,2024-01-09T00:00:00.000,,4096 17th St Apt 212
1354827-03-241,1155992,Oticon Inc,Oticon Inc,580 Howard Ave,Somerset,NJ,8873.0,2022-10-31T00:00:00.000,,2022-10-31T00:00:00.000,,580 Howard Ave
1354828-03-241,1139236,Test Daniel,Test 03052024,1155 Market St,"San Francisco, Ca, 94103",CA,94103.0,2022-09-07T00:00:00.000,,2024-02-06T00:00:00.000,,0000 Undeliverable Mail
1354829-03-241,1155936,Pinecone Systems Inc,Pinecone Systems Inc,548 Market St Ste 19327,San Francisco,CA,94104.0,2019-08-05T00:00:00.000,,2019-08-05T00:00:00.000,,548 Market St Ste 19327
1354830-03-241,1155985,Jbj Media Co. Inc.,Jbj Media Co. Inc.,126 Lakeway Dr,Lakeway,TX,78734.0,2024-01-04T00:00:00.000,,2024-01-04T00:00:00.000,,126 Lakeway Dr
1354832-03-241,1155995,Nick Logothetis Dba Nl Electric,Nl Electric,550 Becket Dr,Redwood City,CA,94065.0,2024-03-05T00:00:00.000,,2024-03-05T00:00:00.000,,550 Becket Dr
1354834-03-241,1155996,Elizabeth Brown,Elizabeth Brown,249 Rivoli,San Francisco,CA,94117.0,2024-03-04T00:00:00.000,,2024-03-05T00:00:00.000,,249 Rivoli St
1354837-03-241,1155997,"Bozzuto & Associates, Inc.","Bozzuto & Associates, Inc.",6406 IVy Lane Ln Ste 700,Greenbelt,MD,20770.0,2023-04-01T00:00:00.000,,2023-04-01T00:00:00.000,,6406 IVy Lane Ln Ste 700
1354838-03-241,416251,Versant Venture Management LLC,Versant Venture Management LLC,1 Sansome St Ste 1650,San Francisco,CA,94104.0,2007-01-02T00:00:00.000,,2023-06-01T00:00:00.000,,1 Sansome St Ste 1650
1354840-03-241,1155998,"Beautiful Games, Inc.","Beautiful Games, Inc.",35 La Grande Ave,San Francisco,CA,94112.0,2023-08-08T00:00:00.000,,2023-08-08T00:00:00.000,,35 La Grande Ave
1354842-03-241,325561,Special Service For Groups,Occupational Therapy Training Program,98 Bosworth St,San Francisco,CA,94112.0,1999-03-15T00:00:00.000,,2024-01-01T00:00:00.000,,905 E 8th St
1354844-03-241,1156000,Erika M Barrios Leiva,Erika's Barber & Beauty Salon,3913 Mission St,San Francisco,CA,94112.0,2024-03-05T00:00:00.000,,2024-03-05T00:00:00.000,,66 Reardon Rd
1354848-03-241,1156002,Harriet Stricklen,Altrian,1 Avenue Of The Palms Ste 307,San Francisco,CA,94130.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,1 Ave Of The Palms Ave Ste 307
1354849-03-241,1091527,Freestone Capital Holdings LLC,Freestone Capital Management LLC,560 Mission St Ste 2800,San Francisco,CA,94105.0,2018-08-15T00:00:00.000,,2023-12-31T00:00:00.000,,701 5th Ave 7400 Ste
1354851-03-241,1156003,Gregory F. Buonocore,Buonocore Distributing,1598 Carroll Ave,San Francisco,CA,94124.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,24356 Po Box
1354854-03-241,1010241,"Reflektive, Inc","Reflektive, Inc",434 Fayetteville St Ste 900,Raleigh,NC,27601.0,2014-06-23T00:00:00.000,,2014-06-23T00:00:00.000,,11000 Broken Land Pkwy Ste 300
1354856-03-241,1156005,Bageletto LLC,Bageletto,74 -76 14th St,San Francisco,CA,94103.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,35 El Plazuela Rd
1354857-03-241,424789,Hotel Bijou LLC,Hotel Bijou,111 Mason St,San Francisco,CA,94102.0,2008-01-04T00:00:00.000,,2024-02-02T00:00:00.000,,2449 Nalin Dr
1354860-03-241,1156007,Chun Sheng Tang LLC,Chun Sheng Tang Herbs Co.,1189 Geneva Ave,San Francisco,CA,94112.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,250 Judson Ave
1354863-03-241,1156010,"Sierra Technologies, Inc.","Sierra Technologies, Inc.",215 2nd St #,San Francisco,CA,94105.0,2023-04-24T00:00:00.000,,2023-06-19T00:00:00.000,,150 Sutter St Unit 690
1354865-03-241,1156011,Westcoastglazingenterprise Co. Corporation,West Coast Glazing Enterprise Co. Corporation,920 Chianti Way,Oakley,CA,94561.0,2024-02-19T00:00:00.000,,2024-02-19T00:00:00.000,,920 Chianti Way
1354866-03-241,1152959,Jk Folsom Realty LLC,Jk Pacific Realty LLC,1155 Folsom St,San Francisco,CA,94103.0,2014-09-15T00:00:00.000,,2014-09-15T00:00:00.000,,726 Noriega St
1354868-03-241,1156012,Jakob Electric Inc.,Jakob Electric,3222 Myles Ct,San Jose,CA,95117.0,2024-03-05T00:00:00.000,,2024-03-05T00:00:00.000,,3222 Myles Ct.
1354872-03-241,1156015,El Sur LLC,El Sur,2832 Middlefield Rd,Redwood City,CA,94063.0,2024-03-05T00:00:00.000,,2024-03-05T00:00:00.000,,70 Nido Ave
1354873-03-241,1156013,Uninvited Inc.,Uninvited,2021 Fillmore St Pmb2039,San Francisco,CA,94115.0,2024-03-01T00:00:00.000,,2024-03-01T00:00:00.000,,0000 Undeliverable Mail
1354875-03-241,399599,Frozen Film Festival Inc,Sffff,1459 18th St,San Francisco,CA,94107.0,2006-07-01T00:00:00.000,,2023-04-30T00:00:00.000,,1459 18th St Ste 121
1354876-03-241,1155136,Baek D.D.S. Inc.,S.F. Children's Dental,2460 Mission St Ste 204,San Francisco,CA,94110.0,2024-02-12T00:00:00.000,,2024-02-20T00:00:00.000,,2460 Mission St Ste 204
