fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget
2023,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAP,Capital,NON_PERS_SVCS,Non-Personnel Services,PROF_SPEC_SVC,Professional and Specialized Services,527040,Construction Contracts,SP_REV,Special Revenue Funds,SP_REV~12785,Special Revenue Regional Measure 3 Authority County Capital Funding,3.0,Continuing Projects - Authority Control,0.0
2022,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAPCP,Capital-CPC Funded,SALARIES,Salaries,PERM_SAL_MISC,Permanent Salaries - Miscellaneous,501010,Perm Salaries-Misc-Regular,CPTL_PRJ,Capital Projects Funds,CPTL_PRJ~15680,Capital Projects San Francisco Capital Planning,3.0,Continuing Projects - Authority Control,0.0
2023,Revenue,Revenue,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAPCP,Capital-CPC Funded,OTH_FIN_SRCS,Other Financing Sources,PRCD_LT_DEBT,Proceed from Long-Term Debts,480141,Proceeds From Certificate of Participation,CPTL_PRJ,Capital Projects Funds,CPTL_PRJ~17105,Capital Projects Street Improvement Fund Certificate of Participation Street Repaving,3.0,Continuing Projects - Authority Control,39000000.0
2023,Spending,Spending,5,Culture & Recreation,WAR,War Memorial,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,OTH_CURR_EXP,Other Current Expenses,535710,Subscriptions,SP_REV,Special Revenue Funds,SP_REV~14670,Special Revenue War Memorial-Operating,1.0,Operating,0.0
2022,Spending,Spending,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,CAP,Capital,OH_ALLOCS,Overhead and Allocations,OVERHEAD,Overhead,520190,Department Overhead,CPTL_PRJ,Capital Projects Funds,CPTL_PRJ~17260,Capital Projects Street Improvement Fund 2011 Road Repaving and Streets Fiscal Year-2016E,3.0,Continuing Projects - Authority Control,0.0
2024,Spending,Spending,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,CAP,Capital,MAND_FRING_BEN,Mandatory Fringe Benefits,SOC_SEC,Social Security,514020,Social Sec-Medicare(HI Only),ENT_FUND,Enterprise Funds,ENT_FUND~SFWD_CPTL_PRJ,San Francisco Water Department-Capital Projects Fund,0.0,Unspecified,0.0
2023,Revenue,Revenue,6,General Administration & Finance,HRD,Human Resources,OPR,Operating,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486191,Expense Recovery From Early Childhood,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,27395.0
2022,Spending,Spending,5,Culture & Recreation,REC,Recreation and Park Commission,CAPCP,Capital-CPC Funded,MTL_SUPP,Materials & Supplies,OTH_MATL_SUPP,Other Materials and Supplies,549510,Other Office Supplies,CPTL_PRJ,Capital Projects Funds,CPTL_PRJ~16860,Capital Projects Recreation and Parks Fund 2012 Clean and Safe Neighborhood Parks S2016B,3.0,Continuing Projects - Authority Control,0.0
2025,Revenue,Revenue,6,General Administration & Finance,HRD,Human Resources,OPR,Operating,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486640,Exp Rec Fr Retirement Sys AAO,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,99648.0
2025,Spending,Spending,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,OPR,Operating,SVCS_OTHER_DEPTS,Services Of Other Depts,581071,Street Repair - Department of Public Works - Engineering,581071,Street Repair - Department of Public Works - Engineering,ENT_FUND,Enterprise Funds,ENT_FUND~PUC_OP,PUC Operating Fund,1.0,Operating,292969.0
2025,Spending,Spending,4,Community Health,DPH,Public Health,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,RENTLSE_BLDG_STR,Rent/Lease - Building/Structure,530000,Rents-Leases-Bldgs&Struct-Bdgt,GEN_FUND,General Fund,GEN_FUND~10060,General Fund Work Order,5.0,Work Orders/Overhead,200000.0
2025,Spending,Spending,3,Human Welfare & Neighborhood Development,HOM,Homelessness and Supportive Housing,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,OTH_FR_BEN,Other Fringe Benefits,519120,Long Term Disability Insurance,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,58430.0
2024,Spending,Spending,5,Culture & Recreation,LLB,Law Library,OPR,Operating,SVCS_OTHER_DEPTS,Services Of Other Depts,581170,General Fund - Risk Management Services (AAO),581170,General Fund - Risk Management Services (AAO),GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,14926.0
2025,Spending,Spending,1,Public Protection,DAT,District Attorney,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,SOC_SEC,Social Security,514020,Social Sec-Medicare(HI Only),SP_REV,Special Revenue Funds,SP_REV~13550,Special Revenue Public Protection-Grant,4.0,Grants Projects,17028.0
2024,Revenue,Revenue,4,Community Health,DPH,Public Health,OPR,Operating,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486150,Exp Rec Fr Adm (AAO),GEN_FUND,General Fund,GEN_FUND~10060,General Fund Work Order,5.0,Work Orders/Overhead,31020.0
2026,Spending,Spending,3,Human Welfare & Neighborhood Development,HSA,Human Services Agency,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,DENTAL_COVER,Dental Coverage,516010,Dental Coverage,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,2415655.0
2025,Spending,Spending,6,General Administration & Finance,TIS,General Services Agency - Technology,OPR,Operating,ELU,Transfer Adjustment - Uses,999986,Elimination - Transfer Adjustments - Uses City,999986,Elimination - Transfer Adjustments - Uses City,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,-2427902.0
2024,Revenue,Revenue,6,General Administration & Finance,TIS,General Services Agency - Technology,OPR,Operating,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486671,Expense Recovery From SDA - Accountability,INTRL_SRVC,Internal Service Funds,INTRL_SRVC~DTIS_TELCOM_IS,Department of Technology and Information Services-Telecommunications and Information Services,2.0,Annual Projects - Authority Control,32177.0
2025,Revenue,Revenue,2,"Public Works, Transportation & Commerce",AIR,Airport Commission,OPR,Operating,RENTS_CONCESSIONS,Rents & Concessions,SFO_PASS_TERM_RENT,San Francisco International Airport - Passenger Terminal Rentals,437216,Rental-ITB (Non-Airline),ENT_FUND,Enterprise Funds,ENT_FUND~SFIA_OP,San Francisco International Airport-Operating Fund,1.0,Operating,1464000.0
2025,Spending,Spending,3,Human Welfare & Neighborhood Development,ENV,Environment,OPR,Operating,SVCS_OTHER_DEPTS,Services Of Other Depts,581820,Is-Purch-Reproduction,581820,Is-Purch-Reproduction,SP_REV,Special Revenue Funds,SP_REV~14000,Special Revenue Solid Waste Projects,3.0,Continuing Projects - Authority Control,55000.0
2023,Spending,Spending,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,OPR,Operating,SVCS_OTHER_DEPTS,Services Of Other Depts,581080,Street Repair - Building Inspection,581080,Street Repair - Building Inspection,ENT_FUND,Enterprise Funds,ENT_FUND~SFWD_OP,San Francisco Water Department-Operating Fund,1.0,Operating,2000.0
2026,Spending,Spending,6,General Administration & Finance,TTX,Treasurer/Tax Collector,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,OTH_CURR_EXP,Other Current Expenses,535950,Credit Card Processing Fees,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,76195.0
2024,Revenue,Revenue,7,General City Responsibilities,GEN,General Fund Unallocated,OPR,Operating,FINE_FORF_PENAL,"Fines, Forfeiture, & Penalties",OTH_FORF_PENAL,Other Forfeitures and Penalties,425920,Penalties,DEBT_SRVC,Debt Service Funds,DEBT_SRVC~17640,Debt Service General Obligation Bond Tax and Revenue Anticipation Notes for Laguna Honda Hospital General Obligation Bond,1.0,Operating,18240266.0
2026,Spending,Spending,6,General Administration & Finance,CON,Controller,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515710,Dependent Coverage,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,1279802.0
2025,Spending,Spending,3,Human Welfare & Neighborhood Development,ENV,Environment,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,OTH_CURR_EXP,Other Current Expenses,535960,Software Licensing Fees,SP_REV,Special Revenue Funds,SP_REV~13990,Special Revenue Solid Waste Non-Project,1.0,Operating,11805.0
2023,Spending,Spending,1,Public Protection,PDR,Public Defender,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515020,Retiree Health - Match - Proposition B,SP_REV,Special Revenue Funds,SP_REV~13720,Special Revenue Public Protection-Grant State,4.0,Grants Projects,2416.0
2023,Revenue,Revenue,7,General City Responsibilities,GEN,General Fund Unallocated,RCVY,Disaster Recovery,INTER_REV_FED,Intergovernmental: Federal,FED_DIS_RELIEF,Federal - Disaster Relief,443111,Federal Emergency Management Agency - Federal Share,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,243360000.0
2024,Spending,Spending,2,"Public Works, Transportation & Commerce",MTA,Municipal Transportation Agency,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,TRAINING,Training,522020,Training Costs Paid To Vendors,ENT_FUND,Enterprise Funds,ENT_FUND~SU_STREETS,Sustainable Streets,1.0,Operating,85000.0
2024,Spending,Spending,6,General Administration & Finance,HRD,Human Resources,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,TRAVEL,Travel,521050,Non-Air Travel - Employees,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,3000.0
2024,Spending,Spending,3,Human Welfare & Neighborhood Development,HSA,Human Services Agency,OPR,Operating,AID_ASSIST,Aid Assistance,536310,PAES Ancillary Services,536310,PAES Ancillary Services,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,72819.0
2024,Spending,Spending,1,Public Protection,ADP,Adult Probation,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,RETIREMENT,Retirement,513090,Retirement Non-City (Public Employees' Retirement System),SP_REV,Special Revenue Funds,SP_REV~13470,Special Revenue Automatic Data Processing Special Revenue Fund,3.0,Continuing Projects - Authority Control,155705.0
2026,Spending,Spending,3,Human Welfare & Neighborhood Development,HOM,Homelessness and Supportive Housing,OPR,Operating,SVCS_OTHER_DEPTS,Services Of Other Depts,581540,General Fund - Mental Health,581540,General Fund - Mental Health,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,8315178.0
2022,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAPCP,Capital-CPC Funded,MAND_FRING_BEN,Mandatory Fringe Benefits,OTH_FR_BEN,Other Fringe Benefits,519120,Long Term Disability Insurance,CPTL_PRJ,Capital Projects Funds,CPTL_PRJ~15680,Capital Projects San Francisco Capital Planning,3.0,Continuing Projects - Authority Control,0.0
2023,Spending,Spending,1,Public Protection,ADP,Adult Probation,OPR,Operating,SALARIES,Salaries,PREM_PAY,Premium Pay,509010,Premium Pay - Misc,SP_REV,Special Revenue Funds,SP_REV~13550,Special Revenue Public Protection-Grant,4.0,Grants Projects,0.0
2023,Spending,Spending,6,General Administration & Finance,TIS,General Services Agency - Technology,RCVY,Disaster Recovery,NON_PERS_SVCS,Non-Personnel Services,MNTSVCS_EQUIP,Maintenance Services - Equipment,529990,Other Equipment Maintenance,INTRL_SRVC,Internal Service Funds,INTRL_SRVC~DTIS_TELCOM_IS,Department of Technology and Information Services-Telecommunications and Information Services,2.0,Annual Projects - Authority Control,0.0
2023,Spending,Spending,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,RETIREMENT,Retirement,513010,Retiree City Miscellaneous,ENT_FUND,Enterprise Funds,ENT_FUND~SFWD_CPTL_PRJ,San Francisco Water Department-Capital Projects Fund,3.0,Continuing Projects - Authority Control,0.0
2023,Spending,Spending,6,General Administration & Finance,ADM,General Services Agency - City Administrator,OPR,Operating,SVCS_OTHER_DEPTS,Services Of Other Depts,581015,Human Resources Modernization,581015,Human Resources Modernization,SP_REV,Special Revenue Funds,SP_REV~11802,Special Revenue Culture and Recreation Hotel Tax,3.0,Continuing Projects - Authority Control,331.0
2024,Spending,Spending,2,"Public Works, Transportation & Commerce",MTA,Municipal Transportation Agency,CAP,Capital,MAND_FRING_BEN,Mandatory Fringe Benefits,DENTAL_COVER,Dental Coverage,516010,Dental Coverage,ENT_FUND,Enterprise Funds,ENT_FUND~MTA_TRANSIT,Transit,0.0,Unspecified,0.0
2023,Spending,Spending,2,"Public Works, Transportation & Commerce",MTA,Municipal Transportation Agency,CAP,Capital,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515020,Retiree Health - Match - Proposition B,SP_REV,Special Revenue Funds,SP_REV~12780,Special Revenue Road,3.0,Continuing Projects - Authority Control,0.0
2022,Spending,Spending,1,Public Protection,DEM,Department of Emergency Management,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,TRAVEL,Travel,521010,Travel Costs Paid To Employees,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,0.0
2024,Revenue,Revenue,5,Culture & Recreation,REC,Recreation and Park Commission,OPR,Operating,OPER_TFR_IN,Transfers In,OTH_OPER_TRNS_IN,Other Operating Transfers In,493012,Interfund Transfer In From 2S/GOL - Golf Fund,SP_REV,Special Revenue Funds,SP_REV~13370,Special Revenue Open Space and Park-Annual,1.0,Operating,1180000.0
2024,Spending,Spending,2,"Public Works, Transportation & Commerce",MTA,Municipal Transportation Agency,OPR,Operating,MTL_SUPP,Materials & Supplies,OTH_MATL_SUPP,Other Materials and Supplies,549990,Other Materials and Supplies,ENT_FUND,Enterprise Funds,ENT_FUND~SU_STREETS,Sustainable Streets,1.0,Operating,1596950.0
2024,Revenue,Revenue,5,Culture & Recreation,REC,Recreation and Park Commission,OPR,Operating,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486190,Exp Rec Fr Child;Youth&Fam AAO,GEN_FUND,General Fund,GEN_FUND~10060,General Fund Work Order,5.0,Work Orders/Overhead,1204726.0
2026,Revenue,Revenue,2,"Public Works, Transportation & Commerce",DPW,Public Works,OPR,Operating,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486460,Expense Recovery From Municipal Transportation (All Agency Operations),GEN_FUND,General Fund,GEN_FUND~10040,General Fund Public Works Work Order,5.0,Work Orders/Overhead,2759191.0
2023,Spending,Spending,1,Public Protection,DAT,District Attorney,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515030,Retiree Health Care - City Match Proposition C,SP_REV,Special Revenue Funds,SP_REV~13550,Special Revenue Public Protection-Grant,4.0,Grants Projects,4889.0
2025,Spending,Spending,6,General Administration & Finance,TTX,Treasurer/Tax Collector,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,PROF_SPEC_SVC,Professional and Specialized Services,527990,Other Professional Services,GEN_FUND,General Fund,GEN_FUND~10060,General Fund Work Order,5.0,Work Orders/Overhead,818905.0
2025,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,SOC_SEC,Social Security,514010,Social Security (OASDI & HI),GEN_FUND,General Fund,GEN_FUND~10040,General Fund Public Works Work Order,5.0,Work Orders/Overhead,2305071.0
2026,Revenue,Revenue,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,MAINT,Maintenance,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486100,Expense Recovery From Business and Economic Development (All Agency Operations),ENT_FUND,Enterprise Funds,ENT_FUND~HH_OP,Hetchy Operating Fund,2.0,Annual Projects - Authority Control,150000.0
2024,Spending,Spending,2,"Public Works, Transportation & Commerce",ECN,Economic and Workforce Development,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515030,Retiree Health Care - City Match Proposition C,SP_REV,Special Revenue Funds,SP_REV~10770,Special Revenue Neighborhood Development-Grants,4.0,Grants Projects,7947.0
2026,Spending,Spending,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,OPR,Operating,SALARIES,Salaries,PERM_SAL_MISC,Permanent Salaries - Miscellaneous,501010,Perm Salaries-Misc-Regular,ENT_FUND,Enterprise Funds,ENT_FUND~SFWD_OP,San Francisco Water Department-Operating Fund,1.0,Operating,79874881.0
2026,Spending,Spending,1,Public Protection,DAT,District Attorney,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,OTH_FR_BEN,Other Fringe Benefits,519990,Other Fringe Benefits,SP_REV,Special Revenue Funds,SP_REV~13720,Special Revenue Public Protection-Grant State,4.0,Grants Projects,-264857.0
2025,Spending,Spending,3,Human Welfare & Neighborhood Development,HSA,Human Services Agency,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,SOC_SEC,Social Security,514010,Social Security (OASDI & HI),GEN_FUND,General Fund,GEN_FUND~10020,General Fund Continuing Authority Control,3.0,Continuing Projects - Authority Control,558117.0
2024,Spending,Spending,1,Public Protection,SHF,Sheriff,ADMIN,Administrative,NON_PERS_SVCS,Non-Personnel Services,PROF_SPEC_SVC,Professional and Specialized Services,527000,Prof & Specialized Svcs-Bdgt,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,230945.0
2026,Spending,Spending,2,"Public Works, Transportation & Commerce",DBI,Department of Building Inspection,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,RETIREMENT,Retirement,513010,Retiree City Miscellaneous,SP_REV,Special Revenue Funds,SP_REV~10190,Special Revenue Building Inspection Fund Operating Project,1.0,Operating,6153198.0
2025,Spending,Spending,3,Human Welfare & Neighborhood Development,HRC,Human Rights Commission,OPR,Operating,CITY_GR_PROG,City Grant Program,538010,Community Based Organization Services,538010,Community Based Organization Services,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,1645580.0
2024,Revenue,Revenue,3,Human Welfare & Neighborhood Development,CHF,"Children, Youth & Their Families",OPR,Operating,INTERGOV_REV_ST,Intergovernmental: State,STATE_OTHER,State - Other,448999,Other State Grants & Subventns,SP_REV,Special Revenue Funds,SP_REV~13550,Special Revenue Public Protection-Grant,4.0,Grants Projects,3428976.0
2024,Revenue,Revenue,4,Community Health,DPH,Public Health,OPR,Operating,OTH_REV,Other Revenues,CHN_OTH_OPER_REV,Community Health Network - Other Operating Revenue,475320,Other Operating RevFrWithinDPH,ENT_FUND,Enterprise Funds,ENT_FUND~SFGH_OP_,San Francisco General Hospital-Operating Fund,1.0,Operating,3626878.0
2023,Revenue,Revenue,1,Public Protection,SHF,Sheriff,OPR,Operating,EXP_RECOVERY,Expenditure Recovery,EXP_REC_SVC_AAO_FND,Expenditure Recovery - Services to AAO Fund,486690,Exp Rec Fr Human Services AAO,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,64400.0
2026,Spending,Spending,4,Community Health,DPH,Public Health,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515030,Retiree Health Care - City Match Proposition C,SP_REV,Special Revenue Funds,SP_REV~11580,Special Revenue Community Health-Grants,4.0,Grants Projects,88091.0
2025,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,OPR,Operating,UNAP_REV_DESIG,Unappropriated Rev-Designated,598040,Designated For General Reserve,598040,Designated For General Reserve,SP_REV,Special Revenue Funds,SP_REV~13940,Special Revenue Public Works Paid Time Off,5.0,Work Orders/Overhead,2160483.0
2024,Spending,Spending,4,Community Health,DPH,Public Health,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,MEMBER_FEE,Membership Fees,524010,Membership Fees,ENT_FUND,Enterprise Funds,ENT_FUND~LHH_OP,Laguna Honda Hospital-Operating Fund,1.0,Operating,119756.0
2023,Spending,Spending,6,General Administration & Finance,HRD,Human Resources,OPR,Operating,SALARIES,Salaries,TEMP_MISC,Temporary Miscellaneous Salaries,505040,Temporary Miscellaneous Vacation,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,0.0
2023,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAP,Capital,NON_PERS_SVCS,Non-Personnel Services,MNTSVCS_BLDG_STRUC,Maintenance Services - Buildings & Structures,528010,Scavenger Services,GEN_FUND,General Fund,GEN_FUND~10020,General Fund Continuing Authority Control,3.0,Continuing Projects - Authority Control,0.0
2023,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,RCVY,Disaster Recovery,SALARIES,Salaries,OVERTIME,Overtime,511010,Overtime - Scheduled Miscellaneous,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,0.0
2022,Spending,Spending,1,Public Protection,FIR,Fire Department,RCVY,Disaster Recovery,MTL_SUPP,Materials & Supplies,HOSP_CLIN_LAB_SUPP,Hospital: Clinic/Lab Supplies,544410,Medical Supplies,GEN_FUND,General Fund,GEN_FUND~10020,General Fund Continuing Authority Control,3.0,Continuing Projects - Authority Control,0.0
2022,Spending,Spending,2,"Public Works, Transportation & Commerce",PUC,Public Utilities Commission,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,MNTSVCS_EQUIP,Maintenance Services - Equipment,529990,Other Equipment Maintenance,ENT_FUND,Enterprise Funds,ENT_FUND~CLN_PWR_OP,CleanPowerSF Operating Fund,1.0,Operating,0.0
2023,Spending,Spending,3,Human Welfare & Neighborhood Development,ENV,Environment,OPR,Operating,SALARIES,Salaries,TEMP_MISC,Temporary Miscellaneous Salaries,505040,Temporary Miscellaneous Vacation,SP_REV,Special Revenue Funds,SP_REV~12210,Special Revenue Environment-Continuing Projects,3.0,Continuing Projects - Authority Control,0.0
2023,Spending,Spending,1,Public Protection,SHF,Sheriff,OPR,Operating,SVCS_OTHER_DEPTS,Services Of Other Depts,581325,Department of Technology - Enterprise Technology Contracts,581325,Department of Technology - Enterprise Technology Contracts,GEN_FUND,General Fund,GEN_FUND~10000,General Fund Annual Account Control,1.0,Operating,273011.0
2023,Spending,Spending,5,Culture & Recreation,REC,Recreation and Park Commission,CAP,Capital,OH_ALLOCS,Overhead and Allocations,OVERHEAD,Overhead,520290,Division Overhead,SP_REV,Special Revenue Funds,SP_REV~13360,Special Revenue Open Space-Continuing,3.0,Continuing Projects - Authority Control,0.0
2023,Spending,Spending,5,Culture & Recreation,REC,Recreation and Park Commission,OPR,Operating,MTL_SUPP,Materials & Supplies,BLDG_CNST_SUP,Building and Construction Supplies,542980,Other Construction Materials,SP_REV,Special Revenue Funds,SP_REV~12360,Special Revenue Golf Fund Annual,1.0,Operating,0.0
2022,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,MAINT,Maintenance,MAND_FRING_BEN,Mandatory Fringe Benefits,OTH_FR_BEN,Other Fringe Benefits,519130,Life Insurance,ENT_FUND,Enterprise Funds,ENT_FUND~CWP_OP,CleanPowerSF Water Power-Operating Fund,2.0,Annual Projects - Authority Control,0.0
2023,Spending,Spending,4,Community Health,DPH,Public Health,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,PROF_SPEC_SVC,Professional and Specialized Services,527860,UC Medical Services,ENT_FUND,Enterprise Funds,ENT_FUND~SFGH_OP_,San Francisco General Hospital-Operating Fund,6.0,Continuing Projects - Project Control,0.0
