incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
4026709,0,40267090,750 Sutter Street,2004-04-03,40940079,2004-04-03 07:05:02,2004-04-03 07:07:46,2004-04-03 08:08:44,San Francisco,94109,B01,3,1615.0,9,32,0,0,0,0,E03,0,0,0,0,0,0,1,"251  -  Excess heat, scorth burns with no ign.",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,429  -  Multifamily dwellings,"90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3,Nob Hill,"-122.412746, 37.788768",2004-05-05 15:07:10,2025-06-01 02:18:08
4026713,0,40267130,170 Otis Street,2004-04-03,40940083,2004-04-03 07:35:56,2004-04-03 07:38:45,2004-04-03 07:51:58,San Francisco,94102,B02,36,1615.0,3,11,0,0,0,0,E36,0,0,0,0,0,0,1,"712  -  Direct tie to FD, malicious/false alarm",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,U  -  Unknown,"150  -  Public or government, other","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6,Mission,"-122.420632, 37.770852",2004-04-03 20:00:31,2025-06-01 02:18:08
4026714,0,40267140,1199 La Salle Avenue,2004-04-03,40940084,2004-04-03 07:46:02,2004-04-03 07:48:05,2004-04-03 07:48:38,San Francisco,94124,B10,17,1615.0,1,4,0,0,0,0,E17,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10,Bayview Hunters Point,"-122.381565265, 37.731435",2004-04-03 12:31:00,2025-06-01 02:18:08
4026716,0,40267160,1001 Polk Street,2004-04-03,40940086,2004-04-03 07:58:39,2004-04-03 08:11:08,2004-04-03 08:11:51,San Francisco,94109,B04,3,1615.0,1,5,0,0,0,0,T03,0,0,0,0,0,0,1,353  -  Removal of victim(s) from stalled elev.,,"23  -  Extricate, disentangle",86  -  Investigate,86  -  Investigate,U  -  Unknown,429  -  Multifamily dwellings,"90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3,Tenderloin,"-122.420049, 37.786116",2004-04-03 10:45:08,2025-06-01 02:18:08
4026727,0,40267270,26 6th Street,2004-04-03,40940105,2004-04-03 08:57:35,2004-04-03 09:00:39,2004-04-03 09:03:49,San Francisco,94107,B03,1,1615.0,1,4,0,0,0,0,M01,0,0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,511  -  Convenience store,"90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6,South of Market,"-122.4103244, 37.78217715",2004-04-03 23:55:57,2025-06-01 02:18:08
4026728,0,40267280,214 Spruce Street,2004-04-03,40940107,2004-04-03 09:01:47,2004-04-03 09:05:51,2004-04-03 09:08:22,San Francisco,94115,B07,10,1615.0,1,4,0,0,0,0,T10,0,0,0,0,0,0,1,511  -  Lock - out,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,"90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2,Presidio Heights,"-122.45352659, 37.78855001",2004-04-03 16:51:40,2025-06-01 02:18:08
4026732,0,40267320,Powell Street / Sutter Street,2004-04-03,40940111,2004-04-03 09:14:47,2004-04-03 09:18:20,2004-04-03 09:18:53,San Francisco,94107,B01,1,1615.0,1,4,0,0,0,0,E01,0,0,0,0,0,0,1,154  -  Dumpster/Outside trash receptacle fire,,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3,Nob Hill,"-122.408597, 37.789224",2004-04-03 23:52:45,2025-06-01 02:18:08
4026733,0,40267330,430 Paris Street,2004-04-03,40940112,2004-04-03 09:15:22,2004-04-03 09:19:56,2004-04-03 09:21:57,San Francisco,94112,B09,43,1615.0,1,4,0,0,0,0,E43,0,0,0,0,0,0,1,511  -  Lock - out,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,11,Excelsior,"-122.43504618, 37.72199025",2004-04-21 09:53:05,2025-06-01 02:18:08
4026736,0,40267360,133 College Avenue,2004-04-03,40940115,2004-04-03 09:17:56,2004-04-03 09:21:52,2004-04-03 09:29:14,San Francisco,94110,B06,32,1615.0,1,4,0,0,0,0,E32,0,0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"000  -  Property Use, other","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,8,Outer Mission,"-122.4274806, 37.73451725",2004-04-03 17:31:08,2025-06-01 02:18:08
4026740,0,40267400,6th Street / Folsom Street,2004-04-03,40940120,2004-04-03 09:31:49,2004-04-03 09:31:49,2004-04-03 09:43:56,San Francisco,94107,B03,1,1615.0,1,4,0,0,0,0,E03,0,0,0,0,0,0,1,"400  -  Hazardous condition, other",,55  -  Establish safe area,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6,South of Market,"-122.405618, 37.778504",2004-04-04 00:02:57,2025-06-01 02:18:08
4026743,0,40267430,Fell Street / Polk Street,2004-04-03,40940123,2004-04-03 09:33:59,2004-04-03 09:36:13,2004-04-03 09:39:43,San Francisco,94109,B02,36,1615.0,2,9,0,0,0,0,E36,0,0,0,0,0,0,1,552  -  Police matter,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6,Tenderloin,"-122.417505, 37.77654",2004-04-03 10:47:19,2025-06-01 02:18:08
4026744,0,40267440,835 Ofarrell Street,2004-04-03,40940124,2004-04-03 09:34:43,2004-04-03 09:37:41,2004-04-03 09:51:26,San Francisco,94109,B04,3,1615.0,3,10,0,0,0,0,T03,0,0,0,0,0,0,1,"700  -  False alarm or false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,429  -  Multifamily dwellings,"90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5,Tenderloin,"-122.418487, 37.785024",2004-04-03 09:56:28,2025-06-01 02:18:08
4026745,0,40267450,951 Market Street,2004-04-03,40940126,2004-04-03 09:39:41,2004-04-03 09:43:10,2004-04-03 09:46:20,San Francisco,94107,B03,1,1615.0,1,4,0,0,0,0,E01,0,0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,UUU  -  Undetermined,"90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,6,South of Market,"-122.4089981, 37.78270272",2004-04-03 23:58:09,2025-06-01 02:18:08
4026753,0,40267530,Jennings Street / Revere Avenue,2004-04-03,40940141,2004-04-03 10:08:01,2004-04-03 10:09:55,2004-04-03 10:10:21,San Francisco,94124,B10,17,1615.0,2,9,0,0,0,0,T17,0,0,0,0,0,0,1,"710  -  Malicious, mischievous false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10,Bayview Hunters Point,"-122.38642, 37.729621551",2004-04-03 18:04:50,2025-06-01 02:18:08
4026754,0,40267540,467 Turk Street,2004-04-03,40940142,2004-04-03 10:12:45,2004-04-03 10:17:58,2004-04-03 10:18:02,San Francisco,94105,B02,3,1615.0,1,4,0,0,0,0,E03,0,0,0,0,0,0,1,554  -  Assist invalid,,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5,Tenderloin,"-122.416714, 37.782386",2004-04-15 12:45:26,2025-06-01 02:18:08
4026756,0,40267560,400 Masonic Avenue,2004-04-03,40940145,2004-04-03 10:34:30,2004-04-03 10:37:34,2004-04-03 10:37:51,San Francisco,94117,B05,21,1615.0,2,9,0,0,0,0,E12,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2,Lone Mountain/USF,"-122.4467732, 37.77764932",2004-04-03 12:16:38,2025-06-01 02:18:08
4026765,0,40267650,1562 39th Avenue,2004-04-03,40940155,2004-04-03 10:53:26,2004-04-03 10:56:12,2004-04-03 11:16:57,San Francisco,94112,B08,23,1615.0,1,4,0,0,0,0,E18,0,0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,U  -  Unknown,419  -  1 or 2 family dwelling,"90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,4,Sunset/Parkside,"-122.4982194, 37.75883354",2004-04-03 12:12:16,2025-06-01 02:18:08
4026770,0,40267700,2340 Turk Block,2004-04-03,40940160,2004-04-03 11:14:17,2004-04-03 11:16:21,2004-04-03 11:31:18,San Francisco,94118,B05,21,1615.0,3,11,0,0,0,0,B07,0,0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"439  -  Boarding/rooming house, res. hotels","90  -  Outside area, other",2  -  Unintentional,11  -  Abandoned or discarded materials or p,,60  -  Heat; other open flame/smoking materi,"96  -  Rubbish, trash, or waste",N  -  None,1  - Enclosed building,2  - In normal use,1.0,UU  - Undetermined,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,1,Lone Mountain/USF,"-122.447462, 37.778638",2004-04-03 19:25:25,2025-06-01 02:18:08
