incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
5007368,0,50073680,1365 Vallejo Street,2005-01-27,50270332,2005-01-27 19:13:54,2005-01-27 19:17:00,2005-01-27 19:19:29,San Francisco,94109,B01,41,3216.0,3,11,0,0,0,0,E41,50,50,0,0,0,0,1,"740  -  Unintentional alarm, other",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Russian Hill,"-122.41963744, 37.79692397",2005-01-27 19:28:30,2025-06-01 02:18:08
5007371,0,50073710,3040 Pierce Street,2005-01-27,50270336,2005-01-27 19:27:20,2005-01-27 19:29:26,2005-01-27 19:43:44,San Francisco,94123,B04,16,3216.0,1,4,0,0,0,0,E16,0,0,0,0,0,0,1,412  -  Gas leak (natural gas or LPG),,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2.0,Marina,"-122.43876225, 37.79814182",2005-01-27 21:26:15,2025-06-01 02:18:08
5007373,0,50073730,430 Turk Street,2005-01-27,50270338,2005-01-27 19:45:36,2005-01-27 19:49:00,2005-01-27 20:49:16,San Francisco,94109,B02,3,3216.0,2,6,0,0,0,0,E03,0,0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5.0,Tenderloin,"-122.416225, 37.782588",2005-02-02 11:24:03,2025-06-01 02:18:08
5007374,0,50073740,1755 Ofarrell Street,2005-01-27,50270339,2005-01-27 19:46:35,2005-01-27 19:52:50,2005-01-27 20:05:59,San Francisco,94109,B04,5,3216.0,3,11,0,0,0,0,E38,0,0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5.0,Western Addition,"-122.433591, 37.78311",2005-01-27 21:43:45,2025-06-01 02:18:08
5007379,0,50073790,1652 Sunnydale Avenue,2005-01-27,50270345,2005-01-27 20:04:17,2005-01-27 20:11:04,2005-01-27 21:00:31,San Francisco,94134,B09,43,3216.0,3,7,0,0,0,0,E15,0,0,0,0,0,0,1,412  -  Gas leak (natural gas or LPG),,55  -  Establish safe area,64  -  Shut down system,86  -  Investigate,1  -  Detector alerted occupants,"110  -  Fixed use recreation places, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Visitacion Valley,"-122.41899, 37.713087",2005-01-28 05:03:06,2025-06-01 02:18:08
5007387,0,50073870,2518 Great Highway,2005-01-27,50270353,2005-01-27 20:51:57,2005-01-27 20:58:03,2005-01-27 21:45:46,San Francisco,94122,B08,23,3216.0,1,4,0,0,0,0,E23,0,0,0,0,0,0,1,554  -  Assist invalid,,73  -  Provide manpower,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,419  -  1 or 2 family dwelling,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.506537, 37.739436",2005-01-30 21:30:01,2025-06-01 02:18:08
5007390,0,50073900,1 California Street,2005-01-27,50270358,2005-01-27 21:02:43,2005-01-27 21:05:57,2005-01-27 21:15:28,San Francisco,94111,B01,13,3216.0,3,11,0,0,0,0,E13,50,50,0,0,0,0,1,"740  -  Unintentional alarm, other",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Financial District/South Beach,"-122.397043, 37.793214",2005-01-27 21:43:21,2025-06-01 02:18:08
5007393,0,50073930,2333 Buchanan Street,2005-01-27,50270361,2005-01-27 21:11:24,2005-01-27 21:13:31,2005-01-27 21:28:10,San Francisco,94109,B04,38,3216.0,3,11,0,0,0,0,E38,0,0,0,0,0,0,1,735  -  Alarm system sounded due to malfunction,,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,331  -  Hospital  -  medical or psychiatric,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2.0,Pacific Heights,"-122.431074, 37.790635",2005-01-27 21:47:08,2025-06-01 02:18:08
5007394,0,50073940,Mission Street / Persia Avenue,2005-01-27,50270364,2005-01-27 21:16:11,2005-01-27 21:19:47,2005-01-27 21:20:30,San Francisco,94112,B09,43,3216.0,2,9,0,0,0,0,E15,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,11.0,Excelsior,"-122.435977, 37.723129",2005-02-03 15:53:39,2025-06-01 02:18:08
5007401,0,50074010,16th Street / Potrero Avenue,2005-01-27,50270373,2005-01-27 22:02:26,2005-01-27 22:05:16,2005-01-27 22:35:10,San Francisco,94107,B02,29,3216.0,9,31,1,2,0,0,E07,0,0,0,0,0,0,1,"651  -  Smoke scare, odor of smoke",,"00  -  Action taken, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"529  -  Textile, wearing apparel sales","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,9.0,Mission,"-122.407539, 37.765782",2005-01-27 22:46:33,2025-06-01 02:18:08
5007402,0,50074020,947 Page Street,2005-01-27,50270375,2005-01-27 22:04:44,2005-01-27 22:12:21,2005-01-27 23:55:16,San Francisco,94102,B05,21,3216.0,1,5,0,0,0,0,T05,0,0,0,0,0,0,1,522  -  Water or steam leak,,64  -  Shut down system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,5.0,Haight Ashbury,"-122.43632538, 37.77203339",2005-01-31 12:10:06,2025-06-01 02:18:08
5007403,0,50074030,Franklin Street / Turk Street,2005-01-27,50270376,2005-01-27 22:05:37,2005-01-27 22:08:33,2005-01-27 22:15:24,San Francisco,94117,B02,36,3216.0,1,4,0,0,0,0,E36,0,0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,2.0,Western Addition,"-122.422277, 37.781753",2005-01-27 22:15:24,2025-06-01 02:18:08
5007408,0,50074080,39th Avenue / Geary Block.,2005-01-27,50270380,2005-01-27 22:26:59,2005-01-27 22:39:13,2005-01-27 23:38:05,San Francisco,94121,B07,34,3216.0,1,4,0,0,0,0,E34,0,0,0,0,0,0,1,444  -  Power line down (wire),,"40  -  Hazardous condition, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,961  -  Highway or divided highway (Street),"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,1.0,Outer Richmond,"-122.49973, 37.779402",2005-01-28 07:15:59,2025-06-01 02:18:08
5007411,0,50074110,845 Jackson Street,2005-01-27,50270383,2005-01-27 22:35:43,2005-01-27 22:37:39,2005-01-27 22:39:17,San Francisco,94108,B01,2,3216.0,3,11,0,0,0,0,B01,50,50,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,Chinatown,"-122.408982, 37.795473",2005-01-27 22:49:19,2025-06-01 02:18:08
5007418,0,50074180,2194 47th Avenue,2005-01-28,50280005,2005-01-28 00:15:52,2005-01-28 00:20:52,2005-01-28 00:33:16,San Francisco,94122,B08,23,3216.0,1,4,0,0,0,0,E23,0,0,0,0,0,0,1,444  -  Power line down (wire),,"80  -  Information/invest. & enforcement, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"600  -  Utility/Defense/Agriculture/mining, oth.","83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,4.0,Sunset/Parkside,"-122.5060138, 37.74726583",2005-01-28 00:40:54,2025-06-01 02:18:08
5007420,0,50074200,2899 Taylor Street,2005-01-28,50280007,2005-01-28 00:33:46,2005-01-28 00:38:35,2005-01-28 00:46:23,San Francisco,94133,B01,28,3216.0,3,11,0,0,0,0,E28,50,50,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,161  -  Restaurant or cafeteria,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,3.0,North Beach,"-122.416079, 37.808936",2005-01-28 00:57:51,2025-06-01 02:18:08
5007423,0,50074230,26 Harbor Road,2005-01-28,50280010,2005-01-28 00:41:47,2005-01-28 00:52:57,2005-01-28 00:54:02,San Francisco,94124,B10,17,3216.0,1,4,0,0,0,0,E17,0,0,0,0,0,0,1,"520  -  Water problem, other",,"70  -  Assistance, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"83  -  Engine area, running gear, wheel area",2  -  Unintentional,11  -  Abandoned or discarded materials or p,"30  -  Electrical failure, malfunction, othe",UU  -  Undetermined,UU  -  Undetermined,N  -  None,1  - Enclosed building,2  - In normal use,2.0,33  - Linen; other than bedding,1.0,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,1  - Wet - pipe sprinkler,1  - System operated and was effective,,0.0,10.0,Bayview Hunters Point,"-122.37540027, 37.73109299",2005-01-28 07:46:47,2025-06-01 02:18:08
