incident_number,exposure_number,id,address,incident_date,call_number,alarm_dttm,arrival_dttm,close_dttm,city,zipcode,battalion,station_area,box,suppression_units,suppression_personnel,ems_units,ems_personnel,other_units,other_personnel,first_unit_on_scene,estimated_property_loss,estimated_contents_loss,fire_fatalities,fire_injuries,civilian_fatalities,civilian_injuries,number_of_alarms,primary_situation,mutual_aid,action_taken_primary,action_taken_secondary,action_taken_other,detector_alerted_occupants,property_use,area_of_fire_origin,ignition_cause,ignition_factor_primary,ignition_factor_secondary,heat_source,item_first_ignited,human_factors_associated_with_ignition,structure_type,structure_status,floor_of_fire_origin,fire_spread,no_flame_spread,number_of_floors_with_minimum_damage,number_of_floors_with_significant_damage,number_of_floors_with_heavy_damage,number_of_floors_with_extreme_damage,detectors_present,detector_type,detector_operation,detector_effectiveness,detector_failure_reason,automatic_extinguishing_system_present,automatic_extinguishing_sytem_type,automatic_extinguishing_sytem_perfomance,automatic_extinguishing_sytem_failure_reason,number_of_sprinkler_heads_operating,supervisor_district,neighborhood_district,point,data_as_of,data_loaded_at
10077845,0,100778450,240 Jones Street,2010-09-03,102460318,2010-09-03 18:32:15,2010-09-03 18:38:04,2010-09-03 18:46:38,San Francisco,94102,B03,1,3426.0,3,11,0,0,0,0,T03,5000.0,1.0,0,0,0,0,1,"311  -  Medical assist, assist EMS crew",,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,5.0,Tenderloin,"-122.412406, 37.783406",2010-09-03 20:46:45,2025-06-01 02:18:08
10077852,0,100778520,Market Street / Octavia Street,2010-09-03,102460323,2010-09-03 18:48:38,2010-09-03 18:50:26,2010-09-03 19:58:18,San Francisco,94114,B02,36,3426.0,1,4,1,2,0,0,85,5000.0,1.0,0,0,0,0,1,322  -  Vehicle accident with injuries,,32  -  Provide basic life support (BLS),86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,8.0,Mission,"-122.42338, 37.771878",2010-12-15 22:29:52,2025-06-01 02:18:08
10077855,0,100778550,Geary Street / Kearny Street,2010-09-03,102460326,2010-09-03 18:57:47,2010-09-03 19:02:53,2010-09-03 19:08:12,San Francisco,94104,B01,1,3426.0,1,4,0,0,0,0,E13,5000.0,1.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,11  -  Extinguish,86  -  Investigate,86  -  Investigate,U  -  Unknown,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,3.0,Financial District/South Beach,"-122.403496, 37.787973",2010-09-04 07:26:35,2025-06-01 02:18:08
10077860,0,100778600,641 Larch Street,2010-09-03,102460331,2010-09-03 19:06:26,2010-09-03 19:09:57,2010-09-03 19:15:54,San Francisco,94102,B02,5,3426.0,3,10,0,0,0,0,E05,5000.0,5.0,0,0,0,0,1,"113  -  Cooking fire, confined to container",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,81  -  Heat; direct flame or convection,"76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,5.0,Western Addition,"-122.427979, 37.781443",2010-09-04 13:15:26,2025-06-01 02:18:08
10077864,0,100778640,Grove Street / Baker Street,2010-09-03,102460337,2010-09-03 19:32:54,2010-09-03 19:46:00,2010-09-03 20:22:14,San Francisco,94117,B05,21,3426.0,1,2,1,2,0,0,89,5000.0,1.0,0,0,0,0,1,551  -  Assist PD or other Govern. Agency,,92  -  Standby,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,5.0,Hayes Valley,"-122.441238811, 37.775541584",2010-09-03 20:45:02,2025-06-01 02:18:08
10077867,0,100778670,Pierce Street / Turk Street,2010-09-03,102460342,2010-09-03 19:53:04,2010-09-03 19:55:03,2010-09-03 19:55:46,San Francisco,94102,B05,5,3426.0,1,4,0,0,0,0,E05,5000.0,1.0,0,0,0,0,1,"711  -  Municipal alarm system, Street Box False",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,459  -  Residential board and care,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,5.0,Western Addition,"-122.435427, 37.780076",2010-11-04 10:18:40,2025-06-01 02:18:08
10077869,0,100778690,25th Avenue / Clement Street,2010-09-03,102460344,2010-09-03 20:01:02,2010-09-03 20:05:14,2010-09-03 21:52:58,San Francisco,94121,B07,14,3426.0,1,4,1,2,0,0,E14,5000.0,1.0,0,0,0,0,1,322  -  Vehicle accident with injuries,,"30  -  Emergency medical services, other",86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,1.0,Outer Richmond,"-122.484873, 37.782023",2010-09-04 20:36:44,2025-06-01 02:18:08
10077870,0,100778700,855 La Playa Street,2010-09-03,102460346,2010-09-03 20:03:01,2010-09-03 20:11:22,2010-09-03 20:19:20,San Francisco,94121,B07,34,3426.0,1,4,0,0,0,0,E34,5000.0,1.0,0,0,0,0,1,554  -  Assist invalid,,71  -  Assist physically disabled,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,1.0,Outer Richmond,"-122.509931844, 37.771447752",2010-09-03 21:00:22,2025-06-01 02:18:08
10077872,0,100778720,3850 18th Street,2010-09-03,102460348,2010-09-03 20:12:48,2010-09-03 20:17:13,2010-09-03 20:27:54,San Francisco,94114,B02,6,3426.0,1,4,0,0,0,0,T06,5000.0,1.0,0,0,0,0,1,"520  -  Water problem, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"400  -  Residential, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,8.0,Castro/Upper Market,"-122.429491, 37.761274",2010-09-07 08:23:12,2025-06-01 02:18:08
10077873,0,100778730,17th Street / Market Street,2010-09-03,102460349,2010-09-03 20:13:38,2010-09-03 20:20:03,2010-09-03 21:38:06,San Francisco,94114,B05,6,3426.0,1,4,1,2,0,0,E36,5000.0,1.0,0,0,0,0,1,323  -  Auto/Ped. Accident (Veh.),,31  -  Provide first aid & check for injuries,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"960  -  Street, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,8.0,Castro/Upper Market,"-122.435188, 37.762671",2010-12-15 22:27:31,2025-06-01 02:18:08
10077874,0,100778740,1801 Vicente Street,2010-09-03,102460350,2010-09-03 20:16:14,2010-09-03 20:22:05,2010-09-03 20:35:15,San Francisco,94116,B08,18,3426.0,3,10,0,0,0,0,E18,5000.0,1.0,0,0,0,0,1,733  -  Smoke detector activation/malfunction,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"460  -  Dormitory type residence, other","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,4.0,Sunset/Parkside,"-122.486256, 37.737985",2010-09-04 06:54:33,2025-06-01 02:18:08
10077876,0,100778760,10 Brookdale Avenue,2010-09-03,102460351,2010-09-03 20:20:54,2010-09-03 20:24:38,2010-09-03 21:06:33,San Francisco,94112,B09,43,3426.0,6,20,0,0,0,0,E43,5000.0,1.0,0,0,0,0,1,"500  -  Service Call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,10.0,Visitacion Valley,"-122.419015, 37.71201",2010-09-04 01:21:34,2025-06-01 02:18:08
10077880,0,100778800,21st Avenue / Balboa Street,2010-09-03,102460355,2010-09-03 20:41:35,2010-09-03 20:44:46,2010-09-03 20:45:14,San Francisco,94121,B07,14,3426.0,2,9,0,0,0,0,E14,5000.0,1.0,0,0,0,0,1,"710  -  Malicious, mischievous false call, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,1.0,Outer Richmond,"-122.480175, 37.776496",2010-09-03 20:52:22,2025-06-01 02:18:08
10077882,0,100778820,4th Street / Folsom Street,2010-09-03,102460357,2010-09-03 20:43:37,2010-09-03 20:47:49,2010-09-03 20:52:37,San Francisco,94105,B03,1,3426.0,2,9,0,0,0,0,E08,5000.0,1.0,0,0,0,0,1,"500  -  Service Call, other",,82  -  Notify other agencies.,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,963  -  Street or road in commercial area,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,6.0,South of Market,"-122.401162, 37.782024",2010-09-08 13:41:11,2025-06-01 02:18:08
10077887,0,100778870,473 Ellis Street,2010-09-03,102460363,2010-09-03 21:01:27,2010-09-03 21:05:22,2010-09-03 21:06:21,San Francisco,94109,B03,3,3426.0,1,4,0,0,0,0,E03,5000.0,1.0,0,0,0,0,1,"118  -  Trash or rubbish fire, contained",,86  -  Investigate,86  -  Investigate,86  -  Investigate,U  -  Unknown,"962  -  Residential street, road or residential dr","24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,5.0,Tenderloin,"-122.413942, 37.78465",2010-09-07 08:24:35,2025-06-01 02:18:08
10077888,0,100778880,1 Sf Intl Airport,2010-09-03,102460364,2010-09-03 12:24:36,2010-09-03 12:30:06,2010-09-03 12:42:27,San Francisco International Airport area,94128,B09,A3,3426.0,2,5,0,0,0,0,AP,5000.0,1.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,63  -  Restore fire alarm system,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,171  -  Airport passenger terminal,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,6.0,South of Market,"-122.38416, 37.616901",2010-09-03 21:20:28,2025-06-01 02:18:08
10077895,0,100778950,34 Turk Street,2010-09-03,102460373,2010-09-03 21:50:35,2010-09-03 21:55:04,2010-09-03 22:03:51,San Francisco,94109,B03,1,3426.0,3,12,0,0,0,0,E01,5000.0,1.0,0,0,0,0,1,745  -  Alarm system sounded/no fire - accidental,,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,429  -  Multifamily dwellings,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,5.0,Tenderloin,"-122.409592, 37.783331",2010-09-03 22:25:03,2025-06-01 02:18:08
10077896,0,100778960,74 New Montgomery Street,2010-09-03,102460374,2010-09-03 21:53:45,2010-09-03 21:59:18,2010-09-03 22:04:29,San Francisco,94105,B03,1,3426.0,3,10,0,0,0,0,T13,5000.0,1.0,0,0,0,0,1,"740  -  Unintentional alarm, other",,86  -  Investigate,86  -  Investigate,86  -  Investigate,1  -  Detector alerted occupants,599  -  Business office,"24  -  Cooking area, kitchen",2  -  Unintentional,12  -  Heat source too close to combustibles,,"10  -  Heat from powered equipment, other","76  -  Cooking materials, inc. Edible materi",N  -  None,1  - Enclosed building,2  - In normal use,1.0,"32  - Bedding; blanket, sheet, comforter",2,1.0,0.0,0.0,0.0,1  - Present,1  - Smoke,2  - Detector operated,"1  - Alerted occupants, occupants responded",,N  - None Present,,,,0.0,6.0,Financial District/South Beach,"-122.40104302, 37.78767089",2010-09-10 11:55:56,2025-06-01 02:18:08
